"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.18263,1211.85266,-1628.50012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.54388,837.90271,-1510.75745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.88091,1211.40637,-1626.33533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.73796,837.29431,-1510.1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.69389,1211.60413,-1625.27136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.53579,836.76257,-1508.02295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.51538,1211.83252,-1624.06396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.89896,836.28375,-1507.37109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.24035,1212.03857,-1622.91333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.58097,835.97528,-1506.18457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9704,1212.26965,-1621.64563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.71723,835.41748,-1507.1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.92529,1212.30334,-1619.66992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.88313,835.59351,-1505.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.63106,1212.5636,-1618.24841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.40019,836.03802,-1503.4187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4959,1212.59131,-1616.24756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.9734,836.42755,-1501.58655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.17589,1212.90564,-1614.55176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.81735,835.53937,-1502.35913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.76573,1213.19263,-1612.94348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.84555,834.49493,-1503.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.26998,1212.91626,-1609.85864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.12121,833.76886,-1505.10229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.86069,1213.22839,-1608.13452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.13279,833.40277,-1504.96313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.65741,1212.59583,-1604.37549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.11059,833.33911,-1500.06873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8686,1211.51208,-1599.36731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.23903,833.18164,-1497.52515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.94104,1212.30554,-1598.74707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.84188,833.21967,-1495.80103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.442,1212.6687,-1596.73999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.96595,833.7724,-1494.05859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.67065,1212.53735,-1593.94556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.78746,835.61615,-1488.1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.09009,1212.89722,-1591.9231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.43549,835.02649,-1490.20508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71115,1213.45264,-1590.51978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.64102,833.70209,-1492.8158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5327,1213.96973,-1588.91333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.83624,834.03357,-1488.51282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9803,1214.03809,-1586.47693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.10181,832.69733,-1487.44861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.10925,1213.77002,-1583.19226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.66854,831.52448,-1485.21216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.60164,1213.17993,-1579.13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.81271,711.93958,-1507.66248,NA,NA,NA,-38.62567,832.00226,-1480.93433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.37253,1212.05981,-1574.10107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.47993,711.62292,-1503.51868,NA,NA,NA,-41.20704,833.24591,-1476.67297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.12265,1212.8717,-1573.17517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.97848,711.60291,-1500.86475,NA,NA,NA,-42.95436,831.02185,-1483.10522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.95899,1212.70874,-1570.37952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.11485,711.69708,-1496.36011,NA,NA,NA,-46.28515,831.26208,-1479.8551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.99598,1213.04822,-1568.32715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.76719,711.82666,-1494.79346,NA,NA,NA,-47.99736,831.57208,-1476.48584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.65544,1213.71472,-1567.34436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.73627,711.23468,-1490.76501,NA,NA,NA,-51.32516,833.18695,-1468.23621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.75497,1213.77466,-1564.7854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.33341,711.79694,-1487.80603,NA,NA,NA,-53.59269,831.46997,-1467.85535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.75121,1212.53381,-1559.52954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.72581,711.17584,-1482.21057,NA,NA,NA,-56.78854,831.21533,-1467.94531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.17046,1211.37122,-1554.56299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.91814,711.05927,-1481.95166,NA,NA,NA,-60.02848,830.07574,-1466.93848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.56105,1212.15088,-1553.59583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.92066,711.42767,-1477.78662,NA,NA,NA,-61.8415,830.0058,-1464.79224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
