"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,-78.26314,-324.87027,-2662.32886,-437.04282,964.83008,-1703.52368,-308.30005,380.33014,-1658.6543,-8.91669,836.86603,-1606.83264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.66647,828.82349,-1597.75146,17.91092,398.47641,-1635.85303,-438.85486,710.03284,-1607.19934,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.30379,1156.27942,-1579.51245,134.9469,701.46735,-1657.47095,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,-78.2276,-324.83267,-2662.03101,-436.54086,963.86542,-1704.53638,-308.18204,379.55893,-1658.93811,-8.59621,837.15167,-1607.84448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.6015,828.91461,-1597.37695,17.86237,398.3804,-1636.19629,-438.81287,710.0636,-1606.97974,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.3192,1156.32678,-1579.30737,135.04152,701.73169,-1656.69751,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,-78.19309,-324.76672,-2661.74658,-436.4249,963.94171,-1703.92578,-308.15329,379.56924,-1658.76599,-8.59115,837.20905,-1607.81055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.55768,828.95892,-1597.1217,17.87759,398.1496,-1636.82227,-438.38287,709.00854,-1608.04565,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.33475,1156.36414,-1579.14575,135.24734,701.94244,-1655.94421,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,-78.17484,-324.77206,-2661.58911,-436.29666,964.02142,-1703.24939,-308.17114,379.49295,-1658.8584,-8.56643,837.30054,-1607.62903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.43512,829.12317,-1596.41406,17.89106,398.18552,-1636.85474,-437.78046,708.26215,-1609.22485,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.37349,1156.40039,-1578.98914,135.33304,702.21545,-1655.11719,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,-78.07233,-324.46088,-2660.76392,-436.21341,964.08569,-1702.81287,-308.09589,379.56625,-1658.41748,-8.5451,837.40198,-1607.47412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.36121,829.18622,-1595.98132,17.76723,398.1839,-1636.95923,-437.48737,707.46857,-1609.23499,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.86935,1156.55664,-1578.98083,135.44576,702.56708,-1654.17676,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,-78.11098,-324.60623,-2661.07031,-435.74088,963.12372,-1703.98438,-308.58206,380.54321,-1656.23547,-8.53795,837.46143,-1607.42432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.28131,829.31696,-1595.52393,18.28793,398.59259,-1637.66638,-437.28473,707.65045,-1608.18164,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.90395,1156.58997,-1578.83679,135.44452,702.74963,-1653.64941,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,-78.10571,-324.67453,-2661.01343,-435.64108,963.20874,-1703.46216,-309.16266,381.39734,-1653.02893,-8.50611,837.58905,-1607.19104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.25803,829.35651,-1595.39099,17.66388,398.05869,-1637.3136,-437.2254,707.6615,-1607.86414,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.96356,1156.61633,-1578.72375,135.4404,702.85645,-1653.26807,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,-78.08326,-324.56808,-2660.83911,-435.6076,963.18842,-1703.27808,-309.17822,381.38965,-1653.1217,-8.48483,837.69861,-1607.03699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.19696,829.46722,-1595.04333,17.7046,398.16364,-1637.01538,-436.35602,707.10693,-1609.64722,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.02139,1156.64783,-1578.58801,135.41991,703.10852,-1652.54175,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,-78.07265,-324.57471,-2660.74707,-435.595,963.17725,-1703.20813,-309.10623,381.44644,-1652.69751,-8.44492,837.87872,-1606.74609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.13596,829.56561,-1594.69397,17.67251,398.26962,-1636.71448,-435.14136,706.89105,-1609.47815,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.09406,1156.68286,-1578.43762,135.4214,703.21014,-1652.15674,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,-78.06617,-324.59491,-2660.68799,-435.55893,963.22772,-1703.02283,-309.0625,381.48843,-1652.44141,-8.41853,837.96075,-1606.55066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-282.0726,829.67511,-1594.33228,17.68738,398.2731,-1636.71057,-434.54346,707.70459,-1606.42236,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.16805,1156.70984,-1578.32263,134.89632,703.10144,-1650.57898,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,-78.07088,-324.57898,-2660.7312,-436.06293,963.16565,-1700.50977,-309.04947,381.4859,-1652.36194,-8.39933,838.05652,-1606.41138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.99789,829.86108,-1593.91553,17.71186,398.26028,-1636.68372,-433.00507,708.34723,-1606.42664,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.24969,1156.74231,-1578.18347,134.73685,703.36359,-1649.90076,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,-78.05077,-324.51321,-2660.57007,-436.10019,963.09943,-1700.69824,-308.99237,381.52975,-1652.02502,-8.38636,838.10706,-1606.31604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.97678,829.84906,-1593.78687,17.73598,398.36569,-1636.28076,-432.00726,708.25885,-1604.70654,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.33661,1156.76392,-1578.09204,134.70442,703.43799,-1649.86145,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,-78.04243,-324.51328,-2660.49854,-436.09958,963.06976,-1700.6897,-309.45541,381.39957,-1650.33569,-8.36121,838.14386,-1606.12646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.95523,829.88574,-1593.6637,17.95173,398.23004,-1636.26648,-431.40002,708.30371,-1602.21863,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.41969,1156.78894,-1577.9856,133.58717,704.02563,-1648.80798,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,-78.03113,-324.46854,-2660.40942,-436.11679,963.02917,-1700.7749,-309.39371,381.47729,-1649.97852,-8.3284,838.25311,-1605.88416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.87851,830.02014,-1593.22607,17.98784,398.36816,-1635.88098,-430.79813,707.53821,-1603.08081,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.48622,1156.82129,-1577.84692,133.52721,704.10132,-1648.51404,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,-78.01749,-324.45428,-2660.29492,-436.07773,963.06989,-1700.57214,-309.40594,381.41595,-1650.03967,-8.30197,838.30951,-1605.6864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.84662,830.08582,-1593.0459,18.12244,398.45541,-1635.37268,-429.979,707.33856,-1604.48608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.5892,1156.854,-1577.70789,132.74754,704.04248,-1647.07007,NA,NA,NA
16,0.15,NA,NA,NA,NA,NA,NA,-78.04996,-324.5437,-2660.55786,-436.11942,962.99756,-1700.78333,-309.35425,381.5253,-1649.74988,-8.30721,838.27533,-1605.72375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.75946,830.21906,-1592.54541,18.14496,398.46567,-1635.37219,-429.74649,707.58698,-1603.27856,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.70212,1156.90027,-1577.51038,132.50534,704.1825,-1646.8905,NA,NA,NA
17,0.16,NA,NA,NA,NA,NA,NA,-78.06158,-324.59137,-2660.64917,-436.05472,963.04205,-1700.44312,-309.40399,381.43616,-1650.03223,-8.28768,838.26178,-1605.57324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.85022,830.02161,-1593.05664,18.14306,398.43457,-1635.33899,-428.91992,706.97046,-1605.28455,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.79692,1156.94067,-1577.33752,132.33731,704.29126,-1646.66309,NA,NA,NA
18,0.17,NA,NA,NA,NA,NA,NA,-78.02216,-324.49365,-2660.32813,-435.98404,963.10718,-1700.07434,-309.38968,381.46878,-1649.95251,-8.30414,838.21118,-1605.69519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.80621,830.12781,-1592.81055,18.17498,398.43082,-1635.31812,-428.07162,705.53412,-1606.67188,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.9294,1156.99841,-1577.09143,131.61728,704.30389,-1645.85315,NA,NA,NA
19,0.18,NA,NA,NA,NA,NA,NA,-78.03033,-324.52957,-2660.39185,-435.92334,963.16199,-1699.75757,-309.38776,381.48639,-1649.94446,-8.25822,838.29431,-1605.35046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.82056,830.08374,-1592.88916,18.2179,398.61209,-1634.71643,-427.52423,706.24933,-1603.85327,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.05188,1157.03674,-1576.92883,131.46994,704.47498,-1645.42578,NA,NA,NA
20,0.19,NA,NA,NA,NA,NA,NA,-78.07366,-324.66299,-2660.74048,-435.87006,963.18915,-1699.47559,-309.43216,381.34665,-1650.18384,-8.29555,838.20264,-1605.62878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.82205,830.12018,-1592.9043,18.3069,398.46182,-1634.65051,-426.87537,707.06934,-1600.50586,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.18378,1157.07373,-1576.77283,131.26457,704.61493,-1645.25354,NA,NA,NA
21,0.2,NA,NA,NA,NA,NA,NA,-78.02679,-324.51617,-2660.36377,-435.827,963.20477,-1699.2467,-309.42563,381.35229,-1650.14563,-8.2972,838.16626,-1605.63855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.86414,830.02356,-1593.1405,18.2434,398.58316,-1634.52173,-425.11978,706.44379,-1601.63623,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.73012,1157.69714,-1577.69861,131.06725,704.60968,-1645.35437,NA,NA,NA
