"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.09143,1133.40833,-1482.59668,-133.05573,1206.64307,-1565.83264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.37572,713.18799,-1461.43799,NA,NA,NA,-215.6002,829.64258,-1472.25391,NA,NA,NA,NA,NA,NA,NA,NA,NA,-466.39447,369.95853,-1582.17517,-109.44704,100.61322,-1555.43481,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.05502,1133.33521,-1482.38342,-134.22754,1207.7262,-1565.94421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.00987,712.91125,-1460.22058,NA,NA,NA,-216.09682,829.64594,-1470.13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,-466.40482,369.92239,-1582.2218,-114.72185,97.9121,-1547.37036,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.65967,1131.96594,-1479.41992,-134.61031,1207.57642,-1563.37012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.19939,713.19891,-1460.02466,NA,NA,NA,-216.10747,829.3927,-1470.1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,-467.11014,370.65948,-1579.30469,-120.58294,95.22691,-1538.85327,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.68002,1131.7655,-1479.49976,-134.77942,1207.93616,-1561.77454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.2317,713.1366,-1459.0802,NA,NA,NA,-216.62279,829.22742,-1468.14014,NA,NA,NA,NA,NA,NA,NA,NA,NA,-467.95886,371.2504,-1576.19751,-126.19193,93.14449,-1529.48975,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.77847,1130.80054,-1478.9552,-135.08659,1208.26465,-1560.32703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.40173,713.15295,-1457.65833,NA,NA,NA,-216.6566,828.77832,-1468.27856,NA,NA,NA,NA,NA,NA,NA,NA,NA,-468.51569,371.30988,-1574.53296,-131.66397,90.03078,-1519.73242,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.79996,1130.54578,-1479.03259,-135.32401,1208.63684,-1558.68262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.14616,712.87103,-1456.55066,NA,NA,NA,-217.01996,827.96918,-1467.66333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-468.57178,371.15771,-1574.79565,-136.65919,86.59892,-1509.44629,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-356.6282,1130.57092,-1476.57202,-135.75241,1208.50745,-1556.02856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.25229,713.00476,-1454.59424,NA,NA,NA,-217.90215,826.55145,-1464.63904,NA,NA,NA,NA,NA,NA,NA,NA,NA,-468.64133,370.96896,-1575.12122,-140.77538,84.36007,-1499.54187,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-358.12943,1129.8363,-1470.91467,-136.04196,1208.87573,-1554.40808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.38148,712.80597,-1453.02783,NA,NA,NA,-218.01825,826.00525,-1465.27271,NA,NA,NA,NA,NA,NA,NA,NA,NA,-468.74005,370.66718,-1575.57507,-146.04547,81.83382,-1487.88745,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,-358.0965,1128.73682,-1471.51379,-136.93365,1207.83923,-1549.30981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.64487,712.97815,-1451.61365,NA,NA,NA,-217.91946,824.69659,-1466.37646,NA,NA,NA,NA,NA,NA,NA,NA,NA,-468.92792,370.19971,-1576.46484,-151.68854,79.60784,-1475.30444,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,-359.58304,1129.32117,-1465.40076,-137.81339,1206.80225,-1544.22009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.89187,713.28143,-1452.97412,NA,NA,NA,-219.00162,825.12238,-1462.35022,NA,NA,NA,NA,NA,NA,NA,NA,NA,-469.07382,369.80707,-1577.14819,-156.851,76.72281,-1463.54846,NA,NA,NA
