"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.98459,1207.76965,-1642.02185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.82413,1208.26929,-1639.70093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.58569,1207.95532,-1635.50757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.8651,1206.04309,-1627.93372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.38429,1205.40393,-1622.75342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.49345,1205.89343,-1620.39868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.6117,1203.82288,-1612.36755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.76704,1202.49841,-1605.85901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.99074,1202.69202,-1602.86768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.13931,1200.6803,-1594.94104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.47836,1199.90259,-1589.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.85829,1199.14941,-1584.45813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.30322,1197.18555,-1576.30042,NA,NA,NA,-242.50378,1134.23499,-1492.06653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.91251,1197.44836,-1572.88477,NA,NA,NA,-244.84616,1134.39502,-1485.53845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.54569,1197.75269,-1569.26758,NA,NA,NA,-245.77641,1134.72058,-1483.54797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.54728,1197.77747,-1564.6925,NA,NA,NA,-248.18079,1134.16272,-1476.3175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.72322,1196.85754,-1557.77185,NA,NA,NA,-250.30673,1133.69702,-1473.37769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.91916,1197.20764,-1553.36084,NA,NA,NA,-251.87593,1131.08728,-1476.48511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-125.59303,818.07202,-1471.23877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.12335,1197.45129,-1548.82092,NA,NA,NA,-255.38989,1131.64685,-1471.75122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.87893,817.48114,-1471.71729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.43496,1198.54456,-1545.78748,NA,NA,NA,-257.23141,1132.20923,-1470.77539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.72081,816.86078,-1471.98022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.38292,1199.00427,-1541.3772,NA,NA,NA,-259.73303,1131.70337,-1464.2356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.6673,816.56061,-1470.33191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.28726,1199.92761,-1537.9386,NA,NA,NA,-261.93689,1132.19482,-1457.11182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.3401,816.23407,-1466.86133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.2693,1200.30981,-1533.13318,NA,NA,NA,-263.03082,1131.53296,-1455.00464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.07457,816.65326,-1459.9043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.74019,1198.84265,-1524.60742,NA,NA,NA,-266.40781,1131.33521,-1447.54443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.23885,816.02679,-1456.47424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.09678,1199.26233,-1520.31482,NA,NA,NA,-269.27213,1129.28748,-1446.98242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.14339,816.11584,-1452.77344,-413.09378,812.52069,-1518.06177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.02573,1200.3031,-1517.37854,NA,NA,NA,-273.27036,1128.94775,-1442.94824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-142.50833,816.68341,-1444.36487,-414.66174,810.21033,-1515.75305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.58232,1200.12427,-1511.89966,NA,NA,NA,-274.30814,1127.26221,-1443.01477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.46428,816.065,-1442.19019,-417.51315,811.5141,-1507.49207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.47547,1198.60413,-1503.62671,NA,NA,NA,-278.23996,1127.66443,-1430.97754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.23007,814.93408,-1441.59778,-418.01907,809.69965,-1508.9491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.07765,1198.67053,-1498.82275,NA,NA,NA,-280.12064,1126.2439,-1426.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147.07008,813.93158,-1433.27759,-420.70718,809.24017,-1504.47009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.26583,1197.10413,-1490.78906,NA,NA,NA,-283.85986,1124.36084,-1421.60669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-148.58115,813.55438,-1428.10168,-423.43936,808.0592,-1499.21851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.29474,1196.88721,-1485.40088,NA,NA,NA,-288.14438,1123.21729,-1420.38062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-149.4101,812.7464,-1427.97656,-424.96411,805.47034,-1497.67126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.17365,1197.47302,-1481.89966,NA,NA,NA,-290.9234,1120.27686,-1417.10913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.55254,811.61163,-1418.71338,-429.27249,804.79419,-1491.27319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.93177,1195.06909,-1472.17371,NA,NA,NA,-294.6954,1121.54565,-1405.21313,NA,NA,NA,26.4673,923.8728,-1562.83948,NA,NA,NA,NA,NA,NA,NA,NA,NA,-155.25809,809.40448,-1418.69531,-430.20087,804.65692,-1486.70642,NA,NA,NA,-123.98214,373.28113,-1477.89343,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.00365,1195.04114,-1467.76025,NA,NA,NA,-297.94507,1119.53955,-1403.08752,NA,NA,NA,22.83368,924.07227,-1555.70569,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.43394,808.23071,-1412.57483,-434.91287,803.05121,-1478.78821,NA,NA,NA,-125.58153,371.35147,-1478.44055,-489.95322,438.9917,-1413.71667,NA,NA,NA,NA,NA,NA
45,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.77021,1192.80493,-1458.62122,NA,NA,NA,-302.62991,1116.59143,-1401.81104,NA,NA,NA,20.82739,921.94849,-1548.63354,NA,NA,NA,103.48959,715.56378,-1457.97241,NA,NA,NA,-160.99171,807.44299,-1408.96826,-436.55835,801.8045,-1474.30933,NA,NA,NA,-128.07397,370.55106,-1473.25488,-494.48865,436.36884,-1410.76904,NA,NA,NA,NA,NA,NA
46,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.84688,1192.82617,-1454.46753,NA,NA,NA,-306.72885,1115.2644,-1392.50122,NA,NA,NA,16.55216,921.86853,-1540.57068,NA,NA,NA,99.64706,714.66522,-1451.10449,NA,NA,NA,-164.62592,805.86115,-1399.3623,-440.75388,800.83942,-1467.49719,NA,NA,NA,-130.43781,368.81525,-1469.78784,-500.91898,435.88449,-1409.14417,NA,NA,NA,NA,NA,NA
47,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.77596,1192.11096,-1448.84241,NA,NA,NA,-309.79382,1115.26953,-1384.66431,NA,NA,NA,14.07245,921.09485,-1535.65161,NA,NA,NA,95.08248,713.61945,-1443.78064,NA,NA,NA,-166.10519,804.90674,-1395.26733,-443.47552,799.33942,-1462.87085,NA,NA,NA,-133.36293,368.59146,-1466.30798,-504.91287,435.27484,-1403.44995,NA,NA,NA,NA,NA,NA
48,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.48629,1191.15454,-1442.3468,NA,NA,NA,-314.95145,1113.23401,-1382.04456,NA,NA,NA,9.65199,919.14148,-1526.86145,NA,NA,NA,89.9012,712.6709,-1436.35474,NA,NA,NA,-170.85884,804.55804,-1386.17078,-446.85223,798.46552,-1457.43811,NA,NA,NA,-134.95328,368.16379,-1462.03748,-510.00409,434.83319,-1399.95447,NA,NA,NA,NA,NA,NA
49,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.12505,1189.84863,-1435.60864,NA,NA,NA,-319.20242,1111.86865,-1378.65515,NA,NA,NA,7.04935,918.60327,-1522.11536,NA,NA,NA,86.81467,710.89575,-1430.13928,NA,NA,NA,-175.64732,803.32947,-1383.65247,-451.22144,795.78906,-1450.68494,NA,NA,NA,-136.85785,364.86594,-1462.73059,-515.55377,433.51749,-1394.30139,NA,NA,NA,NA,NA,NA
50,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.54936,1188.29651,-1428.02612,NA,NA,NA,-323.13358,1110.21948,-1368.56885,NA,NA,NA,2.71655,916.94623,-1513.77515,NA,NA,NA,80.95263,709.04901,-1421.40686,NA,NA,NA,-179.25725,800.51501,-1381.13818,-455.37668,794.36237,-1444.19189,NA,NA,NA,-139.59271,365.2612,-1455.17017,-519.52704,431.30109,-1389.72119,NA,NA,NA,NA,NA,NA
51,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.88663,1187.56934,-1422.53503,NA,NA,NA,-328.63486,1109.27881,-1362.24646,NA,NA,NA,-2.59215,917.2063,-1506.77856,NA,NA,NA,76.08115,707.61603,-1414.24304,NA,NA,NA,-183.05312,801.44702,-1371.08594,-459.09207,793.06512,-1439.62329,NA,NA,NA,-142.17575,364.37607,-1450.00452,-523.77649,431.59888,-1381.00134,NA,NA,NA,NA,NA,NA
52,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.01245,1186.56824,-1416.27063,NA,NA,NA,-334.3172,1107.88782,-1355.08484,NA,NA,NA,-7.1526,915.16895,-1498.79553,NA,NA,NA,71.17608,706.12085,-1406.69421,NA,NA,NA,-188.59778,798.51276,-1366.81384,-464.55829,791.15002,-1431.75806,NA,NA,NA,-145.14624,363.30069,-1445.64929,-528.78296,429.2291,-1381.25818,-93.07095,45.92731,-1655.70032,NA,NA,NA
53,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.23857,1185.6012,-1409.86353,NA,NA,NA,-338.21014,1106.63025,-1346.42102,NA,NA,NA,-11.93104,913.06061,-1491.68335,NA,NA,NA,66.43639,705.35059,-1400.02808,NA,NA,NA,-194.30235,798.44165,-1360.70898,-468.38889,790.50092,-1426.24451,NA,NA,NA,-148.07793,362.20193,-1439.94543,-533.78613,428.12308,-1374.0824,-92.96363,46.20223,-1653.80664,NA,NA,NA
54,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.58504,1184.65503,-1403.37695,NA,NA,NA,-344.59653,1104.78809,-1344.49072,NA,NA,NA,-16.83745,912.56702,-1485.8363,NA,NA,NA,61.02491,704.21466,-1392.45251,NA,NA,NA,-198.78101,797.91083,-1350.25134,-477.91086,790.55902,-1414.16919,NA,NA,NA,-150.55421,360.34824,-1438.73645,-539.75616,424.2146,-1372.15771,-92.64169,47.57746,-1653.44983,NA,NA,NA
55,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,-470.72919,1358.88098,-1334.55005,-117.68977,1182.94946,-1395.2207,NA,NA,NA,-348.31107,1104.04932,-1338.45349,NA,NA,NA,-20.90411,913.9715,-1473.26917,NA,NA,NA,55.85222,702.51495,-1385.33057,NA,NA,NA,-205.6729,796.4986,-1347.40442,-478.72653,787.40656,-1412.16919,NA,NA,NA,-153.96977,359.73807,-1429.86987,-543.05066,424.81253,-1358.85071,-93.65144,49.54372,-1651.7207,NA,NA,NA
56,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,-476.23453,1359.20715,-1330.42444,-123.36299,1182.21277,-1389.00684,NA,NA,NA,-354.97391,1103.4093,-1328.08154,NA,NA,NA,-27.98882,909.83411,-1472.77197,NA,NA,NA,50.25497,701.85089,-1379.0061,NA,NA,NA,-209.91977,795.72632,-1338.9032,-483.70972,786.07318,-1405.10132,NA,NA,NA,-157.26512,357.63953,-1427.58691,-549.29608,422.92072,-1356.26709,-93.13857,51.29359,-1650.82825,NA,NA,NA
57,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,-481.1698,1357.17273,-1320.3877,-128.84001,1180.28979,-1379.91052,NA,NA,NA,-361.77832,1102.05139,-1320.51062,NA,NA,NA,-34.66895,908.81042,-1465.47302,NA,NA,NA,44.93833,700.69055,-1372.16882,NA,NA,NA,-216.1263,793.11578,-1332.23523,-488.76501,785.07422,-1397.06848,NA,NA,NA,-161.64986,357.56967,-1419.42896,-553.62628,421.85397,-1345.43835,-93.40223,53.12336,-1649.82654,NA,NA,NA
58,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,-486.79962,1357.56384,-1316.17725,-134.96945,1180.48022,-1375.57581,NA,NA,NA,-366.89648,1101.71814,-1312.60107,NA,NA,NA,-39.78914,908.30396,-1459.81018,NA,NA,NA,38.90462,699.41901,-1364.07263,NA,NA,NA,-222.27953,792.73541,-1327.45056,-495.46371,783.32233,-1388.42712,NA,NA,NA,-165.61383,357.40689,-1413.91162,-558.87067,418.46185,-1339.22571,-93.99191,55.06688,-1648.60107,NA,NA,NA
59,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,-492.14951,1356.42261,-1307.9198,-140.85036,1178.16296,-1365.19141,NA,NA,NA,-373.45151,1098.20483,-1310.09998,NA,NA,NA,-47.17591,906.79565,-1450.87842,NA,NA,NA,33.12051,699.48468,-1358.59998,NA,NA,NA,-227.85736,791.1795,-1318.97925,-501.89627,782.19952,-1380.79211,NA,NA,NA,-170.07622,353.56198,-1410.46716,-564.49084,414.84189,-1335.94226,-94.31187,56.41811,-1646.33521,NA,NA,NA
60,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,-497.89847,1356.98584,-1303.17664,-146.94917,1177.41345,-1358.11401,NA,NA,NA,-379.18494,1099.17236,-1298.74182,NA,NA,NA,-53.88957,905.02557,-1442.07434,NA,NA,NA,27.04741,697.61499,-1350.71936,NA,NA,NA,-234.75179,789.67554,-1316.30029,-507.39774,781.87323,-1373.79492,NA,NA,NA,-175.29047,352.30731,-1404.48779,-568.91638,412.20395,-1325.55603,-95.45644,58.63466,-1643.9137,NA,NA,NA
