"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.56612,1203.07849,-1552.17493,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.42818,910.9635,-1576.8656,NA,NA,NA,-15.0092,704.49982,-1441.39478,NA,NA,NA,-159.1167,837.87646,-1444.64746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.30886,60.85023,-1614.59338,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.94756,1203.46667,-1553.25793,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.12602,910.39496,-1573.81848,NA,NA,NA,-14.83251,704.49945,-1441.19666,NA,NA,NA,-160.1835,838.66119,-1442.14038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.39922,62.10841,-1613.41687,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.77662,1202.87061,-1552.57947,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.23494,910.56354,-1573.80554,NA,NA,NA,-14.71201,704.36804,-1441.39636,NA,NA,NA,-163.89076,839.61163,-1438.0188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.59867,63.38341,-1611.18115,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.62598,1203.04944,-1553.58386,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.51177,909.79834,-1574.33032,NA,NA,NA,-14.81919,703.84589,-1440.42834,NA,NA,NA,-167.22084,837.48206,-1445.05078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.40312,64.72303,-1608.48083,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.09991,1202.55908,-1553.42871,NA,NA,NA,-303.16336,1151.59192,-1451.85156,NA,NA,NA,-20.88195,909.29498,-1574.55518,NA,NA,NA,-14.70694,703.91492,-1440.12915,NA,NA,NA,-170.80702,840.00958,-1436.95483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.41064,66.54613,-1605.62317,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.96987,1201.7157,-1552.83618,NA,NA,NA,-306.17712,1150.27856,-1456.3667,NA,NA,NA,-23.17821,909.3642,-1573.7356,NA,NA,NA,-13.91645,703.8045,-1440.57458,NA,NA,NA,-173.4902,838.2616,-1434.87915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.3393,69.17632,-1603.62891,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.92024,1201.49341,-1553.52747,NA,NA,NA,-309.11926,1151.7677,-1448.77271,NA,NA,NA,-25.39403,908.23431,-1572.8573,NA,NA,NA,-13.85061,703.78442,-1440.28296,NA,NA,NA,-177.66058,836.26953,-1435.39746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.36917,72.54137,-1601.64856,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.33244,1200.03882,-1551.40088,NA,NA,NA,-311.12445,1150.91687,-1452.8313,NA,NA,NA,-26.53411,908.52753,-1574.80298,NA,NA,NA,-14.38004,703.83514,-1439.05432,NA,NA,NA,-180.11053,834.80566,-1436.80481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.86463,76.51371,-1599.03259,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.14751,1199.23511,-1550.65576,NA,NA,NA,-314.72812,1150.02917,-1455.82129,NA,NA,NA,-27.21986,911.08325,-1569.255,NA,NA,NA,-14.35117,703.75189,-1438.89514,NA,NA,NA,-183.15236,836.85468,-1428.68372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.54727,79.44209,-1594.42371,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.52072,1198.78455,-1550.33777,NA,NA,NA,-316.46091,1150.33826,-1453.29346,NA,NA,NA,-26.74116,908.25311,-1558.91833,NA,NA,NA,-14.86997,703.57599,-1437.01331,NA,NA,NA,-186.85733,834.86688,-1433.31531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.34436,81.95042,-1589.17505,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.31145,1198.99854,-1551.17139,NA,NA,NA,-319.18967,1150.00146,-1449.33191,NA,NA,NA,-32.44117,906.74695,-1572.25415,NA,NA,NA,-14.97399,703.3902,-1436.77026,NA,NA,NA,-190.51372,833.56091,-1430.42041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.54675,87.35086,-1584.38452,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.06563,1198.45703,-1550.32312,NA,NA,NA,-323.07745,1148.10608,-1451.65613,NA,NA,NA,-35.42006,905.9165,-1569.21594,NA,NA,NA,-16.72773,703.05902,-1434.1521,NA,NA,NA,-193.05367,833.3681,-1427.47644,NA,NA,NA,NA,NA,NA,NA,NA,NA,-443.43372,380.01633,-1528.74976,-49.31543,92.06811,-1578.03967,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.38367,1198.89539,-1551.07886,NA,NA,NA,-324.97418,1146.29358,-1453.95496,NA,NA,NA,-36.73334,905.86755,-1569.49121,NA,NA,NA,-17.61225,702.90088,-1433.00903,NA,NA,NA,-196.41212,832.57318,-1426.10999,NA,NA,NA,NA,NA,NA,NA,NA,NA,-445.76318,379.82489,-1526.60535,-51.44443,95.75801,-1570.78198,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.86739,1197.3241,-1547.53992,NA,NA,NA,-327.15353,1146.61707,-1449.1051,NA,NA,NA,-38.77553,906.43506,-1569.29089,NA,NA,NA,-18.07492,703.18085,-1432.68298,NA,NA,NA,-199.08116,830.17853,-1433.27771,NA,NA,NA,NA,NA,NA,NA,NA,NA,-447.31961,378.14526,-1529.93335,-54.43247,100.85096,-1563.54285,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.88085,1196.66406,-1545.69714,NA,NA,NA,-329.03235,1147.13892,-1448.39233,NA,NA,NA,-40.02895,905.94965,-1569.12561,NA,NA,NA,-20.00368,703.29456,-1430.02539,NA,NA,NA,-202.59425,831.17896,-1423.09229,NA,NA,NA,NA,NA,NA,NA,NA,NA,-448.48065,377.94217,-1531.43359,-58.19979,106.676,-1557.27185,NA,NA,NA
16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.51144,1196.3125,-1544.20593,NA,NA,NA,-332.3653,1144.35291,-1451.12842,NA,NA,NA,-42.25498,906.17059,-1567.74512,NA,NA,NA,-20.77847,702.70306,-1429.69336,NA,NA,NA,-204.06548,830.72186,-1420.66882,NA,NA,NA,NA,NA,NA,-170.04283,418.62637,-1345.73706,-451.00732,379.20193,-1529.39392,-61.50334,111.714,-1550.75403,NA,NA,NA
17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.49216,1196.56628,-1543.94397,NA,NA,NA,-333.75293,1143.76868,-1454.1615,NA,NA,NA,-43.61867,905.80133,-1567.67847,NA,NA,NA,-22.52108,703.22406,-1429.3772,NA,NA,NA,-207.96628,831.32605,-1420.17188,NA,NA,NA,NA,NA,NA,-175.98338,422.18958,-1336.05652,-453.45905,379.38739,-1527.33508,-66.12717,116.53638,-1543.89734,NA,NA,NA
18,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.61895,1196.37354,-1542.48108,NA,NA,NA,-336.12335,1143.31104,-1447.27856,NA,NA,NA,-44.89876,905.4093,-1567.44373,NA,NA,NA,-23.98963,703.84003,-1428.02808,NA,NA,NA,-210.31027,829.7782,-1423.74316,NA,NA,NA,NA,NA,NA,-181.88585,425.64847,-1327.26831,-454.89352,377.80576,-1530.00806,-70.59306,121.59169,-1537.64709,NA,NA,NA
19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.71172,1196.20496,-1540.90735,NA,NA,NA,-337.21396,1143.10522,-1446.25793,NA,NA,NA,-46.97725,906.56024,-1567.22498,NA,NA,NA,-26.35288,703.25824,-1427.09924,NA,NA,NA,-211.21851,828.81079,-1424.07031,NA,NA,NA,NA,NA,NA,-188.41905,430.54703,-1317.80286,-456.95813,378.2475,-1526.604,-75.53717,126.77341,-1531.33618,NA,NA,NA
20,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.38464,1197.04089,-1541.26782,NA,NA,NA,-339.87064,1142.8219,-1444.01099,NA,NA,NA,-49.309,906.50421,-1565.58826,NA,NA,NA,-27.26692,702.69,-1426.67212,NA,NA,NA,-214.02568,829.24359,-1418.13135,NA,NA,NA,NA,NA,NA,-193.78214,433.49496,-1311.81665,-458.49567,377.50613,-1528.07166,-80.80857,130.19666,-1524.14539,NA,NA,NA
21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.80656,1197.59802,-1540.54651,NA,NA,NA,-342.05386,1140.85156,-1446.94482,NA,NA,NA,-50.52841,906.27808,-1564.8252,NA,NA,NA,-29.24477,702.66089,-1425.59607,NA,NA,NA,-215.45558,829.33179,-1415.83044,NA,NA,NA,NA,NA,NA,-200.21342,436.79724,-1304.64514,-460.15524,375.8436,-1528.85547,-86.95101,131.5722,-1514.85803,NA,NA,NA
