"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.56612,1211.3761,-1615.61353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2262,709.79419,-1520.84009,NA,NA,NA,-98.57464,842.69574,-1493.35583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.37543,48.37642,-1634.22021,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.13366,1211.53967,-1614.66687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.07516,709.76324,-1520.97021,NA,NA,NA,-99.74791,842.77509,-1492.01501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.32191,48.4874,-1633.92334,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.12622,1210.20459,-1610.55078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.59459,709.70209,-1521.09802,NA,NA,NA,-100.54768,841.97205,-1491.67041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.32191,48.4874,-1633.92334,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2124,1210.78223,-1610.65637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.98003,709.5564,-1520.10632,NA,NA,NA,-103.4239,842.77252,-1485.46606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.32191,48.4874,-1633.92334,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.02335,1210.89661,-1609.87598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57409,708.34045,-1516.74512,NA,NA,NA,-105.3749,842.32159,-1486.38025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.28495,48.60859,-1633.62073,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.11338,1210.54773,-1608.04907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3004,708.27106,-1516.64624,NA,NA,NA,-106.63087,839.77094,-1492.10303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.28495,48.60859,-1633.62073,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.84361,1210.85388,-1607.6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.01106,708.17798,-1516.67883,NA,NA,NA,-110.11451,841.01935,-1485.21667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.16882,48.69081,-1633.32422,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.77428,1210.73206,-1606.38318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.82038,707.9389,-1516.88464,NA,NA,NA,-111.29437,840.6983,-1483.21008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.9736,48.55292,-1633.01904,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.5145,1210.89771,-1605.83008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.45394,707.71765,-1514.78796,NA,NA,NA,-113.52488,842.07825,-1478.05701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.9736,48.55292,-1633.01904,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.07047,1210.32068,-1603.87097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.98736,707.93805,-1513.10889,NA,NA,NA,-117.54888,842.59515,-1476.89221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.16644,48.86899,-1632.51917,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.0689,1208.3866,-1598.76587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.88463,708.05835,-1510.08557,NA,NA,NA,-119.42287,840.3891,-1483.65564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.23501,49.53872,-1632.91736,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.31484,1208.61597,-1598.43823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.28109,707.59497,-1510.58521,NA,NA,NA,-122.90371,843.44635,-1474.37634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.29848,49.80237,-1632.40283,NA,NA,NA
