"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,-295.40146,1362.03943,2075.12915,-300.49695,1569.96106,1982.2627,NA,NA,NA,-80.1767,1308.35791,1957.35828,-497.9939,1273.09143,1951.354,-267.24399,1369.42737,1589.70081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-525.29193,954.88708,1673.30591,-65.27267,940.70801,1691.66064,-393.44128,895.57025,1856.02393,-304.45862,969.85004,2158.35962,NA,NA,NA,NA,NA,NA,-28.95613,495.09781,1942.96558,-325.92807,128.94368,2007.65588,NA,NA,NA
2,0.01,-294.40894,1362.37756,2071.52344,-300.89169,1569.06799,1977.07019,NA,NA,NA,-79.79728,1309.01099,1953.61255,-498.11691,1272.74219,1948.69543,-267.61612,1368.73889,1584.44556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.94562,954.34637,1669.59363,-64.97291,938.71747,1687.95081,-394.10104,895.89709,1852.6814,-302.52612,969.74567,2155.3855,NA,NA,NA,NA,NA,NA,-30.65536,495.4386,1933.22534,-325.94949,128.91579,2007.68091,NA,NA,NA
3,0.02,-294.34012,1361.97437,2067.61865,-300.59879,1569.12927,1972.92859,NA,NA,NA,-80.18623,1308.31409,1948.77307,-498.48093,1272.42932,1945.59656,-266.99646,1367.47351,1578.91052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.97211,953.97577,1666.29028,-64.81802,937.73309,1685.77185,-394.69901,894.70032,1852.42236,-300.07813,968.79297,2150.77734,NA,NA,NA,NA,NA,NA,-32.29301,496.85583,1925.65735,-326.1405,129.51491,2007.79944,NA,NA,NA
4,0.03,-294.3024,1361.76904,2063.08618,-300.90213,1568.52197,1966.6272,NA,NA,NA,-80.19678,1308.60559,1945.51208,-498.45651,1271.97778,1941.90149,-267.51306,1366.27136,1574.23486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.93109,953.32678,1662.29065,-64.52698,935.49701,1681.74744,-395.17905,894.8576,1848.19458,-298.06357,968.34436,2147.96826,NA,NA,NA,-348.28293,470.85196,1897.69666,-33.22749,496.43277,1917.01709,-326.18445,129.51222,2007.75342,NA,NA,NA
5,0.04,-293.52411,1361.54138,2059.6665,-300.44247,1568.80493,1962.8822,NA,NA,NA,-79.78746,1307.15137,1938.98975,-498.31787,1271.29114,1939.40308,-267.35468,1365.44958,1570.04028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.63403,952.3717,1658.67932,-64.19747,934.82562,1680.29065,-395.20044,893.68335,1845.88977,-295.98065,968.62378,2144.41724,3.86024,1061.18701,1926.10901,-348.37262,470.32169,1897.81201,-34.96397,496.84589,1910.23633,-326.23788,129.13481,2007.17468,NA,NA,NA
6,0.05,-293.43872,1361.99805,2056.52246,-301.09875,1567.79236,1957.53857,NA,NA,NA,-79.79478,1307.59094,1936.02759,-498.26801,1270.48083,1936.65088,-266.90918,1363.36108,1564.47925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.47668,951.92664,1655.74231,-64.03629,933.32153,1676.52783,-395.27481,892.79028,1844.99023,-294.22906,967.91302,2141.27783,5.79807,1059.68262,1921.7373,NA,NA,NA,-37.22677,496.94827,1903.26758,-326.20682,129.02072,2007.1604,-21.63812,173.02821,2077.23169
7,0.06,-292.58051,1361.01953,2051.01587,-300.76074,1567.41089,1952.88489,NA,NA,NA,-79.2113,1306.81128,1932.8197,-498.14932,1269.9303,1934.18396,-267.56927,1362.09827,1559.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.41925,951.53003,1652.20581,-63.11011,931.8598,1674.94165,-395.40402,891.87964,1845.16736,-292.31238,968.31421,2138.30469,NA,NA,NA,NA,NA,NA,-38.29499,496.71582,1895.92908,-326.18707,128.99661,2007.10864,-15.03574,170.07841,2062.27319
8,0.07,-292.45697,1361.2738,2048.60327,-300.98502,1566.60144,1946.67847,NA,NA,NA,-78.88635,1306.39197,1927.35498,-497.77963,1269.39526,1930.45276,-266.92514,1361.06274,1556.00708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.40094,950.50323,1647.03625,-62.97084,930.24103,1672.06104,-395.33041,890.92542,1844.08997,-290.15927,968.1535,2135.09766,NA,NA,NA,NA,NA,NA,-40.18269,497.07657,1890.40186,-325.98987,128.87679,2006.04285,-10.02582,167.62668,2049.10132
9,0.08,-290.97409,1360.97119,2044.15735,-300.46362,1566.61511,1942.40491,NA,NA,NA,-78.60457,1306.41418,1924.12109,-497.32462,1268.87109,1927.0321,-267.38248,1359.35059,1550.39722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.32434,949.88806,1643.82361,-61.87359,929.64362,1669.30139,-395.02194,890.49542,1841.39441,-287.74118,967.51636,2131.4519,NA,NA,NA,NA,NA,NA,-41.74317,497.3974,1885.38818,-325.93875,128.78442,2006.02075,-3.48458,166.6132,2028.7146
10,0.09,-290.95291,1361.42322,2041.34351,-300.78952,1565.95056,1935.8042,NA,NA,NA,-78.19099,1306.34973,1919.91675,-496.59586,1268.36365,1923.91943,-266.56607,1357.41736,1544.71594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.27319,948.92914,1640.8623,-62.7111,923.50635,1675.40417,-394.71539,889.61511,1839.60254,-285.45261,967.05963,2128.16211,6.49622,1060.5376,1913.88977,-347.82404,467.86636,1887.66943,-43.17435,496.87567,1878.23816,-325.77554,128.59941,2004.88965,2.51418,164.74394,2011.23999
11,0.1,-289.79074,1360.78113,2036.02332,-300.29785,1565.84497,1931.45776,NA,NA,NA,NA,NA,NA,-495.71661,1267.68921,1920.80127,-266.68607,1356.41663,1541.14307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.08063,947.54913,1636.33594,-62.14252,922.0108,1674.54919,-394.14911,889.12976,1836.31165,-283.29108,967.43695,2124.75366,7.45575,1058.00391,1908.05969,-347.7016,467.75467,1884.49304,-43.16043,496.47296,1873.63135,-325.49924,128.76187,2003.85107,7.60362,162.72252,1994.68457
12,0.11,-289.27945,1360.80774,2032.99683,-300.33942,1564.83801,1924.95203,NA,NA,NA,-76.54138,1305.13562,1912.36169,-495.04245,1267.2168,1917.94482,-266.55853,1354.21924,1534.31677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.13269,946.7774,1632.59985,-61.60329,921.30151,1671.3446,-393.72076,887.94403,1836.64734,-281.16571,967.37073,2122.46387,8.83624,1059.54248,1909.68201,NA,NA,NA,-45.29072,496.62094,1867.87769,-325.46664,128.76691,2003.81079,13.36154,161.36688,1975.44617
13,0.12,-287.87915,1360.76794,2028.91907,-299.8092,1564.07117,1920.01782,NA,NA,NA,-75.29964,1305.40515,1907.58582,-494.41525,1266.68127,1914.96375,-265.88223,1352.47278,1530.71057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-523.55927,945.28503,1628.97205,-60.49687,918.83063,1671.88037,-392.65091,886.6861,1832.88013,-279.08377,967.85425,2119.27734,9.69746,1059.57068,1907.39124,-347.69376,465.88318,1881.08862,-45.85059,496.70438,1862.56897,-325.37201,128.65674,2003.83789,18.11307,160.48145,1958.60425
14,0.13,-286.55792,1361.00427,2025.16174,-299.96982,1563.09961,1913.40503,NA,NA,NA,NA,NA,NA,-493.54202,1265.92761,1911.50745,-265.5784,1350.62402,1525.46472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-523.25446,944.03271,1626.04126,-59.68764,917.80945,1668.15625,-392.01993,886.20575,1831.12195,-276.91577,967.82861,2116.65503,10.91769,1058.8335,1904.53821,-347.76709,465.40204,1881.18176,-45.91687,496.12198,1858.72437,-325.31329,128.60039,2003.83789,21.19157,160.01541,1940.0741
15,0.14,-286.05685,1361.11035,2021.55762,-299.09521,1562.7594,1908.88123,NA,NA,NA,NA,NA,NA,-492.62982,1265.06616,1908.38867,-265.44461,1348.57178,1519.7738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-522.82104,942.5885,1621.60498,-58.49807,916.09088,1668.74329,-391.37625,885.76605,1830.35364,-274.34326,967.64813,2112.71558,11.69,1058.72827,1902.62073,-347.98239,465.28555,1878.43164,-47.20489,497.49481,1853.45959,-325.27817,128.55904,2003.81116,25.35286,158.77037,1923.98474
16,0.15,-285.08743,1360.15198,2016.84595,-298.95926,1561.99805,1901.42834,NA,NA,NA,-72.7702,1304.09155,1895.7157,-491.70813,1264.35828,1905.37256,-264.66229,1346.80981,1515.32947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-522.43176,941.08398,1617.46497,-57.26731,914.57196,1666.85388,-390.79684,885.74701,1827.8905,-272.06821,967.0744,2109.39111,13.21391,1058.08948,1899.92468,-348.22507,464.64481,1878.73596,-46.63681,496.91345,1849.3158,-324.88989,128.91251,2002.86536,28.9175,159.09956,1903.94531
17,0.16,-283.86044,1360.40393,2012.77136,-298.10855,1561.0686,1896.70129,NA,NA,NA,-71.60482,1304.59839,1891.24377,-490.59457,1263.78003,1902.24854,-264.03986,1344.98132,1510.39514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-521.92664,939.21387,1613.17786,-56.2482,914.20728,1663.02637,-389.78323,884.5033,1823.69409,-270.0636,968.00684,2106.60986,14.53597,1058.61902,1897.77551,-348.30557,464.54675,1875.81909,-46.1396,496.92538,1843.2677,-324.77975,128.8586,2002.92627,32.34967,160.37761,1884.94531
18,0.17,-282.49402,1360.22656,2009.34143,-297.86667,1559.85205,1890.21204,-406.98541,1455.3717,1810.23523,NA,NA,NA,-489.68085,1263.12183,1898.70801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-521.28882,937.50458,1609.84644,-54.73649,912.18219,1663.02454,-388.76602,884.17255,1822.47278,-268.76385,968.14069,2104.26611,16.21268,1058.26184,1895.76404,-348.19684,462.92096,1876.15845,-45.02652,497.30649,1838.6521,-324.61163,128.80351,2002.9751,35.42716,161.69284,1868.37451
19,0.18,-280.90591,1359.89136,2005.09277,-296.6969,1559.03931,1884.43701,-406.29807,1453.85437,1805.96094,NA,NA,NA,-488.13425,1262.34424,1894.34692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-520.6095,935.21893,1605.49048,-53.51659,911.26233,1661.31348,-387.29117,882.74799,1820.203,-265.86993,967.56805,2099.80615,17.77617,1057.72729,1893.72412,-348.02576,462.06699,1873.40222,-43.59955,498.07138,1832.95752,-324.54666,128.79317,2002.99255,39.30499,162.42216,1853.61902
20,0.19,-279.77808,1359.82141,2000.75073,-295.95294,1558.23169,1878.18042,-405.50711,1452.17529,1802.23657,NA,NA,NA,-486.67627,1261.69226,1890.75757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-519.77655,933.4187,1601.27258,-51.9467,909.97601,1659.9989,-386.19034,882.37042,1818.88159,-263.6647,967.83704,2096.30542,19.53683,1057.43396,1890.7522,-347.75378,461.53281,1873.06445,-42.07641,498.38437,1828.04468,-324.42068,128.71875,2003.04297,40.94158,165.89633,1834.18518
21,0.2,-278.82965,1359.89001,1997.40588,-295.56284,1557.5238,1872.45471,-404.21432,1449.901,1796.00464,-67.21608,1303.71729,1875.12793,-485.34201,1260.94702,1887.66956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-518.922,931.15411,1595.93677,-50.35204,909.32556,1656.65796,-384.93845,881.28003,1815.52917,-261.53134,967.81885,2093.35522,23.56302,1056.89636,1886.96411,-347.53375,462.46408,1868.4563,-40.17421,498.9964,1824.38013,-324.37146,128.73357,2003.05847,43.60668,169.8656,1819.32361
22,0.21,-277.15201,1359.38757,1992.5907,-294.04181,1556.66895,1867.39087,-403.82803,1448.34045,1790.97229,-66.07947,1302.84167,1870.5708,-483.81491,1259.91479,1883.91077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-517.91046,928.73779,1590.3822,-48.70851,907.38452,1656.48291,-383.32407,881.03186,1812.45935,-259.09387,967.09839,2088.75781,23.7962,1057.33105,1886.2832,-346.71637,461.61197,1864.90076,-38.35988,499.12036,1817.97058,-324.35641,128.76888,2002.9751,46.53486,173.47937,1804.03162
23,0.22,-275.34866,1358.4928,1987.68689,-293.49673,1555.62866,1860.28784,-402.74622,1446.29834,1786.99426,-64.65974,1302.65002,1865.41272,-482.42825,1259.30762,1880.98474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-517.00842,926.33337,1585.68994,-47.15861,906.7088,1656.24048,-381.35831,879.35229,1810.28223,-256.60822,966.70471,2085.15283,26.71031,1055.73193,1881.26404,-345.57764,461.06219,1860.94727,-37.19712,499.07495,1812.78247,-324.32843,128.82327,2002.89563,48.66161,177.09816,1790.39917
24,0.23,-273.81412,1358.49622,1983.62402,-291.67123,1554.23987,1853.65466,-401.099,1444.60669,1782.521,NA,NA,NA,-480.5256,1258.56677,1877.25732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-516.19226,923.78766,1581.24219,-45.10518,904.60358,1654.30469,-379.90021,878.39935,1808.60449,-254.37042,966.97333,2081.90454,28.44818,1056.69592,1880.94727,-345.28912,460.71802,1860.5885,-34.54721,499.98044,1807.71729,-324.38968,128.96585,2002.76343,50.6161,179.86789,1778.63672
25,0.24,-272.22491,1358.76294,1979.98669,-291.0209,1553.47363,1848.66638,-400.07855,1442.65637,1777.43091,-61.27693,1301.52576,1857.52673,-478.83243,1257.953,1873.38403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-515.36664,921.14587,1576.46875,-43.45528,903.99774,1652.45276,-377.73065,877.66034,1806.08008,-252.20644,966.362,2078.81079,30.95707,1056.46997,1878.44836,-344.88736,460.15115,1860.08826,-34.74466,498.90121,1804.63647,-324.42667,129.07147,2002.58765,52.2728,183.8298,1765.19434
26,0.25,-270.40393,1358.43408,1975.89893,-289.57269,1551.92322,1840.63672,-399.23785,1440.45947,1771.72754,-59.56233,1301.28699,1852.29724,-476.89389,1257.15186,1868.62598,NA,NA,NA,NA,NA,NA,NA,NA,NA,-538.66071,982.11316,1811.17737,NA,NA,NA,-514.54205,918.45288,1570.9834,-41.52439,902.76923,1652.06592,-375.6225,876.53717,1804.24451,-249.8083,967.24438,2075.31348,33.50587,1056.9425,1875.91785,-344.58572,459.0954,1858.62524,-33.14438,498.92429,1797.62366,-324.51587,129.21272,2002.37903,54.00191,186.50491,1756.12231
27,0.26,-268.55646,1357.80591,1971.57605,-287.99673,1551.37439,1835.3158,-398.1311,1438.36279,1766.71423,NA,NA,NA,-474.74741,1256.48438,1864.31763,NA,NA,NA,NA,NA,NA,NA,NA,NA,-535.93701,981.77985,1806.62012,NA,NA,NA,-513.56378,916.03687,1565.86218,-39.45679,901.93341,1649.07947,-373.47198,875.94794,1798.87488,-247.73734,967.26654,2072.97021,36.27145,1057.03442,1874.27393,-343.98679,457.67709,1856.90735,-31.57544,499.27457,1791.29138,-324.66269,129.45576,2002.0802,54.25034,190.51523,1742.77026
28,0.27,-266.50903,1358.06494,1966.77258,-286.41165,1549.92456,1829.31104,-396.60452,1436.64148,1762.13489,NA,NA,NA,-472.80475,1255.68262,1860.60876,-278.07687,1278.19653,1360.78784,NA,NA,NA,NA,NA,NA,-532.86682,980.99249,1800.88184,NA,NA,NA,-512.5304,913.58545,1561.38501,-37.18396,900.92523,1648.24414,-370.86111,874.83374,1797.82678,-244.83968,966.86243,2068.9231,38.80906,1057.11157,1872.77588,-343.24411,457.67221,1855.98315,-30.56763,499.46353,1785.44507,-324.7858,129.66882,2001.80469,55.18462,193.44801,1732.38232
29,0.28,-264.12711,1357.10901,1962.27686,-285.30145,1549.13062,1822.04321,-395.09906,1435.0625,1758.0675,-53.24573,1300.74402,1841.97876,-470.62296,1254.52246,1856.02576,-276.27411,1276.69714,1358.09705,-282.81134,1317.60278,1619.98132,NA,NA,NA,-530.20441,980.65149,1796.21411,NA,NA,NA,-511.34204,911.17841,1556.58936,-34.97033,900.09998,1648.86487,-368.52594,873.78491,1794.64539,-242.40543,967.2536,2065.55127,41.3933,1057.01245,1869.41211,-342.27057,457.72855,1854.77112,-28.56401,500.42776,1779.24207,-324.85779,129.79726,2001.68909,55.94844,194.85968,1721.00574
30,0.29,-262.10675,1357.22388,1957.40002,-283.37283,1547.43494,1816.17871,-393.47095,1433.46057,1753.58728,-51.52176,1299.8833,1835.6261,-468.38815,1254.10449,1851.27844,-274.02136,1275.64539,1354.9364,-281.69809,1314.22363,1616.18152,NA,NA,NA,-527.02655,979.68488,1791.41785,NA,NA,NA,-510.35699,908.47644,1551.9126,-32.13549,898.45343,1646.96204,-365.69235,872.69501,1790.73657,-239.79207,967.01941,2061.56885,44.9391,1055.76501,1865.00256,-341.39719,458.26709,1850.68298,-27.60144,501.23306,1772.63782,-324.93686,129.96129,2001.61157,57.48166,198.078,1710.35962
31,0.3,-259.99112,1356.10193,1952.55029,-281.66092,1547.10413,1810.88489,-391.80771,1431.54163,1748.89941,-49.16628,1299.8252,1829.90442,-465.74472,1253.66919,1846.07861,-271.96307,1274.54724,1351.37402,-280.27414,1311.63086,1613.05762,NA,NA,NA,-524.0127,979.01733,1785.66418,NA,NA,NA,-509.29013,906.11133,1547.6178,-29.41833,897.61438,1645.54602,-363.4053,872.25195,1787.79431,-236.98601,966.99072,2057.33691,47.34689,1057.65442,1865.56836,-340.21484,457.866,1846.68652,-26.15316,501.8157,1765.60352,-325.00967,130.07434,2001.51819,58.14847,198.58344,1701.37927
32,0.31,-257.63107,1356.34399,1947.92517,-279.79962,1545.50439,1804.15454,-390.00391,1429.37244,1743.85181,NA,NA,NA,-463.10812,1252.41821,1841.41187,-269.34296,1273.33289,1347.7395,-278.75772,1309.26379,1606.32654,NA,NA,NA,-521.45404,978.6322,1780.99524,NA,NA,NA,-507.68488,903.81067,1542.98621,-26.53174,897.2124,1642.75159,-360.50732,871.40613,1784.99902,-234.33067,966.84283,2054.34131,-34.12352,894.50183,1537.07471,-339.73694,457.58224,1846.09192,-24.59306,501.83328,1760.06738,-324.75809,130.68039,2001.16602,60.86501,200.44284,1689.77795
