"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.15595,848.67316,-1573.47632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.70308,41.20745,-1734.74121,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.14664,848.67914,-1573.40942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.70308,41.20745,-1734.74121,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.7014,847.73523,-1574.75232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.70308,41.20745,-1734.74121,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.68089,847.74854,-1574.60474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.74889,41.32875,-1734.51697,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.65866,847.76294,-1574.44495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.48425,40.65752,-1734.23315,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.6382,847.76813,-1574.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.48425,40.65752,-1734.23315,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.59372,847.77417,-1573.97498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.41783,40.75616,-1733.9469,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.13971,847.87738,-1571.81641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.18853,40.93328,-1733.32251,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.12099,847.81989,-1571.67578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.87829,40.92779,-1733.02393,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.09056,847.80945,-1571.45447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.87829,40.92779,-1733.02393,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.04443,847.67529,-1571.10803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.87829,40.92779,-1733.02393,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.99258,847.53552,-1570.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.75451,40.98821,-1732.7655,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.72692,846.13916,-1570.79077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.74865,41.11292,-1732.48193,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.56843,845.1806,-1570.37219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.55069,41.24249,-1731.99536,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.55352,844.84448,-1570.23206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.72277,40.07708,-1731.08435,NA,NA,NA
