"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.0946,1211.91785,-1576.13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.55271,735.15869,-1442.46033,NA,NA,NA,-184.22321,841.14069,-1453.98291,NA,NA,NA,NA,NA,NA,-123.91631,420.06378,-1403.36816,NA,NA,NA,-46.82979,99.75555,-1610.5542,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.7897,1212.09155,-1573.01477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.24253,734.8316,-1437.95923,NA,NA,NA,-185.66209,841.68298,-1449.32336,NA,NA,NA,NA,NA,NA,-125.05114,419.49707,-1403.3009,NA,NA,NA,-47.46779,101.05569,-1608.09058,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.295,1212.75146,-1570.9104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12278,735.3009,-1433.7616,NA,NA,NA,-186.36247,840.75708,-1446.90369,NA,NA,NA,NA,NA,NA,-128.02548,422.26956,-1396.59839,NA,NA,NA,-48.0886,102.07572,-1605.52026,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.75204,1213.39404,-1569.13721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24539,735.09692,-1429.3645,NA,NA,NA,-187.50558,841.09814,-1444.4574,NA,NA,NA,NA,NA,NA,-128.34035,421.02914,-1397.4104,NA,NA,NA,-48.60935,103.67418,-1603.87659,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.84917,1212.58081,-1563.79382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96095,735.27106,-1426.18823,NA,NA,NA,-189.67093,842.19598,-1440.3811,NA,NA,NA,NA,NA,NA,-130.88568,421.81003,-1391.2887,NA,NA,NA,-48.53831,104.51047,-1602.24829,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.53868,1212.08545,-1559.62573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80878,734.92877,-1422.44958,NA,NA,NA,-190.76265,840.89697,-1442.49597,NA,NA,NA,NA,NA,NA,-131.37144,420.41333,-1394.33154,NA,NA,NA,-48.40622,105.44696,-1600.1908,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.54899,1211.90564,-1556.10559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46896,735.14624,-1418.96228,NA,NA,NA,-192.22562,840.7121,-1442.41626,NA,NA,NA,NA,NA,NA,-134.09386,420.69205,-1389.34265,NA,NA,NA,-48.35153,106.14573,-1598.8877,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.16492,1212.02344,-1553.25232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.22289,734.98303,-1415.20544,NA,NA,NA,-193.61604,839.75769,-1441.8136,NA,NA,NA,NA,NA,NA,-136.00697,420.89508,-1387.30859,NA,NA,NA,-48.34203,106.79607,-1597.43469,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.73421,1212.14233,-1550.39294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.38348,734.85913,-1412.98096,NA,NA,NA,-195.73499,839.58667,-1438.83777,NA,NA,NA,NA,NA,NA,-138.40791,422.05685,-1382.83801,NA,NA,NA,-48.26452,107.3409,-1596.06018,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100.92937,1213.177,-1549.83459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.17826,734.36298,-1409.45984,NA,NA,NA,-196.87657,838.0199,-1439.11755,NA,NA,NA,NA,NA,NA,-139.76326,421.784,-1383.24231,NA,NA,NA,-48.23101,107.68907,-1595.25549,NA,NA,NA
