Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
NA,NA,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,NA,P4,3
1,0,,,,,,,,,,,,,,,,,,,,,,,,,212.73663,1147.84131,-1685.70203,,,,157.48933,884.60352,-1524.31921,,,,92.45060,1001.86505,-1613.43201,,,,,,,77.94028,505.81570,-1644.64612,,,,,,,,,,NA,P4,3
2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,213.09082,1148.10596,-1686.81848,,,,157.27036,884.24420,-1524.12817,,,,92.49720,1002.04608,-1612.97375,,,,,,,77.96397,505.88913,-1644.41638,,,,,,,,,,NA,P4,3
3,0.02,,,,,,,,,,,,,,,,,,,,,,,,,213.84676,1147.64856,-1686.40405,,,,157.23663,884.15259,-1524.31860,,,,92.55938,1002.23596,-1612.36169,,,,,,,78.03511,506.10413,-1643.72644,,,,,,,,,,NA,P4,3
4,0.03,,,,,,,,,,,,,,,,,,,,,,,,,214.57018,1146.15942,-1683.96204,,,,157.20326,884.09698,-1524.57239,,,,92.62864,1002.43286,-1611.67981,,,,,,,78.07462,506.23492,-1643.34448,,,,,,,,,,NA,P4,3
5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,214.70461,1146.08813,-1684.42822,,,,157.20168,884.02051,-1524.86523,,,,92.69967,1002.63153,-1610.98059,,,,,,,78.15203,506.48920,-1642.59583,,,,,,,,,,NA,P4,3
6,0.05,,,,,,,,,,,,,,,,,,,,,,,,,214.89117,1146.02014,-1684.92871,,,,157.22356,883.93109,-1525.15881,,,,92.76746,1002.81396,-1610.31311,,,,,,,78.20089,506.61047,-1642.11902,,,,,,,,,,NA,P4,3
7,0.06,,,,,,,,,,,,,,,,,,,,,,,,,215.09137,1145.95996,-1685.40576,,,,157.55591,883.61823,-1525.14978,,,,92.87336,1003.11902,-1609.27051,,,,,,,78.27334,506.84613,-1641.41821,,,,,,,,,,NA,P4,3
8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,216.66017,1145.43188,-1684.51318,,,,157.61218,883.53540,-1525.41650,,,,92.95221,1003.25507,-1608.49353,,,,,,,78.33875,507.01852,-1640.78101,,,,,,,,,,NA,P4,3
9,0.08,,,,,,,,,,,,,,,,,,,,,,,,,216.89781,1145.42236,-1684.78369,,,,157.84602,882.95441,-1525.06445,,,,93.88834,1002.58960,-1610.52722,,,,,,,78.42673,507.30008,-1639.92932,,,,,,,,,,NA,P4,3
10,0.09,,,,,,,,,,,,,,,,,,,,,,,,,217.16541,1145.42114,-1685.04395,,,,157.93327,882.82483,-1525.48145,,,,94.76333,1002.50348,-1612.05017,,,,,,,78.46095,507.39310,-1639.59631,,,,,,,,,,NA,P4,3
11,0.1,,,,,,,,,,,,,,,,,,,,,,,,,217.43700,1145.44397,-1685.19409,,,,159.10155,881.43274,-1532.02942,,,,95.78933,1002.86682,-1614.69885,,,,,,,78.51131,507.53937,-1639.10718,,,,,,,,,,NA,P4,3
12,0.11,,,,,,,,,,,,,,,,,,,,,,,,,217.73784,1145.50391,-1685.19592,,,,158.80508,882.84351,-1527.09595,,,,95.83959,1002.92694,-1614.20044,,,,,,,79.18055,507.38324,-1640.97522,,,,,,,,,,NA,P4,3
13,0.12,,,,,,,,,,,,,,,,,,,,,,,,,218.01321,1145.56958,-1685.14709,,,,158.97806,882.67651,-1527.57532,,,,95.89273,1003.06348,-1613.67456,,,,,,,79.21574,507.51135,-1640.63586,,,,,,,,,,NA,P4,3
14,0.13,,,,,,,,,,,,,,,,,,,,,,,,,218.29753,1145.65576,-1685.00989,,,,159.46381,882.33295,-1527.97961,,,,95.95917,1003.14392,-1613.01563,,,,,,,79.88016,506.71234,-1642.45898,,,,,,,,,,NA,P4,3
15,0.14,,,,,,,,,,,,,,,,,,,,,,,,,218.59872,1145.76196,-1684.79370,,,,159.98259,882.16394,-1528.79382,,,,96.03936,1003.23120,-1612.21985,,,,,,,79.89785,506.74542,-1642.28479,,,,,,,,,,NA,P4,3
16,0.15,,,,,,,,,,,,,,,,,,,,,,,,,218.87631,1145.87036,-1684.54480,,,,160.19695,881.91083,-1529.44177,,,,96.25898,1002.69250,-1611.67200,,,,,,,79.91817,506.85049,-1642.09192,,,,,,,,,,NA,P4,3
17,0.16,,,,,,,,,,,,,,,,,,,,,,,,,219.14929,1145.98108,-1684.28149,,,,160.34550,881.28070,-1529.64526,,,,96.29554,1002.72559,-1611.30920,,,,,,,80.76068,506.25522,-1644.51099,,,,,,,,,,NA,P4,3
18,0.17,,,,,,,,,,,,,,,,,,,,,,,,,219.41286,1146.07910,-1684.06995,,,,160.97192,880.17938,-1529.21399,,,,97.09026,1001.94849,-1612.61877,,,,,,,80.76540,506.27100,-1644.46521,,,,,,,,,,NA,P4,3
19,0.18,,,,,,,,,,,,,,,,,,,,,,,,,220.32014,1145.53394,-1682.48889,,,,161.21303,879.81311,-1529.85315,,,,97.67474,1001.11206,-1613.21716,,,,,,,80.77728,506.31970,-1644.35071,,,,,,,,,,NA,P4,3
20,0.19,,,,,,,,,,,,,,,,,,,,,,,,,221.25931,1145.80798,-1682.20459,,,,161.53615,879.42664,-1530.60535,,,,97.77473,1001.29498,-1612.22424,,,,,,,81.16581,505.39926,-1645.14319,,,,,,,,,,NA,P4,3
