Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
10,0.09,-255.62523,1101.17261,2376.85669,,,,,,,,,,,,,-68.43890,1569.68518,2318.14209,-202.21516,1846.63110,2240.27856,-224.50278,1611.09509,2309.84863,-341.67694,1051.06738,2159.68628,71.40686,1220.36182,2359.92969,-22.15770,1087.64612,2261.61523,,,,,,,,,,,,,-357.02298,578.73004,2290.72363,46.57912,626.90613,2204.87573,-358.72995,109.55625,2499.20532,52.81394,113.20055,2185.78906,NA,P4,35
11,0.1,-252.22580,1100.57349,2372.74902,,,,,,,,,,,,,-64.62307,1568.47717,2312.73340,-198.25502,1845.51123,2235.07104,-221.00246,1610.10620,2304.66553,-337.87183,1049.51355,2154.53467,75.61324,1219.65552,2356.23730,-18.93160,1087.07410,2256.13599,,,,,,,,,,,,,-353.77435,577.45544,2287.77637,51.09969,626.56274,2202.41748,-358.64395,109.87420,2499.32935,59.59559,112.45981,2176.12158,NA,P4,35
12,0.11,-248.30345,1099.02209,2366.57300,,,,,,,,,,,,,-61.09814,1567.28943,2308.09668,-193.75243,1844.37463,2229.66821,-217.01303,1608.71021,2299.28418,-334.03040,1048.49158,2148.63965,79.01553,1219.13037,2352.76074,-15.39327,1085.71387,2251.75195,,,,,,,,,,,,,-351.26822,576.92273,2283.72534,54.23425,625.13995,2197.07764,-358.24979,110.05357,2499.13965,66.27386,112.04024,2166.68140,NA,P4,35
13,0.12,-244.67426,1098.30688,2361.80884,,,,,,,,,,,,,-57.26252,1566.23645,2303.00024,-189.72614,1843.16748,2224.71729,-212.76106,1607.61816,2293.64233,-330.19937,1046.92810,2143.92334,83.21675,1217.76758,2348.12207,-11.53752,1084.88550,2247.11182,,,,,,,,,,,,,-347.17603,575.34857,2280.18701,58.18914,624.22382,2193.35205,-357.83292,110.45993,2498.64868,72.47644,111.14034,2159.14233,NA,P4,35
14,0.13,-241.03487,1097.35657,2356.67017,,,,,,,,,,,,,-53.22844,1564.55054,2297.78247,-184.83894,1841.91968,2218.73193,-208.79967,1606.71716,2288.38940,-326.07260,1045.21082,2138.92969,87.00269,1216.61841,2344.30273,-7.99228,1084.30054,2239.43604,,,,,,,,,,,,,-344.16550,574.19232,2276.12402,62.49724,622.39612,2186.38647,-357.53079,110.68014,2498.37256,78.28345,110.73262,2152.29443,NA,P4,35
15,0.14,-236.98549,1096.78125,2351.02734,,,,,,,,,,-326.23392,1564.41565,2185.33887,-49.10588,1563.46875,2292.05200,-180.64384,1840.77344,2213.95752,-204.33810,1605.40710,2282.81958,-321.72485,1043.79382,2132.60327,91.19568,1215.65100,2340.28491,-4.03757,1083.16821,2234.43286,,,,,,,,,,,,,-340.17783,573.24188,2272.27588,66.79891,622.17310,2181.73755,-357.07748,110.79683,2497.50562,83.43166,110.33738,2146.74023,NA,P4,35
16,0.15,-232.81555,1095.42249,2344.98291,-464.22675,1475.17346,1598.87170,,,,,,,-321.49786,1563.24377,2179.64600,-45.21238,1562.03149,2287.06079,-175.58437,1839.45801,2208.34399,-200.00932,1604.12244,2277.04810,-317.53543,1042.44348,2126.96313,95.77453,1214.99976,2336.53076,0.29468,1082.25903,2230.85449,168.22888,943.22760,2211.53247,,,,,,,,,,-336.40701,572.00031,2268.78223,71.04162,621.05920,2175.22461,-356.86548,111.33067,2497.16138,88.19669,109.25360,2141.87598,NA,P4,35
17,0.16,-228.42233,1093.87329,2338.78198,,,,,,,,,,-316.17548,1562.07751,2172.86157,-41.25191,1561.08936,2281.67017,-171.00522,1838.07483,2203.13672,-195.74228,1602.53882,2271.28540,-313.05701,1040.35400,2121.24561,99.61940,1214.39551,2332.72461,4.49209,1081.07568,2224.02197,174.03200,942.11554,2208.63354,,,,,,,,,,-332.92029,571.84766,2263.43213,76.97463,620.37622,2171.32764,-357.19589,112.83972,2497.77344,92.10085,107.71989,2138.37720,NA,P4,35
18,0.17,-223.83617,1093.02747,2332.52881,-465.54437,1488.77637,1590.05444,,,,,,,-311.06290,1561.58057,2166.71582,-36.85508,1559.48254,2276.39722,-165.62387,1836.34094,2197.23877,-191.15974,1600.96948,2264.99536,-308.38016,1039.25977,2115.58350,104.58708,1212.58899,2327.27466,9.61079,1079.99243,2219.79639,179.73567,941.08972,2203.00732,,,,,,,,,,-328.89560,570.51947,2258.51953,81.94300,619.84406,2165.88477,-356.42947,113.51006,2496.60059,95.22399,106.51921,2135.43359,NA,P4,35
19,0.18,-219.04384,1092.21216,2327.23193,-461.83450,1493.75110,1583.71448,,,,,,,,,,-32.17198,1557.94824,2270.37158,-160.51294,1835.19983,2192.15430,,,,-303.51938,1037.38831,2109.76782,109.13419,1210.89075,2322.08374,14.33796,1078.76660,2212.95972,185.91936,939.41272,2201.28760,,,,,,,,,,-324.25012,570.27631,2253.22632,86.96397,618.44653,2158.30298,-356.09277,115.30443,2496.11865,96.57226,105.54781,2135.42651,NA,P4,35
20,0.19,-213.62534,1091.13647,2322.07666,-457.50571,1500.16333,1580.32141,,,,,,,-301.06512,1559.48901,2155.89722,-27.85005,1556.37976,2265.04150,-155.35835,1834.08801,2186.26611,-181.68294,1598.44971,2253.59937,-298.55344,1036.05334,2104.34424,113.78619,1210.16284,2317.96997,19.09215,1077.75708,2208.14502,192.00153,938.64209,2196.75635,,,,,,,,,,-320.03510,569.04456,2247.11450,92.32715,617.65546,2151.23779,-355.80563,116.44651,2495.07642,97.99822,103.63338,2134.65356,NA,P4,35
21,0.2,-207.70621,1089.65527,2315.10596,-454.79874,1505.35547,1573.55518,,,,,,,-295.73782,1558.75854,2149.32300,-22.96604,1555.00171,2259.01147,-150.29469,1832.15588,2180.64355,-176.39471,1597.00635,2247.71094,-293.15878,1034.53735,2096.87793,119.14451,1208.97522,2313.15063,,,,198.00172,937.25604,2193.62769,,,,,,,,,,-315.38919,567.88519,2241.11841,97.74741,616.43951,2144.45142,-355.43954,119.04330,2494.77734,99.00096,102.68159,2134.51392,NA,P4,35
22,0.21,-201.81728,1087.81555,2307.62549,-452.04550,1509.91321,1567.37622,,,,,,,-290.28888,1557.86377,2144.29883,-18.24368,1553.76343,2254.16821,-145.17001,1831.29639,2175.37842,-171.49336,1595.86218,2242.04028,-287.68756,1033.44849,2091.84375,123.96593,1207.67834,2308.64429,,,,203.52313,935.79889,2188.08008,,,,,,,,,,-311.13757,566.91479,2234.87109,103.08031,614.41864,2137.59106,-355.19925,120.89037,2493.69458,99.99191,102.20884,2133.50586,NA,P4,35
23,0.22,-195.97472,1087.77393,2302.51074,-449.04269,1514.16638,1561.41345,,,,,,,-285.09842,1556.86292,2138.08398,-12.87489,1552.67041,2247.81787,-140.18021,1830.45313,2170.09961,-166.61748,1594.40344,2236.10815,-281.92899,1032.38513,2083.80273,128.89955,1206.77197,2303.12012,,,,209.66646,934.69580,2186.02759,,,,,,,,,,-306.47055,566.08441,2227.52783,108.41636,613.58612,2133.26782,-354.62231,124.44750,2492.18359,100.30553,102.73955,2132.80884,NA,P4,35
24,0.23,-189.98351,1087.21082,2295.65771,-446.39026,1518.43262,1556.41455,,,,,,,-279.06189,1556.31824,2131.01221,-7.73165,1551.47046,2242.81519,-134.65442,1829.77356,2163.26465,-161.19966,1594.20422,2230.22632,-276.13583,1031.98572,2077.78442,134.04938,1205.90967,2297.57959,,,,215.18089,933.60663,2179.53857,,,,,,,,,,-301.39218,564.79004,2219.66406,113.22993,611.71674,2126.03247,-354.14877,127.64836,2490.50708,101.85278,102.14104,2130.57324,NA,P4,35
25,0.24,-184.27316,1086.02100,2287.82031,-443.93695,1522.44031,1551.79602,,,,,,,-273.23618,1556.04639,2125.34985,-2.04554,1550.56396,2235.97656,-130.02966,1829.81409,2157.15112,-155.50105,1593.87634,2224.44922,-269.87158,1031.14795,2070.60181,139.42133,1204.82288,2291.80054,,,,221.40099,932.48694,2175.89331,,,,,,,,,,-296.76947,565.53180,2212.00830,117.58192,611.02527,2121.85181,-353.58865,131.81091,2488.33765,102.36267,102.83472,2129.58301,NA,P4,35
26,0.25,-178.33405,1085.96594,2280.43701,,,,,,,,,,-268.15811,1556.31897,2119.14966,3.63838,1550.05200,2229.83813,,,,-150.01967,1593.79675,2218.12305,-263.48242,1031.41113,2062.41797,144.76901,1205.02441,2286.83057,,,,226.52122,931.31421,2170.07593,,,,,,,,,,-291.38782,564.46277,2203.27222,121.12862,610.68219,2115.07495,-353.42203,136.91374,2486.71899,103.00764,102.95977,2127.75171,NA,P4,35
27,0.26,-172.81035,1086.61670,2273.82520,,,,,,,,,,-262.57202,1556.91345,2114.47095,9.19839,1550.21216,2224.10522,,,,-144.53539,1593.85657,2212.05420,-256.82730,1031.87195,2054.72461,150.21866,1205.08997,2281.17334,,,,232.95992,930.10486,2166.99463,,,,,,,,,,-286.87354,565.35706,2192.64502,125.28316,610.51343,2110.29639,-352.12680,141.95673,2482.73926,103.07580,103.27981,2127.29053,NA,P4,35
28,0.27,-166.89642,1086.59180,2266.68506,-264.47180,1423.84717,1164.65503,,,,,,,-257.28323,1557.33630,2108.83203,14.39972,1550.56287,2218.57617,-113.73229,1830.23267,2138.19189,-138.79797,1594.40686,2206.64648,-249.89169,1032.31482,2046.95435,155.67790,1204.90662,2274.72290,,,,237.95605,930.07916,2161.28296,,,,,,,,,,-281.31274,564.64667,2180.52808,129.79706,610.41095,2105.18994,-351.28452,147.49118,2479.77075,103.61748,103.46574,2126.08179,NA,P4,35
29,0.28,-161.63972,1087.29846,2259.65088,-259.76373,1424.14636,1155.95386,,,,,,,-251.94212,1557.97144,2103.24292,19.60073,1550.99622,2212.95557,-243.43521,1722.30591,2081.16431,-133.42592,1595.07410,2200.85083,-243.17604,1033.20410,2038.48755,161.00815,1205.54919,2268.17529,,,,243.71170,930.02905,2156.40479,,,,,,,,,,-276.01672,565.01929,2167.38306,134.26851,610.27185,2098.74463,-349.82086,154.64726,2475.07886,104.43244,103.09953,2124.81958,NA,P4,35
30,0.29,-156.57433,1087.54138,2252.32764,,,,,,,,,,-246.02505,1558.95996,2097.85840,25.39748,1551.52771,2206.69189,,,,-127.57694,1596.00098,2194.33618,,,,165.95845,1206.52795,2261.66089,,,,248.71127,930.82239,2151.60132,,,,,,,,,,-269.84335,564.98297,2153.80273,139.06511,610.50977,2094.28125,-348.68002,162.89311,2472.07373,104.77428,102.94323,2124.42383,NA,P4,35
31,0.3,-151.42574,1087.85339,2244.43384,,,,,,,,,,-240.77353,1559.84961,2091.53125,30.93866,1553.46143,2201.02588,,,,-121.96476,1597.07727,2188.85693,-440.06284,1487.69214,1830.56128,171.75493,1207.16321,2254.25122,,,,255.04448,930.99213,2144.19409,,,,,,,,,,-263.66858,564.72394,2138.86914,143.45686,610.53064,2088.38672,-345.21033,171.09431,2465.28223,105.25076,103.38232,2123.10303,NA,P4,35
32,0.31,-146.66386,1088.32629,2237.23364,-226.08015,1728.76575,2059.14063,,,,,,,-234.77982,1561.22705,2086.92749,36.58084,1554.92920,2195.20752,,,,-116.39777,1597.83887,2182.69507,-435.46368,1488.84204,1825.40796,176.98074,1208.59790,2247.99512,,,,259.35785,931.61847,2142.32788,-222.91396,1036.81543,2014.88318,,,,,,,-255.46692,563.62671,2124.54980,147.51988,609.52637,2083.23560,-341.71344,180.13057,2459.16943,105.29966,103.53187,2122.50537,NA,P4,35
33,0.32,-141.59178,1088.13989,2229.66577,-220.92287,1729.67859,2053.02393,,,,,,,-230.04131,1562.26245,2081.16382,41.84153,1556.52637,2188.59106,,,,-111.21420,1599.44043,2176.84668,-431.40274,1490.62720,1821.80212,182.43224,1210.42993,2241.42896,-422.93735,1539.88794,1513.60339,264.44626,932.80341,2136.71021,-216.33701,1037.69641,2008.21204,,,,,,,-247.72679,561.80261,2106.75903,150.73360,609.17926,2082.70435,-337.44019,190.92863,2451.32617,105.42104,103.81078,2121.91821,NA,P4,35
34,0.33,-137.31247,1089.16870,2222.65894,-215.68552,1730.55005,2047.57373,,,,,,,-224.44643,1563.08948,2076.18896,47.35402,1557.69141,2182.03247,,,,-105.67641,1600.11511,2171.34985,-427.42615,1491.92358,1816.16785,188.31184,1212.14917,2234.97803,-421.10654,1543.02832,1510.88196,269.53784,933.49548,2129.23584,-210.56082,1038.80188,2000.65283,,,,,,,-239.40291,560.47577,2089.05347,153.74576,607.65259,2079.59814,-332.30548,202.44852,2442.87305,105.41213,103.80212,2121.43799,NA,P4,35
35,0.34,-132.73009,1089.43958,2215.91577,-210.84689,1732.08069,2041.94507,,,,,,,-218.80077,1563.93640,2070.62036,52.79154,1559.44800,2175.67554,,,,-100.37557,1600.90540,2165.58594,-423.12488,1493.43835,1812.35535,194.02676,1214.04431,2228.75879,-418.67105,1542.21008,1503.47009,274.59277,935.32941,2122.23193,-204.50237,1039.80798,1992.41992,,,,,,,-231.02028,558.72357,2069.97363,155.02890,606.70978,2075.28174,-326.42593,214.72388,2433.75562,105.41206,103.82738,2121.42212,NA,P4,35
36,0.35,-128.18005,1089.66431,2209.20068,-206.41888,1732.78381,2036.42493,,,,,,,-213.64137,1564.12439,2064.28491,58.46583,1561.06116,2169.58667,,,,-94.68085,1601.59644,2158.71118,-419.09763,1494.98132,1808.30945,199.75629,1215.62207,2222.01758,-415.96793,1545.36743,1499.96240,278.62164,936.03198,2119.71680,-198.77348,1040.67395,1986.00854,,,,,,,-222.32309,557.38959,2051.17041,155.80626,606.63123,2071.80322,-319.28391,226.01440,2421.85864,105.44358,103.90435,2121.04028,NA,P4,35
37,0.36,-123.76192,1089.93579,2201.94751,-201.58464,1733.87903,2030.75647,,,,,,,-207.93629,1565.08044,2059.53906,63.90953,1562.78577,2163.21045,,,,-89.35992,1602.43860,2153.13647,-414.89783,1495.84619,1802.16003,205.57092,1216.68823,2214.99463,-414.55948,1544.30957,1493.56799,284.21225,937.32159,2112.80762,-193.53528,1041.94055,1978.92358,118.51810,1082.64575,2101.52856,,,,-212.98914,556.29211,2031.63843,157.65813,605.95447,2067.23975,-310.81467,239.95734,2410.71826,105.39183,104.11776,2120.82056,NA,P4,35
38,0.37,-119.39665,1090.12537,2195.53149,-196.55974,1734.75330,2024.93640,,,,,,,-203.30756,1566.41345,2053.78394,69.50883,1563.44019,2156.09180,,,,-84.03513,1603.08411,2147.35327,-411.03787,1497.38574,1798.33069,211.34673,1217.99194,2207.83569,-411.68600,1547.31274,1490.97546,289.75174,938.92017,2104.78320,-188.57536,1043.13293,1972.02734,123.34316,1083.79407,2093.70190,,,,-203.52779,555.20160,2013.52136,159.11032,605.91382,2065.33032,-301.95020,252.21971,2396.61108,105.39030,104.14571,2120.79272,NA,P4,35
39,0.38,-114.93831,1090.78137,2189.80469,-191.69533,1735.33057,2018.38672,,,,,,,-198.25000,1566.92896,2047.03625,74.38769,1564.47900,2149.44678,,,,-79.20958,1604.44128,2141.55127,-407.22379,1499.02930,1794.51270,217.13818,1219.48022,2201.13794,-410.21063,1546.17859,1483.67761,294.89804,941.21039,2096.68799,-183.77142,1044.23120,1965.91528,127.61677,1084.76868,2086.34424,,,,-194.76468,555.69678,1993.17078,161.96765,606.09149,2061.51733,-292.55591,265.94293,2382.74268,105.39333,104.16830,2120.79956,NA,P4,35
40,0.39,-111.06965,1090.83826,2183.70996,-187.61765,1736.40686,2013.11865,,,,,,,-193.77745,1568.33569,2042.77600,79.18385,1565.72485,2142.69995,,,,-74.27529,1605.11829,2135.10913,-403.19489,1499.33105,1787.95288,223.02538,1220.77637,2194.96436,-407.59116,1548.52441,1481.39087,300.50610,942.76501,2087.41748,-179.18858,1045.28564,1960.35352,132.19531,1085.79321,2078.24341,,,,-185.99588,557.08948,1972.72998,164.95432,605.28241,2059.76538,-281.28989,279.48557,2368.93823,105.38862,104.17358,2120.76392,NA,P4,35
41,0.4,-106.69687,1090.97363,2177.17456,-183.62206,1737.29419,2008.08557,,,,,,,-188.63634,1568.80078,2036.58813,84.34779,1565.95691,2135.67285,,,,-69.19640,1605.95850,2129.11816,-400.04489,1500.44800,1783.23364,229.26884,1221.89063,2188.20361,-405.14209,1548.67542,1477.38000,306.12531,944.57068,2079.35693,-174.91832,1046.54114,1954.62415,136.43077,1086.34290,2070.27417,,,,-177.94611,559.60272,1953.72119,168.31334,605.08600,2058.30396,-269.77112,288.67184,2351.11987,105.37656,104.14744,2120.69727,NA,P4,35
42,0.41,,,,-178.63437,1737.61462,2001.11182,,,,,,,-183.92328,1569.91235,2030.31921,89.48146,1566.98596,2128.96851,,,,-63.94476,1606.72876,2122.58496,-396.77274,1500.85620,1779.08289,235.20712,1223.12927,2180.78638,-403.46463,1547.96387,1469.78516,312.49588,945.03326,2074.66870,-170.76616,1048.00183,1948.40259,141.11542,1087.19165,2063.22656,,,,-169.54523,563.52240,1935.98523,170.05663,604.60211,2056.82178,-258.81750,296.26025,2336.21338,105.38097,104.18967,2120.70166,NA,P4,35
43,0.42,-98.19323,1092.59668,2165.34595,-174.65950,1738.81494,1996.23865,,,,,,,-179.72839,1570.53784,2023.95850,94.13906,1567.39819,2122.10938,,,,-59.30059,1607.99060,2116.48462,-393.49484,1501.60266,1775.08875,240.82339,1224.13562,2173.54248,-401.36057,1549.71460,1466.53687,318.30264,946.54095,2067.26440,-166.62747,1049.63013,1941.78345,145.21533,1088.12305,2055.74365,,,,-160.30077,566.78210,1918.06274,171.71272,603.31067,2052.75684,-249.40303,304.19644,2323.51147,105.36549,104.14136,2120.62524,NA,P4,35
44,0.43,-94.56094,1093.45178,2159.61060,-170.65401,1739.83643,1991.07947,,,,,,,-175.74344,1571.72705,2018.30432,98.79511,1568.47302,2115.13281,,,,-54.73636,1608.81091,2110.39063,-390.03329,1502.12781,1769.85364,246.57367,1225.46155,2165.94507,-399.31369,1549.46887,1462.46667,324.17725,947.21045,2058.38818,-162.48207,1051.36108,1935.51477,149.97890,1088.32422,2050.67651,,,,-152.43089,570.20319,1901.56165,173.29408,603.51318,2050.63428,-239.41345,308.58633,2309.07690,105.35699,104.14556,2120.56445,NA,P4,35
45,0.44,,,,-166.78636,1740.73840,1985.03320,,,,,,,-171.37300,1572.54297,2011.82922,103.85516,1569.06970,2108.05957,,,,-50.07495,1609.85583,2103.65601,-386.45056,1502.71265,1763.93628,251.73688,1226.82629,2159.07153,-398.16547,1547.83569,1455.12256,329.87650,949.87415,2049.38940,-158.56342,1053.10876,1929.03943,153.98763,1088.50696,2043.62073,,,,-144.03293,573.70691,1886.68799,174.45621,603.00000,2049.51807,-229.53043,310.92813,2293.24316,105.35789,104.16459,2120.55884,NA,P4,35
46,0.45,,,,-162.65681,1741.82520,1979.47852,,,,,,,-167.55898,1574.12939,2006.29504,107.50333,1570.15308,2101.87549,,,,-45.71350,1610.78979,2097.42114,-383.67999,1503.38818,1759.06104,256.99655,1227.99512,2151.55713,-396.31824,1546.42676,1449.27722,335.51627,952.11334,2039.29370,-154.62802,1054.97046,1921.93396,158.28362,1088.66211,2036.81335,,,,-135.59340,578.68164,1870.10889,174.24422,603.02124,2045.53296,-220.00653,311.79996,2275.76929,105.34785,104.16178,2120.49170,NA,P4,35
47,0.46,-82.30033,1095.92004,2140.76270,-158.39215,1742.20288,1972.51245,,,,,,,-163.27557,1575.02246,2000.18018,112.22591,1570.46155,2095.06665,,,,-41.64936,1612.00061,2091.14160,-380.91864,1503.98523,1753.92761,262.46362,1228.80640,2143.20068,-394.14404,1549.21948,1445.05017,341.48950,953.96356,2029.54272,-151.03477,1056.49414,1916.04199,162.28380,1088.79565,2031.97083,,,,-127.12233,583.12524,1854.47302,177.01303,601.55463,2044.24756,-210.54253,311.19733,2257.29028,105.34335,104.17077,2120.45557,NA,P4,35
48,0.47,-78.80975,1096.32202,2134.75879,-154.84871,1743.57886,1966.95056,,,,,,,-159.72144,1575.97498,1995.00366,116.28941,1572.14246,2088.35645,,,,-37.01311,1612.66028,2084.26563,-378.04175,1504.01733,1748.91919,267.51016,1229.65405,2135.05688,-392.91507,1548.63843,1440.58984,347.22708,955.82080,2021.16162,-147.49347,1058.19031,1911.09216,166.32535,1088.94702,2026.28662,,,,-119.04301,587.37665,1839.27185,178.10521,601.80865,2042.29565,-200.70679,309.21124,2238.75293,105.09383,104.60779,2120.68872,NA,P4,35
49,0.48,,,,-151.03214,1744.11829,1960.67615,,,,,,,-155.61598,1576.62109,1988.23352,120.19777,1573.43689,2081.90210,,,,-33.16932,1613.59717,2077.99683,-375.09317,1504.59998,1743.37451,272.28839,1230.71301,2126.62671,-392.40927,1545.29016,1432.24475,352.78082,957.93939,2011.22473,-143.43864,1059.80469,1905.71411,170.23260,1088.99744,2019.13586,,,,-110.98523,592.52747,1822.94226,178.88647,601.44507,2039.58362,-190.00909,305.55450,2220.26880,105.08839,104.61140,2120.64917,NA,P4,35
50,0.49,-71.62738,1097.65796,2122.28491,-147.41608,1745.19568,1954.59204,,,,,,,-151.81686,1577.37695,1982.56152,124.64068,1573.29407,2073.50415,,,,-29.21736,1614.60315,2071.42261,-371.88852,1504.95520,1737.12720,277.07840,1231.55481,2118.57373,-390.50198,1544.19910,1427.69348,358.68903,960.10455,2002.65417,-139.57742,1061.48352,1899.61462,173.92120,1088.64990,2012.91943,,,,-103.17184,597.40216,1809.26221,179.67566,601.37006,2036.45068,-179.00433,300.91217,2200.99585,105.08184,104.60689,2120.60718,NA,P4,35
