Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
10,0.09,,,,,,,,,,,,,,,,,,,,,,,,,177.06931,1145.36731,-1513.28284,,,,101.26252,873.26819,-1379.91760,,,,52.94289,996.84222,-1479.52844,-281.26062,1008.91522,-1499.13940,,,,50.45185,505.49753,-1551.98682,-302.43176,538.93927,-1437.49451,,,,,,,NA,P4,18
11,0.1,,,,,,,,,,,,,,,,,,,,,,,,,176.21497,1145.85876,-1510.38916,,,,100.31301,872.00403,-1379.17163,,,,51.03192,996.07593,-1476.09241,-281.88098,1008.99817,-1499.42151,,,,50.30669,505.02792,-1553.31738,-307.36868,540.81024,-1433.45142,,,,,,,NA,P4,18
12,0.11,,,,,,,,,,,,,,,,,,,,,,,,,175.49345,1144.86304,-1504.51660,,,,99.23175,870.30994,-1377.34949,,,,49.64051,994.72205,-1476.84204,-283.16153,1010.37970,-1497.68164,,,,48.92319,505.68204,-1550.43933,-311.35773,543.20746,-1430.34204,,,,,,,NA,P4,18
13,0.12,,,,,,,,,,,,,,,,,,,,,,,,,173.82835,1145.16296,-1501.32153,,,,98.00182,868.96588,-1375.94958,,,,48.25447,994.20599,-1478.01501,-284.16382,1011.25665,-1497.82080,,,,47.62978,506.86606,-1548.14795,-314.63550,542.19226,-1433.48621,,,,,,,NA,P4,18
14,0.13,,,,,,,,,,,,,,,,,,,,,,,,,171.65511,1146.11951,-1499.38586,,,,96.53100,868.41565,-1375.98364,,,,46.15698,992.73199,-1475.83911,-285.53668,1011.29199,-1498.46619,,,,46.72056,507.09473,-1547.02405,-319.80234,545.39429,-1425.85425,,,,,,,NA,P4,18
15,0.14,,,,,,,,,,,,,,,,,,,,,,,,,170.75291,1146.63147,-1496.38928,,,,94.38469,868.29431,-1376.09705,,,,45.26171,992.72021,-1476.57080,-287.72482,1010.62299,-1499.03577,,,,44.91657,508.60867,-1543.35510,-323.44141,546.51215,-1425.67737,,,,,,,NA,P4,18
16,0.15,,,,,,,,,,,,,,,,,,,,,,,,,169.62300,1146.77380,-1492.29907,,,,92.61729,867.22174,-1374.09131,-383.58633,884.54309,-1394.47107,42.26090,993.03381,-1469.79761,-289.61121,1011.15491,-1498.30432,,,,44.71211,507.97638,-1545.21533,-326.47287,545.95789,-1427.31616,,,,,,,NA,P4,18
17,0.16,,,,,,,,,,,,,,,,,,,,,,,,,166.83577,1146.44922,-1487.87012,,,,91.40350,865.49951,-1370.95093,-388.65292,882.79779,-1397.81885,40.88795,994.01813,-1468.25330,-290.76999,1011.29590,-1498.22571,,,,43.79304,507.29498,-1545.81445,-331.47437,549.21747,-1418.75708,,,,,,,NA,P4,18
18,0.17,,,,,,,,,,,,,,,,,,,,,,,,,166.01405,1146.08228,-1482.76099,,,,89.55388,864.66779,-1368.70093,-392.74826,883.12500,-1392.79114,38.90867,993.43164,-1463.60876,-293.25464,1011.70013,-1492.09009,,,,41.38466,507.33701,-1543.52368,-334.42044,548.63324,-1419.83960,,,,,,,NA,P4,18
19,0.18,,,,,,,,,,,,,,,,,,,,,,,,,164.82388,1146.05542,-1478.39087,,,,87.49769,864.66504,-1367.13525,-397.79291,881.39325,-1395.72339,36.76248,993.04242,-1459.90186,-293.69708,1010.97205,-1494.82153,,,,39.94043,506.65851,-1543.21423,-337.97061,549.81171,-1419.12610,,,,,,,NA,P4,18
20,0.19,,,,,,,,,,,,,,,,,,,,,,,,,162.87624,1146.39502,-1474.81238,,,,85.87352,864.30560,-1364.66479,-403.06543,879.50690,-1400.85461,34.62828,991.45642,-1458.54114,-295.95029,1011.35883,-1491.85205,,,,38.83266,506.31061,-1542.88037,-341.79095,550.49298,-1413.95422,,,,,,,NA,P4,18
21,0.2,,,,,,,,,,,,,,,,,,,,,,,,,160.83389,1146.71240,-1471.27063,,,,83.93871,863.34229,-1360.84644,-406.94299,877.55212,-1403.02979,31.50787,990.75360,-1456.01843,-298.78885,1011.99274,-1492.08655,,,,37.72610,504.74725,-1541.46082,-345.64127,551.28540,-1412.50977,,,,,,,NA,P4,18
22,0.21,,,,,,,,,,,,,,,,,,,,,,,,,159.60022,1145.74158,-1465.02258,,,,81.34692,863.03827,-1358.11157,-412.97449,877.01782,-1405.75964,29.09728,989.85919,-1454.86011,-301.10239,1011.23523,-1492.19202,,,,36.95700,504.76791,-1540.76282,-349.45825,550.04602,-1412.65466,,,,,,,NA,P4,18
23,0.22,,,,,,,,,,,,,,,,,,,,,,,,,156.91507,1145.20056,-1459.60010,,,,79.35278,862.44348,-1354.45203,-417.02664,876.60144,-1404.40869,26.63700,990.51758,-1450.74585,-302.84546,1010.57019,-1489.34692,,,,34.21798,506.01028,-1534.51062,-352.68463,551.87134,-1408.02368,,,,,,,NA,P4,18
24,0.23,,,,,,,,,,,,,,,,,,,,,,,,,154.65765,1145.53040,-1455.95129,,,,76.56553,862.09851,-1350.85669,-422.89194,874.55750,-1407.39587,23.07612,991.18732,-1442.03845,-305.19147,1011.10889,-1482.97766,,,,32.89763,505.90820,-1532.25439,-357.07336,548.37823,-1411.86182,,,,,,,NA,P4,18
25,0.24,,,,,,,,,,,,,,,,,,,,,,,,,152.27258,1145.83325,-1452.35083,,,,74.38451,861.13733,-1345.81360,-427.79666,872.06635,-1406.96838,21.94317,988.44067,-1441.13940,-307.96088,1011.36682,-1480.36670,,,,31.22184,505.92944,-1529.78564,-361.38815,550.91394,-1404.39221,,,,,,,NA,P4,18
26,0.25,,,,,,,,,,,,,,,,,,,,,,,,,149.27774,1145.28333,-1446.75830,,,,71.50901,861.32855,-1342.09290,-431.98877,869.92413,-1410.81323,19.01940,988.45789,-1434.73059,-310.84830,1009.39984,-1481.78174,,,,29.23677,506.00378,-1526.21460,-365.27026,550.63452,-1401.63452,,,,,,,NA,P4,18
27,0.26,,,,,,,,,,,,,,,,,,,,,,,,,146.97162,1144.45325,-1440.41309,,,,69.02477,861.17816,-1337.11731,-437.60767,868.98871,-1412.55322,16.92079,987.49103,-1433.18445,-313.61954,1008.88312,-1479.42920,,,,26.83363,505.62122,-1522.33301,-370.45166,551.32874,-1401.09143,,,,,,,NA,P4,18
28,0.27,,,,,,,,,,,,,,,,,,,,,,,,,143.83310,1144.41748,-1435.85913,,,,66.26698,859.72522,-1329.66467,-442.21368,866.95685,-1410.47314,12.56588,986.55499,-1429.12549,-315.79880,1008.67908,-1476.81384,,,,25.62824,504.03522,-1525.45422,-373.95416,552.90289,-1392.28943,,,,,,,NA,P4,18
29,0.28,,,,,,,,,,,,,,,,,,,,,,,,,141.28101,1142.90295,-1427.86169,,,,63.17043,857.71155,-1329.15198,-447.42542,863.86353,-1417.26416,9.82766,984.48083,-1427.28601,-317.75967,1007.87775,-1473.20825,,,,23.08961,504.02631,-1523.38562,-380.05585,553.34180,-1389.57129,,,,,,,NA,P4,18
30,0.29,,,,,,,,,,,,,,,,,,,,,,,,,137.56613,1142.75146,-1422.81934,,,,60.03792,859.34283,-1317.07483,-451.76517,863.27679,-1414.29163,5.99788,984.26575,-1418.82983,-321.43964,1007.97711,-1469.42993,,,,21.35478,503.21503,-1521.57666,-384.36044,553.47388,-1386.59241,,,,,,,NA,P4,18
31,0.3,,,,,,,,,,,,,,,,,,,,,,,,,133.67235,1143.34167,-1419.45068,,,,57.16323,859.31555,-1311.24744,-457.32947,860.55627,-1417.45288,3.34207,984.00806,-1412.37366,-324.33304,1005.10547,-1473.47717,,,,18.97482,501.35492,-1517.30530,-389.74652,553.56030,-1383.70605,,,,,,,NA,P4,18
32,0.31,,,,,,,,,,,,,,,,,,,,,,,,,130.82069,1141.08276,-1409.57861,,,,53.04742,859.80273,-1305.72412,-461.57901,858.74957,-1418.99548,-0.38062,984.31555,-1405.48938,-326.89609,1005.29468,-1468.55408,,,,16.18131,503.30298,-1510.89001,-395.28336,554.34943,-1380.64148,,,,,,,NA,P4,18
33,0.32,,,,,,,,,,,,,,,,,,,,,,,,,126.18202,1141.79456,-1406.29700,,,,48.45683,858.06543,-1299.66479,-466.59747,856.67542,-1419.47302,-4.84729,981.95239,-1402.47754,-332.68848,1005.81116,-1458.36560,,,,13.96566,504.25809,-1506.08533,-401.58920,554.86554,-1376.39783,,,,,,,NA,P4,18
34,0.33,,,,,,,,,,,,,,,,,,,,,,,,,122.47146,1141.25146,-1400.18738,,,,44.61198,858.22833,-1293.11255,-471.90793,854.32593,-1421.21387,-7.38867,978.76654,-1404.23254,-336.24127,1005.28442,-1455.39148,,,,11.82371,503.43085,-1504.31079,-406.06281,554.59979,-1372.59412,,,,,,,NA,P4,18
35,0.34,,,,,,,,,,,,,,,,,,,,,,,,,118.74752,1140.13977,-1392.72180,,,,40.39573,857.13910,-1286.01672,-475.99210,853.00848,-1421.89148,-12.50525,980.13519,-1391.26782,-340.29498,1004.75494,-1452.36816,,,,8.36022,502.09848,-1502.04858,-412.25793,555.02167,-1368.60681,,,,,,,NA,P4,18
36,0.35,,,,,,,,,,,,,,,,,,,,,,,,,114.32019,1138.81287,-1384.63818,,,,35.74702,857.27698,-1278.39783,-482.33813,850.58264,-1422.46228,-16.51887,979.31201,-1382.66943,-343.54495,1003.22723,-1447.35376,,,,6.62508,498.92761,-1505.62219,-417.90598,554.73895,-1364.60938,,,,,,,NA,P4,18
37,0.36,,,,,,,,,,,,,,,,,,,,,,,,,109.38448,1138.08325,-1377.94006,,,,30.64725,856.36761,-1270.80811,-485.94919,848.65186,-1421.94678,-20.14381,977.02661,-1379.96790,-346.84207,1002.03900,-1443.13013,,,,2.81064,499.42044,-1497.98010,-422.64041,554.19281,-1359.72668,,,,,,,NA,P4,18
38,0.37,,,,,,,,,,,,,,,,,,,,,,,,,105.25675,1137.53467,-1371.75293,,,,23.06102,854.83862,-1264.51245,-491.66724,845.16083,-1425.57422,-24.76190,975.21124,-1378.43823,-352.41489,1002.04175,-1440.51318,,,,0.05605,499.57684,-1491.38525,-429.13663,555.44385,-1354.60388,,,,,,,NA,P4,18
39,0.38,,,,,,,,,,,,,,,,,,,,,,,,,100.34661,1136.21338,-1363.63110,,,,17.06457,853.80035,-1255.76306,-496.41809,844.20074,-1422.24329,-29.43002,973.02466,-1368.64233,-355.19714,1000.50403,-1436.70251,,,,-3.81908,501.48904,-1483.95923,-435.31952,554.63513,-1349.39160,,,,,,,NA,P4,18
40,0.39,,,,,,,,,,,,,,,,,,,,,,,,,96.20672,1134.51685,-1354.60181,,,,10.78020,853.18878,-1247.78723,-502.12442,841.98401,-1424.45630,-33.93849,973.15283,-1358.40942,-356.37497,997.10431,-1436.05090,,,,-6.05262,498.13782,-1488.34558,-440.83163,554.08179,-1344.79919,,,,,,,NA,P4,18
41,0.4,,,,,,,,,,,,,,,,,,,,,,,,,90.95903,1134.41565,-1348.97168,,,,4.95171,852.26031,-1238.71167,-507.63504,838.94501,-1422.73352,-38.27499,970.91833,-1358.82104,-363.88434,997.32452,-1426.39514,,,,-10.62892,496.35022,-1482.87134,-447.39810,554.01611,-1339.33862,,,,,,,NA,P4,18
42,0.41,,,,,,,,,,,,,,,,,,,,,,,,,85.94212,1131.63611,-1337.54443,,,,-1.49968,851.05505,-1230.38342,-512.85583,837.81042,-1421.37402,-43.34683,968.10150,-1353.42236,-369.34738,995.49249,-1419.97314,,,,-12.50478,495.20105,-1480.48914,-453.44601,553.52856,-1333.12866,,,,,,,NA,P4,18
43,0.42,,,,,,,,,,,,,,,,,,,,,,,,,80.31484,1132.34924,-1333.85193,,,,-8.13172,850.86792,-1222.06165,-518.28729,834.85309,-1425.86572,-47.88163,968.43280,-1342.76453,-372.58215,994.68359,-1416.72974,,,,-16.51707,496.37421,-1470.08545,-460.11987,552.89325,-1327.32300,,,,,,,NA,P4,18
44,0.43,,,,,,,,,,,,,,,,,,,,,,,,,74.73621,1130.20667,-1323.59473,,,,-14.72551,850.61578,-1213.80383,-523.60443,832.82520,-1419.62280,-53.55580,964.60413,-1337.84912,-375.91812,990.96313,-1417.51526,,,,-20.41045,494.97604,-1465.10852,-465.42871,552.00543,-1321.98779,,,,,,,NA,P4,18
45,0.44,,,,,,,,,,,,,,,,,,,,,,,,,69.36295,1128.39612,-1314.23901,,,,-22.67608,849.65564,-1203.76196,-530.13177,830.51233,-1421.67053,-59.21745,964.02704,-1333.62549,-380.14850,988.91431,-1410.64197,,,,-24.23950,491.94788,-1466.29150,-472.21475,551.22791,-1316.19226,,,,,,,NA,P4,18
46,0.45,,,,,,,,,,,,,,,,,,,,,,,,,63.35395,1128.23584,-1308.40918,,,,-28.48216,849.03021,-1195.67664,-534.63690,829.15277,-1419.10693,-64.67344,963.79486,-1321.02649,-385.41058,989.05267,-1401.82336,,,,-29.20529,493.15741,-1457.44873,-478.07205,549.64374,-1309.95007,,,,,,,NA,P4,18
47,0.46,,,,,,,,,,,,,,,,,,,,,,,,,57.51344,1126.08838,-1297.70251,,,,-36.01345,848.79187,-1187.02844,-540.24738,824.92224,-1421.70361,-70.12452,960.08783,-1319.39014,-393.27402,988.24591,-1393.63147,,,,-31.93966,491.21741,-1453.55066,-484.25363,549.15741,-1303.64819,,,,,,,NA,P4,18
48,0.47,,,,,,,,,,,,,,,,,,,,,,,,,51.02249,1124.97461,-1289.83801,,,,-44.05663,847.36969,-1176.64282,-547.07422,824.57037,-1415.63660,-75.80048,959.31476,-1311.15698,-396.38123,986.10266,-1389.07568,,,,-36.11905,489.91782,-1446.72937,-490.55286,547.22614,-1298.11926,,,,,,,NA,P4,18
49,0.48,,,,,,,,,,,,,,,,,,,,,,,,,44.21696,1123.50464,-1285.14185,,,,-51.34855,847.60748,-1168.16663,-551.67413,822.24548,-1415.70398,-81.86159,957.87146,-1300.65479,-404.36734,985.38721,-1381.86243,,,,-40.88420,488.35822,-1447.49121,-496.07852,546.34076,-1291.52454,,,,,,,NA,P4,18
50,0.49,,,,,,,,,,,,,,,,,,,,,,,,,38.48244,1122.58423,-1272.64990,,,,-58.84936,847.01990,-1157.38916,-558.71368,820.37878,-1413.01208,-88.00804,955.05286,-1300.64136,-410.54562,983.16144,-1373.83191,,,,-45.54428,488.03400,-1439.70825,-502.04517,544.64734,-1284.82446,,,,,,,NA,P4,18
51,0.5,,,,,,,,,,,,,,,,,,,,,,,,,31.40539,1121.10425,-1263.64575,,,,-66.71755,846.49274,-1149.05420,-563.83167,819.84247,-1406.87756,-93.41956,953.36346,-1290.51172,-414.61108,980.28497,-1373.89978,,,,-49.18492,487.49417,-1434.09998,-508.14755,542.93188,-1279.00354,,,,,,,NA,P4,18
52,0.51,,,,,,,,,,,,,,,,,,,,,,,,,23.11898,1120.83069,-1253.24866,,,,-74.16856,845.68188,-1138.61377,-570.11444,816.05786,-1409.62329,-101.65012,951.98981,-1286.80640,-420.50931,979.07892,-1365.22510,,,,-54.49504,485.12149,-1431.46436,-514.20856,541.11530,-1272.74500,,,,,,,NA,P4,18
53,0.52,,,,,,,,,,,,,,,,,,,,,,,,,16.41269,1118.59058,-1248.02954,,,,-83.34853,845.92981,-1130.31226,-575.34338,815.90186,-1401.08984,-107.79356,949.73767,-1275.42078,-428.02933,977.66602,-1362.32410,,,,-60.45026,487.44870,-1421.14417,-519.96796,539.59296,-1266.37854,,,,,,,NA,P4,18
54,0.53,,,,,,,,,,,,,,,,,,,,,,,,,10.58566,1116.49915,-1232.10413,,,,-90.99404,844.96765,-1119.46594,-580.99792,815.28174,-1395.71777,-116.92265,950.22614,-1268.99060,-434.12024,978.52075,-1350.79565,,,,-65.27715,487.39908,-1411.27551,-526.58936,538.36426,-1261.46558,,,,,,,NA,P4,18
55,0.54,,,,,,,,,,,,,,,,,,,,,,,,,2.10789,1116.77661,-1232.36072,,,,-100.21686,844.97705,-1109.46277,-587.85931,813.54810,-1393.96875,-124.31007,949.06500,-1259.29626,-441.47369,978.81427,-1343.07324,,,,-70.65318,488.05048,-1404.32959,-535.41071,537.43738,-1256.19812,,,,,,,NA,P4,18
56,0.55,,,,,,,,,,,,,,,,,,,,,,,,,-4.71701,1116.37244,-1220.03259,,,,-106.74316,844.84149,-1100.41968,-593.15509,811.48383,-1393.43726,-131.94859,948.08368,-1251.62207,-448.85596,979.35706,-1336.89832,,,,-76.18435,487.99133,-1400.56274,-542.37079,538.01385,-1250.71399,,,,,,,NA,P4,18
57,0.56,,,,,,,,,,,,,,,,,,,,,,,,,-12.02609,1116.88367,-1213.34119,,,,-116.42945,845.73651,-1090.80994,-598.47638,811.52783,-1386.70349,-141.16003,947.99829,-1246.04407,-456.60785,979.81445,-1331.25537,,,,-82.53608,489.08044,-1386.20166,-550.14978,538.42505,-1245.51123,,,,,,,NA,P4,18
58,0.57,,,,,,,,,,,,,,,,,,,,,,,,,-20.04021,1117.06494,-1204.77295,,,,-124.12816,846.45245,-1081.94592,-604.61664,810.28912,-1381.09546,-149.21933,946.90070,-1234.29089,-464.32123,980.52545,-1325.71570,,,,-88.25974,488.95807,-1377.32776,-559.49017,539.10962,-1240.34875,,,,,,,NA,P4,18
59,0.58,,,,,,,,,,,,,,,,,,,,,,,,,-27.63950,1118.07568,-1197.49768,,,,-131.74234,847.79565,-1072.06604,-609.68488,811.13013,-1378.05322,-158.32425,948.88727,-1225.77588,-472.07977,981.02643,-1319.75391,,,,-95.06962,488.69574,-1371.14478,-567.93677,539.80969,-1235.98474,,,,,,,NA,P4,18
60,0.59,,,,,,,,,,,,,,,,,,,,,,,,,-35.82674,1118.67578,-1189.48608,,,,-140.51276,848.91541,-1063.01282,-614.72272,810.28027,-1372.17126,-169.11829,948.76074,-1216.60144,-480.24237,981.59570,-1314.68823,,,,-100.66528,487.57999,-1358.32764,-576.22931,539.98022,-1231.52429,,,,,,,NA,P4,18
61,0.6,,,,,,,,,,,,,,,,,,,,,,,,,-45.04875,1118.78589,-1180.39380,,,,-148.87149,850.95245,-1054.56189,-620.99323,810.10016,-1366.58801,-177.64044,947.92816,-1212.21008,-489.24005,983.32324,-1309.03247,,,,-110.15797,489.21094,-1340.53284,-583.65460,539.28937,-1227.94739,,,,,,,NA,P4,18
62,0.61,,,,,,,,,,,,,,,,,,,,,,,,,-51.37970,1120.11450,-1171.65918,,,,-155.26445,852.61621,-1044.70508,-626.45453,810.81982,-1361.25793,-186.35071,949.65485,-1197.76892,-497.84839,985.21643,-1303.47852,,,,-117.21954,486.50851,-1332.24524,-590.09833,538.59924,-1225.60767,,,,,,,NA,P4,18
63,0.62,,,,,,,,,,,,,,,,,,,,,,,,,-59.15254,1123.36816,-1168.49377,,,,-163.78711,854.95105,-1035.54504,-630.52167,810.88135,-1354.49072,-196.61922,952.56311,-1189.13965,-506.45255,986.17279,-1297.79541,,,,-127.13910,488.33704,-1307.18018,-593.81488,536.26398,-1222.84949,,,,,,,NA,P4,18
64,0.63,,,,,,,,,,,,,,,,,,,,,,,,,-67.95479,1123.22742,-1156.44385,,,,-171.29204,857.67749,-1026.81104,-637.19421,812.26392,-1347.88550,-205.36626,951.01697,-1185.70691,-514.37500,987.30621,-1292.55017,,,,-135.55756,486.72833,-1291.94836,-597.60291,534.18243,-1220.68225,,,,,,,NA,P4,18
65,0.64,,,,,,,,,,,,,,,,,,,,,,,,,-75.00329,1125.85413,-1151.79700,,,,-179.33490,860.13330,-1018.17041,-642.32080,814.00330,-1341.37830,-214.36572,952.74969,-1175.80334,-522.23572,989.11853,-1287.90247,,,,-145.62610,485.83728,-1273.01099,-600.90027,533.16724,-1218.50500,,,,,,,NA,P4,18
66,0.65,,,,,,,,,,,,,,,,,,,,,,,,,-82.65852,1127.57581,-1143.96899,,,,-185.79720,863.27856,-1009.34222,-647.75128,816.62616,-1333.47180,-221.96278,955.05029,-1164.15405,-529.55804,989.82367,-1282.91797,,,,-155.85161,483.45840,-1253.51062,-603.89722,531.32367,-1216.02856,,,,,,,NA,P4,18
67,0.66,,,,,,,,,,,,,,,,,,,,,,,,,-90.39758,1128.62976,-1135.89771,,,,-195.19211,865.73077,-1000.21729,-653.41547,818.05219,-1325.90210,-231.02676,955.04224,-1161.27551,-536.85052,992.03845,-1277.77576,,,,-166.73036,482.20441,-1234.35193,-607.45325,530.85675,-1214.08936,,,,,,,NA,P4,18
68,0.67,,,,,,,,,,,,,,,,,,,,,,,,,-98.07753,1131.83887,-1130.92761,,,,-200.89484,868.10352,-991.10443,-658.71857,820.26294,-1317.15564,-237.38313,956.43640,-1153.62244,-543.59094,993.35669,-1272.90662,,,,-177.54149,480.42267,-1215.02539,-611.19525,531.31415,-1212.39014,,,,,,,NA,P4,18
69,0.68,,,,,,,,,,,,,,,,,,,,,,,,,-104.91136,1133.36768,-1122.73694,,,,-208.75114,871.02673,-983.80042,-664.99658,822.52710,-1308.58081,-245.92413,959.27893,-1143.04932,-550.14026,994.61523,-1267.74207,,,,-188.40129,479.23285,-1194.39978,-614.43976,531.18195,-1210.33435,,,,,,,NA,P4,18
70,0.69,,,,,,,,,,,,,,,,,,,,,,,,,-112.34312,1135.28613,-1116.36499,,,,-215.35742,873.95465,-974.87683,-669.85834,824.23981,-1299.93652,-252.61714,958.58948,-1140.36340,-555.62903,996.21112,-1263.28137,,,,-200.29456,479.23401,-1174.31543,-616.97467,531.20880,-1209.02185,,,,,,,NA,P4,18
71,0.7,,,,,,,,,,,,,,,,,,,,,,,,,-118.75323,1136.65637,-1108.47290,,,,-222.72197,876.67352,-966.99988,-675.29614,826.23608,-1290.58545,-258.34363,959.41504,-1131.82629,-561.79944,997.77527,-1258.40759,,,,-211.46434,479.81174,-1155.91272,-620.31580,531.44763,-1207.40002,,,,,,,NA,P4,18
72,0.71,,,,,,,,,,,,,,,,,,,,,,,,,-125.73548,1138.24756,-1101.91870,,,,-229.08539,879.06085,-958.53387,-680.35925,828.70251,-1281.25720,-267.36591,962.17377,-1124.68372,-567.33740,999.80646,-1253.71753,,,,-223.24431,480.52850,-1135.23669,-622.63214,530.71442,-1205.55188,,,,,,,NA,P4,18
73,0.72,,,,,,,,,,,,,,,,,,,,,,,,,-131.51157,1140.01062,-1095.38098,,,,-236.10071,881.10754,-952.12335,-686.94495,830.26929,-1270.69702,-272.10263,966.11127,-1113.88904,-573.04462,1000.97107,-1248.97827,,,,-233.21799,484.10709,-1115.63379,-624.87476,530.53455,-1204.86731,,,,,,,NA,P4,18
