Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
NA,NA,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,NA,P4,5
1,0,,,,,,,,,,,,,,,,-160.95007,1585.43237,2411.27832,,,,,,,,,,,,,,,,,,,,,,,,,,,,-436.65375,592.47235,2364.67529,-112.31252,605.77283,2361.65308,-378.82892,110.59676,2505.00854,-137.32031,116.58324,2501.83032,NA,P4,5
2,0.01,,,,,,,,,,,,,,,,-160.93668,1585.44592,2411.31812,,,,,,,,,,,,,,,,,,,,,,,,,,,,-436.31509,592.37793,2364.63159,-111.72238,606.19330,2360.57715,-378.74329,110.28327,2505.06836,-137.32309,116.57600,2501.82202,NA,P4,5
3,0.02,,,,,,,,,,,,,,,,-160.38522,1585.11084,2410.52173,,,,,,,,,,,,,,,,,,,,,,,,,,,,-436.07660,592.43457,2364.80103,-111.06527,605.87280,2359.76270,-379.10471,110.48217,2505.67725,-137.29999,116.63539,2501.89209,NA,P4,5
4,0.03,,,,,,,,,,,,,,,,-160.38301,1585.13391,2410.51978,,,,,,,,,,,,,,,,,,,,,,,,,,,,-435.97940,592.31146,2364.67822,-110.58855,605.55688,2356.73877,-379.14154,110.36528,2505.61475,-137.29735,116.65019,2501.89478,NA,P4,5
5,0.04,,,,,,,,,,,,,,,,-160.37852,1585.16333,2410.52271,,,,,,,-587.08862,1225.77209,2328.39331,,,,,,,,,,,,,,,,,,,-435.77081,592.26849,2364.55688,-109.98238,605.74646,2353.56934,-379.16690,110.25821,2505.58813,-137.27908,116.69844,2501.94946,NA,P4,5
6,0.05,,,,,,,,,,,,,,,,-160.08185,1585.02026,2410.13184,,,,,,,-587.12036,1225.48767,2328.53613,,,,,,,,,,,,,,,,,,,-435.66525,592.15222,2364.31177,-107.96663,605.54144,2353.00000,-379.19797,110.11815,2505.56104,-137.26622,116.75342,2501.97461,NA,P4,5
7,0.06,,,,,,,,,,,,,,,,-160.00511,1585.11011,2409.97290,,,,,,,-587.31641,1225.12939,2328.79272,,,,,,,,,,,,,,,,,,,-435.34927,592.03424,2363.93506,-106.96395,605.04181,2351.16382,-379.25204,109.93874,2505.47412,-137.25665,116.78470,2501.99927,NA,P4,5
8,0.07,,,,,,,,,,,,,,,,-159.76942,1585.14758,2409.50903,,,,,,,-587.41766,1224.65186,2328.93896,,,,,,,,,,,,,,,,,,,-435.11948,591.89343,2363.45020,-106.17411,604.82751,2347.32251,-379.27686,109.82877,2505.45142,-137.02391,116.55997,2501.61621,NA,P4,5
9,0.08,,,,,,,,,,,,,,,,-159.61272,1585.06787,2409.40894,,,,,,,-587.70892,1224.06604,2329.14233,,,,,,,,,,,,,,,,,,,-434.80374,591.93658,2363.13208,-104.73354,605.14362,2345.58862,-379.29517,109.57536,2505.66553,-137.01147,116.62812,2501.63062,NA,P4,5
10,0.09,,,,,,,,,,,,,,,,-159.12077,1584.73975,2408.78955,,,,,,,-587.55182,1223.63647,2329.24634,,,,,,,,,,,,,,,,,,,-434.39786,591.77686,2362.41040,-102.70005,604.91919,2342.79395,-379.33194,109.33688,2505.90259,-137.01550,116.65858,2501.59253,NA,P4,5
11,0.1,,,,,,,,,,,,,,,,-158.38165,1584.49475,2407.90625,,,,,,,-587.32117,1223.00073,2329.01001,,,,,,,,,,,,,,,,,,,-434.08826,591.62836,2361.73535,-100.92120,604.82538,2341.81299,-379.33844,109.29112,2505.90698,-136.87791,116.77235,2501.16553,NA,P4,5
12,0.11,,,,,,,,,,,,,,,,-157.69801,1584.32324,2407.12964,,,,,,,-587.20978,1222.65015,2329.39795,,,,,,,,,,,,,,,,,,,-433.36029,591.37286,2360.84839,-99.30154,604.93378,2339.81592,-379.14844,108.87255,2505.81787,-136.68787,116.99985,2500.75244,NA,P4,5
13,0.12,,,,,,,,,,,,,,,,-157.31070,1584.32422,2406.78687,,,,,,,-586.77557,1221.65857,2328.55103,,,,,,,,,,,,,,,,,,,-432.44150,591.18304,2359.90674,-96.37128,604.41003,2337.15308,-379.09427,108.55659,2505.92993,-136.98668,118.07757,2500.96338,NA,P4,5
14,0.13,,,,,,,,,,,,,,,,-156.66806,1584.41296,2406.14502,,,,,,,-586.22974,1221.41370,2328.57568,,,,,,,,,,,,,,,,,,,-431.68890,591.16437,2359.17090,-94.88891,604.79803,2334.65723,-379.08536,108.56631,2505.95654,-137.25047,119.48695,2500.61035,NA,P4,5
15,0.14,,,,,,,,,,,,,,,,-155.49727,1584.29407,2404.81250,,,,,,,-585.71899,1220.95483,2328.19165,,,,,,,,,,,,,,,,,,,-430.80313,591.16272,2358.39868,-92.51930,605.54938,2332.18994,-379.07843,108.57311,2505.97754,-137.86801,120.75668,2500.01099,NA,P4,5
16,0.15,,,,,,,,,,,,,,,,-154.84122,1584.34631,2404.16309,,,,,,,-585.28876,1220.64160,2328.06201,,,,,,,,,,,,,,,,,,,-430.15759,591.04895,2357.59839,-90.13414,605.97510,2329.61060,-379.06873,108.58229,2506.00732,-138.64607,120.70484,2499.20239,NA,P4,5
17,0.16,,,,,,,,,,,,,,,,-153.77393,1584.28198,2403.10449,,,,,,,-584.83429,1220.39966,2328.10718,,,,,,,,,,,,,,,,,,,-429.40970,590.84045,2356.55957,-87.74071,606.80127,2326.78906,-379.04871,108.63354,2506.04883,-139.39575,121.44041,2497.54321,NA,P4,5
18,0.17,,,,,,,,,,,,,,,,-152.85019,1584.10266,2402.39185,,,,,,,-583.80444,1220.03857,2327.82202,,,,,,,,,,,,,,,,,,,-428.19211,590.93524,2355.74927,-85.58227,607.86652,2324.07349,-378.78067,108.36193,2505.73413,-139.86220,122.76364,2496.73779,NA,P4,5
19,0.18,,,,,,,,,,,,,,,,-152.07173,1584.14697,2401.97607,,,,,,,-582.45581,1219.74500,2327.39941,,,,,,,,,,,,,,,,,,,-427.01508,590.67108,2354.58032,-83.14973,608.60535,2321.27783,-378.75861,108.42583,2505.77539,-140.37859,124.87914,2496.30786,NA,P4,5
20,0.19,,,,,,,,,,,,,,,,-150.69473,1583.83765,2400.75781,,,,,,,-580.72028,1219.64856,2326.84302,,,,,,,,,,,,,,,,,,,-425.69476,590.52765,2353.44751,-80.57260,609.63232,2318.18506,-378.70929,108.56094,2505.87207,-140.91382,126.39203,2495.52173,NA,P4,5
21,0.2,,,,,,,,,,,,,,,,-149.67171,1583.87329,2400.01807,,,,,,,-579.86914,1218.99573,2326.25244,,,,,,,,,,,,,,,,,,,-424.69345,590.68488,2352.64526,-78.63531,610.68695,2315.33374,-378.68515,108.64279,2505.90991,-141.17157,128.92152,2494.48145,NA,P4,5
22,0.21,,,,,,,,,,,,,,,,-148.15660,1584.03027,2398.27661,,,,,,,-578.64056,1218.42126,2325.26782,,,,,,,,,,,,,,,,,,,-423.66458,590.38806,2351.60010,-75.35123,611.16821,2312.97144,-378.65894,108.72256,2505.95654,-141.29372,131.29019,2494.52686,NA,P4,5
23,0.22,,,,,,,,,,,,,,,,-147.24925,1584.12427,2397.71631,,,,,,,-576.18280,1218.31750,2323.90625,,,,,,,,,,,,,,,,,,,-422.22684,590.41583,2350.55786,-73.50986,612.37531,2310.29761,-378.64771,108.76608,2505.97070,-142.13605,132.92784,2492.48975,NA,P4,5
24,0.23,,,,,,,,,,,,,,,,-145.53249,1583.60400,2395.95361,,,,,,,-574.81384,1217.46204,2322.39209,,,,,,,,,,,,,,,,,,,-420.78555,590.25122,2349.23291,-70.48075,613.91302,2306.51733,-378.63956,108.79704,2505.98145,-142.43796,134.10287,2490.36157,NA,P4,5
25,0.24,,,,,,,,,,,,,,,,-144.37111,1583.54541,2394.70605,,,,,,,-573.70349,1217.41455,2322.09229,,,,,,,,,,,,,,,,,,,-419.59787,590.10779,2348.03784,-67.54424,615.33026,2304.10059,-378.63034,108.83469,2505.99194,-142.51686,137.26476,2490.82739,NA,P4,5
26,0.25,,,,,,,,,,,,,,,,-142.81448,1583.56213,2393.10522,,,,,,,-571.24719,1217.38525,2320.64600,,,,,,,,,,,,,,,,,,,-418.82043,590.08575,2347.07568,-64.70367,616.76862,2300.85278,-378.61765,108.87741,2506.01221,-142.84998,139.24249,2488.43652,NA,P4,5
27,0.26,,,,,,,,,,,,,,,,-140.98758,1583.57910,2391.54517,,,,,,,-569.68927,1217.31104,2319.61694,,,,,,,,,,,,,,,,,,,-417.78879,589.86615,2345.84839,-61.39626,618.49451,2299.13501,-378.38306,108.57497,2505.75684,-142.01776,139.95361,2487.15381,NA,P4,5
28,0.27,,,,,,,,,,,,,,,,-139.89987,1583.58716,2391.17822,,,,,,,-568.38306,1217.17957,2318.49878,,,,,,,,,,,,,,,,,,,-416.02417,588.79401,2343.34912,-58.27695,619.45349,2296.41309,-378.38214,108.58097,2505.75635,-140.97379,141.47336,2484.79688,NA,P4,5
29,0.28,,,,,,,,,,,,,,,,-137.88701,1583.16516,2389.64453,,,,,,,-566.35388,1217.22107,2316.88281,,,,,,,,,,,,,,,,,,,-414.89349,588.93921,2342.14380,-54.13459,620.93994,2294.58081,-378.32541,108.72433,2505.51074,-140.50531,146.81477,2485.47266,NA,P4,5
30,0.29,,,,,,,,,,,,,,,,-135.93579,1582.96619,2388.05908,,,,,,,-564.10394,1217.47180,2315.00879,,,,,,,,,,,,,,,,,,,-413.59702,589.23328,2340.75732,-50.54034,621.26788,2290.95605,-378.34491,109.03797,2505.39063,-138.93130,148.12302,2483.05127,NA,P4,5
31,0.3,,,,,,,,,,,,,,,,-134.64360,1583.80737,2387.15771,,,,,,,-562.84357,1217.58533,2313.35083,,,,,,,,,,,,,,,,,,,-412.83850,589.48926,2341.45288,-47.64772,623.46881,2289.47021,-378.32364,109.10838,2505.42480,-137.61139,148.87250,2481.45313,NA,P4,5
32,0.31,,,,,,,,,,,,,,,,-132.65787,1583.37085,2385.36230,,,,,,,-560.89087,1217.70483,2310.73901,,,,,,,,,,,,,,,,,,,-411.33725,589.47449,2340.67358,-43.48285,624.37823,2288.57446,-378.32098,109.14375,2505.41284,-135.29765,150.51573,2478.29077,NA,P4,5
33,0.32,,,,,,,,,,,,,,,,-130.51942,1582.72205,2383.78931,,,,,,,-558.67621,1217.95129,2308.20020,,,,,,,,,,,,,,,,,,,-409.83612,589.52808,2341.07593,-39.89696,625.33099,2286.28296,-378.31631,109.16205,2505.41870,-131.31218,148.07111,2473.44312,NA,P4,5
34,0.33,,,,,,,,,,,,,,,,-128.46214,1582.72351,2382.59937,,,,,,,-557.14740,1218.28625,2306.01587,,,,,,,,,,,,,,,,,,,-408.04343,588.76221,2338.64526,-36.55684,627.03400,2283.75854,-378.29849,109.21864,2505.44897,-128.58481,150.28429,2470.66577,NA,P4,5
35,0.34,,,,,,,,,,,,,,,,-126.34219,1583.08899,2380.95386,,,,,,,-555.49841,1218.22876,2302.91797,,,,,,,,,,,,,,,,,,,-407.31174,588.88672,2337.82373,-32.53952,627.30029,2282.88232,-378.09695,109.18011,2504.89307,-123.43073,151.40331,2468.46460,NA,P4,5
36,0.35,,,,,,,,,,,,,,,,-124.52387,1582.98450,2380.09033,,,,,,,-553.53802,1218.39124,2299.37671,,,,,,,,,,,,,,,,,,,-406.33102,588.98163,2336.80811,-28.44727,629.75146,2282.44775,-378.09576,109.19693,2504.88696,-118.58478,149.03169,2461.28198,NA,P4,5
