Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
NA,NA,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,NA,P4,11
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-304.05896,569.94025,2200.90820,168.40558,612.30469,2061.33496,,,,,,,NA,P4,11
2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-297.15805,570.61768,2189.23633,177.73785,613.42004,2055.24658,,,,,,,NA,P4,11
3,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-289.12042,569.12787,2175.10742,187.42613,614.66260,2050.50732,,,,,,,NA,P4,11
4,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-280.67007,568.25446,2162.13135,196.38954,615.23157,2046.12109,,,,,,,NA,P4,11
5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-271.73206,566.55731,2146.49878,203.43570,615.51361,2044.42371,,,,,,,NA,P4,11
6,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-263.18744,564.87292,2128.32959,210.03146,613.55469,2041.56604,,,,,,,NA,P4,11
7,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-252.46375,561.94165,2111.07813,213.56407,611.27100,2037.90442,,,,,,,NA,P4,11
8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-242.74687,560.16321,2090.37695,216.70361,609.32727,2032.59802,,,,,,,NA,P4,11
9,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-231.94348,557.95551,2073.17236,219.67207,608.72504,2028.42407,,,,,,,NA,P4,11
10,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-220.62355,554.82477,2054.64941,222.74675,607.57593,2023.10803,,,,,,,NA,P4,11
11,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.85286,554.65448,2035.84412,226.13875,607.80389,2017.56482,,,,,,,NA,P4,11
12,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.25439,552.98816,2018.75049,230.76041,607.55914,2012.51025,,,,,,,NA,P4,11
13,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-191.28880,553.40308,1999.65442,235.30820,606.91174,2008.83508,,,,,,,NA,P4,11
14,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181.83835,552.95563,1984.43848,239.70775,607.04968,2004.82764,,,,,,,NA,P4,11
15,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-172.93210,553.92517,1965.23450,244.61131,606.77179,2000.30847,,,,,,,NA,P4,11
16,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163.00978,554.86487,1949.76721,249.13704,606.28711,1997.45935,,,,,,,NA,P4,11
17,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-152.96368,557.27551,1932.04651,253.08705,605.74005,1994.70496,,,,,,,NA,P4,11
18,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.58971,559.92639,1916.01379,255.05920,605.86450,1991.94812,,,,,,,NA,P4,11
19,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132.37524,563.19653,1899.71338,257.59961,605.17694,1992.01208,,,,,,,NA,P4,11
20,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.21706,565.17432,1884.94873,258.88519,605.05066,1991.27124,,,,,,,NA,P4,11
21,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.26472,568.17596,1870.47888,259.63242,604.14978,1989.55298,,,,,,,NA,P4,11
22,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.80713,572.49884,1855.13708,260.61932,604.44910,1987.85437,,,,,,,NA,P4,11
23,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.31475,577.21722,1842.10278,261.50415,604.74524,1986.35547,,,,,,,NA,P4,11
24,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.65111,582.37189,1829.27551,261.83197,604.93011,1983.41296,,,,,,,NA,P4,11
25,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.33997,587.53613,1818.13220,262.58267,605.97760,1980.50024,,,,,,,NA,P4,11
26,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.03049,592.86847,1807.02966,263.77673,606.40698,1979.55652,,,,,,,NA,P4,11
27,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.07151,597.58356,1797.89856,264.64450,607.18188,1977.57861,,,,,,,NA,P4,11
28,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.39363,602.56366,1790.09985,265.72864,608.21320,1975.56262,,,,,,,NA,P4,11
29,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.22986,607.04218,1782.00537,267.18738,609.31561,1973.46924,,,,,,,NA,P4,11
30,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.86956,610.95056,1775.73926,268.28513,610.46259,1971.28174,,,,,,,NA,P4,11
31,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.43795,614.08447,1771.10962,269.56216,611.56647,1968.89697,,,,,,,NA,P4,11
