Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
NA,NA,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,NA,P4,34
1,0,,,,,,,,,,,,,,,,,,,,,,,,,179.66470,1141.06384,-1841.00952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,179.34953,1141.06689,-1840.70728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
3,0.02,,,,,,,,,,,,,,,,,,,,,,,,,179.00121,1141.06360,-1840.40686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
4,0.03,,,,,,,,,,,,,,,,,,,,,,,,,178.61279,1141.06921,-1840.02771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,178.20122,1141.04907,-1839.75464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
6,0.05,,,,,,,,,,,,,,,,,,,,,,,,,177.72612,1141.02600,-1839.44019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
7,0.06,,,,,,,,,,,,,,,,,,,,,,,,,176.93413,1140.39905,-1838.05774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,176.52386,1138.93396,-1834.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
9,0.08,,,,,,,,,,,,,,,,,,,,,,,,,175.93068,1138.93091,-1834.41724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
10,0.09,,,,,,,,,,,,,,,,,,,,,,,,,174.03496,1137.97632,-1832.34949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,P4,34
