Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
NA,NA,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,NA,P4,20
1,0,,,,,,,,,,,,,,,,-147.13530,1573.75500,2423.68188,,,,,,,,,,,,,,,,,,,-337.43658,1115.73071,2488.25000,,,,,,,-441.09711,587.72534,2372.33179,-62.95082,636.38666,2270.94019,-408.51242,111.27276,2552.12231,-137.23289,144.21704,2404.15625,NA,P4,20
2,0.01,,,,,,,,,,,,,,,,-144.92987,1572.94067,2420.13086,,,,,,,,,,,,,,,,,,,-335.67578,1115.80359,2484.13232,,,,,,,-439.34100,587.29907,2370.37207,-59.66981,636.84644,2270.35645,-408.48151,111.36096,2552.17676,-129.50090,141.19264,2392.30347,NA,P4,20
3,0.02,,,,,,,,,,,,,,,,-143.02319,1572.76575,2417.05176,,,,,,,,,,,,,,,,,,,-334.30899,1115.58862,2480.26367,,,,,,,-437.45404,587.00806,2368.49902,-56.87679,637.28235,2267.48584,-408.48349,111.36762,2552.16577,-120.29984,136.25916,2378.02588,NA,P4,20
4,0.03,,,,,,,,,,,,,,,,-140.72531,1572.10938,2413.63062,,,,,,,,,,,,,,,,,,,-333.36786,1115.92407,2476.80176,,,,,,,-435.97699,586.87579,2366.79761,-53.98387,636.49805,2266.42334,-408.47540,111.39574,2552.17676,-110.78252,133.11522,2365.90356,NA,P4,20
5,0.04,,,,,,,,,,,,,,,,-138.37254,1571.46753,2409.96997,,,,,,,,,,,,,,,,,,,-331.72983,1115.53748,2472.30225,,,,,,,-434.68695,586.49658,2365.28149,-50.70803,636.61053,2263.76904,-408.46072,111.43320,2552.20532,-101.57517,130.13687,2352.85400,NA,P4,20
6,0.05,,,,,,,,,,,,,,,,-135.96446,1570.96375,2406.36548,,,,,,,,,,,,,,,,,,,-329.95865,1115.05688,2467.65625,,,,,,,-432.88562,586.14233,2363.37646,-47.82745,636.19257,2263.14478,-408.44138,111.48897,2552.23901,-91.29187,127.89391,2341.71655,NA,P4,20
7,0.06,,,,,,,,,,,,,,,,-133.44637,1570.18665,2402.73779,,,,,,,,,,,,,,,,,,,-328.20578,1114.89868,2463.72266,,,,,,,-430.99951,585.77228,2361.33374,-44.38060,635.71863,2262.23169,-408.42123,111.54897,2552.27295,-80.47009,125.06728,2327.85840,NA,P4,20
8,0.07,,,,,,,,,,,,,,,,-130.38051,1569.53833,2398.17651,,,,,,,,,,,,,,,,,,,-326.53827,1114.70740,2459.12231,,,,,,,-429.77167,585.30243,2359.50879,-41.91115,634.90680,2260.56372,-408.40833,111.87795,2552.19751,-70.91148,122.75749,2315.20483,NA,P4,20
9,0.08,,,,,,,,,,,,,,,,-127.85406,1568.46082,2394.52344,,,,,,,,,,,,,,,,,,,-324.57935,1114.44934,2454.17212,,,,,,,-427.91669,584.86249,2357.51636,-38.78974,632.78290,2258.05859,-408.38269,111.96310,2552.23535,-60.57015,120.93162,2302.44629,NA,P4,20
10,0.09,,,,,,,,,,,,,,,,-125.33404,1567.75159,2390.75098,,,,,,,,,,,,,,,,,,,-322.13846,1113.54407,2449.03149,-423.73499,1061.28430,2240.67090,,,,-425.93573,584.47815,2355.39258,-35.39436,632.41608,2256.80542,-408.15445,111.72226,2551.84106,-48.39734,118.52424,2290.65723,NA,P4,20
11,0.1,,,,,,,,,,,,,,,,-121.82787,1566.40137,2385.83545,,,,,,,,,,,,,,,,,,,-320.20651,1113.04468,2444.31372,-420.44113,1060.24585,2235.62012,,,,-424.27646,584.02710,2353.45898,-32.21268,630.39600,2253.47852,-408.12869,111.80544,2551.88037,-39.21687,118.46216,2278.46411,NA,P4,20
12,0.11,,,,,,,,,,,,,,,,-119.05911,1565.29175,2382.09131,,,,,,,,,,,,,,,,,,,-317.92966,1113.04089,2439.45972,-417.30212,1058.42676,2229.99878,,,,-422.29657,583.31964,2350.98364,-28.72403,629.63885,2250.99292,-408.09048,111.91669,2551.94629,-29.20792,116.81461,2265.63794,NA,P4,20
13,0.12,,,,,,,,,,,,,,,,-115.82493,1564.58582,2377.46997,,,,,,,,,,,,,,,,,,,-315.68805,1112.33374,2434.46729,-413.89676,1057.30396,2225.07202,,,,-419.67029,582.65851,2348.06445,-24.50005,629.41895,2250.31812,-408.10895,112.24702,2551.81445,-19.14757,115.10295,2252.93066,NA,P4,20
14,0.13,,,,,,,,,,,,,,,,-112.75909,1563.33069,2373.39038,,,,,,,,,,,,,,,,,,,-312.49500,1111.22546,2428.28247,-410.12015,1055.43408,2218.79126,,,,-417.79932,582.00299,2345.53979,-21.15989,627.76538,2246.79834,-408.03644,112.44694,2551.59570,-9.05524,115.52844,2242.10498,NA,P4,20
15,0.14,,,,,,,,,,,,,,,,-109.03104,1562.18896,2368.04199,,,,,,,,,,,,,,,,,,,-309.89810,1110.22693,2423.34326,-406.44528,1054.05652,2213.02173,,,,-414.97699,581.53693,2342.54688,-16.46455,626.20898,2245.48999,-407.87253,112.44242,2551.26294,0.91983,115.71952,2232.02930,NA,P4,20
16,0.15,,,,-262.41037,1608.31360,2356.76221,,,,,,,,,,-106.07475,1561.24255,2363.94409,,,,,,,,,,16.20644,1209.85010,2424.66699,,,,,,,-306.90280,1109.20850,2417.89307,-402.47964,1052.27441,2207.26514,,,,-412.78220,580.76495,2339.34009,-12.37349,625.29688,2242.61621,-407.86276,112.49579,2551.26440,10.13915,115.68484,2222.49341,NA,P4,20
17,0.16,,,,-258.72293,1607.23242,2351.41968,,,,,,,,,,-102.37148,1559.52295,2359.00781,,,,,,,,,,19.51913,1208.49878,2421.21606,,,,,,,-303.87122,1108.99207,2412.57129,-398.21036,1051.13928,2202.16260,,,,-409.54190,580.05426,2335.70117,-8.25135,625.12970,2238.77173,-407.78836,112.71033,2551.39380,19.68925,115.66371,2212.64746,NA,P4,20
18,0.17,,,,-254.73376,1606.36572,2345.71045,,,,,,,,,,-98.54595,1558.51965,2353.80469,,,,,,,,,,22.78810,1208.62854,2418.24561,,,,,,,-300.15958,1108.09460,2406.36182,-393.98889,1049.33118,2195.96924,,,,-407.09204,579.46057,2332.52710,-3.98553,623.20831,2234.98364,-407.31021,112.81483,2550.48267,27.99819,114.79604,2202.93970,NA,P4,20
