"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-358.64859,943.18579,2079.80737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-503.77057,492.65381,2321.60181,NA,NA,NA,-532.65033,145.00342,2411.88794
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-360.28281,941.77185,2076.51782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-504.16171,492.39267,2320.54907,NA,NA,NA,-532.42358,146.03696,2412.81396
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-361.13449,941.41382,2073.05347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-504.26993,492.40164,2320.35132,NA,NA,NA,-532.6817,145.18036,2411.77637
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-362.73227,940.40509,2070.08911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-504.15845,492.6149,2319.65527,NA,NA,NA,-532.3949,145.36774,2411.4314
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-364.496,939.24274,2066.62061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-504.16177,492.51053,2319.4187,NA,NA,NA,-531.83185,145.69072,2410.86206
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-365.94946,938.41443,2063.62231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-504.68323,492.38309,2317.16357,NA,NA,NA,-531.88666,145.80092,2410.83691
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-367.45908,937.83203,2060.05786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-506.18115,492.10236,2313.3291,NA,NA,NA,-531.48114,146.71642,2411.05615
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-369.30612,936.80029,2056.29468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-506.43228,492.11993,2312.53711,NA,NA,NA,-531.85803,146.08296,2410.25928
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-370.96216,935.74615,2053.40845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-506.58487,491.86768,2312.00513,NA,NA,NA,-532.30115,146.83591,2410.50903
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-372.60272,935.24762,2049.69946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-507.13156,491.49243,2310.36182,NA,NA,NA,-532.7486,147.60043,2410.73389
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-374.44492,934.30786,2045.46265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-508.56204,490.75308,2307.38501,NA,NA,NA,-532.82031,147.60732,2410.65063
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-376.29425,933.40894,2040.61255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-509.24011,490.12164,2304.32129,NA,NA,NA,-533.34534,147.90044,2410.32886
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-378.35904,932.79449,2036.93652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-510.31625,490.05176,2302.34131,NA,NA,NA,-533.09998,148.00642,2410.22607
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-380.39001,931.99207,2032.46375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-511.48315,489.48187,2299.35376,NA,NA,NA,-533.33789,148.2561,2410.07349
15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-382.41055,930.99731,2027.74744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-512.01477,488.53766,2298.0415,NA,NA,NA,-533.47565,147.41168,2408.79907
16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-384.59814,930.49573,2022.5708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-513.3703,488.01575,2294.75586,NA,NA,NA,-533.46692,148.84209,2409.92163
17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-386.7485,929.39301,2018.82825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-514.05927,488.23215,2292.46509,NA,NA,NA,-533.57446,149.13321,2409.69434
18,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-389.22278,928.51715,2013.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-514.90326,486.89227,2291.06714,NA,NA,NA,-533.40002,149.39751,2409.29956
19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-391.23032,927.89752,2008.93811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-516.57422,486.46683,2287.04102,NA,NA,NA,-533.33978,149.7784,2408.87695
20,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-393.66882,926.65643,2003.33008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-517.0943,486.53229,2285.7356,NA,NA,NA,-534.28772,150.38933,2408.26367
21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-396.17807,925.96698,1998.78943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-518.94757,486.04214,2281.86572,NA,NA,NA,-534.85419,149.95662,2406.14941
22,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-398.83405,925.37402,1993.17407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-519.74738,484.5249,2278.55493,NA,NA,NA,-535.091,150.32579,2405.92065
23,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-401.36154,924.43768,1987.09436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-521.40894,484.29935,2273.91528,NA,NA,NA,-535.67419,150.9595,2405.81177
24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-404.06021,924.01154,1981.69165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-522.01483,483.81363,2273.62793,NA,NA,NA,-535.69495,151.0132,2405.69678
25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-406.63635,923.15771,1976.49158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-522.84906,482.87207,2270.62915,NA,NA,NA,-535.62109,151.55881,2405.02271
26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-409.9537,922.47675,1969.9939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.15851,483.29358,2267.37891,NA,NA,NA,-535.54083,151.74583,2404.72388
27,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-412.29288,922.01929,1964.9751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-525.14136,481.88812,2264.77588,NA,NA,NA,-535.5036,152.00929,2404.41577
28,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-415.46021,921.28253,1958.13208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-527.0152,481.75198,2260.66772,NA,NA,NA,-535.2782,152.52716,2403.74634
29,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-418.46423,919.98602,1951.46619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-527.70166,481.03741,2258.67578,NA,NA,NA,-534.94525,155.18846,2405.48608
30,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-421.50412,919.85175,1945.56677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-529.29181,481.12726,2254.3811,NA,NA,NA,-535.4472,157.54636,2405.32739
31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-424.3988,918.98309,1938.06055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-530.68158,480.89371,2250.10303,NA,NA,NA,-535.43781,158.13139,2404.56934
32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-427.17249,918.85492,1933.28162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-532.03015,480.26273,2245.92773,NA,NA,NA,-535.33301,159.07985,2403.52075
33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-430.82547,918.44421,1925.15417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-534.29993,480.59644,2240.75708,NA,NA,NA,-536.5957,160.9518,2401.44849
34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-434.30792,918.06818,1917.90967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-535.88251,479.89951,2235.00098,NA,NA,NA,-536.85645,162.79868,2401.31665
35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-437.55783,918.24969,1912.15686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-537.44757,480.29922,2231.05396,NA,NA,NA,-538.17871,165.79027,2399.94629
36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-441.13052,918.51605,1905.27441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-539.56812,480.28763,2224.96362,NA,NA,NA,-537.5061,166.97606,2398.25806
