"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,-400.56467,1242.99426,-1471.33606,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.44169,1239.2876,-1517.01868,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.64876,917.97852,-1559.03955,-491.47015,971.79456,-1513.56445,83.34306,719.22272,-1461.22205,-514.71906,730.44012,-1435.92932,-111.40497,856.91095,-1382.96411,-314.93158,855.02179,-1373.84082,-225.06268,876.8645,-1694.03076,-92.27339,45.21317,-1541.66565,-392.12402,412.86349,-1518.12585,-56.35217,411.16385,-1522.94824,NA,NA,NA
2,0.01,-400.51559,1243.06714,-1471.01721,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.42685,1239.47961,-1516.11377,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.90646,918.16663,-1558.51526,-491.39236,971.73798,-1513.13477,83.39407,719.25287,-1461.21973,-514.59271,730.31812,-1436.1156,-111.44162,856.61755,-1383.17358,-314.91992,854.80573,-1373.73474,-224.58946,877.26154,-1693.97656,-92.27339,45.21317,-1541.66565,-392.05112,413.03506,-1517.75781,-55.85627,410.72888,-1523.3125,NA,NA,NA
3,0.02,-400.17838,1242.54236,-1469.51489,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.38021,1239.67212,-1515.21558,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.13221,918.30011,-1558.04907,-491.22742,970.71594,-1511.1687,83.47438,719.23169,-1461.16345,-514.46033,730.19861,-1436.22705,-112.00408,856.40509,-1381.39172,-314.20981,853.57428,-1377.05798,-224.1257,877.78772,-1693.70276,-92.27339,45.21317,-1541.66565,-391.94687,413.27451,-1517.2301,-55.65969,410.53867,-1523.64294,NA,NA,NA
4,0.03,-400.14725,1242.61011,-1469.22998,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.36012,1239.83911,-1514.43054,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.34689,918.53717,-1557.64197,-491.18378,970.66388,-1510.85217,83.52164,719.25171,-1461.18823,-514.29224,730.06335,-1436.31372,-111.99324,856.25476,-1381.29907,-314.32593,852.56909,-1376.36865,-223.7771,878.04736,-1693.47424,-92.27339,45.21317,-1541.66565,-391.81589,413.52298,-1516.55493,-55.02497,410.79324,-1524.21558,NA,NA,NA
5,0.04,-399.86545,1241.94434,-1467.41821,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.11753,1239.13257,-1511.74817,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.47862,918.50031,-1557.02197,-491.10938,970.57715,-1510.51086,83.59724,719.22485,-1461.15173,-514.13062,729.91345,-1436.36865,-111.93759,856.1886,-1380.91553,-314.30399,852.43073,-1376.21863,-223.36156,878.10089,-1692.66602,-92.27339,45.21317,-1541.66565,-391.71509,413.75214,-1516.04431,-54.95734,410.75809,-1524.42859,NA,NA,NA
6,0.05,-400.02417,1241.42676,-1465.83447,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.10204,1239.28406,-1511.03625,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.63667,918.6048,-1556.55627,-491.26102,969.49561,-1508.34668,83.63708,719.23993,-1461.17883,-513.9895,729.79187,-1436.49524,-111.8961,856.1438,-1380.62988,-314.25357,852.30206,-1375.90808,-223.03712,878.54156,-1692.56628,-92.27339,45.21317,-1541.66565,-391.64993,413.91092,-1515.71643,-54.93151,410.8114,-1524.47876,NA,NA,NA
7,0.06,-400.12399,1240.79541,-1463.97314,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.11773,1239.42358,-1510.37207,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.98663,918.55487,-1555.46667,-491.15067,969.37543,-1507.96777,84.02969,718.68604,-1460.40039,-513.86694,729.70044,-1436.56177,-111.81697,855.49622,-1380.61304,-314.20389,852.21985,-1375.60999,-222.76273,878.62531,-1692.09863,-92.27339,45.21317,-1541.66565,-391.57892,414.08539,-1515.35938,-54.75754,410.66788,-1524.65051,NA,NA,NA
8,0.07,-400.07648,1240.84814,-1463.73389,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.08782,1239.57471,-1509.66553,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.08646,918.74078,-1555.21045,-491.41119,968.85968,-1506.57153,84.05695,718.70264,-1460.39746,-513.74768,729.62238,-1436.59924,-111.59815,854.18793,-1381.0918,-314.19208,851.36011,-1374.91724,-222.47237,878.94781,-1691.85852,-92.12287,45.15968,-1541.62549,-391.47916,414.27118,-1514.8446,-54.65188,410.67181,-1524.56104,NA,NA,NA
9,0.08,-400.04126,1240.8927,-1463.5354,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.04729,1239.70691,-1509.05188,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.18969,918.90118,-1554.75989,-491.32153,968.84186,-1506.42639,84.22176,718.62622,-1460.15771,-513.02893,728.47913,-1435.41626,-111.06325,853.24255,-1382.63525,-313.78717,850.22333,-1375.64404,-222.18942,879.1106,-1691.42615,-92.12287,45.15968,-1541.62549,-391.38235,414.46436,-1514.34778,-54.64339,410.67886,-1524.56482,NA,NA,NA
10,0.09,-400.00507,1240.9209,-1463.39929,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-21.0099,1239.82983,-1508.48096,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.24042,919.05444,-1554.54517,-491.21991,968.7973,-1506.21716,84.5335,718.38672,-1459.67456,-512.89313,728.38879,-1435.36829,-111.00063,853.29919,-1382.22119,-314.20514,850.15546,-1373.21729,-221.89507,879.40277,-1691.15942,-92.93488,44.38119,-1540.82849,-391.24451,414.7406,-1513.64063,-54.6831,410.61292,-1524.78296,NA,NA,NA
