"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-363.10376,922.51367,2079.29785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-480.53738,480.34744,2295.0979,NA,NA,NA,-481.45627,152.57657,2436.53564
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-366.29062,922.40735,2075.0791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-482.56494,480.30679,2292.75049,NA,NA,NA,-481.54092,154.34479,2437.21387
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-369.49515,921.93475,2070.18506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-484.42133,479.65097,2288.74414,NA,NA,NA,-481.47885,155.31549,2436.89746
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-372.88184,921.79236,2064.6167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-486.94611,480.2164,2283.95923,NA,NA,NA,-482.03088,157.36807,2436.11816
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-376.16214,921.9588,2060.32397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-489.1055,480.11029,2279.35815,NA,NA,NA,-482.08041,158.30315,2435.80249
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-379.49609,921.64252,2056.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-490.62473,480.87399,2276.0918,NA,NA,NA,-481.82703,159.79004,2434.39404
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-383.0806,921.42706,2050.89453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-493.19675,480.63855,2270.57031,NA,NA,NA,-481.71979,163.99313,2434.73169
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-386.51321,921.07684,2045.67297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-494.94556,481.30981,2265.55981,NA,NA,NA,-481.32526,165.33971,2433.48926
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-390.01715,921.4375,2040.18787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-496.77176,481.31305,2259.69946,NA,NA,NA,-481.6041,167.94853,2430.23608
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-393.56232,921.35101,2035.92773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-498.74512,481.66241,2254.24561,NA,NA,NA,-481.5004,170.96909,2428.27588
