"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,-322.46811,1331.87036,-1186.82739,-379.58163,137.65851,9.07764,NA,NA,NA,NA,NA,NA,-59.84917,1230.63904,-1397.48279,-439.57843,1230.59717,-1438.67297,NA,NA,NA,NA,NA,NA,23.26245,912.93744,-1445.29346,-515.75525,966.8595,-1519.61938,24.49432,705.36365,-1365.67737,NA,NA,NA,-184.10176,838.65515,-1291.42615,-382.19183,844.01941,-1322.52588,-220.22961,865.39948,-1609.28113,-90.47672,408.19073,-1447.33044,-474.1853,450.75146,-1346.18567,-97.78963,51.35295,-1540.57361,NA,NA,NA
2,0.01,-327.2229,1331.30164,-1183.16089,-259.0838,235.28191,80.4353,NA,NA,NA,NA,NA,NA,-63.01681,1230.3125,-1392.25037,-442.56403,1230.63,-1436.94885,NA,NA,NA,NA,NA,NA,21.40091,913.33398,-1441.297,-517.46326,966.41229,-1517.79041,22.13405,704.45026,-1360.5105,-570.84503,724.7124,-1445.36108,-187.08057,838.88281,-1283.41223,-383.95117,842.23944,-1323.07971,-221.80911,865.30835,-1606.08765,-90.93336,408.06961,-1444.54272,-479.12396,450.12625,-1345.01843,-97.72984,51.50375,-1540.18982,NA,NA,NA
3,0.02,-331.02039,1329.81201,-1178.4126,-574.10352,724.72174,-1447.34058,NA,NA,NA,NA,NA,NA,-65.61258,1229.13782,-1384.95386,-445.27795,1229.83447,-1433.61145,NA,NA,NA,NA,NA,NA,19.34478,912.19495,-1434.51477,NA,NA,NA,19.10657,703.95013,-1354.85889,-259.0838,235.28191,80.4353,-190.45795,838.43121,-1276.2832,-386.54892,840.6601,-1321.12549,-223.46187,865.01776,-1602.66174,-92.20881,407.17859,-1441.68164,-483.89017,449.70831,-1343.70618,-97.86396,51.80915,-1539.6781,NA,NA,NA
4,0.03,-334.72278,1328.48413,-1173.64807,-244.59386,242.97012,71.18593,NA,NA,NA,NA,NA,NA,-68.64017,1229.1991,-1380.67908,-448.07269,1228.23853,-1428.34473,NA,NA,NA,NA,NA,NA,17.28139,912.11102,-1429.23096,NA,NA,NA,16.9438,704.1568,-1350.66504,-380.19879,137.00786,9.55641,-192.25751,837.79724,-1273.43555,-390.05396,840.88757,-1314.90503,-225.14035,864.85577,-1598.70313,-92.82783,407.20972,-1439.46521,-488.14932,450.04996,-1338.52832,-97.89011,51.95313,-1539.39832,NA,NA,NA
5,0.04,-339.37692,1327.94104,-1168.84326,-580.10315,722.61108,-1447.13599,NA,NA,NA,NA,NA,NA,-71.36116,1227.60034,-1372.47046,-450.90936,1226.65369,-1423.09436,NA,NA,NA,NA,NA,NA,14.73339,912.16956,-1424.48608,NA,NA,NA,12.8209,702.84326,-1342.77136,-380.03549,136.77846,9.56842,-196.74971,835.56879,-1271.13464,-393.2352,839.08594,-1312.46362,-227.14862,864.68549,-1595.38623,-94.59957,407.36719,-1436.50061,-493.50568,448.50351,-1340.37146,-97.71757,51.93827,-1539.25061,NA,NA,NA
6,0.05,-343.36288,1325.95447,-1164.38293,-524.91498,962.71381,-1505.90735,NA,NA,NA,NA,NA,NA,-75.28397,1227.82983,-1368.54602,-453.93115,1225.92664,-1419.80334,NA,NA,NA,NA,NA,NA,10.35664,911.30249,-1415.55017,NA,NA,NA,10.24039,702.40417,-1337.05664,-379.58163,137.65851,9.07764,-200.55959,834.69196,-1266.69312,-396.26804,837.34265,-1309.25171,-229.21445,864.25232,-1591.24463,-95.97415,407.21219,-1434.04297,-498.74008,452.61823,-1326.38184,-97.74353,52.2863,-1538.53564,NA,NA,NA
7,0.06,-347.43353,1325.06152,-1159.44165,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.53705,1226.84485,-1361.98206,-457.02039,1224.08154,-1414.08826,NA,NA,NA,NA,NA,NA,8.86065,911.23523,-1412.01538,NA,NA,NA,8.00281,702.34637,-1333.01746,-379.58163,137.65851,9.07764,-203.25829,833.18121,-1262.31519,NA,NA,NA,-231.44037,863.24408,-1586.3772,-97.20228,406.65698,-1431.27075,-504.29282,450.13989,-1328.97803,-97.76955,52.63447,-1537.82056,NA,NA,NA
8,0.07,-352.65323,1324.20166,-1154.47107,-530.24091,962.18701,-1502.73352,NA,NA,NA,NA,NA,NA,-82.17572,1226.37,-1356.50806,-461.30466,1224.1438,-1411.9375,NA,NA,NA,NA,NA,NA,6.46074,910.72491,-1406.06238,NA,NA,NA,5.76953,702.10535,-1326.93677,-379.58163,137.65851,9.07764,-205.93639,833.75531,-1254.51074,-402.62674,835.58429,-1302.46094,-233.83595,862.89948,-1582.31775,-98.68656,406.1134,-1427.00574,-509.15808,451.32217,-1317.4718,-97.80399,52.78517,-1537.53528,NA,NA,NA
9,0.08,-357.67093,1322.8949,-1148.46179,-572.79584,1.09131,304.49548,NA,NA,NA,NA,NA,NA,-86.40826,1226.59143,-1352.61816,-464.5015,1221.75867,-1405.0957,-427.06628,1368.04431,-1269.98242,NA,NA,NA,3.28733,910.30414,-1400.20154,NA,NA,NA,2.52554,701.69073,-1320.64722,-379.58163,137.65851,9.07764,-209.74986,831.19641,-1253.22559,-406.04977,833.88751,-1299.72705,-236.43518,862.52856,-1577.99292,-101.17213,405.57526,-1423.90283,-514.44061,449.34695,-1322.90149,-98.03817,53.24595,-1536.79773,NA,NA,NA
10,0.09,-362.69009,1321.89758,-1144.03992,-577.06226,-0.78099,307.81216,NA,NA,NA,NA,NA,NA,-90.26974,1225.50903,-1345.73047,-467.93396,1221.03516,-1402.20386,-431.65884,1367.92969,-1267.4845,NA,NA,NA,-0.16257,909.81427,-1394.18823,NA,NA,NA,-0.01459,700.10675,-1313.30249,-379.58163,137.65851,9.07764,-214.46428,829.46295,-1249.29614,-409.59616,832.06329,-1294.43262,-239.08807,861.5072,-1572.46704,-104.30729,403.30099,-1427.07764,-517.91199,451.36188,-1315.71399,-98.825,53.32125,-1536.10181,NA,NA,NA
11,0.1,-367.14758,1321.11938,-1138.72888,-601.42468,717.98358,-1447.8678,NA,NA,NA,NA,NA,NA,-94.22434,1224.41858,-1338.90857,-471.82016,1219.51355,-1397.24951,-436.41132,1367.42212,-1263.99744,NA,NA,NA,-3.38927,908.91577,-1387.07422,NA,NA,NA,-3.3987,700.39673,-1308.37427,-379.58163,137.65851,9.07764,-217.95543,829.46344,-1240.30359,-413.25739,831.85895,-1289.1062,-242.08669,860.84265,-1567.79907,-104.95425,404.15469,-1416.6908,-523.95538,449.67325,-1310.35229,-98.62896,53.45347,-1535.61609,NA,NA,NA
12,0.11,-372.44846,1319.62488,-1133.11914,-586.15918,-4.86363,314.85953,NA,NA,NA,NA,NA,NA,-98.19625,1222.7948,-1330.68933,-475.87347,1217.41101,-1391.24097,-441.05505,1365.37061,-1256.34705,NA,NA,NA,-7.06605,908.13708,-1380.18518,NA,NA,NA,-7.14639,699.35913,-1301.39624,-379.58163,137.65851,9.07764,-220.30933,827.79956,-1236.56885,-417.85831,829.64105,-1282.23364,-245.19394,860.11786,-1562.77246,-107.19128,403.91656,-1413.1615,-529.22345,448.65448,-1307.18286,-99.04179,54.89278,-1535.42944,NA,NA,NA
13,0.12,-378.15915,1319.60339,-1127.1825,-590.96375,-6.96781,318.58881,NA,NA,NA,NA,NA,NA,-102.97971,1222.35327,-1325.49377,-480.37817,1215.78101,-1385.61987,-446.38043,1364.94971,-1252.4928,NA,NA,NA,-10.9368,907.4986,-1374.08374,NA,NA,NA,-10.27174,698.16528,-1294.95605,-379.58163,137.65851,9.07764,-224.66248,825.97998,-1229.34204,-421.43021,828.85931,-1276.6416,-248.49138,859.17133,-1557.28662,-109.50609,403.63809,-1409.54651,-533.43909,450.99203,-1298.16077,-99.34901,55.21329,-1535.06641,NA,NA,NA
14,0.13,-383.04404,1317.7655,-1121.40186,-595.91077,-9.26932,322.39935,NA,NA,NA,NA,NA,NA,-107.34741,1221.28345,-1318.69385,-484.66742,1215.01526,-1382.7876,-450.99033,1363.74817,-1247.06873,NA,NA,NA,-14.54716,906.5946,-1367.09705,NA,NA,NA,-15.31855,697.03198,-1287.32263,NA,NA,NA,-229.19728,824.83704,-1228.62781,-424.58011,825.83337,-1272.64026,-252.02341,858.1778,-1551.79358,-112.13046,402.24448,-1405.58582,-539.4848,448.67249,-1298.06262,-99.41422,57.02363,-1535.62805,NA,NA,NA
15,0.14,-388.84875,1317.58679,-1115.5979,-259.65164,234.67694,80.91065,NA,NA,NA,NA,NA,NA,-112.70745,1220.04431,-1311.0072,-489.29572,1211.95239,-1374.38159,NA,NA,NA,NA,NA,NA,-18.21155,905.92786,-1360.51025,NA,NA,NA,-17.58442,696.93134,-1282.13892,-364.01212,146.06157,-0.23177,-233.4637,823.14398,-1219.30164,-428.14835,824.0719,-1268.04736,-255.68587,856.78339,-1545.43604,-114.65009,402.00449,-1401.79041,-544.33875,449.48813,-1285.99158,-99.54424,57.26842,-1535.2417,NA,NA,NA
16,0.15,-395.66321,1317.36633,-1109.78979,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.71301,1219.50586,-1305.43787,-494.00656,1209.99341,-1368.76953,NA,NA,NA,NA,NA,NA,-22.83455,904.67017,-1352.31006,NA,NA,NA,-22.17529,695.22528,-1273.94275,NA,NA,NA,-236.80321,822.83191,-1209.93921,-433.34393,823.70978,-1258.54102,-259.62766,855.31067,-1539.10632,-116.60236,401.34995,-1398.79529,-550.74335,447.61005,-1285.42737,-99.46702,57.71918,-1534.19995,NA,NA,NA
17,0.16,-400.08884,1315.91077,-1103.42371,-614.51996,4.26575,314.61655,NA,NA,NA,NA,NA,NA,-122.65194,1218.21692,-1297.69348,-498.75751,1208.53967,-1364.2063,NA,NA,NA,NA,NA,NA,-27.30462,904.13898,-1345.97729,NA,NA,NA,-26.63646,694.73315,-1266.63647,-363.94705,143.39313,-0.83948,-241.62968,820.68903,-1205.29541,-437.29468,821.08044,-1255.3291,-263.81558,854.11597,-1532.87793,-119.91504,400.17899,-1393.08203,-555.62616,446.26358,-1274.9552,-99.73626,58.33013,-1533.17957,NA,NA,NA
18,0.17,-406.24603,1315.33093,-1097.14014,-620.46704,1.56121,319.17688,NA,NA,NA,NA,NA,NA,-128.55121,1217.83887,-1291.81641,-504.00589,1206.35681,-1357.39893,NA,NA,NA,NA,NA,NA,-31.45046,903.42517,-1338.98816,NA,NA,NA,-29.5996,693.8833,-1260.20422,-379.58163,137.65851,9.07764,-246.72002,817.11743,-1202.92224,-440.79913,818.74792,-1251.16858,-268.12186,852.66742,-1526.20911,-122.39803,399.48199,-1390.86682,-559.58997,446.8613,-1268.05176,-100.03007,58.5591,-1533.00012,NA,NA,NA
19,0.18,-411.42136,1314.5061,-1090.9292,-626.61194,-1.26504,323.87921,NA,NA,NA,NA,NA,NA,-133.68311,1215.06238,-1279.7926,-509.44806,1204.58777,-1351.69189,-478.03275,1357.68799,-1216.22888,NA,NA,NA,-36.47351,901.96875,-1329.94885,NA,NA,NA,-34.51501,692.45551,-1253.0332,-379.58163,137.65851,9.07764,-250.94179,818.05798,-1190.92065,-446.59802,817.75018,-1242.10071,-272.72263,851.46466,-1519.66919,-125.68022,400.32004,-1387.41565,-565.55945,442.70337,-1265.62671,-99.08855,61.54802,-1533.80078,NA,NA,NA
20,0.19,-416.73404,1313.4574,-1084.8291,-633.20886,-4.12259,328.95969,NA,NA,NA,NA,NA,NA,-139.58281,1215.14001,-1274.64063,-515.06775,1203.69116,-1347.79395,NA,NA,NA,NA,NA,NA,-41.3148,902.26752,-1324.36157,NA,NA,NA,-38.38939,692.10431,-1246.08789,-380.19879,137.00786,9.55641,-255.84477,815.96082,-1182.5708,-451.20294,815.3656,-1235.49658,-277.50436,850.30225,-1512.74463,-128.67857,400.31296,-1383.34314,-569.90948,443.60513,-1253.74817,-100.01922,63.34641,-1533.66248,NA,NA,NA
21,0.2,-423.46585,1313.24231,-1078.53394,NA,NA,NA,NA,NA,NA,-489.73593,1356.63293,-1205.12207,-145.25903,1213.63916,-1265.45715,-521.05817,1201.67029,-1341.31018,NA,NA,NA,NA,NA,NA,-46.75807,900.79974,-1315.02344,NA,NA,NA,-42.64808,691.76337,-1238.19824,-379.58163,137.65851,9.07764,-262.57434,814.51733,-1177.32605,-456.57071,815.03577,-1226.41797,-282.46698,849.02771,-1505.47241,-131.98949,399.96249,-1379.46814,-575.46051,441.56897,-1249.19507,-99.21234,65.17403,-1534.36157,NA,NA,NA
22,0.21,-429.37009,1313.39709,-1072.03357,NA,NA,NA,NA,NA,NA,-495.31223,1353.99646,-1193.5249,-151.93037,1213.20459,-1257.95764,-526.91052,1200.48511,-1336.45679,NA,NA,NA,NA,NA,NA,-51.9419,900.28857,-1307.77087,NA,NA,NA,-47.11752,691.17828,-1230.02307,-244.59386,242.97012,71.18593,-267.51089,812.80524,-1167.89111,-462.19717,812.61713,-1222.67676,-287.75201,847.43744,-1497.72644,-134.38286,400.66245,-1375.17004,-581.88342,439.3967,-1242.33337,-99.71971,66.22568,-1532.65625,NA,NA,NA
23,0.22,-435.14362,1312.3136,-1064.94238,NA,NA,NA,NA,NA,NA,-501.3067,1355.26733,-1191.85217,-158.12891,1212.13306,-1249.07288,-532.91193,1198.5686,-1328.99634,NA,NA,NA,NA,NA,NA,-58.02444,899.5191,-1298.68237,NA,NA,NA,-52.03665,690.68311,-1222.46484,-380.19879,137.00786,9.55641,-274.01501,812.86212,-1159.27148,-468.4621,811.55957,-1212.85559,-293.29749,846.00842,-1489.99097,-138.74306,400.63806,-1370.77368,-585.36542,437.69189,-1232.2865,-100.06873,69.95745,-1531.84912,NA,NA,NA
