"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.99066,757.01135,-1625.83167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.47471,416.77029,-1637.58374,NA,NA,NA,-71.79325,51.73638,-1675.92908,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.20264,756.11658,-1625.59851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.40686,416.69513,-1637.66089,NA,NA,NA,-71.79325,51.73638,-1675.92908,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.69366,755.93207,-1627.02063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.34251,416.6384,-1637.69995,NA,NA,NA,-71.79325,51.73638,-1675.92908,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.65686,755.24841,-1627.01831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.63133,417.02591,-1638.6864,NA,NA,NA,-71.79325,51.73638,-1675.92908,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.92447,753.68292,-1625.42517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.53878,417.02786,-1638.5448,NA,NA,NA,-71.9382,51.70861,-1676.13879,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.90054,753.33307,-1624.93811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.53878,417.02786,-1638.5448,NA,NA,NA,-71.9382,51.70861,-1676.13879,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.34564,753.1546,-1626.42676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.53878,417.02786,-1638.5448,NA,NA,NA,-71.9382,51.70861,-1676.13879,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.86426,751.88245,-1624.54358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.49332,417.1568,-1638.17297,NA,NA,NA,-71.9382,51.70861,-1676.13879,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3369,751.65613,-1626.12073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.40268,417.12781,-1638.10754,NA,NA,NA,-71.79325,51.73638,-1675.92908,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.87923,750.65704,-1624.4187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.27386,417.2005,-1637.74548,NA,NA,NA,-71.79325,51.73638,-1675.92908,NA,NA,NA
