"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,-824.24048,494.79919,2394.17993,-431.23117,1007.96088,2141.33447,NA,NA,NA,-1000.86945,981.54138,2148.5249,NA,NA,NA,NA,NA,NA,-494.94345,153.81815,2234.31885,NA,NA,NA,NA,NA,NA,NA,NA,NA,-521.28204,530.14014,2248.17017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,-824.09967,494.67419,2392.97803,-431.08124,1008.16583,2138.64624,NA,NA,NA,-1000.57251,981.10614,2147.61108,NA,NA,NA,NA,NA,NA,-497.07001,152.5412,2225.80469,NA,NA,NA,NA,NA,NA,NA,NA,NA,-521.8006,529.90436,2248.26709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,-823.96545,494.71951,2392.37036,-431.14291,1008.71887,2136.43604,NA,NA,NA,-1000.34369,980.63538,2146.71777,NA,NA,NA,NA,NA,NA,-499.59262,153.17772,2219.2146,NA,NA,NA,NA,NA,NA,NA,NA,NA,-523.271,530.42358,2245.28442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,-823.68707,494.4274,2391.28418,-430.88379,1008.99915,2133.95557,NA,NA,NA,-1000.12115,979.74506,2145.11963,NA,NA,NA,NA,NA,NA,-502.33322,153.55574,2209.51733,NA,NA,NA,NA,NA,NA,NA,NA,NA,-523.66809,530.81201,2242.64551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,-823.50171,494.48746,2390.23413,-430.81238,1009.25952,2131.95898,NA,NA,NA,-999.71796,978.57886,2142.96533,NA,NA,NA,NA,NA,NA,-504.56683,153.86983,2202.51636,NA,NA,NA,NA,NA,NA,NA,NA,NA,-523.91974,530.7569,2242.10474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,-823.26935,494.33344,2388.71387,-430.8645,1009.86438,2129.01465,NA,NA,NA,-999.32141,977.54559,2140.9541,NA,NA,NA,NA,NA,NA,-507.22736,154.91058,2194.97046,NA,NA,NA,NA,NA,NA,NA,NA,NA,-524.78778,530.72192,2236.48047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,-823.03479,494.38037,2387.51465,-430.68845,1010.14886,2126.9082,NA,NA,NA,-999.08722,977.29523,2140.18286,NA,NA,NA,NA,NA,NA,-509.62186,154.76035,2187.40747,NA,NA,NA,NA,NA,NA,NA,NA,NA,-525.45941,531.85706,2235.78418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,-822.48102,494.32327,2385.85693,-430.31268,1010.63892,2123.62036,NA,NA,NA,-998.66461,976.76086,2138.65698,NA,NA,NA,NA,NA,NA,-510.96927,155.53058,2181.61963,NA,NA,NA,NA,NA,NA,NA,NA,NA,-525.38733,531.84369,2233.04077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,-822.03406,494.15335,2384.4104,-429.99194,1010.94531,2122.00977,NA,NA,NA,-997.83337,975.745,2135.86694,NA,NA,NA,NA,NA,NA,-513.83337,156.75569,2176.18066,NA,NA,NA,NA,NA,NA,NA,NA,NA,-526.1897,531.92529,2229.10669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,-821.69843,494.06152,2382.83276,-429.78333,1011.54834,2118.71509,NA,NA,NA,-997.27917,974.79846,2132.94897,NA,NA,NA,NA,NA,NA,-515.06812,156.77086,2170.68726,NA,NA,NA,NA,NA,NA,NA,NA,NA,-526.29578,531.55078,2225.51318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,-821.2984,494.13995,2381.57397,-429.18771,1011.58887,2117.03564,NA,NA,NA,-996.60675,974.26276,2130.43921,NA,NA,NA,NA,NA,NA,-516.65491,158.41325,2163.99365,NA,NA,NA,NA,NA,NA,NA,NA,NA,-527.53363,532.72034,2220.65576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,-821.00482,494.23523,2380.15112,-428.82373,1012.07983,2113.57178,NA,NA,NA,-995.92688,973.46021,2127.52515,NA,NA,NA,NA,NA,NA,-518.68494,159.60423,2157.96729,NA,NA,NA,NA,NA,NA,NA,NA,NA,-527.85107,532.4646,2218.61328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,-820.62756,494.20584,2377.95581,-428.49844,1012.159,2111.77319,NA,NA,NA,-994.76202,972.66193,2124.5061,NA,NA,NA,NA,NA,NA,-520.43781,160.13101,2150.83838,NA,NA,NA,NA,NA,NA,NA,NA,NA,-528.099,532.59277,2214.15112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,-820.27075,494.18091,2375.84619,-427.98096,1012.2179,2108.12476,NA,NA,NA,-993.88086,971.85651,2121.99097,NA,NA,NA,NA,NA,NA,-521.51672,160.74432,2145.46118,NA,NA,NA,NA,NA,NA,NA,NA,NA,-528.58368,533.80841,2210.48486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
