"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
23,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.96484,1231.50073,-1538.52441,-442.63327,1226.58594,-1557.05298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.94603,726.53467,-1511.12817,NA,NA,NA,-182.19275,828.37482,-1430.5719,NA,NA,NA,NA,NA,NA,-94.40742,401.01889,-1602.44617,-458.09229,438.26157,-1485.88782,NA,NA,NA,-498.5137,71.72152,-1415.63245
24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.34634,1231.03796,-1533.26892,-445.33997,1225.55078,-1552.88916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.55733,726.02753,-1504.62427,NA,NA,NA,-184.041,828.10126,-1426.0144,NA,NA,NA,NA,NA,NA,-96.03092,400.33664,-1598.65015,-460.3927,439.07858,-1479.43213,NA,NA,NA,-502.82764,72.08867,-1409.63025
25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.49733,1230.6366,-1528.12488,-448.74463,1224.86304,-1549.11731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.52573,726.33038,-1499.651,NA,NA,NA,-186.82813,827.81152,-1418.74365,NA,NA,NA,NA,NA,NA,-96.82217,400.42346,-1596.29321,-463.26727,436.12857,-1477.9397,NA,NA,NA,-504.55142,69.70892,-1407.41797
26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.62831,1229.95007,-1522.41187,-451.79184,1223.31055,-1543.60229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.35911,726.7843,-1494.98853,NA,NA,NA,-189.60095,826.36462,-1415.38098,NA,NA,NA,NA,NA,NA,-99.85394,400.16266,-1591.40088,-466.00549,434.14346,-1478.28406,NA,NA,NA,-507.49146,72.06709,-1398.67004
27,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.39542,1230.46289,-1519.18066,-454.97098,1222.62,-1540.10437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.39597,726.88538,-1489.71082,NA,NA,NA,-193.23383,826.0899,-1412.1748,NA,NA,NA,NA,NA,NA,-100.97698,399.71719,-1587.27283,-469.82928,432.43265,-1472.44592,NA,NA,NA,-509.14276,68.75595,-1397.29211
28,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.39431,1229.8634,-1513.45154,-458.85724,1222.41443,-1537.2771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.32936,726.53436,-1484.09802,NA,NA,NA,-196.27695,824.92749,-1409.57922,NA,NA,NA,NA,NA,NA,-102.73154,398.75479,-1582.79724,-471.74078,433.87381,-1466.46631,NA,NA,NA,-513.24487,69.62316,-1388.98303
29,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.53128,1228.59033,-1506.23242,-462.62808,1220.92297,-1531.74292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.29282,726.61151,-1478.23621,NA,NA,NA,-199.6434,825.44562,-1400.29089,NA,NA,NA,NA,NA,NA,-105.9154,398.29306,-1577.97632,-474.24844,432.00208,-1460.32751,NA,NA,NA,-515.5379,66.95739,-1391.92749
30,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.5882,1229.12878,-1502.88147,-466.02341,1220.28687,-1528.26135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.76754,726.94739,-1473.32056,NA,NA,NA,-201.92197,824.70142,-1394.75085,NA,NA,NA,NA,NA,NA,-107.70554,398.2157,-1575.19177,-476.44797,432.19107,-1451.85144,NA,NA,NA,-517.15729,63.32041,-1393.60352
31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.80526,1228.59766,-1496.84375,-469.93497,1219.6582,-1524.53784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.64127,726.56677,-1466.44714,NA,NA,NA,-205.5323,824.09216,-1389.66211,NA,NA,NA,NA,NA,NA,-110.17554,397.65582,-1570.98621,-479.14651,431.17239,-1446.97363,NA,NA,NA,-519.75464,62.9298,-1387.50171
32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.2143,1227.3772,-1489.46057,-474.26382,1218.73511,-1519.90869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.09134,725.87659,-1459.45605,NA,NA,NA,-209.98294,822.44464,-1386.90662,NA,NA,NA,NA,NA,NA,-112.74721,397.32681,-1566.15247,-481.96567,427.61978,-1445.21948,NA,NA,NA,-521.45685,62.82097,-1381.8501
33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.40142,1228.61243,-1487.44006,-477.90891,1217.30042,-1514.62109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.89224,726.82495,-1456.18005,NA,NA,NA,-214.68506,823.20203,-1378.26099,NA,NA,NA,NA,NA,NA,-115.19641,396.8905,-1560.56433,-485.84509,425.79379,-1438.22437,NA,NA,NA,-522.02197,60.25074,-1383.20667
34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.72939,1227.58777,-1480.28442,-482.85013,1217.34436,-1511.30615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.926,727.27448,-1449.64465,NA,NA,NA,-218.82568,824.42236,-1367.40698,NA,NA,NA,NA,NA,NA,-118.79305,396.30374,-1554.66052,-487.47266,423.81049,-1437.30798,NA,NA,NA,-523.0506,59.14345,-1380.07312
35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.37428,1227.12634,-1474.08069,-486.7775,1216.8844,-1507.74402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.13813,726.82996,-1442.63281,-421.02286,825.53766,-1401.71851,-222.83687,822.83716,-1362.07898,NA,NA,NA,NA,NA,NA,-120.83235,396.07733,-1550.26672,-491.39514,422.69547,-1427.87,NA,NA,NA,-522.78754,55.77878,-1383.42139
36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.78658,1227.27588,-1469.32349,-491.44638,1216.12842,-1502.85803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.08987,727.9798,-1437.89758,-425.11774,825.98077,-1395.58289,-227.55093,821.22937,-1362.66492,NA,NA,NA,NA,NA,NA,-123.87701,395.17123,-1544.65271,-492.41263,422.71432,-1424.31812,NA,NA,NA,-524.10352,56.53186,-1377.67017
37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.89005,1227.16321,-1463.44763,-496.83096,1214.55249,-1495.20276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.96745,728.48755,-1432.18933,-430.63861,824.78564,-1387.43054,-231.46483,822.45496,-1353.32397,NA,NA,NA,NA,NA,NA,-127.15753,394.71436,-1538.52551,-495.50565,423.76816,-1414.91235,NA,NA,NA,-525.40405,56.45038,-1372.15601
38,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-126.53438,1227.50952,-1458.40869,-500.8291,1214.26904,-1491.15088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.65419,728.52008,-1425.58875,-435.1861,825.64331,-1381.51343,-236.78726,822.04486,-1344.28052,NA,NA,NA,-276.83453,847.82874,-1670.2019,-130.57852,395.00723,-1532.55725,-498.61304,423.3403,-1405.83545,-110.62663,75.82865,-1705.41199,-525.96759,54.58707,-1371.69971
39,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.38448,1227.45154,-1452.14551,-505.9942,1214.58569,-1487.06885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.24349,729.12531,-1419.53381,-440.67047,825.63342,-1374.58911,-242.91966,821.41034,-1342.10217,NA,NA,NA,-281.59912,847.21423,-1663.50745,-133.51163,394.50113,-1526.21472,-502.73318,423.08408,-1405.65051,-111.17774,77.98819,-1703.15479,-527.19647,54.53445,-1366.48889
40,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-136.80872,1228.92554,-1449.02747,-511.16385,1214.97888,-1482.71191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.26319,730.38263,-1414.95154,-446.28177,825.33667,-1368.30994,-247.51646,823.81396,-1331.30664,NA,NA,NA,-286.52188,846.85205,-1657.09363,-136.53741,395.36917,-1519.08362,-507.6181,423.827,-1399.49805,-111.57359,79.82697,-1699.59021,-527.50543,53.1646,-1366.86902
41,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-141.66035,1228.98999,-1442.23792,-515.83783,1215.00305,-1477.37976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.58861,731.38458,-1409.53601,-451.11197,826.25946,-1363.99365,-252.8755,823.48792,-1326.91943,NA,NA,NA,-291.46735,846.50616,-1650.49121,-140.02815,394.94537,-1510.56189,-511.36356,425.83578,-1387.94458,-109.73825,87.26026,-1698.32959,-528.14154,52.95705,-1365.7251
42,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.70221,1229.84021,-1436.83521,-520.90485,1214.30151,-1469.56848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.47432,732.05615,-1403.97656,-456.40955,827.20691,-1357.20691,-258.65829,824.66754,-1318.92102,NA,NA,NA,-296.47614,846.6142,-1643.97107,-141.93246,395.90561,-1503.02747,-516.02478,425.27438,-1385.18372,-109.84566,89.31747,-1693.96021,-528.42249,52.44265,-1367.01331
43,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,-476.15424,1360.72913,-1329.97827,-151.6665,1231.23364,-1432.29675,-526.04565,1215.82751,-1466.01672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.98484,732.91864,-1398.46082,-462.16278,827.01355,-1347.50684,-263.59396,826.03235,-1310.21094,NA,NA,NA,-301.41312,846.87128,-1637.23291,-145.07048,396.45181,-1493.03345,-520.8783,423.1875,-1384.74622,-110.46218,93.52865,-1689.11121,-528.71643,51.81477,-1368.33472
44,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,-481.34207,1362.22791,-1326.45349,-156.74557,1231.53406,-1424.61658,-530.48462,1216.55066,-1460.77917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38914,733.04858,-1390.82324,-467.60413,828.92371,-1343.07898,-269.66495,824.43091,-1309.89307,NA,NA,NA,-306.35617,847.28845,-1630.62402,-146.74757,397.38385,-1484.38123,-524.50446,425.46173,-1372.49121,-110.55188,98.64159,-1684.72473,-528.91589,50.4627,-1367.62122
45,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,-486.67413,1363.00635,-1320.46326,-161.70894,1233.58423,-1421.02124,-535.46802,1217.02197,-1453.61353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18174,735.24945,-1386.54187,-472.61343,829.6239,-1339.76416,-274.24771,827.10461,-1300.42725,NA,NA,NA,-311.33517,848.07849,-1624.38843,-149.62653,399.23996,-1474.30786,-530.9986,424.2009,-1374.58313,-110.85684,104.19792,-1679.22693,-529.17163,49.27764,-1367.68896
46,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,-491.84543,1364.59766,-1316.57642,-166.44092,1234.97571,-1415.26074,-540.47961,1218.80676,-1449.04224,NA,NA,NA,NA,NA,NA,-66.12471,923.07465,-1461.24609,NA,NA,NA,-1.28322,736.07007,-1380.15942,-477.79507,831.72119,-1334.12988,-280.52643,828.13232,-1296.48877,NA,NA,NA,-316.17761,848.62653,-1617.32446,-151.71686,400.28241,-1463.44983,-535.65295,423.36224,-1365.96179,-111.03424,108.88664,-1671.96875,-529.62805,47.98401,-1368.21643
47,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,-496.65948,1365.01025,-1309.69727,-171.6087,1236.82056,-1410.48047,-545.42218,1220.67969,-1444.09167,NA,NA,NA,NA,NA,NA,-72.07176,924.61414,-1456.09705,NA,NA,NA,-6.8804,737.83545,-1375.25903,-483.40207,832.86816,-1329.18213,-285.6572,829.94678,-1289.24683,NA,NA,NA,-321.13284,849.72449,-1611.50391,-153.88991,402.58804,-1451.24854,-541.93469,422.67331,-1367.73169,-112.672,113.65274,-1665.20227,-529.80908,47.44123,-1368.98718
48,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,-501.70328,1366.65234,-1305.49609,-176.76529,1238.70288,-1405.52869,-549.67572,1222.59705,-1439.34692,NA,NA,NA,NA,NA,NA,-77.96379,926.22247,-1450.87207,NA,NA,NA,-12.93095,739.95178,-1370.3833,-489.13528,834.77283,-1322.14307,-291.75967,832.92932,-1281.59302,NA,NA,NA,-325.98773,850.90985,-1604.91687,-156.5103,404.08139,-1437.84839,-545.49817,424.72675,-1360.31396,-113.5821,121.66795,-1657.74841,-529.97339,47.12568,-1369.73584
49,0.48,-424.9679,1327.32703,-1183.01709,NA,NA,NA,NA,NA,NA,-506.41028,1367.151,-1298.23242,-181.49506,1240.07629,-1399.31921,-554.28674,1225.13953,-1435.35901,NA,NA,NA,NA,NA,NA,-83.70117,927.56653,-1444.91443,NA,NA,NA,-18.50315,741.13348,-1363.93274,-494.97989,836.7077,-1315.72424,-297.29526,834.70581,-1277.70764,NA,NA,NA,-330.84714,852.04395,-1598.49927,-157.56358,405.09213,-1425.35291,-549.84808,422.0733,-1362.12512,-114.50642,125.97044,-1648.09668,-530.72699,48.14204,-1368.89087
50,0.49,-430.05197,1328.86829,-1177.63184,NA,NA,NA,NA,NA,NA,-511.45126,1368.07898,-1291.40967,-186.61639,1241.98535,-1394.24194,-559.02936,1227.13574,-1429.78809,NA,NA,NA,NA,NA,NA,-89.36354,929.32227,-1439.5448,NA,NA,NA,-24.44641,743.0542,-1358.3335,-500.12027,840.27032,-1304.57654,-302.66779,837.40265,-1267.24426,NA,NA,NA,-335.80392,853.2774,-1592.16882,-160.59645,406.55652,-1410.18872,-554.53949,419.95273,-1360.47266,-117.87527,130.41678,-1637.41101,-531.80347,48.84815,-1367.271
51,0.5,-434.78699,1331.14685,-1171.77161,NA,NA,NA,NA,NA,NA,-516.33844,1369.77515,-1286.84485,-191.22739,1243.81677,-1389.02148,-563.29565,1228.00232,-1421.90051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.48225,743.98096,-1350.42395,-505.52423,840.96588,-1305.77197,-308.75183,838.32471,-1266.38379,NA,NA,NA,-340.79181,854.71106,-1586.59009,-162.35126,408.19409,-1396.69031,-558.02026,420.38788,-1357.38513,-119.8604,136.52278,-1628.11426,-532.06372,48.12104,-1368.38965
