"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,-437.5871,1390.59082,568.46991,-535.53516,1483.65698,295.42307,-394.07867,1427.00159,369.74741,-571.65851,1425.01367,508.65482,-361.72934,1239.26855,263.78351,-686.93494,1253.78271,462.02835,-474.64175,1147.89282,487.74673,-573.62537,1249.854,263.75922,-360.74637,918.85425,180.80417,-801.55865,989.62476,473.55484,-266.12479,731.73499,186.06126,-811.73779,787.3587,628.49866,-403.73254,861.48352,473.16568,-585.33154,867.82397,540.12775,-604.32782,868.36127,210.69778,-334.46143,460.74857,448.24393,-754.02057,437.72696,375.78516,-310.95422,103.59195,521.12964,-372.79742,93.85926,616.58099
2,0.01,-430.07034,1393.18323,577.14178,-527.51929,1484.55981,303.51556,-385.94543,1428.56824,378.27509,-563.77631,1426.32703,517.0954,-354.44055,1239.46277,272.21582,-678.32233,1255.42285,471.8577,-466.21359,1150.48047,498.46359,-565.13385,1250.52856,272.08954,-353.32178,919.66949,190.28175,-791.8819,990.61597,480.64856,-258.51654,732.67163,195.8468,-803.58002,787.005,632.73407,-392.24634,863.56677,482.28723,-574.30505,869.56982,550.90601,-596.96661,869.64514,221.21217,-325.60062,462.28885,455.96991,-745.755,437.99786,392.29236,-307.25,101.35258,525.41925,-381.4617,136.15309,8.85233
3,0.02,-421.65967,1395.3092,585.71045,-519.68518,1485.27405,311.45953,-377.87103,1430.08875,386.89227,-555.47638,1428.20679,525.38422,-346.5047,1241.16174,280.68613,-669.13489,1257.32715,481.0282,-457.29709,1152.98962,510.04633,-557.33398,1251.86584,281.35815,-345.8898,920.87415,199.13797,-783.00159,991.91156,487.77567,-250.39922,733.45282,206.54073,-795.23975,786.6178,636.93732,-382.02942,865.60889,491.92511,-563.39038,871.27704,560.7077,-589.34515,870.66931,231.68959,-317.13425,463.83734,463.56467,-737.13776,437.50018,410.08252,-304.05743,98.95882,527.62646,-381.4617,136.15309,8.85233
4,0.03,-413.60739,1397.8512,594.10547,-511.60596,1485.93445,319.27545,-370.27658,1431.41345,395.23145,-547.55426,1429.87073,534.05261,-338.69745,1242.40686,288.70007,-660.56378,1259.26172,490.74774,-447.91962,1155.27063,516.32275,-549.4906,1253.25464,290.83322,-338.46207,922.24841,208.38013,-773.15009,993.6676,495.16937,-241.51538,734.59015,217.83228,-787.31976,785.80341,641.02258,-372.00635,867.66278,500.10754,-552.77716,873.51648,570.77917,-581.92511,872.73639,241.0302,-309.32367,466.1687,471.24326,-727.80316,437.22137,428.47931,-302.43539,95.98023,527.96387,-366.7681,90.7523,620.64111
5,0.04,-405.35269,1399.79956,602.40063,-504.15002,1486.96167,327.67169,-362.47266,1432.78833,403.1879,-540.16016,1431.56921,542.32288,-331.21301,1243.93665,297.21323,-652.05933,1261.54102,500.03458,-437.59573,1158.66663,527.01318,-542.27362,1254.56775,299.17746,-331.19608,923.49622,217.69859,-763.93823,995.3028,502.84875,-233.39651,735.40594,228.44798,-779.39301,785.16583,645.06982,-361.48877,870.14063,509.18781,-542.04602,875.51776,580.27972,-574.93573,874.83484,250.48743,-302.11725,468.16269,477.30966,-717.67737,436.30743,447.8028,-301.95093,94.09732,528.73474,-342.97525,83.78492,630.6955
6,0.05,-397.12985,1402.00745,610.89331,-496.72919,1488.11902,336.07639,-354.67093,1434.23669,411.10913,-532.20837,1433.83582,550.83728,-323.94424,1245.97852,304.85269,-643.98657,1263.60645,509.7261,-428.89957,1160.00342,533.59308,-535.1734,1256.23584,308.1564,-323.25763,924.7594,226.88977,-754.9422,997.15521,510.12607,-224.48706,736.62463,240.23619,-771.53345,784.86908,649.0849,-351.28061,872.52332,518.0816,-531.0246,877.18604,589.61407,-568.66803,876.56494,259.81583,-295.16199,469.76013,483.61597,-707.75336,435.85947,467.41266,-304.68018,90.2327,530.17163,-365.26291,145.21432,-0.93637
7,0.06,-389.25735,1404.37512,619.24127,-489.10406,1489.61377,344.26764,-346.83426,1435.74902,419.263,-523.32648,1435.6853,559.39551,-316.63239,1247.5553,313.92514,-635.71832,1265.74487,518.88647,-422.37164,1160.7085,541.78156,-527.6156,1257.96143,316.56345,-314.2709,926.99561,235.4962,-745.92926,998.77069,518.39746,-215.17241,738.2774,251.43837,-763.9892,784.17688,652.914,-341.26239,874.67627,525.6095,-521.02942,878.81671,598.92291,-561.97284,878.11401,269.35144,-288.10715,470.51022,488.00696,-697.14471,436.18121,487.28635,-303.67654,90.28897,530.81024,-379.58163,137.65851,9.07764
8,0.07,-381.05136,1405.99805,627.21124,-481.93921,1491.45068,353.03918,-339.48181,1437.5564,426.74313,-515.75336,1437.87231,568.22186,-309.479,1249.05774,322.06854,-628.40289,1267.73218,528.35504,-412.99426,1164.79504,553.4903,-520.70099,1259.73364,325.19821,-305.84363,928.30182,244.87769,-738.62439,1000.33478,527.17706,-205.35573,739.97278,263.44046,-756.74408,783.64978,657.08649,-330.49075,877.41962,533.80902,-511.32062,880.05579,608.26813,-555.24921,879.65002,278.14804,-281.5433,471.19705,493.19995,-686.28778,436.19525,507.23288,-300.90622,90.76299,530.86047,-342.19498,81.61478,630.02917
9,0.08,-372.52289,1407.54883,635.23322,-474.54953,1493.35522,361.24127,-332.07513,1438.82874,435.98111,-507.67834,1439.9054,577.0097,-302.49515,1251.14014,331.1947,-620.84613,1269.28955,537.31311,-405.67133,1167.72913,564.3078,-514.06592,1261.5376,333.67368,-297.06314,929.80579,254.51031,-730.1098,1001.96979,536.71393,-196.01474,742.1449,275.41568,-749.40527,783.1842,661.65283,-321.11496,879.29706,541.18036,-502.04578,881.57465,616.2663,-549.53064,881.56323,287.66287,-275.6951,470.98132,497.07428,-676.0116,438.07379,527.18127,-300.90622,90.76299,530.86047,-379.60004,134.25792,8.74471
10,0.09,-365.0755,1409.34204,643.56873,-467.74539,1495.62085,370.22916,-324.95953,1440.43689,444.60974,-499.84396,1441.81543,585.44,-295.76556,1253.45776,339.29584,-613.74329,1271.48022,546.32275,-398.55875,1167.65222,568.40173,-507.17728,1263.85278,342.34763,-288.07355,931.44452,263.27719,-722.72766,1003.28998,547.35883,-185.92946,744.61493,287.89337,-742.73828,782.72174,666.34875,-311.6264,881.19598,548.74933,-492.47186,882.94763,623.96228,-542.94025,882.66626,296.77621,-269.78354,469.46497,501.07629,-665.14105,439.95181,547.03967,-300.90622,90.76299,530.86047,-379.58163,137.65851,9.07764
