"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-408.20834,1231.98486,-1508.45996,NA,NA,NA,NA,NA,NA,51.29292,910.88525,-1592.6366,NA,NA,NA,72.87784,715.85101,-1486.26965,NA,NA,NA,-123.26005,844.74567,-1407.42847,NA,NA,NA,-221.0432,860.47882,-1717.29297,-68.95604,405.33762,-1537.97766,-399.427,415.83694,-1467.26648,NA,NA,NA,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-408.02975,1231.16772,-1507.07227,NA,NA,NA,NA,NA,NA,52.39655,910.48303,-1589.37952,NA,NA,NA,73.26667,714.82526,-1483.47668,NA,NA,NA,-124.63443,844.34094,-1404.01855,NA,NA,NA,-219.9399,860.40216,-1716.71436,-69.48826,404.89908,-1537.72095,-401.12857,419.61581,-1458.29553,NA,NA,NA,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-407.33813,1230.9231,-1507.30786,NA,NA,NA,NA,NA,NA,53.9203,910.63507,-1587.58887,NA,NA,NA,73.89375,714.08063,-1481.89087,NA,NA,NA,-125.17599,843.63147,-1402.78687,NA,NA,NA,-218.76817,860.73547,-1716.73364,-69.90506,404.22525,-1536.39087,-402.32803,421.18845,-1451.93457,NA,NA,NA,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-406.56314,1231.53687,-1509.51538,NA,NA,NA,NA,NA,NA,55.07406,910.40399,-1584.59619,NA,NA,NA,74.98233,713.48035,-1480.30701,NA,NA,NA,-125.24136,843.29987,-1403.17834,NA,NA,NA,-217.56248,860.83295,-1716.2417,-70.31717,404.2515,-1536.93835,-402.65344,422.28149,-1450.2417,NA,NA,NA,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-406.21045,1230.78284,-1507.97058,NA,NA,NA,NA,NA,NA,55.90071,910.73889,-1582.52954,NA,NA,NA,75.4705,712.79523,-1478.92175,NA,NA,NA,-126.2225,843.2547,-1400.16809,NA,NA,NA,-216.27319,861.14777,-1715.87427,-70.39688,404.20789,-1537.15576,-404.31909,424.90405,-1442.87256,NA,NA,NA,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-406.04657,1230.79175,-1507.81128,NA,NA,NA,NA,NA,NA,56.72021,911.1626,-1580.16943,NA,NA,NA,76.03281,713.04315,-1477.12439,NA,NA,NA,-126.8945,842.90857,-1397.58972,NA,NA,NA,-215.03125,861.84161,-1716.03699,-70.34128,404.40359,-1536.62598,-405.83606,427.26639,-1436.5238,NA,NA,NA,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.8779,1230.84448,-1507.47949,NA,NA,NA,NA,NA,NA,57.34879,911.55896,-1578.10974,NA,NA,NA,76.26794,712.95087,-1474.09717,NA,NA,NA,-127.25053,842.39832,-1396.9823,NA,NA,NA,-213.97687,862.15411,-1715.57056,-70.26394,404.5993,-1536.06409,-406.22906,428.60745,-1435.28064,NA,NA,NA,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.77563,1230.95691,-1506.96851,NA,NA,NA,NA,NA,NA,58.03846,911.89746,-1575.6897,NA,NA,NA,77.00508,712.95386,-1471.56531,NA,NA,NA,-127.91606,842.1499,-1395.88367,NA,NA,NA,-213.03094,862.58521,-1714.95679,-70.4328,404.70813,-1536.0647,-408.16788,432.3927,-1427.79053,NA,NA,NA,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.67493,1231.12488,-1506.245,NA,NA,NA,NA,NA,NA,58.59646,912.28235,-1573.29773,NA,NA,NA,77.42658,713.20966,-1469.88416,NA,NA,NA,-128.60759,841.83862,-1394.95142,NA,NA,NA,-212.34756,862.88306,-1714.09387,-72.78086,404.84512,-1534.50989,-409.16867,433.89563,-1424.52441,NA,NA,NA,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-405.63016,1231.33459,-1505.40295,NA,NA,NA,NA,NA,NA,59.36292,912.42798,-1570.44104,NA,NA,NA,77.74658,713.53491,-1468.15747,NA,NA,NA,-130.06194,842.38959,-1392.25476,NA,NA,NA,-211.94246,863.28113,-1713.24756,-72.91223,404.90811,-1534.1123,-409.95462,435.39197,-1421.39526,NA,NA,NA,NA,NA,NA
