"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,-259.65164,234.67694,80.91065,-277.37048,2.89744,-1574.76892,NA,NA,NA,NA,NA,NA,-46.87586,1238.26941,-1542.89319,-428.78763,1239.44397,-1506.75183,NA,NA,NA,NA,NA,NA,35.63668,918.15375,-1536.11707,-512.8725,963.08453,-1516.7522,62.25334,746.74487,-1392.04541,-538.99469,736.69202,-1399.85999,-136.43469,875.93298,-1356.87305,-338.44189,872.47308,-1352.36975,-234.43977,855.95691,-1667.9032,-64.34501,419.35025,-1482.53821,NA,NA,NA,NA,NA,NA,-393.11157,412.98203,-1477.65771
2,0.01,-259.0838,235.28191,80.4353,-277.37048,2.89744,-1574.76892,NA,NA,NA,NA,NA,NA,-46.82612,1238.26538,-1542.9231,-428.74094,1239.44055,-1506.72668,NA,NA,NA,NA,NA,NA,35.74057,918.27466,-1535.44861,-512.89246,963.14276,-1516.05811,62.76515,747.47699,-1390.96399,-538.66272,737.18451,-1398.49915,-136.42822,876.01154,-1356.84119,-338.41425,872.5564,-1352.23206,-234.38414,855.922,-1668.01758,-64.34429,419.36804,-1482.56042,NA,NA,NA,NA,NA,NA,-393.16412,412.97787,-1477.94946
3,0.02,-259.0838,235.28191,80.4353,-277.37048,2.89744,-1574.76892,NA,NA,NA,NA,NA,NA,-47.09069,1239.56897,-1545.88684,-428.70218,1239.43713,-1506.70801,NA,NA,NA,NA,NA,NA,35.65986,918.42688,-1534.94006,-512.9635,963.151,-1515.31702,61.92658,748.12036,-1389.40491,-538.29773,737.67902,-1397.06775,-135.76219,875.69446,-1359.03931,-338.41229,872.62927,-1352.23499,-234.38271,855.99414,-1668.47888,-64.3734,419.40659,-1482.62695,NA,NA,NA,NA,NA,NA,-393.20941,412.97305,-1478.20044
4,0.03,-259.0838,235.28191,80.4353,-277.45804,2.59233,-1575.47424,NA,NA,NA,NA,NA,NA,-47.04135,1239.5636,-1545.92297,-428.65823,1239.43091,-1506.69556,NA,NA,NA,NA,NA,NA,35.57447,918.48297,-1534.27026,-512.8811,963.2627,-1514.77185,59.92705,748.19696,-1387.20349,-537.83881,738.12372,-1395.69287,-135.73311,875.9007,-1358.87622,-338.42313,872.73492,-1352.31519,-234.31897,855.99854,-1668.74109,-64.50063,419.21036,-1483.51624,NA,NA,NA,NA,NA,NA,-393.30991,412.8952,-1478.74121
5,0.04,-259.65164,234.67694,80.91065,-277.20779,2.19128,-1575.96313,NA,NA,NA,NA,NA,NA,-46.99178,1239.56055,-1545.948,-428.60309,1239.42517,-1506.67249,NA,NA,NA,NA,NA,NA,35.4541,918.50903,-1533.55359,-512.83612,963.21771,-1513.97644,59.80607,748.77515,-1385.95886,-536.57233,738.22467,-1394.25391,-135.70232,876.75372,-1359.03662,-338.40375,872.83453,-1352.2262,-234.2625,856.11243,-1669.10815,-64.5211,419.17917,-1483.83008,NA,NA,NA,NA,NA,NA,-393.34024,412.93597,-1478.91968
6,0.05,-259.0838,235.28191,80.4353,-277.20779,2.19128,-1575.96313,NA,NA,NA,NA,NA,NA,-46.63066,1239.83508,-1546.61353,-428.54099,1239.42737,-1506.61316,NA,NA,NA,NA,NA,NA,35.41506,918.46008,-1532.56873,-512.74878,963.22729,-1513.20715,60.24137,749.55939,-1385.32544,-535.96057,738.55353,-1392.56836,-135.6786,876.84943,-1358.89417,-337.9747,873.13489,-1353.78479,-234.15565,856.27032,-1669.45032,-64.54403,419.04092,-1484.27551,NA,NA,NA,NA,NA,NA,-393.43887,412.87518,-1479.45398
7,0.06,-259.65164,234.67694,80.91065,-277.20779,2.19128,-1575.96313,NA,NA,NA,NA,NA,NA,-46.55904,1239.84595,-1546.57751,-428.49115,1239.42749,-1506.5719,NA,NA,NA,NA,NA,NA,35.37566,918.55176,-1531.86731,-512.70288,963.23492,-1512.55164,59.61885,749.70319,-1383.52478,-535.40643,738.89117,-1391.08191,-135.68549,876.9613,-1358.95435,-338.21765,874.16547,-1352.95276,-234.05812,856.41559,-1669.83167,-64.48643,419.51501,-1485.21191,NA,NA,NA,NA,NA,NA,-393.50647,412.8027,-1479.81299
8,0.07,-259.0838,235.28191,80.4353,-277.20779,2.19128,-1575.96313,NA,NA,NA,NA,NA,NA,-46.30346,1240.25256,-1547.44324,-428.45236,1239.43237,-1506.52124,NA,NA,NA,NA,NA,NA,35.37511,918.66431,-1530.95056,-512.56805,963.29303,-1511.93335,58.14972,749.45428,-1382.01331,-534.80988,739.21179,-1389.52563,-135.66624,877.14807,-1358.85303,-338.25189,874.19476,-1353.1488,-233.89711,856.42194,-1670.06946,-63.99686,419.49921,-1486.61121,NA,NA,NA,NA,NA,NA,-393.56082,412.8132,-1480.11743
9,0.08,-259.0838,235.28191,80.4353,-277.20779,2.19128,-1575.96313,NA,NA,NA,NA,NA,NA,-46.2439,1240.25366,-1547.45081,-428.39349,1239.42468,-1506.50244,NA,NA,NA,NA,NA,NA,35.91787,918.43555,-1530.01794,-512.41882,963.34283,-1511.26941,57.55434,750.26721,-1381.06274,-534.32587,739.50525,-1388.19299,-135.68544,877.19989,-1358.9856,-338.23956,874.29456,-1353.09949,-233.79189,856.534,-1670.48486,-64.06578,419.53775,-1486.70105,NA,NA,NA,NA,NA,NA,-393.60568,412.80988,-1480.36597
10,0.09,-259.0838,235.28191,80.4353,-277.20779,2.19128,-1575.96313,NA,NA,NA,NA,NA,NA,-46.17893,1240.26672,-1547.40295,-427.99384,1240.25061,-1508.57727,NA,NA,NA,NA,NA,NA,35.90604,918.55481,-1529.47156,-512.27008,963.383,-1510.58606,57.48169,751.2995,-1380.0769,-535.02881,739.23785,-1390.61438,-135.71045,877.31104,-1359.1637,-338.25406,874.34393,-1353.18945,-233.68549,856.67987,-1671.06018,-63.975,419.93188,-1487.83533,NA,NA,NA,NA,NA,NA,-393.60788,412.89523,-1480.39795
