"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
11,0.1,NA,NA,NA,NA,NA,NA,-411.2547,1203.75049,-1519.56689,-10.96225,72.90083,-1689.21448,69.04507,905.39282,-1473.75708,-37.05489,398.18286,-1526.53931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-426.58542,429.15524,-1426.99646,-32.58005,1221.34644,-1450.80432,NA,NA,NA,NA,NA,NA,-146.54788,821.40186,-1348.60803,-164.92149,848.25958,-1678.80566,98.20382,713.38373,-1378.69678,-342.45517,818.23334,-1400.10986,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,-415.84363,1202.5448,-1513.63574,-11.07071,74.79652,-1688.745,65.68253,905.1286,-1470.66882,-41.04827,398.66672,-1521.77441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-429.52969,428.77179,-1419.33691,-37.24939,1220.06421,-1443.14368,NA,NA,NA,NA,NA,NA,-151.03888,819.9502,-1346.28601,-169.72812,847.5921,-1673.20129,94.83724,713.46454,-1374.39026,-346.94516,816.97107,-1395.56641,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,-420.83646,1202.66467,-1510.54077,-12.03367,77.37656,-1687.40186,60.31234,904.42426,-1464.37683,-43.76607,398.35477,-1518.00049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-433.22272,429.02017,-1407.39038,-42.4782,1219.8136,-1437.71704,NA,NA,NA,NA,NA,NA,-157.30838,821.3338,-1331.57813,-174.95633,847.17224,-1668.26001,86.61747,714.02759,-1369.80298,-352.5322,817.40924,-1389.73303,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,-426.1763,1201.18896,-1503.203,-13.22309,78.51675,-1684.9115,55.19896,905.20703,-1460.89673,-47.33672,397.78815,-1513.49084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-436.55432,425.6774,-1408.53101,-48.2037,1220.20776,-1433.67188,NA,NA,NA,NA,NA,NA,-162.45975,818.22821,-1333.31506,-180.3483,846.07269,-1662.1709,81.49458,712.99451,-1367.0321,-357.25562,815.21637,-1384.42737,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,-431.78955,1201.4751,-1499.63477,-13.79284,79.67064,-1682.8396,50.00827,904.62231,-1455.04651,-51.97105,398.26657,-1508.58948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-441.42426,424.60559,-1403.31543,-53.52949,1218.98132,-1425.42969,NA,NA,NA,NA,NA,NA,-167.85385,821.05737,-1322.87842,-185.96648,845.16669,-1655.52771,78.23282,716.22125,-1355.77393,-363.59045,816.54938,-1375.59912,NA,NA,NA
16,0.15,NA,NA,NA,NA,NA,NA,-437.5451,1201.1416,-1494.1886,-15.25869,84.75559,-1682.69653,44.01915,904.38416,-1449.30518,-55.85616,398.53485,-1503.41882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-445.26907,425.75253,-1393.24231,-59.36179,1219.45422,-1421.02686,NA,NA,NA,NA,NA,NA,-173.72713,818.73419,-1318.86157,-191.79257,844.68091,-1649.27722,72.59908,715.19763,-1349.65845,-369.79974,815.92444,-1367.6853,NA,NA,NA
17,0.16,NA,NA,NA,NA,NA,NA,-442.94833,1200.51624,-1488.0863,-14.77097,87.40646,-1679.61475,38.54107,904.40515,-1443.95166,-60.15254,397.24072,-1495.79993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-449.03839,426.74496,-1385.29895,-64.9591,1218.12402,-1411.79175,NA,NA,NA,NA,NA,NA,-179.86505,818.38348,-1313.89453,-197.81549,844.65515,-1643.14331,65.84697,714.22101,-1349.13635,-375.23477,815.67535,-1366.27246,NA,NA,NA
18,0.17,NA,NA,NA,NA,NA,NA,-448.5914,1200.14258,-1482.0011,-16.72413,89.70229,-1676.44788,32.62017,904.99432,-1439.61633,-64.50672,398.02383,-1490.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-454.34244,424.56226,-1389.04333,-70.50729,1218.11194,-1405.35107,NA,NA,NA,NA,NA,NA,-186.12097,819.6394,-1304.79004,-203.73393,844.62439,-1636.64368,62.06971,716.42059,-1340.96375,-382.03189,815.94928,-1358.05798,NA,NA,NA
19,0.18,NA,NA,NA,NA,NA,NA,-454.50909,1200.8833,-1477.75085,-16.54795,97.27473,-1675.4071,26.43926,905.30524,-1434.24243,-69.54404,398.28256,-1482.64758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-458.98807,426.60486,-1379.20789,-76.67323,1219.63269,-1402.00562,NA,NA,NA,NA,NA,NA,-192.60489,819.10608,-1298.57886,-209.62115,844.51508,-1630.22852,55.96706,715.789,-1334.55139,-387.33911,815.14825,-1354.49451,NA,NA,NA
20,0.19,NA,NA,NA,NA,NA,NA,-459.99414,1200.46252,-1471.04797,-18.30598,98.82624,-1669.55554,19.78458,905.58203,-1428.48743,-73.33683,398.2446,-1474.74695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-466.37762,424.35397,-1376.46753,-82.83613,1219.18591,-1393.93481,NA,NA,NA,NA,NA,NA,-198.79967,819.34161,-1293.86328,-215.39406,844.95154,-1623.97156,50.50909,715.99567,-1328.83643,-393.0271,816.22815,-1351.02063,NA,NA,NA
21,0.2,NA,NA,NA,NA,NA,NA,-465.74667,1201.13879,-1466.22876,-18.91052,102.64039,-1664.57556,13.83615,906.43762,-1423.75427,-77.73878,398.39569,-1465.8396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-469.94614,426.50653,-1368.75256,-88.92506,1219.27747,-1386.40051,NA,NA,NA,NA,NA,NA,-206.16089,819.6037,-1285.61084,-221.16743,845.02142,-1617.27734,44.27514,717.02319,-1325.72632,-399.65265,815.22192,-1345.50403,NA,NA,NA
22,0.21,NA,NA,NA,NA,NA,NA,-471.49902,1201.91956,-1461.04919,-19.12171,107.20942,-1660.53967,7.17215,907.22314,-1418.4342,-82.31184,399.61301,-1456.68188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-477.40561,425.27472,-1364.00476,-95.34982,1220.60828,-1381.35938,NA,NA,NA,NA,NA,NA,-212.74673,820.58777,-1280.19519,-227.05583,845.16193,-1610.9563,38.97525,717.60437,-1320.12524,-406.18112,816.55603,-1338.14941,NA,NA,NA
23,0.22,NA,NA,NA,NA,NA,NA,-477.71774,1202.72473,-1455.17468,-21.58775,112.39077,-1654.30396,-1.58267,907.01868,-1408.91077,-87.10141,399.90192,-1446.56372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-482.02338,424.15643,-1358.88037,-101.20386,1220.83105,-1373.68872,NA,NA,NA,NA,NA,NA,-218.52625,822.75647,-1272.75757,-232.959,846.00232,-1605.13989,31.44661,717.50452,-1316.03809,-413.04288,818.71466,-1329.07483,NA,NA,NA
24,0.23,NA,NA,NA,NA,NA,NA,-484.00873,1204.172,-1450.29236,-22.27827,116.43845,-1647.33374,-5.93333,908.15967,-1406.75439,-92.38635,400.15079,-1435.86816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-488.71289,424.45319,-1359.72583,-107.29723,1221.87427,-1367.69189,NA,NA,NA,NA,NA,NA,-226.00098,821.67328,-1269.56177,-238.78645,846.18463,-1598.13245,25.61945,717.84631,-1309.34937,NA,NA,NA,NA,NA,NA
25,0.24,NA,NA,NA,NA,NA,NA,-488.92847,1204.59314,-1443.68176,-25.62169,120.63901,-1638.82861,-12.72561,909.70313,-1402.57788,-97.16195,401.00119,-1424.5708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-493.30594,424.48019,-1350.93054,-113.82955,1222.75916,-1361.20105,NA,NA,NA,NA,NA,NA,-232.29977,823.80072,-1259.16809,-244.62215,846.6156,-1591.25232,19.38482,719.04761,-1305.65576,-426.36649,819.38971,-1318.36755,NA,NA,NA
26,0.25,NA,NA,NA,NA,NA,NA,-494.59976,1205.71216,-1437.69116,-27.03018,125.82833,-1630.87244,-19.57499,910.1178,-1396.05188,-101.96698,401.82166,-1412.31787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-500.83142,422.67068,-1350.32776,-119.51034,1223.6908,-1354.89783,NA,NA,NA,NA,NA,NA,-240.64554,824.59668,-1255.98877,-250.55875,847.54712,-1585.39429,13.54929,720.40161,-1300.03027,-432.46542,819.85681,-1316.27625,NA,NA,NA
27,0.26,NA,NA,NA,NA,NA,NA,-500.87045,1207.70532,-1432.73633,-30.54885,130.65715,-1621.75439,-26.01247,911.44269,-1390.7738,-106.81443,402.42575,-1398.87708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-504.97339,424.95334,-1342.20935,-125.28442,1225.47412,-1350.47314,NA,NA,NA,NA,NA,NA,-246.37112,826.55817,-1248.49573,-256.37766,848.29608,-1578.9469,7.44126,721.24744,-1294.13965,-439.2005,823.20673,-1308.45911,NA,NA,NA
28,0.27,NA,NA,NA,NA,NA,NA,-506.4053,1209.66357,-1428.08215,-33.90666,135.3882,-1610.28748,-32.8322,911.7428,-1384.52393,-111.53886,403.5246,-1385.87732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-512.03809,421.56448,-1345.13049,-130.87003,1226.40027,-1344.21851,NA,NA,NA,NA,NA,NA,-253.39697,826.76263,-1244.59888,-262.17328,849.04425,-1572.35181,0.97815,722.01233,-1287.66931,-446.66977,824.71802,-1302.72424,NA,NA,NA
29,0.28,NA,NA,NA,NA,NA,NA,-512.56665,1211.68896,-1422.88464,-37.45251,140.30824,-1599.13318,-41.71691,913.10083,-1376.02441,-116.38068,404.02069,-1371.41272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-514.4353,422.16913,-1340.90295,-136.58662,1228.1156,-1340.1051,NA,NA,NA,NA,NA,NA,-261.44803,827.98096,-1240.67737,-267.89438,849.80029,-1565.91467,-5.27146,723.12805,-1283.81287,-453.33078,826.67285,-1297.91016,NA,NA,NA
30,0.29,NA,NA,NA,NA,NA,NA,-517.36768,1212.11951,-1415.05347,NA,NA,NA,-45.9602,914.50146,-1374.9541,-121.45149,404.58865,-1355.7113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-519.90118,420.54251,-1343.01147,-141.97479,1227.97412,-1331.37939,NA,NA,NA,NA,NA,NA,-267.10852,831.06128,-1229.66357,-273.48712,850.38214,-1559.28052,-10.61769,724.8913,-1278.29761,-459.90082,827.08209,-1293.5647,NA,NA,NA
31,0.3,NA,NA,NA,NA,NA,NA,-522.7168,1214.07349,-1410.2782,-562.72455,1176.35339,-1923.06152,-52.31456,915.12054,-1368.96814,-126.11639,405.32571,-1339.73352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-523.93854,419.49301,-1338.46094,-147.05763,1229.03564,-1326.07629,NA,NA,NA,NA,NA,NA,-274.14157,831.25861,-1229.67615,-279.02036,850.9375,-1552.70581,-17.58207,724.9859,-1272.06763,-466.90326,828.7323,-1286.80737,NA,NA,NA
32,0.31,NA,NA,NA,NA,NA,NA,-527.86108,1215.44238,-1404.28223,NA,NA,NA,-58.47522,914.36176,-1361.78235,-130.6825,405.98929,-1323.24536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-525.95325,417.78546,-1340.96802,-152.28119,1229.87085,-1320.19897,NA,NA,NA,NA,NA,NA,-280.59055,833.26892,-1221.64368,-284.49133,851.66028,-1546.72388,-23.12008,726.14771,-1265.96692,-473.60995,830.25732,-1282.18054,NA,NA,NA
33,0.32,NA,NA,NA,NA,NA,NA,-533.03979,1217.34619,-1399.53174,-573.60156,1178.98425,-1912.2168,-64.2645,915.60248,-1357.45361,-135.38971,406.90738,-1307.7218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-531.40906,417.12347,-1341.51233,-157.59413,1231.48413,-1316.46729,NA,NA,NA,NA,NA,NA,-287.48047,833.90125,-1215.1925,-289.78595,852.1958,-1540.37,-29.41905,726.6618,-1259.71667,-480.73709,833.21283,-1270.14331,NA,NA,NA
34,0.33,NA,NA,NA,NA,NA,NA,-538.37744,1218.76868,-1393.51428,NA,NA,NA,-70.41212,916.48645,-1352.8562,-139.73152,408.871,-1293.29724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-533.21033,416.99313,-1339.25513,-162.80545,1233.07092,-1312.81799,NA,NA,NA,NA,NA,NA,-293.06473,834.34766,-1210.77673,-294.82123,852.46887,-1533.73462,-35.86973,727.38257,-1255.26892,-486.67157,834.26776,-1268.36951,NA,NA,NA
35,0.34,NA,NA,NA,NA,NA,NA,-543.76288,1219.04773,-1384.96912,-584.42609,1182.52686,-1903.2865,-75.83683,916.69397,-1346.77612,-145.22244,410.50861,-1276.97229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-535.81378,415.4642,-1338.42297,NA,NA,NA,NA,NA,NA,NA,NA,NA,-299.7717,835.58191,-1204.04749,-299.69623,853.24896,-1527.83203,-41.47216,727.74957,-1247.54138,-492.31506,833.74109,-1262.86597,NA,NA,NA
36,0.35,NA,NA,NA,NA,NA,NA,-548.38177,1220.46863,-1379.78503,-589.83844,1182.84656,-1896.18542,-81.35874,916.3316,-1339.99097,-149.6008,412.87512,-1266.65137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-539.33154,412.04498,-1340.3158,-171.44125,1233.89514,-1300.63562,NA,NA,NA,NA,NA,NA,-304.07672,837.14667,-1194.25403,-304.36963,854.17175,-1522.15356,-47.92196,728.50812,-1241.31335,-498.68887,837.17572,-1252.71167,NA,NA,NA
37,0.36,NA,NA,NA,NA,NA,NA,-552.88947,1220.5647,-1371.58398,-595.21716,1183.15979,-1889.08972,-87.01138,917.39319,-1335.3468,-155.49538,415.72598,-1252.67126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-541.17468,411.23422,-1342.17639,-176.20947,1234.84045,-1295.84045,NA,NA,NA,NA,NA,NA,-309.74539,837.5025,-1192.37488,-308.86905,855.41125,-1516.97644,-54.29849,729.02368,-1234.25684,-503.01874,835.66437,-1251.72327,NA,NA,NA
38,0.37,NA,NA,NA,NA,NA,NA,-557.73065,1222.31519,-1367.0387,-600.10352,1184.82617,-1884.64038,-92.03662,917.52032,-1329.30737,-161.6852,418.67447,-1237.81042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-542.26373,411.93939,-1338.59509,-180.24033,1234.80176,-1288.56104,NA,NA,NA,NA,NA,NA,-313.0278,838.94092,-1183.37036,-313.06699,856.75604,-1511.72266,-60.01361,729.09186,-1227.44641,-508.01248,835.99628,-1248.65015,NA,NA,NA
39,0.38,NA,NA,NA,NA,NA,NA,-562.39783,1223.50598,-1361.25061,-605.33313,1185.74609,-1878.38171,-96.96874,918.33441,-1324.46326,-168.29832,421.32291,-1224.94421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-543.81573,414.00787,-1333.39624,-184.64058,1236.25757,-1284.94128,NA,NA,NA,NA,NA,NA,-316.8718,838.62036,-1178.46985,-317.12378,858.00751,-1506.31982,-65.68304,730.29626,-1221.10645,-512.75946,836.44073,-1238.58008,NA,NA,NA
40,0.39,NA,NA,NA,NA,NA,NA,-566.48346,1223.7605,-1353.62866,-610.50854,1187.56641,-1873.49585,-101.55569,918.9505,-1318.0675,-174.67694,424.29407,-1211.20435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-545.19348,413.05164,-1332.18787,-189.26662,1237.0199,-1279.23767,NA,NA,NA,NA,NA,NA,-321.7655,839.49457,-1173.34509,-320.94272,859.48938,-1500.84302,-71.56776,731.69202,-1215.15479,-516.41077,835.58331,-1236.07751,NA,NA,NA
41,0.4,NA,NA,NA,NA,NA,NA,-571.11353,1224.75879,-1347.34045,-615.27417,1188.93164,-1868.07166,-105.83226,919.88489,-1313.52039,-181.10188,426.62241,-1198.74976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-546.96265,409.62088,-1336.57141,NA,NA,NA,NA,NA,NA,NA,NA,NA,-325.66196,839.74445,-1169.05579,-324.58389,861.10712,-1495.43323,-77.48017,732.27234,-1207.94482,-519.68304,837.11029,-1233.61816,NA,NA,NA
42,0.41,NA,NA,NA,NA,NA,NA,-575.57782,1225.75281,-1341.18237,-620.03076,1188.83203,-1859.56165,-109.81122,920.98328,-1308.34448,-188.34549,429.99118,-1184.41467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-550.58636,409.33704,-1332.2301,-528.38733,1392.19543,-1204.91345,NA,NA,NA,NA,NA,NA,-328.43933,841.1557,-1161.52222,-328.1438,862.96515,-1490.40356,-83.22087,732.38953,-1200.35486,-523.60632,839.06848,-1225.86768,NA,NA,NA
43,0.42,NA,NA,NA,NA,NA,NA,-579.71326,1226.39917,-1334.1554,-624.89032,1190.6936,-1854.19775,-114.55274,921.81604,-1302.73767,-194.71777,434.10059,-1172.91699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-552.22711,407.96323,-1334.32776,NA,NA,NA,NA,NA,NA,NA,NA,NA,-331.60754,842.11316,-1157.43457,-331.65521,864.55823,-1485.12817,-88.42637,734.08936,-1193.67688,-526.71552,839.099,-1219.80835,NA,NA,NA
44,0.43,-536.49286,1394.96301,-1196.49817,NA,NA,NA,-584.51068,1227.49597,-1327.72253,NA,NA,NA,-118.78425,922.29999,-1296.30408,-202.40773,436.35501,-1158.46216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-553.44049,407.71655,-1331.9115,-459.0495,1359.21338,-1073.43579,NA,NA,NA,NA,NA,NA,-335.36661,842.73804,-1152.63171,-334.95084,866.32019,-1480.4491,-94.07587,735.26074,-1186.39856,-528.94928,841.52496,-1209.40784,NA,NA,NA
45,0.44,-540.50482,1395.73621,-1190.49963,NA,NA,NA,-588.56708,1228.39172,-1321.51917,-463.61145,1359.79175,-1066.64819,-124.88007,923.19299,-1288.88489,-208.7007,440.13882,-1149.03137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-553.44049,407.71655,-1331.9115,NA,NA,NA,NA,NA,NA,NA,NA,NA,-338.6221,844.15692,-1145.43201,-337.93533,867.3927,-1474.26807,-98.90517,737.00507,-1180.60974,-532.33545,840.67468,-1207.67188,NA,NA,NA
46,0.45,-544.1828,1396.92358,-1183.73254,NA,NA,NA,-592.39532,1228.10986,-1312.71216,NA,NA,NA,-127.13612,924.487,-1285.0968,-216.5578,443.39456,-1136.38953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-554.89728,408.96771,-1326.34192,-466.35794,1360.74597,-1060.59961,NA,NA,NA,NA,NA,NA,-341.73102,844.94098,-1139.65222,-341.06985,868.70905,-1469.4364,-104.28883,737.77405,-1172.93188,-533.99811,842.13586,-1203.98328,NA,NA,NA
47,0.46,-549.72229,1396.92834,-1177.00684,NA,NA,NA,-596.80475,1229.84644,-1307.7821,NA,NA,NA,-130.9906,925.5708,-1280.08765,-223.61263,447.44781,-1125.82031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-555.79272,406.12363,-1328.41858,-470.61279,1361.17041,-1053.48914,NA,NA,NA,NA,NA,NA,-345.32959,845.65955,-1133.40417,-343.79556,869.4964,-1463.38611,-109.01526,739.28656,-1166.7605,-537.65771,841.23932,-1202.12183,NA,NA,NA
48,0.47,-552.1792,1397.77087,-1169.82373,NA,NA,NA,-600.59039,1229.50903,-1299.18103,NA,NA,NA,-135.23866,927.04382,-1274.96899,-231.52251,450.23676,-1115.83459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-559.34296,409.3653,-1317.71509,-474.12531,1361.53967,-1046.5459,NA,NA,NA,NA,NA,NA,-349.15775,846.15985,-1129.41028,-346.42249,870.29004,-1457.79736,-113.41536,740.40137,-1159.67932,-538.80975,839.46051,-1198.63184,NA,NA,NA
