"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.61323,1067.11682,-1263.16455,NA,NA,NA,NA,NA,NA,NA,NA,NA,-205.61342,1018.54572,-1287.37952,-329.67273,1005.39532,-1332.54492,-145.82538,897.95825,-1528.14526,15.22055,404.38651,-1381.92883,NA,NA,NA,60.51077,51.40054,-1464.20654,NA,NA,NA
25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.38674,1065.70276,-1257.73999,NA,NA,NA,NA,NA,NA,NA,NA,NA,-212.18991,1016.2688,-1285.38257,-335.98022,1004.84009,-1331.73706,-151.3873,896.716,-1523.31506,11.89705,404.10516,-1379.64722,NA,NA,NA,60.53307,51.47146,-1464.01563,NA,NA,NA
26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.53278,1065.15381,-1251.20996,NA,NA,NA,NA,NA,NA,NA,NA,NA,-219.51213,1015.68524,-1275.87231,-342.35599,1002.56464,-1328.18372,-157.19302,895.84515,-1518.96252,8.10781,402.58725,-1375.84143,NA,NA,NA,60.56315,51.55063,-1463.75525,NA,NA,NA
27,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.35761,1062.78052,-1244.92249,NA,NA,NA,NA,NA,NA,NA,NA,NA,-225.74771,1014.78259,-1275.05701,-348.69437,1002.79785,-1323.56824,-163.17958,894.47784,-1513.68005,2.89376,402.57922,-1372.29797,NA,NA,NA,60.67068,50.81075,-1463.97961,NA,NA,NA
28,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34646,1062.6228,-1239.10791,NA,NA,NA,NA,NA,NA,NA,NA,NA,-232.0415,1011.08301,-1270.06702,-356.26981,1000.37561,-1319.60413,-169.36729,893.41534,-1509.18823,-1.84277,400.6839,-1368.09424,NA,NA,NA,60.67995,50.79759,-1463.89355,NA,NA,NA
29,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04298,1060.58289,-1234.25842,NA,NA,NA,NA,NA,NA,NA,NA,NA,-240.36987,1011.30487,-1261.73474,-363.4328,1001.67163,-1312.09717,-175.71861,892.31085,-1504.04309,-5.34528,401.01996,-1366.04907,NA,NA,NA,60.56104,51.5515,-1463.77454,NA,NA,NA
30,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.14166,1059.76428,-1227.68286,NA,NA,NA,NA,NA,NA,NA,NA,NA,-246.96356,1008.9762,-1261.42529,-369.83511,999.38556,-1308.59363,-182.2587,891.28302,-1499.38672,-10.67096,400.83887,-1363.6731,NA,NA,NA,60.00669,52.52326,-1462.80957,NA,NA,NA
31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.76776,1058.1814,-1223.95398,NA,NA,NA,NA,NA,NA,NA,NA,NA,-252.89226,1007.40961,-1257.14673,-377.13333,997.64856,-1304.57629,-188.82175,890.57837,-1494.84705,-16.95627,399.0386,-1358.5459,NA,NA,NA,59.92374,52.42919,-1463.54688,NA,NA,NA
32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.63746,1057.71301,-1217.92725,NA,NA,NA,NA,NA,NA,NA,NA,NA,-261.10553,1007.72351,-1248.33057,-383.61673,997.10046,-1299.74182,-195.48875,889.70422,-1489.953,-23.04172,398.5108,-1355.10278,NA,NA,NA,59.76185,52.15594,-1464.97009,NA,NA,NA
33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.24243,1056.50903,-1211.10559,NA,NA,NA,NA,NA,NA,NA,NA,NA,-267.83743,1005.54089,-1243.93445,-390.00024,996.02313,-1299.31543,-202.10141,889.68121,-1485.87463,-29.46092,397.17322,-1351.38855,NA,NA,NA,58.30003,60.35344,-1446.33948,NA,NA,NA
34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.30984,1056.4624,-1205.3158,NA,NA,NA,NA,NA,NA,NA,NA,NA,-273.55624,1004.23486,-1243.49353,-397.16467,995.01123,-1294.97266,-208.74059,889.20581,-1480.6781,-36.35882,396.48068,-1346.27002,NA,NA,NA,57.40555,62.10355,-1444.89539,NA,NA,NA
35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.45713,1055.82776,-1199.99792,NA,NA,NA,NA,NA,NA,NA,NA,NA,-281.78012,1004.78638,-1234.99573,-403.56833,995.32141,-1289.53882,-215.3145,889.23395,-1476.18823,-44.25058,396.42523,-1342.59033,NA,NA,NA,56.48512,64.38722,-1442.85828,NA,NA,NA
36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.76484,1055.66101,-1196.25134,NA,NA,NA,NA,NA,NA,NA,NA,NA,-288.16833,1005.20074,-1228.41418,-411.15866,996.34009,-1284.66846,-221.89151,889.22473,-1471.10449,-51.3696,396.66272,-1336.51172,NA,NA,NA,53.64736,67.04541,-1441.62683,NA,NA,NA
37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.07882,1054.79944,-1192.60425,NA,NA,NA,NA,NA,NA,-553.75659,789.64423,-1478.82654,-295.72427,1006.03583,-1224.12537,-417.97183,997.33728,-1279.39771,-228.502,889.47925,-1466.31299,-58.76043,397.13873,-1333.45264,NA,NA,NA,51.60225,70.53764,-1438.0387,NA,NA,NA
38,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.91728,1055.17346,-1186.78247,NA,NA,NA,NA,NA,NA,-561.34674,790.16888,-1472.47644,-302.00732,1006.17548,-1224.84741,-424.72128,997.71436,-1273.22974,-234.97946,890.08832,-1461.93579,-66.20825,397.35864,-1328.16541,NA,NA,NA,47.34294,73.38666,-1435.15051,NA,NA,NA
39,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.92474,1056.54736,-1180.15027,NA,NA,NA,NA,NA,NA,-569.16711,791.91107,-1468.00281,-308.92871,1007.22144,-1216.79419,-431.22141,997.62091,-1274.52124,-241.52531,890.67206,-1457.04944,-73.49545,397.26611,-1323.19983,NA,NA,NA,44.75998,76.22497,-1431.68445,NA,NA,NA
40,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.94613,1057.2843,-1176.10315,NA,NA,NA,NA,NA,NA,-577.16638,792.64764,-1461.12842,-315.71368,1008.66376,-1213.06982,-437.94177,998.54987,-1268.84595,-247.9576,891.77026,-1452.7998,-82.17457,399.50204,-1318.68994,NA,NA,NA,40.84226,79.71108,-1428.07007,NA,NA,NA
41,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.43238,1057.37048,-1173.79407,NA,NA,NA,NA,NA,NA,-584.87292,794.71997,-1456.14819,-322.11902,1009.98279,-1209.67859,-444.91132,1000.62689,-1261.11755,-254.61302,892.99017,-1448.36816,-89.26646,400.78619,-1313.38586,NA,NA,NA,36.32898,84.02298,-1425.40588,NA,NA,NA
42,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.52802,1058.42053,-1166.73425,NA,NA,NA,NA,NA,NA,-592.69617,796.23883,-1449.64087,-329.26147,1012.00433,-1201.71057,-452.19858,1002.54712,-1255.65955,-261.15497,893.89899,-1443.31433,-96.04536,402.14017,-1308.4187,NA,NA,NA,30.95207,88.0658,-1421.60095,NA,NA,NA
43,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.23647,1059.35364,-1162.0426,NA,NA,NA,NA,NA,NA,-600.55579,797.86511,-1443.30701,-335.13904,1013.06989,-1200.33447,-457.66873,1003.98334,-1249.96094,-267.56458,894.91022,-1438.2655,-106.01044,402.13318,-1300.26575,NA,NA,NA,26.5513,91.06815,-1417.45447,NA,NA,NA
44,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.69011,1061.17395,-1158.13574,NA,NA,NA,NA,NA,NA,-608.77637,800.05078,-1437.44641,-340.7637,1013.90723,-1196.58728,-464.50589,1004.98895,-1247.45874,-273.87308,895.9278,-1433.3949,-112.22901,404.04724,-1294.56775,NA,NA,NA,20.44897,94.257,-1413.59595,NA,NA,NA
45,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108.21867,1062.22021,-1154.69763,NA,NA,NA,NA,NA,NA,-616.68597,801.92456,-1430.73267,-347.34497,1015.75153,-1192.41992,-470.70074,1007.01349,-1242.16748,-280.07031,897.25366,-1428.78784,-119.43255,405.30124,-1289.9679,NA,NA,NA,13.93808,97.44464,-1409.30237,NA,NA,NA
46,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.74069,1063.5199,-1151.62634,NA,NA,NA,NA,NA,NA,-624.78381,804.2124,-1424.85266,-353.95755,1018.50989,-1185.20667,-476.46796,1008.19788,-1239.9751,-286.10388,898.87793,-1425.05481,-128.52383,406.31747,-1284.41272,NA,NA,NA,7.12293,101.79711,-1404.95056,NA,NA,NA
47,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.24995,1065.11865,-1148.64404,NA,NA,NA,NA,NA,NA,-632.9032,807.03564,-1419.82605,-359.68118,1018.96771,-1182.05139,-482.25085,1010.31543,-1228.79053,-291.98386,900.22162,-1420.50879,-136.6519,406.51083,-1275.85278,NA,NA,NA,-0.85139,105.10854,-1400.41711,NA,NA,NA
48,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-126.91788,1066.43689,-1145.71814,NA,NA,NA,NA,NA,NA,-640.93665,808.65314,-1412.35596,-365.57965,1020.43518,-1173.82507,-488.71552,1011.85846,-1226.49023,-297.6777,902.00549,-1416.90491,-146.3481,407.34683,-1265.88257,NA,NA,NA,-7.86057,108.99112,-1394.45947,NA,NA,NA
49,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-134.09467,1068.36987,-1138.12524,NA,NA,NA,NA,NA,NA,-649.17657,810.61768,-1405.51611,-370.89429,1022.45941,-1170.31506,-495.05203,1011.71332,-1225.0072,-303.22226,903.69611,-1412.89453,-155.02632,408.1871,-1260.30884,NA,NA,NA,-18.40455,112.83942,-1388.11536,NA,NA,NA
50,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.77864,1069.31421,-1136.24207,NA,NA,NA,NA,NA,NA,-658.89655,810.75934,-1394.52808,-376.59564,1023.36932,-1163.05688,-499.92554,1013.92444,-1218.16101,-308.64212,905.44592,-1409.48682,-165.03151,408.75693,-1252.30908,NA,NA,NA,-28.42847,118.46511,-1380.88232,NA,NA,NA
51,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.46053,1070.30603,-1130.33228,NA,NA,NA,NA,NA,NA,-665.6908,814.22754,-1391.45496,-381.62137,1023.58905,-1160.50037,-505.39261,1012.39661,-1213.04138,-313.77048,906.91125,-1405.24524,-174.59442,410.68085,-1243.76624,NA,NA,NA,-40.31399,123.37519,-1374.85083,NA,NA,NA
52,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-151.92708,1071.45044,-1125.48132,NA,NA,NA,-142.76375,830.14282,-1087.45264,-674.89954,814.73676,-1380.88,-386.71399,1024.44897,-1154.27551,-509.76505,1013.81024,-1209.99463,-318.79953,908.78363,-1401.9812,-185.02812,410.65228,-1232.82825,NA,NA,NA,-50.49964,130.02704,-1368.95569,NA,NA,NA
53,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.37167,1072.96375,-1121.84314,NA,NA,NA,-147.92986,831.133,-1084.73145,-681.63599,818.27045,-1377.56201,-391.66522,1026.18884,-1152.52905,-515.12854,1014.99139,-1203.99976,-323.5083,910.04993,-1397.46057,-196.19121,412.83438,-1223.10522,NA,NA,NA,-61.89175,135.62701,-1364.96033,NA,NA,NA
54,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-162.53316,1074.40686,-1117.82043,NA,NA,NA,-153.10431,832.12659,-1082.01697,-690.65802,818.84143,-1367.32214,-396.26422,1026.68445,-1148.64893,-519.49829,1015.59613,-1199.2666,-328.01691,911.49921,-1392.96143,-208.25632,412.93607,-1213.42969,NA,NA,NA,-74.20142,140.48969,-1356.34167,NA,NA,NA
