"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left.Elbow_X","Left.Elbow_Y","Left.Elbow_Z","Right.Elbow_X","Right.Elbow_Y","Right.Elbow_Z","Left.Wrist_X","Left.Wrist_Y","Left.Wrist_Z","Right.Wrist_X","Right.Wrist_Y","Right.Wrist_Z","Left.ASIS_X","Left.ASIS_Y","Left.ASIS_Z","Right.ASIS_X","Right.ASIS_Y","Right.ASIS_Z","S2_X","S2_Y","S2_Z","Left.Knee_X","Left.Knee_Y","Left.Knee_Z","Right.Knee_X","Right.Knee_Y","Right.Knee_Z","Left.Ankle_X","Left.Ankle_Y","Left.Ankle_Z","Right.Ankle_X","Right.Ankle_Y","Right.Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.58183,1070.63159,-1549.75183,NA,NA,NA,NA,NA,NA,-516.8692,835.66577,-1567.17871,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.14538,412.52481,-1594.51172,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.32604,1070.83276,-1546.9751,NA,NA,NA,NA,NA,NA,-518.80908,834.7829,-1568.43579,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.88513,412.84821,-1594.47729,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.65927,1070.66516,-1543.4137,NA,NA,NA,NA,NA,NA,-520.89996,832.14624,-1565.13721,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.02833,413.52606,-1595.02856,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6751,1070.69165,-1541.09973,NA,NA,NA,NA,NA,NA,-523.71912,833.97888,-1570.94189,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.21453,412.87006,-1594.68311,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.67799,1069.95667,-1545.99084,NA,NA,NA,NA,NA,NA,-525.75464,833.17188,-1571.88965,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.37453,412.98962,-1594.64819,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89514,1069.95447,-1533.21033,NA,NA,NA,NA,NA,NA,-528.21887,832.50348,-1572.59204,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.17656,412.35165,-1594.35815,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.01291,1069.40454,-1533.37012,NA,NA,NA,NA,NA,NA,-530.97314,832.23535,-1573.79089,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.68299,412.4592,-1594.88538,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.34954,1068.88135,-1529.83301,NA,NA,NA,NA,NA,NA,-531.90607,831.17139,-1573.25049,-218.98126,1013.52869,-1469.90759,NA,NA,NA,NA,NA,NA,-49.2967,413.24677,-1595.37415,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6051,1068.823,-1526.57996,NA,NA,NA,NA,NA,NA,-535.38513,831.69684,-1576.02771,-223.02687,1013.86572,-1463.98901,NA,NA,NA,NA,NA,NA,-51.01644,413.26556,-1594.39014,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15022,1069.14685,-1524.17993,NA,NA,NA,NA,NA,NA,-538.11584,830.91351,-1576.44922,-224.96536,1013.15063,-1466.17151,NA,NA,NA,NA,NA,NA,-52.2471,412.1301,-1592.80029,NA,NA,NA,NA,NA,NA,NA,NA,NA
