"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
21,0.2,"","","","","","","","","","","","","","","","-598.07062","1290.68665","-1580.68323","-446.21347","1156.65369","-1430.68042","","","","-173.71706","952.34760","-1487.85413","","","","-222.97171","758.69592","-1419.66516","-710.45062","754.79645","-1570.34607","-342.16870","789.87305","-1471.86316","","","","","","","","","","-631.86420","417.20996","-1479.86853","","","","-663.34888","85.83616","-1439.78076",NA,"P3",13,8
22,0.21,"","","","","","","","","","","","","","","","-601.62909","1291.37610","-1579.85400","-449.61349","1157.00171","-1424.25427","","","","-177.32364","952.63049","-1483.86816","","","","-226.34195","759.52179","-1410.55115","-712.22314","753.45856","-1566.60266","-345.37033","787.42743","-1471.60278","","","","","","","","","","-633.89301","414.92545","-1480.62256","","","","-664.34833","83.39124","-1438.08264",NA,"P3",13,8
23,0.22,"","","","","","","","","","","","","","","","-605.30219","1288.97192","-1571.92871","-454.69699","1156.56128","-1419.94568","","","","-180.14012","952.09692","-1478.49707","","","","-229.76976","757.94714","-1406.57959","-715.30219","754.13446","-1560.28296","-348.42319","787.58130","-1461.18372","","","","","","","","","","-636.50439","414.84381","-1470.08960","","","","-665.27399","82.73193","-1434.80933",NA,"P3",13,8
24,0.23,"","","","","","","","","","","","","","","","-609.22577","1288.40186","-1568.35437","-457.70535","1154.27576","-1419.95129","","","","-184.47385","950.91272","-1471.79822","","","","-234.04124","757.36060","-1404.42407","-717.98718","751.79846","-1558.84119","-352.28641","787.77142","-1455.14514","","","","","","","","","","-638.26001","413.83392","-1465.91614","","","","-665.35938","80.90825","-1433.22388",NA,"P3",13,8
25,0.24,"","","","","","","","","","","","","","","","-612.57623","1288.34033","-1566.36621","-460.94955","1154.43811","-1412.80786","","","","-188.21696","951.26617","-1468.12915","","","","-237.49535","757.63715","-1397.65088","-721.83502","750.62274","-1555.10376","-356.74176","784.23163","-1456.39722","","","","","","","","","","-640.38837","412.27405","-1457.93396","","","","-665.14563","77.90793","-1432.62842",NA,"P3",13,8
26,0.25,"","","","","","","","","","-268.20032","1280.69019","-1468.84973","","","","-616.83417","1286.69519","-1560.06848","-466.03210","1154.29089","-1408.60547","","","","-191.72923","949.56592","-1461.25598","","","","-239.91064","755.26111","-1392.47766","-724.55939","748.87555","-1550.18506","-360.75256","784.77051","-1448.42896","","","","","","","","","","-642.63953","413.26382","-1451.51672","","","","-665.90466","76.36677","-1432.22961",NA,"P3",13,9
27,0.26,"","","","","","","","","","-273.13916","1281.66516","-1467.57068","","","","-620.84882","1286.15552","-1556.51843","-470.91919","1155.01648","-1400.21021","","","","-195.90894","949.85803","-1457.22925","","","","-243.48381","756.69232","-1383.84192","-727.09070","747.63629","-1544.57483","-364.15042","786.54803","-1431.99988","","","","","","","","","","-645.83142","409.82263","-1451.28430","","","","-666.73145","73.90113","-1430.42529",NA,"P3",13,9
28,0.27,"","","","","","","","","","-275.94073","1279.34338","-1458.82617","","","","-624.31042","1286.17651","-1554.41321","-474.56046","1154.64282","-1392.05115","","","","-200.30099","949.58173","-1452.62830","","","","-248.38602","755.63654","-1379.90686","-730.74640","749.23431","-1533.89172","-370.89301","783.33862","-1426.77722","","","","","","","","","","-649.36084","407.95346","-1450.51233","","","","-668.25439","75.49506","-1424.63672",NA,"P3",13,9
29,0.28,"","","","","","","","","","-280.71811","1279.15723","-1454.41699","","","","-628.81604","1283.95178","-1546.03613","-479.95078","1153.04126","-1390.64697","","","","-204.01036","948.08582","-1446.15466","","","","-251.46117","753.16425","-1379.22510","-733.92981","744.74634","-1537.75830","-374.95834","782.73303","-1422.60693","","","","","","","","","","-652.56702","410.10178","-1442.23755","","","","-669.20990","75.89959","-1420.75647",NA,"P3",13,9
30,0.29,"","","","","","","","","","-285.49017","1279.04041","-1449.69470","","","","-632.88208","1283.72009","-1542.21484","-483.94104","1153.72949","-1384.71301","","","","-208.42354","948.07831","-1441.70007","","","","-255.51900","755.58569","-1360.66797","-737.60626","746.44373","-1528.36304","-378.16367","782.32526","-1413.53833","","","","","","","","","","-654.65198","411.07495","-1432.88147","","","","-670.60126","74.77052","-1417.82214",NA,"P3",13,9
31,0.3,"","","","","","","","","","-289.23492","1277.01111","-1440.53601","","","","-637.34155","1282.58203","-1535.81335","-487.56064","1153.82068","-1379.57813","","","","-212.88556","947.77704","-1436.21558","","","","-259.73224","755.71179","-1353.65820","-740.45654","746.08435","-1520.36194","-384.28128","780.91577","-1410.60022","","","","","","","","","","-657.29559","412.11404","-1423.38928","","","","-671.20966","72.47205","-1419.20264",NA,"P3",13,9
32,0.31,"","","","","","","","","","-293.30756","1277.99011","-1438.57764","","","","-640.81940","1281.80676","-1530.81787","-493.03757","1153.09045","-1377.31323","","","","-217.86249","946.87085","-1429.81519","","","","-265.06741","755.05078","-1350.64185","-742.51770","744.59717","-1516.83508","-388.04642","781.03491","-1404.18665","","","","","","","","","","-657.73419","413.33948","-1409.62708","","","","-671.95184","71.51099","-1418.89807",NA,"P3",13,9
33,0.32,"","","","","","","","","","-297.40863","1277.88232","-1433.39880","","","","-645.07813","1283.32190","-1529.77588","-497.36401","1153.76331","-1366.52368","","","","-222.21797","947.09088","-1425.48975","","","","-268.52051","754.84534","-1343.34961","-747.62567","743.87341","-1511.91943","-392.75562","780.71808","-1399.03723","","","","","","","","","","-660.67474","411.66000","-1408.76550","","","","-673.12268","72.00408","-1415.27808",NA,"P3",13,9
34,0.33,"","","","","","","","","","-302.02777","1277.35449","-1426.40723","","","","-649.36731","1282.62415","-1523.45776","-501.85614","1152.67224","-1362.49255","","","","-226.29462","945.82410","-1417.86560","","","","-272.55685","754.52930","-1336.30225","-751.46674","743.57599","-1504.17090","-398.52124","779.64551","-1392.72314","","","","","","","-340.91034","370.17264","-1535.40906","-662.54877","411.65121","-1402.66455","","","","-673.08844","71.86707","-1415.08215",NA,"P3",13,10
35,0.34,"","","","","","","","","","-306.08078","1277.33521","-1420.86792","","","","-653.50641","1281.42407","-1515.65723","-506.52716","1153.31238","-1359.35278","","","","-230.82329","946.30963","-1413.84766","","","","-278.64621","755.29053","-1332.76465","-753.82556","745.89380","-1490.32886","-402.70773","779.98383","-1386.46558","","","","","","","-344.93268","370.80554","-1522.59985","-665.03180","413.32346","-1389.93738","","","","-673.31396","71.56941","-1412.23328",NA,"P3",13,10
36,0.35,"","","","","","","","","","-310.44461","1278.56128","-1418.12561","","","","-656.85352","1281.89734","-1512.02429","-509.86716","1153.79565","-1353.12000","","","","-235.96968","946.96112","-1409.07190","","","","-282.92773","755.12030","-1324.76038","-757.87756","744.65576","-1488.11877","-405.37390","780.03839","-1381.45691","","","","","","","-348.63007","368.01944","-1515.45862","-666.22803","413.04828","-1386.25854","","","","-673.95142","71.82263","-1407.60498",NA,"P3",13,10
37,0.36,"","","","","","","","","","-313.92102","1278.55298","-1412.26587","","","","-661.01385","1283.66284","-1510.00891","-514.43152","1153.76929","-1349.58020","","","","-240.68587","946.61932","-1402.62720","","","","-287.74677","757.32562","-1320.51086","-762.97058","745.99927","-1478.21167","-411.09079","780.08820","-1376.26819","","","","","","","-351.92688","367.05380","-1507.97510","-668.01306","412.72052","-1379.35583","","","","-673.51978","69.09940","-1408.59473",NA,"P3",13,10
38,0.37,"","","","","","","","","","-318.23230","1278.17297","-1404.53516","","","","-664.94507","1283.93726","-1504.40894","-519.40417","1154.94580","-1342.66541","","","","-245.78842","946.62708","-1396.59680","","","","-292.21890","757.34204","-1314.67871","-766.63562","745.23218","-1474.45642","-414.70654","783.26526","-1366.92712","","","","","","","-356.18491","367.92691","-1497.57751","-670.72406","408.75101","-1382.44409","","","","-673.44940","68.75227","-1408.17725",NA,"P3",13,10
39,0.38,"","","","","","","","","","-322.44513","1278.90015","-1399.43237","","","","-669.04779","1285.85596","-1501.80176","-522.27179","1156.16516","-1336.17493","","","","-250.12436","947.37524","-1391.93481","","","","-296.91254","757.95648","-1307.71509","-769.68201","746.34424","-1468.40845","-418.85284","783.34924","-1362.64697","","","","","","","-360.44113","368.74271","-1480.19751","-672.57947","407.28543","-1383.94958","","","","-673.42017","68.45264","-1407.95813",NA,"P3",13,10
40,0.39,"","","","","","","","","","-326.54218","1279.79480","-1394.54309","","","","-672.26721","1286.60046","-1497.19202","-527.04962","1156.86169","-1333.65381","","","","-254.69522","948.44287","-1387.30933","","","","-301.99069","759.12280","-1302.23376","-773.77411","747.07361","-1461.20618","-423.50513","783.96698","-1357.89612","","","","","","","-364.96439","369.29779","-1471.38623","-675.71240","406.81238","-1377.97717","","","","-674.82581","70.22961","-1401.75818",NA,"P3",13,10
41,0.4,"","","","","","","","","","-330.07980","1281.15479","-1390.86121","","","","-676.29047","1286.73157","-1489.89636","-530.49066","1157.91357","-1331.74573","","","","-259.40161","948.44495","-1380.96387","","","","-307.58481","761.10498","-1295.67407","-777.13470","749.39478","-1449.00415","-428.39713","786.47833","-1350.24329","","","","","","","-368.42496","369.38773","-1458.77979","-677.66089","407.82816","-1371.67505","","","","-675.09961","69.68394","-1402.83984",NA,"P3",13,10
42,0.41,"","","","","","","","","","-333.83621","1282.56628","-1387.06042","","","","-680.62115","1287.41882","-1483.05505","-533.93451","1160.25403","-1322.27173","","","","-263.84653","949.42780","-1375.79700","","","","-311.02631","761.65265","-1290.51318","-781.40491","750.87036","-1447.42810","-431.05148","787.78790","-1344.33472","","","","","","","-372.43994","368.15265","-1446.51062","-680.06256","409.34149","-1365.35315","","","","-675.43414","69.03065","-1404.16553",NA,"P3",13,10
43,0.42,"","","","","","","","","","-337.77692","1283.55212","-1381.69849","","","","-684.56085","1288.52881","-1477.36743","-538.52643","1161.65234","-1317.31970","","","","-268.58093","950.36316","-1370.66687","","","","-317.63235","764.51532","-1284.13098","-784.78918","753.96051","-1433.43152","-435.14145","788.01282","-1346.71680","","","","","","","-378.85153","369.60596","-1428.67334","-683.76215","405.71194","-1373.09338","","","","-675.92432","68.14002","-1406.12708",NA,"P3",13,10
44,0.43,"","","","","","","","","","-341.37729","1285.46985","-1379.11853","","","","-688.34540","1290.31079","-1473.10107","-542.71942","1162.38635","-1314.57153","","","","-273.39236","951.97217","-1366.18701","","","","-321.13837","765.66016","-1278.45557","-790.31696","754.96320","-1427.66589","-439.65894","791.55798","-1333.72546","","","","","","","-383.97467","370.77878","-1413.98413","-686.90637","407.12326","-1368.54590","","","","-676.45325","67.27870","-1408.27319",NA,"P3",13,10
45,0.44,"","","","","","","","","","-344.75046","1286.37439","-1373.88074","","","","-691.63745","1291.67285","-1468.39722","-545.93420","1165.23291","-1304.74011","","","","-277.81247","952.92432","-1360.51526","","","","-326.33008","767.63068","-1271.30676","-793.59570","755.21594","-1419.33643","-442.88699","793.42853","-1327.03625","","","","","","","-388.33752","369.93448","-1402.30847","-688.57983","406.26617","-1368.18555","","","","-677.34912","66.42567","-1408.69763",NA,"P3",13,10
46,0.45,"","","","","","","","","","-348.42267","1287.83997","-1369.79810","","","","-695.87482","1293.38379","-1462.97351","-548.82916","1167.26794","-1301.36816","","","","-282.33276","954.64484","-1356.68494","","","","-331.71027","769.98309","-1266.07947","-796.42694","758.74988","-1406.57446","-445.47256","796.78046","-1321.45642","","","","","","","-394.01877","373.91501","-1381.31238","-691.04181","404.09198","-1367.48767","","","","-677.57977","66.01218","-1409.62183",NA,"P3",13,10
47,0.46,"","","","","","","","","","-352.40085","1289.79028","-1367.18640","","","","-699.46973","1295.21045","-1458.83716","-552.95428","1169.83252","-1291.60803","","","","-286.72794","955.77472","-1351.70654","","","","-336.59698","772.00116","-1259.08862","-801.25842","760.81866","-1399.74585","-448.70547","797.18195","-1316.92212","","","","","","","-399.32651","372.48718","-1369.57788","-694.72229","403.72427","-1366.28638","","","","-677.80457","65.61159","-1410.52356",NA,"P3",13,10
48,0.47,"","","","","","","","","","-355.23795","1290.55701","-1362.35010","","","","-703.41797","1296.13586","-1452.46960","-555.66534","1170.91296","-1286.88831","","","","-290.41956","956.64240","-1346.32434","","","","-341.30527","773.80402","-1253.39832","-805.91034","761.73218","-1394.88110","-453.53909","800.26031","-1312.49817","","","","","","","-405.28427","373.63693","-1351.15466","-696.52759","403.36050","-1367.35669","","","","-677.89392","65.41772","-1410.87183",NA,"P3",13,10
49,0.48,"","","","","","","","","","-359.02271","1291.26917","-1357.03674","","","","-706.71863","1297.71729","-1448.56714","-559.04810","1172.58167","-1281.46960","","","","-294.83902","957.97571","-1341.88293","","","","-345.90497","775.33716","-1245.86829","-809.29590","763.06830","-1386.70239","-454.88647","801.24554","-1308.19629","","","","","","","-410.98447","375.81198","-1337.92505","-697.53436","403.83554","-1364.90710","","","","-677.86389","65.34076","-1410.71326",NA,"P3",13,10
50,0.49,"","","","","","","","","","-362.99316","1293.24707","-1355.18542","","","","-710.66174","1298.54626","-1442.51831","-562.44879","1173.85828","-1276.01892","","","","-299.15320","958.27625","-1336.06384","","","","-349.95352","777.55371","-1239.70667","-812.19421","766.61700","-1374.13428","-458.47922","801.66937","-1303.53210","","","","","","","-415.72119","377.47336","-1322.56262","-698.70050","404.24612","-1359.13892","-341.55658","164.38040","-1572.97070","-677.95337","64.54562","-1410.16992",NA,"P3",13,11
51,0.5,"","","","","","","","","","-365.09439","1293.67053","-1350.62268","","","","-714.50879","1299.54163","-1437.13794","-565.35223","1174.75793","-1270.93176","","","","-302.01419","958.36011","-1329.14148","","","","-353.84949","779.13690","-1233.60559","-817.14404","768.83826","-1365.18616","-460.34967","803.12738","-1297.26282","","","","","","","-420.54358","382.21646","-1298.10620","-700.06134","403.35065","-1354.00171","-348.29739","169.80771","-1561.85742","-678.48883","65.83129","-1406.81250",NA,"P3",13,11
52,0.51,"","","","-671.27405","1493.50623","-1269.34644","","","","-369.01227","1294.07751","-1345.07788","-707.53564","831.89642","-1339.35632","-718.25684","1298.67883","-1428.08533","-568.51166","1175.91309","-1265.62402","","","","-305.88492","960.16370","-1327.75024","","","","-358.75821","781.54584","-1227.90356","-820.94482","770.02863","-1357.14368","-462.72913","805.64459","-1292.48730","","","","","","","-427.14600","383.79340","-1292.68970","-700.76129","402.23181","-1353.06372","-353.51474","172.73535","-1552.96484","-678.38965","65.89010","-1406.38074",NA,"P3",13,13
53,0.52,"","","","-673.96399","1494.19543","-1263.23047","","","","-371.59683","1293.15564","-1337.02222","","","","-721.67548","1299.33264","-1423.13110","-571.14117","1176.57300","-1260.04907","","","","-310.35645","961.38879","-1324.36121","","","","-361.78116","782.60461","-1222.52698","-824.79095","770.13214","-1347.86169","-465.26755","807.58154","-1283.66443","","","","","","","-430.63144","385.49341","-1278.19299","-701.19391","401.51968","-1351.49329","-360.90802","179.96246","-1533.09790","","","",NA,"P3",13,11
54,0.53,"","","","-676.66119","1494.75488","-1257.01794","","","","-374.82980","1294.82422","-1335.22021","","","","-724.99860","1301.14551","-1421.02686","-573.32434","1176.53784","-1254.95276","","","","-313.66476","961.49725","-1319.25085","","","","-365.66916","783.49261","-1214.66443","-828.54639","771.71198","-1340.54321","-467.54898","806.39496","-1288.67676","","","","","","","-436.69836","390.30655","-1258.86731","-701.82959","401.91064","-1348.26880","-367.33328","184.07275","-1521.34998","","","",NA,"P3",13,11
55,0.54,"","","","-679.27136","1495.18445","-1250.70142","","","","-377.80258","1295.43616","-1330.99158","","","","-728.75366","1300.72852","-1413.39624","-575.64563","1176.31152","-1250.09607","","","","-316.62918","960.70099","-1311.45276","","","","-369.77670","785.19055","-1208.36841","-834.47821","774.00116","-1330.91638","-470.61609","807.84399","-1278.48792","","","","","","","-440.45514","392.93271","-1248.15479","-702.61658","402.79355","-1343.44019","-373.48172","191.07924","-1499.86633","-678.83521","65.57263","-1401.64539",NA,"P3",13,12
56,0.55,"","","","-681.87604","1495.45837","-1244.02258","","","","-380.74860","1296.56653","-1327.94922","-716.63800","832.51782","-1318.14868","-731.82593","1299.88269","-1405.54712","-577.93250","1176.46643","-1244.68774","","","","-320.39038","961.46808","-1307.65405","","","","-374.21304","786.59241","-1202.52502","-837.37811","773.61682","-1321.59277","-472.34091","809.11401","-1271.75354","","","","","","","-445.51486","399.17883","-1229.97681","-703.54895","401.62164","-1339.39380","-378.65588","195.04533","-1480.50354","-679.06006","66.59439","-1398.60986",NA,"P3",13,13
57,0.56,"","","","-684.32159","1495.93066","-1237.78870","","","","-383.65268","1297.21655","-1323.53235","","","","-734.69977","1300.79480","-1401.91687","-580.51904","1177.03870","-1239.48486","","","","-323.81171","962.32861","-1303.72742","","","","-378.20065","787.71234","-1196.73096","-841.45203","775.07214","-1313.49890","-474.76462","810.21716","-1268.76404","","","","","","","-449.83514","402.48022","-1216.96472","-703.73108","401.16202","-1340.05701","-387.95932","196.48425","-1467.40796","-678.86969","66.85472","-1397.82593",NA,"P3",13,12
58,0.57,"","","","-686.87665","1496.05554","-1231.02502","","","","-386.73407","1298.89844","-1321.56055","-720.51599","831.03894","-1307.38196","-737.95142","1301.00061","-1395.92542","-583.45416","1177.93994","-1234.19080","","","","-326.85114","963.25745","-1300.20544","","","","-380.77893","789.12128","-1190.85217","-845.80963","777.05280","-1304.99890","-475.70285","812.51410","-1261.24683","","","","","","","-455.49744","406.12851","-1200.93848","-704.62500","400.67484","-1336.37219","-395.30072","195.51051","-1455.38672","-678.08502","66.33001","-1398.14917",NA,"P3",13,13
59,0.58,"","","","","","","","","","-389.03210","1298.07117","-1313.02832","","","","-741.10461","1299.53699","-1386.01538","-585.09827","1177.22131","-1228.69983","","","","-330.15225","963.67206","-1294.80591","","","","-383.81308","790.29034","-1184.67896","-849.26904","777.74493","-1295.46240","-476.75861","814.48627","-1255.08154","","","","","","","-460.43320","410.95911","-1187.22449","-704.57391","399.72620","-1335.88391","-401.40332","195.95708","-1435.96277","-677.07245","66.12922","-1398.69971",NA,"P3",13,11
60,0.59,"","","","","","","","","","-392.13846","1297.87549","-1305.28503","","","","-743.70752","1300.46704","-1382.00781","-587.12311","1177.24841","-1223.27393","","","","-331.95865","963.15594","-1287.01978","","","","-387.65952","792.31909","-1179.21045","-852.08405","778.69556","-1287.28796","-478.81366","815.82251","-1249.83618","","","","","","","-465.98782","412.88696","-1174.63147","-705.29987","398.35043","-1330.90454","-409.72522","194.14063","-1420.10291","-676.62714","66.71668","-1396.85681",NA,"P3",13,11
61,0.6,"","","","","","","","","","-394.15436","1299.03320","-1301.95483","","","","-746.70477","1300.69373","-1375.65979","-588.68243","1177.12305","-1218.38953","","","","-334.85553","963.34351","-1280.89832","","","","-390.46939","792.95758","-1173.58984","-855.18738","778.46759","-1278.85156","-479.50043","816.78558","-1246.31616","","","","","","","-469.79196","417.21988","-1161.18616","-705.20013","396.40262","-1331.84424","-417.65201","188.81683","-1409.27356","-676.30389","67.12447","-1395.51355",NA,"P3",13,11
