"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
22,0.21,"","","","","","","","","","","","","","","","-685.88184","1283.68982","-1607.98438","","","","","","","-263.71454","949.12079","-1555.15649","","","","-302.12552","761.80652","-1477.74243","","","","-412.04318","814.61566","-1496.13550","","","","","","","","","","","","","-428.48495","106.22552","-1388.44885","","","",NA,"P3",23,5
23,0.22,"","","","","","","","","","","","","","","","-687.03839","1282.82092","-1602.74939","","","","","","","-264.65106","949.36835","-1551.93298","","","","-302.53467","761.80823","-1472.81848","","","","-413.65054","813.47485","-1489.61670","","","","","","","","","","","","","-432.63135","104.34506","-1370.51025","","","",NA,"P3",23,5
24,0.23,"","","","","","","","","","","","","","","","-687.38165","1283.37402","-1601.32532","","","","","","","-265.74863","948.47003","-1546.33435","","","","-302.62436","759.87164","-1470.65027","","","","-414.54532","813.27863","-1485.44788","","","","","","","","","","","","","-436.31833","104.22163","-1351.84119","","","",NA,"P3",23,5
25,0.24,"","","","","","","","","","","","","","","","-688.86505","1280.37134","-1590.77539","","","","","","","-266.05917","946.89874","-1539.78784","","","","-303.65088","758.64624","-1465.60767","","","","-415.37891","812.47656","-1481.74719","","","","","","","","","","","","","-441.24194","100.57549","-1339.53882","","","",NA,"P3",23,5
26,0.25,"","","","","","","","","","","","","","","","-689.53479","1280.38562","-1587.80640","-527.21393","1149.42883","-1447.26501","","","","-266.87659","947.08789","-1536.36755","","","","-304.03131","756.77161","-1462.43335","","","","-417.81445","811.37476","-1472.86841","","","","","","","-444.25464","433.18243","-1351.42908","","","","-444.99207","102.30746","-1321.21619","","","",NA,"P3",23,7
27,0.26,"","","","","","","","","","","","","-332.26508","1279.60425","-1508.03992","-690.11761","1280.26782","-1584.51819","-528.43384","1149.39587","-1439.96240","","","","-268.80600","945.32996","-1530.14258","","","","-305.55881","756.82788","-1455.30420","","","","-418.53772","810.05811","-1462.08484","","","","","","","-444.02542","430.23343","-1351.91504","","","","-449.70859","101.03595","-1306.44141","","","",NA,"P3",23,8
28,0.27,"","","","","","","","","","","","","-333.30667","1279.13220","-1502.63354","-691.36493","1277.77625","-1575.08691","-530.02960","1149.18445","-1434.40930","","","","-269.76840","945.13959","-1525.29858","","","","-305.68588","755.62000","-1454.73364","","","","-420.53696","809.81091","-1456.45581","","","","","","","-444.99109","427.11032","-1349.70447","","","","-454.28207","101.79807","-1292.52698","","","",NA,"P3",23,8
29,0.28,"","","","","","","","","","","","","-333.51184","1277.92297","-1495.92603","-692.01526","1278.36621","-1572.85022","-530.42230","1146.63489","-1429.85327","","","","-269.81927","944.46094","-1519.35449","","","","-306.33969","752.11414","-1449.51208","","","","-422.49646","805.92651","-1450.31079","","","","","","","-444.48816","427.03177","-1343.25378","","","","-457.58572","102.42552","-1278.48193","","","",NA,"P3",23,8
30,0.29,"","","","","","","","","","","","","-335.43820","1277.61914","-1490.28455","-692.81689","1277.73853","-1567.81165","-531.41357","1146.45532","-1424.03320","","","","-270.85553","943.69440","-1514.35681","","","","-306.78043","751.14960","-1447.12341","","","","-423.49118","805.99634","-1442.19275","","","","","","","-446.65891","424.08279","-1341.81079","","","","-461.58508","103.72608","-1266.75366","","","",NA,"P3",23,8
31,0.3,"","","","","","","","","","","","","-336.33087","1277.19092","-1484.64929","-693.20465","1275.87817","-1560.11353","-533.03864","1146.20569","-1416.11902","","","","-271.78589","943.23212","-1508.82361","","","","-308.07504","751.62158","-1438.82617","","","","-425.85623","805.57874","-1435.61438","","","","","","","-447.38281","427.02072","-1328.02661","","","","-464.68573","104.17339","-1255.62476","","","",NA,"P3",23,8
32,0.31,"","","","","","","","","","","","","-336.60028","1276.06677","-1477.69055","-693.74097","1276.02075","-1556.59888","-533.74536","1145.02283","-1411.30371","","","","-272.79474","941.75488","-1501.10706","","","","-308.80359","752.80060","-1427.54785","","","","-427.38138","804.32928","-1428.73242","","","","","","","-448.06631","423.85663","-1324.04016","","","","-468.66510","103.31667","-1247.23926","","","",NA,"P3",23,8
33,0.32,"","","","","","","","","","","","","-337.57932","1275.66479","-1472.02942","-695.39331","1275.51550","-1550.05640","-535.16968","1145.80029","-1402.43188","","","","-273.25174","940.42383","-1494.38354","","","","-307.81882","749.61993","-1426.78333","","","","-428.90363","801.06396","-1430.81750","","","","","","","-447.79092","422.53564","-1322.66504","","","","-471.14087","103.89227","-1238.25122","","","",NA,"P3",23,8
34,0.33,"","","","","","","","","","","","","-339.34918","1274.55115","-1463.80566","-695.53046","1274.43103","-1543.91040","-536.48273","1144.55969","-1394.97107","","","","-274.01254","940.78772","-1490.38049","","","","-308.63074","748.50665","-1416.61011","","","","-431.51328","801.54242","-1417.25452","","","","","","","-450.30527","420.92368","-1315.88391","","","","-473.34503","103.10862","-1232.77563","","","",NA,"P3",23,8
35,0.34,"","","","","","","","","","","","","-339.33667","1273.69336","-1457.16492","-696.27905","1274.03137","-1538.12122","-537.10974","1142.86011","-1392.99316","","","","-274.59995","938.38757","-1480.98730","","","","-309.28418","749.23492","-1410.69629","","","","-433.10464","800.13519","-1409.34241","","","","","","","-453.77258","419.96756","-1307.40869","","","","-476.02209","99.99716","-1231.04663","","","",NA,"P3",23,8
36,0.35,"","","","","","","","","","","","","-339.92389","1272.84656","-1449.81128","-696.86853","1274.86816","-1535.02441","-538.81183","1142.73267","-1384.17151","","","","-276.24716","938.55951","-1475.77148","","","","-310.29239","749.78442","-1396.37891","","","","-435.15314","800.50745","-1401.74365","","","","","","","-454.33395","417.32889","-1301.82861","","","","-477.10489","99.33990","-1220.92188","","","",NA,"P3",23,8
37,0.36,"","","","","","","","","","","","","-341.50180","1270.92505","-1439.05994","-698.11511","1272.71814","-1524.67737","-540.39142","1142.42627","-1374.78723","","","","-277.01505","937.29669","-1467.77063","","","","-312.24606","747.75220","-1396.40186","","","","-436.40222","799.36621","-1393.58105","","","","","","","-458.17184","414.73260","-1305.33228","","","","-477.97702","97.46361","-1220.81873","","","",NA,"P3",23,8
38,0.37,"","","","","","","","","","","","","-342.33426","1271.37659","-1434.29150","-698.88928","1272.46667","-1518.48096","-540.86041","1141.28540","-1372.58154","","","","-277.17532","936.82147","-1461.38623","","","","-312.90524","746.86151","-1382.51343","","","","-438.94617","798.75745","-1388.35254","","","","","","","-459.56180","412.11539","-1301.09998","","","","-479.25412","94.60893","-1217.11572","","","",NA,"P3",23,8
39,0.38,"","","","","","","","","","","","","-342.98853","1270.78394","-1426.98511","-699.49432","1273.46143","-1514.90637","-543.50458","1141.55115","-1360.37024","","","","-280.15811","937.45093","-1456.48486","","","","-314.30316","746.77191","-1376.86853","-757.01050","728.60754","-1444.93591","-439.89145","796.38171","-1379.79358","","","","","","","-462.44403","411.78632","-1292.97144","","","","-480.22134","92.25623","-1217.45984","","","",NA,"P3",23,9
40,0.39,"","","","","","","","","","","","","-344.78513","1269.94653","-1417.77466","-700.70270","1271.49194","-1504.01404","-543.94922","1140.37256","-1357.68835","","","","-280.57523","935.97290","-1447.32715","","","","-314.74460","747.34412","-1368.76563","-757.28571","728.57349","-1438.70764","-442.28537","796.84753","-1372.39038","","","","","","","-464.03214","411.13684","-1286.81921","","","","-480.76865","88.28352","-1216.66675","","","",NA,"P3",23,9
41,0.4,"","","","","","","","","","","","","-345.83997","1269.91589","-1410.79175","-701.55328","1271.39734","-1497.45508","-545.64258","1140.17200","-1348.96082","","","","-280.66571","935.97540","-1439.81140","","","","-315.53406","746.19189","-1361.56531","-759.04193","728.20361","-1429.02954","-443.76736","796.83154","-1364.63110","","","","","","","-466.58609","411.25330","-1277.29810","","","","-483.63870","89.23085","-1212.41833","","","",NA,"P3",23,9
42,0.41,"","","","","","","","","","","","","-346.34457","1268.61572","-1400.64746","-703.34076","1271.42432","-1489.46448","-547.30817","1139.57605","-1340.06580","","","","-281.97833","935.88531","-1432.32678","","","","-314.72461","746.66211","-1353.55969","-760.35785","727.98865","-1423.36914","-444.60092","796.63080","-1354.49634","","","","","","","-468.04617","411.84946","-1263.94019","","","","-486.33347","87.60486","-1207.23120","","","",NA,"P3",23,9
43,0.42,"","","","","","","","","","","","","-348.12943","1269.51025","-1394.51978","-703.87158","1270.27185","-1479.96509","-549.07117","1139.72485","-1332.90637","","","","-283.03708","935.58929","-1423.87048","","","","-315.84900","746.33783","-1347.70117","-762.24884","727.88568","-1416.24475","-447.34781","796.21899","-1348.15796","","","","","","","-469.44153","409.83371","-1263.02747","","","","-489.02118","86.31815","-1206.35400","","","",NA,"P3",23,9
44,0.43,"","","","","","","","","","","","","-349.25244","1269.69568","-1386.77625","-705.41736","1271.16992","-1473.16748","-550.06360","1140.48169","-1325.83923","","","","-283.81934","936.17090","-1417.40710","","","","-316.19965","747.52600","-1336.63062","-763.95673","727.36383","-1407.79529","-447.89883","796.72662","-1341.14575","","","","","","","-471.81464","410.56390","-1253.24121","","","","-489.44623","86.22764","-1201.89746","","","",NA,"P3",23,9
45,0.44,"","","","","","","","","","","","","-351.29877","1268.93347","-1375.07178","-706.27155","1271.47253","-1465.42053","-551.51501","1140.09204","-1317.50793","","","","-284.86597","936.26849","-1408.91992","","","","-317.15640","747.33240","-1330.82654","-765.54694","728.05151","-1397.72327","-450.52365","797.21991","-1330.65613","","","","","","","-473.66287","411.44876","-1245.30432","","","","-491.37225","85.10992","-1201.39172","","","",NA,"P3",23,9
46,0.45,"","","","","","","","","","","","","-352.41580","1270.46021","-1369.52148","-707.78162","1270.93689","-1454.46973","-553.37805","1142.29858","-1306.83630","","","","-286.12109","935.94525","-1399.19153","","","","-317.27301","746.83325","-1323.47290","-767.00568","728.45557","-1390.67859","-450.87753","797.43005","-1322.75781","","","","","","","-476.06610","411.40271","-1234.88086","","","","-492.73676","84.78355","-1197.07434","","","",NA,"P3",23,9
47,0.46,"","","","","","","","","","","","","-353.71329","1271.58032","-1362.35864","-709.11597","1272.28137","-1447.46985","-554.00781","1143.03027","-1293.60339","","","","-286.54428","937.66351","-1393.26501","","","","-317.01230","747.74200","-1314.71948","-767.31689","730.26880","-1381.01831","-454.20114","797.78296","-1314.59985","","","","","","","-477.84637","413.28699","-1228.22266","","","","-493.46332","84.53793","-1194.59998","","","",NA,"P3",23,9
48,0.47,"","","","","","","","","","","","","-355.00552","1272.13013","-1353.19409","-710.10754","1273.51770","-1440.07739","-555.28522","1144.30042","-1284.82605","","","","-289.20816","939.76575","-1387.18665","","","","-317.06851","749.21808","-1305.59949","-769.97369","731.25757","-1374.87048","-454.64066","799.77551","-1304.63660","","","","","","","-480.31238","413.86194","-1218.98376","","","","-493.92087","83.57333","-1193.15930","","","",NA,"P3",23,9
49,0.48,"","","","","","","","","","","","","-355.13043","1271.99963","-1342.69751","-711.33167","1274.14001","-1430.74109","-555.80853","1144.56775","-1276.62732","","","","-289.79947","940.16998","-1377.43176","","","","-317.81577","748.71411","-1298.72742","-770.75665","733.34814","-1360.36218","-455.86951","802.14038","-1295.95764","","","","","","","-481.68741","413.34634","-1215.92712","","","","-494.46808","82.03053","-1192.12268","","","",NA,"P3",23,9
50,0.49,"","","","","","","","","","","","","-357.14841","1273.24927","-1334.19922","-711.79309","1276.51160","-1425.58728","-557.34778","1146.42883","-1267.91345","","","","-290.02182","940.86816","-1367.51294","","","","-318.16257","750.61304","-1287.88245","-772.13086","733.87988","-1351.54785","-456.80215","803.18011","-1283.85364","","","","","","","-483.45459","412.34991","-1210.45325","","","","-494.32077","82.46414","-1189.25745","","","",NA,"P3",23,9
51,0.5,"","","","","","","","","","","","","-357.92593","1275.03796","-1327.44727","-713.62848","1276.21997","-1412.43933","-557.21429","1148.28345","-1259.47510","","","","-291.45560","941.97583","-1358.14929","","","","-318.84995","750.84711","-1281.80945","-774.17303","735.97852","-1343.13794","-458.53519","805.53052","-1272.91980","","","","","","","-484.25034","412.40579","-1206.11865","","","","-494.58646","82.79292","-1185.24194","","","",NA,"P3",23,9
52,0.51,"","","","","","","","","","","","","-359.24774","1276.42419","-1319.11792","-713.90186","1277.57043","-1404.40869","-558.73700","1150.57373","-1250.78503","","","","-291.57990","944.10913","-1350.74231","","","","-317.73135","752.42328","-1269.05530","-775.28894","737.05054","-1333.73621","-459.20645","806.35712","-1265.32605","","","","","","","-486.07980","415.29062","-1193.46558","","","","-493.77881","81.68155","-1184.09558","","","",NA,"P3",23,9
53,0.52,"","","","","","","","","","","","","-360.03024","1278.24670","-1312.21411","-715.72699","1280.27869","-1397.06140","-559.47369","1152.22046","-1242.67505","","","","-292.62885","944.97473","-1340.10828","","","","-318.55295","754.06592","-1260.57141","-776.10144","739.08490","-1324.31213","-460.88330","809.61780","-1255.42883","","","","","","","-487.25317","415.81772","-1187.67725","","","","-493.81232","81.89194","-1182.83252","","","",NA,"P3",23,9
54,0.53,"","","","","","","-663.91077","1464.47998","-1200.70276","","","","-360.72470","1280.14490","-1304.95837","-715.98230","1281.75378","-1388.65283","-561.38025","1155.24060","-1234.19373","","","","-294.20490","947.44562","-1333.04272","","","","-319.48932","756.43585","-1252.25500","-778.43585","742.15234","-1315.37805","-462.17206","810.94220","-1245.63623","","","","","","","-486.53018","416.13293","-1180.57471","-637.59021","372.83539","-1464.85779","-494.12311","82.09562","-1181.50806","","","",NA,"P3",23,11
55,0.54,"","","","","","","-665.23456","1465.91077","-1193.19141","","","","-361.97372","1281.64209","-1296.15295","-717.43488","1284.04065","-1380.46643","-561.93317","1157.58704","-1225.61487","","","","-294.32162","948.37360","-1322.34180","","","","-320.00232","758.34631","-1240.46655","-780.57196","744.05743","-1305.42529","-464.11179","814.60156","-1236.27515","","","","","","","-487.69424","415.82413","-1175.84131","-641.15417","370.66071","-1463.38086","-492.78806","82.39527","-1177.86694","","","",NA,"P3",23,11
56,0.55,"","","","","","","-666.50494","1467.66296","-1185.82788","","","","-362.39301","1284.04272","-1290.10730","-717.99646","1286.08411","-1372.37354","-563.71594","1160.76050","-1216.98792","","","","-295.01379","950.07947","-1311.58801","","","","-319.38367","761.03900","-1231.15100","-781.68121","745.85614","-1295.31628","-465.14398","815.57025","-1227.47668","","","","","","","-487.90805","416.23883","-1170.81323","-646.16974","370.66846","-1447.06885","-492.94473","82.13341","-1177.89197","","","",NA,"P3",23,11
57,0.56,"","","","","","","-667.85815","1469.37292","-1178.20264","","","","-363.60645","1286.07520","-1282.46130","-719.39063","1288.41101","-1363.98914","-564.41449","1163.24854","-1208.68726","","","","-295.45395","952.10297","-1302.75037","","","","-319.58902","763.40704","-1222.59766","-783.56128","749.26434","-1285.84216","-467.08011","817.94543","-1219.47241","","","","","","","-489.18137","414.36249","-1168.86658","-652.31317","371.23233","-1431.73938","-492.93103","81.88824","-1177.84912","","","",NA,"P3",23,11
58,0.57,"","","","","","","-669.22510","1471.13440","-1171.21887","","","","-364.76169","1288.13281","-1274.67603","-719.93958","1290.34827","-1356.22937","-565.31781","1164.94202","-1200.45471","","","","-296.14957","954.12488","-1293.67419","","","","-321.28256","764.73718","-1211.67761","-785.98352","751.90039","-1275.61340","-467.78500","818.56061","-1210.62805","","","","","","","-490.00565","413.05719","-1165.37390","-659.36432","369.52417","-1419.29187","-492.20520","82.20752","-1177.04810","","","",NA,"P3",23,11
59,0.58,"","","","","","","-670.69574","1472.68298","-1163.51758","","","","-365.60208","1290.10388","-1267.26013","-721.41577","1292.57837","-1348.24939","-566.35150","1167.82849","-1192.09448","","","","-297.60172","957.18408","-1286.50537","","","","-321.53717","767.85742","-1200.89441","-788.30133","755.39209","-1266.60156","-470.27023","819.98071","-1202.17334","","","","","","","-489.43698","413.34351","-1162.15161","-664.43561","368.77780","-1402.86755","-492.25861","81.57998","-1177.80334","","","",NA,"P3",23,11
60,0.59,"","","","","","","-672.05273","1474.24963","-1155.89941","","","","-367.00653","1291.63074","-1258.45496","-722.11926","1294.42358","-1340.99280","-567.71552","1169.30591","-1183.00623","","","","-298.21466","959.76428","-1279.82959","","","","-321.31247","770.10156","-1191.11499","-790.55243","758.15076","-1255.15979","-471.08197","821.34106","-1194.21655","","","","","","","-488.93927","414.27142","-1156.26587","-668.99957","370.92670","-1383.48999","-492.15781","81.60242","-1177.72290","","","",NA,"P3",23,11
61,0.6,"","","","","","","-673.58881","1475.63269","-1148.54565","","","","-367.97125","1293.52649","-1251.48303","-723.02692","1295.85925","-1333.04468","-568.37195","1171.43396","-1175.35510","","","","-298.77527","960.28680","-1267.67810","","","","-321.77457","772.42755","-1180.17749","-792.25256","759.78613","-1245.52869","-472.55920","822.08997","-1185.09204","","","","","","","-488.15134","414.27603","-1153.40808","-674.74231","372.97983","-1359.12805","-491.67331","81.62613","-1177.43652","","","",NA,"P3",23,11
62,0.61,"","","","","","","-674.91479","1477.36096","-1141.15991","","","","-369.99503","1295.54492","-1244.14966","-724.52576","1298.15039","-1327.13647","-570.95538","1172.32813","-1166.61731","","","","-299.30457","961.38281","-1256.50403","","","","-323.22171","774.77032","-1170.07092","-794.63867","762.37683","-1234.69788","-473.20099","823.30389","-1176.91943","","","","","","","-488.26913","413.81506","-1150.67737","-680.20111","371.65671","-1344.76306","-491.25674","81.61317","-1177.20056","","","",NA,"P3",23,11
63,0.62,"","","","","","","-676.40558","1478.85364","-1133.91541","","","","-370.72644","1296.66064","-1236.19202","-725.67633","1299.43677","-1319.98267","-572.31274","1174.98254","-1159.24841","","","","-300.18820","963.04871","-1247.86340","","","","-325.18344","776.87250","-1160.81470","-796.84442","764.67657","-1225.31616","-475.66449","823.13318","-1169.87366","","","","","","","-487.45703","414.00958","-1146.73889","-686.05396","371.77386","-1331.05164","-491.24643","81.41549","-1176.59082","","","",NA,"P3",23,11
64,0.63,"","","","","","","-677.97552","1480.11060","-1126.19373","","","","-373.32590","1297.82507","-1226.87903","-727.06195","1301.05591","-1314.05359","-573.85767","1175.84521","-1152.92004","","","","-301.27075","964.98999","-1239.31116","","","","-324.81790","778.88519","-1149.54895","-799.48010","766.72614","-1214.98535","-475.87970","823.70593","-1160.77722","","","","","","","-486.84705","414.40820","-1141.89160","-692.60211","372.61032","-1313.01709","-491.10248","81.65051","-1177.07788","","","",NA,"P3",23,11
65,0.64,"","","","","","","-679.40881","1481.39417","-1118.83228","","","","-374.17270","1298.03955","-1217.20215","-728.51263","1302.66296","-1308.24829","-575.52887","1176.92627","-1144.24536","","","","-301.79004","966.44263","-1230.13818","-794.48907","953.47882","-1339.04053","-325.62576","781.43500","-1137.33362","-802.09296","769.47449","-1204.59180","-478.37128","824.23657","-1154.42639","","","","","","","-486.69766","411.83887","-1146.72046","-697.22516","372.74808","-1293.35864","-492.18240","79.17487","-1179.49866","","","",NA,"P3",23,12
66,0.65,"","","","","","","-680.93420","1482.68921","-1111.64673","","","","-376.68494","1299.44275","-1209.31567","-730.06012","1303.13940","-1300.04578","-578.46735","1178.49451","-1136.92383","","","","-303.50061","968.36285","-1222.08240","-796.41681","954.25537","-1330.87109","-326.15714","783.78149","-1126.34363","-804.12866","771.50098","-1194.73291","-478.52878","824.89380","-1147.49207","","","","","","","-487.13904","411.14972","-1138.88782","-702.16815","377.67099","-1270.94543","-492.18054","78.84702","-1179.49792","","","",NA,"P3",23,12
67,0.66,"","","","","","","-682.55573","1483.51355","-1103.93433","","","","-378.64670","1301.15430","-1203.48438","-731.72650","1303.26587","-1292.10962","-580.02832","1178.08850","-1129.92419","","","","-304.30582","968.79358","-1210.14978","-798.32941","954.99725","-1322.83887","-328.36121","784.99762","-1115.57324","-806.60529","772.87030","-1183.57458","-479.92545","826.03888","-1139.53406","","","","","","","-487.21725","409.38510","-1142.71765","-707.05713","377.35925","-1254.15186","-491.36453","81.18921","-1174.06250","","","",NA,"P3",23,12
