"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
16,0.15,"","","","","","","","","","","","","","","","","","","","","","","","","0.66254","973.09338","-1806.42737","","","","","","","","","","-132.25072","818.25159","-1684.22144","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
17,0.16,"","","","","","","","","","","","","","","","","","","","","","","","","0.68582","973.09387","-1806.43701","","","","","","","","","","-132.22142","818.30054","-1684.03406","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
18,0.17,"","","","","","","","","","","","","","","","","","","","","","","","","0.71743","973.09705","-1806.43909","","","","","","","","","","-132.20120","818.34235","-1683.90552","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
19,0.18,"","","","","","","","","","","","","","","","","","","","","","","","","0.73739","973.09387","-1806.46265","","","","","","","","","","-132.18977","818.35492","-1683.83179","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
20,0.19,"","","","","","","","","","","","","","","","","","","","","","","","","0.76936","973.09698","-1806.46521","","","","","","","","","","-132.16182","818.40167","-1683.65308","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
21,0.2,"","","","","","","","","","","","","","","","","","","","","","","","","0.79685","973.09912","-1806.46973","","","","","","","","","","-132.13145","818.45386","-1683.45898","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
22,0.21,"","","","","","","","","","","","","","","","","","","","","","","","","0.83145","973.09625","-1806.49927","","","","","","","","","","-132.12109","818.47626","-1683.39331","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
23,0.22,"","","","","","","","","","","","","","","","","","","","","","","","","0.86422","973.10065","-1806.49658","","","","","","","","","","-132.14775","818.40167","-1683.56067","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
24,0.23,"","","","","","","","","","","","","","","","","","","","","","","","","0.90545","973.10669","-1806.49121","","","","","","","","","","-132.08636","818.51520","-1683.16931","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
25,0.24,"","","","","","","","","","","","","","","","","","","","","","","","","0.92347","973.10071","-1806.52588","","","","","","","","","","-132.09769","818.51044","-1683.24304","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
26,0.25,"","","","","","","","","","","","","","","","","","","","","","","","","0.95937","973.10156","-1806.54041","","","","","","","","","","-132.09372","818.49756","-1683.21570","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
27,0.26,"","","","","","","","","","","","","","","","","","","","","","","","","0.99796","973.10211","-1806.55713","","","","","","","","","","-132.06898","818.54004","-1683.05774","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
28,0.27,"","","","","","","","","","","","","","","","","","","","","","","","","1.02923","973.11340","-1806.52429","","","","","","","","","","-132.05383","818.55200","-1682.95947","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
29,0.28,"","","","","","","","","","","","","","","","","","","","","","","","","1.05053","973.11517","-1806.52734","","","","","","","","","","-132.04039","818.57666","-1682.87378","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
30,0.29,"","","","","","","","","","","","","","","","","","","","","","","","","1.09700","973.13940","-1806.44678","","","","","","","","","","-132.04718","818.57953","-1682.91858","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
31,0.3,"","","","","","","","","","","","","","","","","","","","","","","","","1.14562","973.16467","-1806.36292","","","","","","","","","","-131.40359","816.75842","-1684.76538","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
32,0.31,"","","","","","","","","","","","","","","","","","","","","","","","","1.18515","973.18048","-1806.31482","","","","","","","","","","-131.38292","816.78027","-1684.63184","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
33,0.32,"","","","","","","","","","","","","","","","","","","","","","","","","1.20345","973.21021","-1806.19653","","","","","","","","","","-131.41327","816.71790","-1684.82507","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
34,0.33,"","","","","","","","","","","","","","","","","","","","","","","","","1.27371","973.25256","-1806.05017","","","","","","","","","","-131.38582","816.77069","-1684.65002","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
35,0.34,"","","","","","","","","","","","","","","","","","","","","","","","","1.30247","973.29279","-1805.89221","","","","","","","","","","-131.40103","816.73065","-1684.74597","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
36,0.35,"","","","","","","","","","","","","","","","","","","","","","","","","1.84201","972.30121","-1803.96631","","","","","","","","","","-131.44054","816.64142","-1684.99683","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
37,0.36,"","","","","","","","","","","","","","","","","","","","","","","","","1.38756","973.38428","-1805.54260","","","","","","","","","","-131.93178","816.40723","-1683.31335","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
38,0.37,"","","","","","","","","","","","","","","","","","","","","","","","","1.42432","973.42920","-1805.36853","","","","","","","","","","-131.92784","816.37848","-1683.28516","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
39,0.38,"","","","","","","","","","","","","","","","","","","","","","","","","1.94622","972.43945","-1803.42664","","","","","","","","","","-132.76682","817.07190","-1680.90942","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
40,0.39,"","","","","","","","","","","","","","","","","","","","","","","","","1.49918","973.52753","-1804.98462","","","","","","","","","","-132.79601","817.01965","-1681.09558","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
41,0.4,"","","","","","","","","","","","","","","","","","","","","","","","","1.52664","973.59094","-1804.72656","","","","","","","","","","-132.86270","816.85925","-1681.51746","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
42,0.41,"","","","","","","","","","","","","","","","","","","","","","","","","1.54877","973.67004","-1804.39868","","","","","","","","","","-133.47701","818.73914","-1679.49353","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
43,0.42,"","","","","","","","","","","","","","","","","","","","","","","","","1.57226","973.74835","-1804.07471","","","","","","","","","","-133.50909","818.66187","-1679.69604","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
44,0.43,"","","","","","","","","","","","","","","","","","","","","","","","","1.58468","973.82513","-1803.75195","","","","","","","","","","-133.63524","818.44470","-1680.50061","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
45,0.44,"","","","","","","","","","","","","","","","","","","","","","","","","1.57944","973.91321","-1803.37170","","","","","","","","","","-133.75278","818.25232","-1681.25122","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
46,0.45,"","","","","","","","","","","","","","","","","","","","","","","","","1.57549","973.99646","-1803.01306","","","","","","","","","","-133.81326","818.09595","-1681.63196","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
47,0.46,"","","","","","","","","","","","","","","","","","","","","","","","","1.57799","974.09528","-1802.59082","","","","","","","","","","-134.51073","818.62122","-1680.64600","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
48,0.47,"","","","","","","","","","","","","","","","","","","","","","","","","1.54739","974.19489","-1802.14868","","","","","","","","","","-134.69429","818.30859","-1681.81604","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
49,0.48,"","","","","","","","","","","","","","","","","","","","","","","","","1.50262","974.30090","-1801.67200","","","","","","","","","","-134.87234","817.97986","-1682.94861","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
50,0.49,"","","","","","","","","","","","","","","","","","","","","","","","","1.43336","974.39520","-1801.23364","","","","","","","","","","-135.01485","817.73236","-1683.85645","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
51,0.5,"","","","","","","","","","","","","","","","","","","","","","","","","1.36326","974.49731","-1800.76123","","","","","","","","","","-135.67258","817.63580","-1682.51367","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
52,0.51,"","","","","","","","","","","","","","","","","","","","","","","","","1.28236","974.59460","-1800.30444","","","","","","","","","","-135.77863","817.45447","-1683.18909","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
53,0.52,"","","","","","","","","","","","","","","","","","","","","","","","","1.21078","974.71521","-1799.75232","","","","","","","","","","-136.23203","816.91394","-1683.10901","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
54,0.53,"","","","","","","","","","","","","","","","","","","","","","","","","1.12626","974.84192","-1799.16809","","","","","","","","","","-136.42201","816.61237","-1684.32043","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
55,0.54,"","","","","","","","","","","","","","","","","","","","","","","","","1.02429","974.95795","-1798.62109","","","","","","","","","","-137.21547","816.84277","-1682.61938","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
56,0.55,"","","","","","","","","","","","","","","","","","","","","","","","","0.24102","974.57349","-1797.23279","","","","","","","","","","-137.33867","816.61719","-1683.40149","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
57,0.56,"","","","","","","","","","","","","","","","","","","","","","","","","0.11063","974.70380","-1796.61035","","","","","","","","","","-138.19817","817.28235","-1681.37988","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
58,0.57,"","","","","","","","","","","","","","","","","","","","","","","","","-0.03998","974.83545","-1795.97266","","","","","","","","","","-138.42456","816.29590","-1681.59241","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
59,0.58,"","","","","","","","","","","","","","","","","","","","","","","","","-0.18800","974.97284","-1795.31189","","","","","","","","","","-138.57713","815.99298","-1682.55762","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
60,0.59,"","","","","","","","","","","","","","","","","","","","","","","","","-0.65237","974.69427","-1793.92004","","","","","","","","","","-139.45557","816.81104","-1679.79309","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
61,0.6,"","","","","","","","","","","","","","","","","","","","","","","","","-0.83554","974.82343","-1793.27808","","","","","","","","","","-139.49699","816.68951","-1680.05115","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
62,0.61,"","","","","","","","","","","","","","","","","","","","","","","","","-1.00773","974.96613","-1792.58350","","","","","","","","","","-139.58717","816.45941","-1680.61633","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
63,0.62,"","","","","","","","","","","","","","","","","","","","","","","","","-1.79002","975.82117","-1793.05664","","","","","","","","","","-140.41544","816.62701","-1678.49329","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
64,0.63,"","","","","","","","","","","","","","","","","","","","","","","","","-1.99445","975.96332","-1792.34949","","","","","","","","","","-140.55182","816.28284","-1679.34729","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
65,0.64,"","","","","","","","","","","","","","","","","","","","","","","","","-2.80120","976.15070","-1791.69861","","","","","","","","","","-141.29031","816.13165","-1677.67126","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
66,0.65,"","","","","","","","","","","","","","","","","","","","","","","","","-3.54774","977.32446","-1792.73315","","","","","","","","","","-142.56172","817.84082","-1674.45178","","","","","","","","","","","","","","","","","","",NA,"P3",2,2
67,0.66,"","","","","","","","","","","","","","","","","","","","","","","","","-3.78980","977.46051","-1792.03418","","","","5.98055","796.93878","-1682.41504","","","","-142.97635","816.65759","-1675.19885","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
68,0.67,"","","","","","","","","","","","","","","","","","","","","","","","","-4.12655","976.74054","-1789.82068","","","","5.41332","797.64819","-1682.15979","","","","-143.92271","816.96844","-1673.51282","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
69,0.68,"","","","","","","","","","","","","","","","","","","","","","","","","-5.06894","977.22247","-1789.76379","","","","5.26186","797.32990","-1683.26978","","","","-144.37079","816.16571","-1676.33655","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
70,0.69,"","","","","","","","","","","","","","","","","","","","","","","","","-5.41065","977.35730","-1789.02356","","","","5.09881","796.93164","-1684.46228","","","","-145.56245","816.20459","-1676.42139","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
71,0.7,"","","","","","","","","","","","","","","","","","","","","","","","","-6.04466","977.04852","-1787.67224","","","","2.54567","797.75232","-1677.16211","","","","-147.00879","815.49774","-1675.91418","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
72,0.71,"","","","","","","","","","","","","","","","","","","","","","","","","-6.42418","977.16858","-1786.97888","","","","2.36705","797.30237","-1678.46326","","","","-148.01939","814.76208","-1676.80383","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
73,0.72,"","","","","","","","","","","","","","","","","","","","","","","","","-6.56083","976.27002","-1784.58032","","","","2.22997","796.96094","-1679.46179","","","","-148.43362","813.88458","-1679.39197","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
74,0.73,"","","","","","","","","","","","","","","","","","","","","","","","","-6.97073","976.39337","-1783.86169","","","","2.12396","796.68207","-1680.23340","","","","-148.75029","813.20941","-1681.36975","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
75,0.74,"","","","","","","","","","","","","","","","","","","","","","","","","-7.44420","975.09210","-1780.66150","","","","0.71373","797.84637","-1676.20898","","","","-150.70610","814.19617","-1675.94104","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
76,0.75,"","","","","","","","","","","","","","","","","","","","","","","","","-8.54475","975.56995","-1780.53857","","","","-0.48077","797.30707","-1673.34143","","","","-150.82310","813.93768","-1676.66895","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
77,0.76,"","","","","","","","","","","","","","","","","","","","","","","","","-9.01988","974.83746","-1778.32336","","","","-1.51210","797.60071","-1672.07642","","","","-152.20045","814.15979","-1672.96948","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
78,0.77,"","","","","","","","","","","","","","","","","","","","","","","","","-10.07441","975.15906","-1777.81006","","","","-1.67909","797.20300","-1673.28748","","","","-152.74297","814.90009","-1672.21436","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
79,0.78,"","","","","","","","","","","","","","","","","","","","","","","","","-10.56658","975.30487","-1776.96350","","","","-3.30881","798.11157","-1670.14526","","","","-153.71664","816.13605","-1671.29199","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
80,0.79,"","","","","","","","","","","","","","","","","","","","","","","","","-12.09778","977.05206","-1778.80640","","","","-5.26083","797.55432","-1668.72693","","","","-154.86598","815.39044","-1670.13562","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
81,0.8,"","","","","","","","","","","","","","","","","","","","","","","","","-13.07251","976.09033","-1776.03430","","","","-6.67122","797.16998","-1669.46704","","","","-155.93338","815.14996","-1670.18250","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
82,0.81,"","","","","","","","","","","","","","","","","","","","","","","","","-13.62491","976.23395","-1775.17297","","","","-7.14789","796.02100","-1672.90063","","","","-157.60553","813.92358","-1672.07495","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
83,0.82,"","","","","","","","","","","","","","","","","","","","","","","","","-14.76433","976.56372","-1774.58215","","","","-8.26724","796.36365","-1671.53918","","","","-158.99377","813.89929","-1672.54163","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
84,0.83,"","","","","","","","","","","","","","","","","","","","","","","","","-15.90449","976.91394","-1773.90466","","","","-10.01515","796.33911","-1668.65955","","","","-159.31085","813.35620","-1674.51392","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
85,0.84,"","","","","","","","","","","","","","","","","","","","","","","","","-16.56004","977.04956","-1773.03723","","","","-10.50587","795.44421","-1668.94592","","","","-160.27986","813.36371","-1673.31116","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
86,0.85,"","","","","","","","","","","","","","","","","","","","","","","","","-17.61402","976.08588","-1770.23547","","","","-12.15601","796.73761","-1664.88281","","","","-162.14488","815.54242","-1667.64844","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
87,0.86,"","","","","","","","","","","","","","","","","","","","","","","","","-18.28825","976.21545","-1769.39099","","","","-13.92059","796.79205","-1661.84436","","","","-162.25400","815.36676","-1668.32581","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
88,0.87,"","","","","","","","","","","","","","","","","","","","","","","","","-19.46101","977.22589","-1769.95081","","","","-15.67208","797.20526","-1660.35913","","","","-163.19487","816.03925","-1666.01672","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
89,0.88,"","","","","","","","","","","","","","","","","","","","","","","","","-21.26099","978.25964","-1770.63538","","","","-16.01300","796.50842","-1662.79419","","","","-163.44551","815.60962","-1667.56812","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
90,0.89,"","","","","","","","","","","","","","","","","","","","","","","","","-22.95675","977.44122","-1768.22595","","","","-18.88411","796.76508","-1657.99341","","","","-165.19644","815.80762","-1663.37915","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
91,0.9,"","","","","","","","","","","","","","","","","","","","","","","","","-23.47798","976.55365","-1765.64417","","","","-19.37410","795.80444","-1661.48230","","","","-165.84312","814.87708","-1664.48730","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
92,0.91,"","","","","","","","","","","","","","","","","","","","","","","","","-23.95615","975.68396","-1763.01221","","","","-20.78720","795.06342","-1660.90588","","","","-167.00053","813.82642","-1666.25842","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
93,0.92,"","","","","","","","","","","","","","","","","","","","","","","","","-24.89626","975.15607","-1761.01758","","","","-23.81647","796.89642","-1654.60974","","","","-167.57196","812.77032","-1669.77527","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
94,0.93,"","","","","","","","","","","","","","","","","","","","","","","","","-25.94817","974.81226","-1759.43140","","","","-24.06181","796.27557","-1656.33899","","","","-169.43863","812.89148","-1669.11719","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
95,0.94,"","","","","","","","","","","","","","","","","","","","","","","","","-27.82838","975.29297","-1759.15601","","","","-25.16614","796.63617","-1654.91296","","","","-170.36282","811.98792","-1669.56262","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
96,0.95,"","","","","","","","","","","","","","","","","","","","","","","","","-28.65914","975.40668","-1758.33850","","","","-26.40546","796.06378","-1654.07947","","","","-172.37686","813.79590","-1664.10352","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
97,0.96,"","","","","","","","","","","","","","","","","","","","","","","","","-30.20411","975.76660","-1757.86975","","","","-28.45126","795.24158","-1651.75305","","","","-173.19971","813.69281","-1663.87915","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
98,0.97,"","","","","","","","","","","","","","","","","","","","","","","","","-31.74661","976.11829","-1757.43469","","","","-30.63440","794.55890","-1653.32349","","","","-173.98224","813.09241","-1663.31909","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
99,0.98,"","","","","","","","","","","","","","","","","","","","","","","","","-32.57570","976.22443","-1756.65979","","","","-32.58307","793.98029","-1652.76514","","","","-175.15286","812.75842","-1661.12720","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
100,0.99,"","","","","","","","","","","","","","","","","","","","","","","","","-34.53430","976.68604","-1756.42371","","","","-34.62555","795.57001","-1649.26379","","","","-176.52882","811.86334","-1661.15479","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
101,1,"","","","","","","","","","","","","","","","","","","","","","","","","-35.79291","975.68567","-1753.68237","","","","-34.88811","794.88696","-1651.08838","","","","-178.84718","811.92206","-1660.20630","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
102,1.01,"","","","","","","","","","","","","","","","","","","","","","","","","-36.63887","975.81708","-1752.80432","","","","-37.43675","795.50366","-1644.14197","","","","-180.44382","810.44196","-1663.83337","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
103,1.02,"","","","","","","","","","","","","","","","","","","","","","","","","-37.00868","973.92969","-1748.46472","","","","-37.97788","793.71521","-1646.59167","","","","-182.20575","811.17920","-1661.94556","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
104,1.03,"","","","","","","","","","","","","","","","","","","","","","","","","-38.81553","973.08710","-1746.07605","","","","-39.25414","793.77551","-1646.39209","","","","-183.28423","811.37897","-1661.13416","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
105,1.04,"","","","","","","","","","","","","","","","","","","","","","","","","-40.77798","974.09344","-1746.76355","","","","-41.11358","793.55188","-1644.41357","","","","-185.61003","812.38922","-1653.58496","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
106,1.05,"","","","","","","","","","","","","","","","","","","","","","","","","-41.79821","973.72815","-1745.08826","","","","-43.85901","794.77191","-1640.85217","","","","-185.97000","811.73651","-1655.75916","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
107,1.06,"","","","","","","","","","","","","","","","","","","","","","","","","-43.14606","974.54590","-1745.39465","","","","-44.36804","793.56195","-1644.35938","","","","-188.20686","812.24896","-1652.25500","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
108,1.07,"","","","","","","","","","","","","","","","","","","","","","","","","-44.31884","974.21619","-1743.71899","","","","-47.19539","793.54108","-1639.40869","","","","-190.40468","811.05939","-1653.64575","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
109,1.08,"","","","","","","","","","","","","","","","","","","","","","","","","-46.27859","974.67590","-1743.46191","","","","-47.43699","792.77472","-1641.05359","","","","-192.91954","811.35980","-1653.29285","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
110,1.09,"","","","","","","","","","","","","","","","","","","","","","","","","-47.63710","973.67542","-1740.68591","","","","-49.92943","793.28900","-1633.81848","","","","-194.38551","810.26276","-1652.05688","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
111,1.1,"","","","","","","","","","","","","","","","","","","","","","","","","-48.56551","973.81946","-1739.75916","","","","-50.29905","791.59332","-1635.03442","","","","-195.59665","809.88574","-1651.37354","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
112,1.11,"","","","","","","","","","","","","","","","","","","","","","","","","-49.08321","971.93927","-1735.38342","","","","-51.65431","791.18762","-1635.36340","","","","-197.39742","809.59613","-1647.56787","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
113,1.12,"","","","","","","","","","","","","","","","","","","","","","","","","-51.58171","971.29071","-1733.07434","","","","-53.92819","790.06262","-1633.16370","","","","-198.75256","808.24725","-1647.65515","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
114,1.13,"","","","","","","","","","","","","","","","","","","","","","","","","-53.12954","972.11731","-1733.47742","","","","-56.01715","790.48425","-1632.33838","","","","-202.20317","809.70026","-1645.91296","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
115,1.14,"","","","","","","","","","","","","","","","","","","","","","","","","-54.34398","971.77985","-1731.64160","","","","-57.90355","790.42792","-1630.31372","","","","-205.04433","809.14148","-1646.05615","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
116,1.15,"","","","","","","","","","","","","","","","","","","","","","","","","-56.14354","972.13318","-1731.10071","","","","-59.54995","791.00372","-1628.21216","","","","-206.94386","808.64185","-1643.10925","","","","","","","","","","","","","","","","","","",NA,"P3",2,3
