"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
11,0.1,"","","","","","","","","","","","","","","","-83.74288","1401.87463","2564.37158","","","","","","","","","","-8.33893","1068.34900","2651.44922","","","","","","","","","","","","","-266.50729","1003.36646","2667.00366","","","","-7.73847","530.78809","2458.56274","","","","29.69452","193.81253","2480.39844",NA,"P3",15,5
12,0.11,"","","","","","","","","","","","","","","","-81.19534","1401.25464","2561.54224","","","","","","","","","","-5.59251","1067.13367","2647.89551","","","","","","","","","","","","","-264.31906","1002.74896","2663.19507","","","","-4.90485","530.25568","2457.74390","","","","35.12218","193.27080","2470.71387",NA,"P3",15,5
13,0.12,"","","","","","","","","","","","","","","","-78.46663","1400.64954","2558.11719","","","","","","","","","","-3.06571","1066.22839","2644.19897","","","","","","","","","","","","","-261.98532","1002.51160","2660.32935","","","","-2.53899","530.48871","2455.32813","","","","40.67113","193.34363","2460.91016",NA,"P3",15,5
14,0.13,"","","","","","","","","","","","","","","","-75.01273","1399.36560","2553.85742","","","","","","","","","","-0.34982","1065.30151","2640.95898","","","","","","","","","","","","","-259.25604","1002.15570","2656.60132","","","","0.10017","529.53949","2452.58569","","","","46.19495","192.69125","2450.94849",NA,"P3",15,5
15,0.14,"","","","","","","","","","","","","","","","-72.09167","1398.60657","2549.98584","","","","","","","","","","2.22995","1064.76611","2637.32739","","","","","","","","","","","","","-256.14517","1000.99841","2652.50586","","","","2.24075","528.59644","2448.25586","","","","51.70546","193.30750","2442.58984",NA,"P3",15,5
16,0.15,"","","","","","","","","","","","","","","","-68.35744","1397.64148","2545.34277","","","","","","","-465.57062","1038.33801","2445.26050","5.61349","1063.46814","2632.83716","","","","","","","","","","","","","-253.13756","1000.65942","2649.18115","","","","4.82174","528.52258","2445.44824","-330.05026","177.59502","2676.44775","56.59422","193.51352","2433.64844",NA,"P3",15,7
17,0.16,"","","","","","","","","","","","","","","","-65.25560","1397.15955","2541.70654","","","","","","","-463.03082","1037.96558","2442.28589","8.47201","1062.99292","2628.84937","","","","","","","","","","","","","-249.98817","1000.08160","2645.44434","","","","8.55219","527.78644","2444.07642","-329.73331","177.66634","2676.15942","60.75435","193.06146","2425.49854",NA,"P3",15,7
18,0.17,"","","","","","","","","","","","","","","","-61.72422","1396.06030","2537.16602","","","","","","","-460.09641","1036.77661","2438.24609","11.58412","1061.78699","2624.79614","","","","","","","","","","","","","-246.53209","999.10345","2641.04126","","","","11.39703","526.72241","2440.96631","-329.62680","177.64680","2675.67773","65.67625","193.17482","2418.59766",NA,"P3",15,7
19,0.18,"","","","","","","","","","","","","","","","-58.03214","1394.71826","2531.79712","","","","","","","-456.98761","1036.36194","2434.62915","15.13001","1060.61182","2620.34839","","","","","","","","","","","","","-243.85869","999.06891","2637.63745","","","","14.02205","526.15497","2436.89307","-329.05557","177.71515","2675.09277","69.24584","193.51855","2411.47949",NA,"P3",15,7
20,0.19,"","","","","","","","","","","","","","","","-55.05285","1394.10718","2528.46875","","","","","","","-453.62439","1035.93250","2430.82178","18.49073","1059.96216","2615.48462","","","","","","","","","","","","","-240.33684","997.23889","2632.72046","","","","17.23910","524.98438","2432.21875","-328.70645","177.44839","2674.01855","73.24827","192.21474","2405.36182",NA,"P3",15,7
21,0.2,"","","","","","","","","","","","","","","","-51.12205","1393.22449","2523.21631","","","","","","","-450.61835","1035.79419","2427.15674","22.15749","1059.06775","2610.49048","","","","","","","","","","","","","-237.03548","996.83496","2628.52393","","","","19.77105","524.72955","2429.42041","-328.01050","177.81697","2672.88550","75.85167","192.56673","2400.05688",NA,"P3",15,7
22,0.21,"","","","","","","","","","","","","","","","-47.06541","1391.78198","2518.63525","","","","","","","-447.72269","1035.76965","2423.77856","25.67344","1057.79077","2605.91724","","","","","","","","","","","","","-233.19971","995.69183","2623.55249","","","","23.25554","523.50110","2424.08081","-327.31143","178.24423","2671.84302","79.50904","191.54410","2394.84351",NA,"P3",15,7
23,0.22,"","","","","","","","","","","","","","","","-43.31889","1391.13892","2514.65674","","","","","","","-443.84464","1034.66980","2419.25537","29.08913","1056.85632","2601.51685","","","","","","","","","","","","","-228.97719","994.86206","2618.92920","","","","26.00480","522.96820","2419.20337","-326.59277","178.71268","2671.22803","81.65330","190.43494","2391.18506",NA,"P3",15,7
24,0.23,"","","","","","","","","","","","","","","","-39.39098","1390.73682","2510.71680","","","","","","","-440.23151","1034.23059","2414.70728","33.20301","1055.76404","2595.64502","","","","","","","","","","","","","-224.87343","994.31744","2614.40112","","","","29.29217","521.52271","2414.75000","-326.41537","178.84261","2670.68311","84.10921","189.16708","2387.22144",NA,"P3",15,7
25,0.24,"","","","","","","","","","","","","","","","-35.15980","1389.78345","2506.14600","","","","","","","-436.40576","1034.26636","2411.53125","37.01757","1054.37451","2591.02808","","","","","","","","","","","","","-221.06741","993.25342","2609.54468","","","","32.51074","520.48590","2408.91138","-326.21524","178.95634","2669.87158","85.51935","187.65411","2384.79810",NA,"P3",15,7
26,0.25,"","","","","","","","","","","","","","","","-31.07055","1388.30420","2500.53467","","","","","","","-432.36627","1033.61682","2407.01221","40.66741","1053.64832","2586.20679","","","","","","","","","","","","","-216.75372","992.16364","2603.58960","","","","35.41314","519.04749","2403.03076","-326.77618","179.82968","2670.83325","86.66988","186.09157","2383.53540",NA,"P3",15,7
27,0.26,"","","","","","","","","","","","","","","","-26.76151","1386.99805","2495.97046","","","","","","","-428.79410","1032.84534","2402.76831","44.84435","1052.36792","2580.86890","","","","","","","","","","","","","-212.18715","991.29535","2598.39673","","","","38.94928","517.23395","2398.21973","-326.42377","180.31120","2669.27490","87.62781","183.71840","2381.02612",NA,"P3",15,7
28,0.27,"","","","","","","","","","","","","","","","-22.00064","1386.57837","2491.25024","","","","","","","-424.91910","1032.41577","2398.59497","49.34809","1051.09509","2574.81226","","","","","","","","","","","","","-207.23572","990.10223","2592.99390","","","","41.78574","515.85754","2392.91943","-325.89014","180.90761","2668.10010","88.91561","181.96960","2379.82080",NA,"P3",15,7
29,0.28,"","","","","","","","","","","","","","","","-17.05543","1385.19263","2486.52808","","","","-201.40550","1433.55603","2480.65967","-420.84500","1032.02881","2394.45947","53.43105","1049.75024","2570.00684","","","","","","","","","","","","","-202.39214","989.25220","2587.46875","","","","44.74504","514.14697","2387.01392","-325.05011","180.92323","2667.54810","89.75837","180.79814","2377.82983",NA,"P3",15,8
30,0.29,"","","","","","","","","","","","","","","","-12.76334","1383.75269","2481.35278","","","","-196.50954","1433.03284","2476.60889","-416.46143","1031.29150","2389.78198","58.17957","1048.22266","2564.17065","","","","","","","","","","","","","-197.50124","987.43439","2581.18848","","","","48.18221","512.29944","2382.21094","-324.11978","181.44505","2665.84473","91.12075","178.50928","2375.41357",NA,"P3",15,8
31,0.3,"","","","","","","","","","","","","","","","-7.92495","1382.76636","2476.20605","","","","-191.47156","1431.64307","2472.21997","-412.04871","1030.35962","2385.00806","62.90883","1046.90674","2558.14478","","","","","","","","","","","","","-192.27541","986.23358","2574.98145","","","","51.22857","510.95175","2376.89795","-324.03262","183.20639","2666.00537","91.70622","177.02084","2372.33154",NA,"P3",15,8
32,0.31,"","","","","","","","","","","","","","","","-2.88370","1381.92322","2472.05396","","","","-186.02406","1430.10901","2466.88623","-407.83798","1030.08643","2381.16260","67.22189","1045.76892","2552.75952","","","","","","","","","","","","","-186.93869","984.73242","2569.20898","","","","55.01641","510.50925","2372.64478","-323.48938","184.53003","2664.77344","93.50468","176.03221","2370.35864",NA,"P3",15,8
33,0.32,"","","","","","","","","","","","","","","","2.09909","1380.70813","2467.00391","","","","-181.09473","1429.39685","2463.27100","-403.85843","1029.60901","2376.54883","71.85992","1044.03027","2547.27563","","","","","","","","","","","","","-181.75018","983.83496","2563.15405","","","","58.87303","509.53925","2366.82788","-321.00143","183.96542","2660.87280","95.10757","174.13562","2367.19580",NA,"P3",15,8
34,0.33,"","","","-166.09766","1655.72144","2424.20142","","","","","","","","","","7.33506","1378.85254","2461.37671","","","","-175.88081","1428.14478","2458.58936","-399.20483","1028.31799","2371.98999","76.99731","1042.38574","2541.24097","","","","","","","","","","","","","-177.09474","982.15582","2557.06543","","","","61.92946","509.83279","2362.37109","-319.28464","184.62811","2658.90356","95.87751","173.51053","2365.07788",NA,"P3",15,9
35,0.34,"","","","-161.27301","1654.93396","2419.35229","","","","","","","","","","13.19037","1377.83386","2456.12329","","","","-170.20903","1427.20227","2454.12817","-394.33948","1028.04663","2366.53271","81.67077","1041.07959","2535.02441","","","","133.52130","852.87085","2415.48657","","","","","","","-172.00977","980.76581","2550.53687","","","","65.70939","508.66492","2356.47192","-317.64978","186.52008","2657.20654","97.03349","171.64500","2364.10474",NA,"P3",15,10
36,0.35,"","","","-155.79010","1654.62500","2414.88867","","","","","","","","","","18.56207","1376.88733","2451.28271","","","","-164.97295","1426.33203","2448.97827","-389.33914","1027.49805","2362.49683","86.72203","1039.69312","2528.79932","","","","138.41556","852.08673","2410.23633","","","","","","","-166.93884","980.05115","2544.77344","","","","68.68063","508.16284","2348.83276","-316.98566","189.77142","2655.91724","97.62595","170.36823","2360.96045",NA,"P3",15,10
37,0.36,"","","","-150.61845","1654.64709","2409.40552","","","","","","","","","","23.64189","1375.29712","2446.05469","","","","-159.15483","1425.74316","2444.39917","-384.57047","1026.19739","2355.89038","91.81148","1037.70813","2522.30493","","","","143.14005","850.77844","2402.08301","","","","","","","-162.04643","979.19733","2539.01221","","","","71.58459","507.80975","2341.37354","-314.70160","191.69907","2652.94604","98.77676","170.87064","2358.59595",NA,"P3",15,10
38,0.37,"","","","-144.94640","1654.35425","2404.52954","","","","","","","","","","29.59197","1374.85217","2440.96558","","","","-154.06676","1425.50659","2439.55127","-379.51489","1026.34680","2351.09863","97.16851","1036.40295","2515.75708","-339.53632","835.50140","2274.28711","148.23544","849.08600","2395.36841","","","","","","","-157.18938","978.73920","2532.67041","","","","75.07681","507.77484","2333.98608","-313.06732","195.28691","2649.97046","99.64265","170.91132","2357.78052",NA,"P3",15,11
39,0.38,"","","","-139.42659","1654.79651","2398.70435","","","","","","","","","","34.97364","1374.12891","2435.26245","","","","-148.48436","1425.71667","2435.03296","-374.42215","1026.57751","2346.11182","102.38638","1034.81946","2508.89087","-335.73401","836.17194","2269.07031","151.14781","848.52716","2391.67993","","","","","","","-152.53407","977.89948","2526.33228","","","","78.09821","507.47314","2328.22925","-310.86716","198.34648","2645.94824","100.49087","170.50000","2357.31177",NA,"P3",15,11
40,0.39,"","","","-133.77940","1655.20593","2393.23120","-231.55440","1582.97534","2285.03101","","","","","","","40.23600","1374.11682","2430.16235","","","","-143.34795","1425.37964","2429.24609","-369.55066","1026.65564","2339.93701","107.81200","1034.30005","2501.52979","-331.81152","836.63593","2260.80078","157.56290","847.95148","2380.94507","","","","","","","-148.11649","977.82825","2519.91943","","","","80.90182","507.00726","2322.90820","-308.34149","201.70007","2641.25610","100.14940","171.38799","2353.02002",NA,"P3",15,12
41,0.4,"","","","-127.83328","1655.52527","2387.15747","-226.73776","1583.68152","2279.69580","","","","","","","45.51483","1374.34509","2425.56641","","","","-137.93643","1426.82690","2424.95703","-364.44208","1027.13062","2334.08936","112.55860","1034.00281","2495.06543","-327.37112","836.35846","2256.55029","161.82535","848.74579","2373.34497","","","","","","","-143.64191","978.12543","2513.60083","","","","83.62815","507.10083","2317.83740","-306.43030","206.95587","2637.09497","101.41880","169.58167","2352.06299",NA,"P3",15,12
42,0.41,"","","","-122.18394","1656.23059","2381.07373","-221.42126","1583.80249","2273.77954","","","","","","","50.32809","1375.14148","2420.77124","","","","-132.81323","1427.28149","2419.02148","-360.10150","1027.61792","2331.24536","117.92054","1033.40320","2487.90601","-323.07239","838.08484","2250.58423","166.72653","848.35864","2365.93799","","","","","","","-138.86372","978.71375","2507.34155","","","","86.52940","506.51672","2312.77466","-304.56912","210.30666","2630.51733","101.97976","168.82144","2352.11816",NA,"P3",15,12
43,0.42,"","","","-116.34105","1657.74475","2375.09766","-216.28993","1584.45093","2268.64209","","","","","","","55.47286","1375.30115","2414.94189","","","","-127.93754","1428.12939","2414.08203","-354.90186","1028.99390","2325.24146","122.78282","1034.22412","2481.02002","-318.60080","840.05139","2244.36572","170.96843","849.87292","2356.90063","","","","","","","-134.27556","979.52618","2501.65308","","","","88.78358","506.21719","2310.37256","-301.32883","215.16499","2623.92554","102.37586","168.61821","2351.34741",NA,"P3",15,12
44,0.43,"","","","-110.34900","1658.42419","2368.12769","-211.49554","1585.80688","2262.73511","","","","","","","60.54375","1376.38892","2410.09741","","","","-122.79531","1429.15039","2409.57031","-349.74796","1030.61292","2319.95215","127.92478","1034.76160","2474.09082","-314.37677","842.04193","2236.74512","175.14648","851.82422","2349.51538","","","","","","","-129.55203","980.19513","2495.71265","","","","91.25297","505.45026","2305.97510","-298.79306","221.05989","2616.22900","102.76437","168.30530","2351.70532",NA,"P3",15,12
45,0.44,"","","","-104.68649","1660.42224","2362.07568","-206.58246","1587.10144","2257.33789","","","","","","","65.41709","1378.06396","2404.80273","","","","-118.27560","1430.52502","2403.99097","-344.74155","1032.40942","2313.46533","132.61331","1036.12146","2467.47046","-310.50992","845.65112","2225.05566","179.82639","852.50006","2340.80225","","","","","","","-124.72019","980.62000","2489.72900","","","","93.70556","504.45248","2302.75171","-294.72568","225.77953","2608.13599","103.05643","168.02553","2351.36011",NA,"P3",15,12
46,0.45,"","","","-98.97262","1661.92737","2355.82935","-201.73427","1587.82764","2252.19629","","","","-278.95618","1368.19727","2301.16040","69.87948","1379.22559","2399.81641","","","","-112.98519","1431.60034","2398.26855","-339.80649","1034.43274","2308.66235","138.00974","1037.02612","2460.01440","-306.39307","846.83636","2219.78076","183.79427","854.43304","2334.31763","","","","","","","-119.96509","981.43799","2483.33301","","","","95.92209","503.64056","2300.66357","-290.52554","231.14798","2598.85840","103.35859","168.04591","2351.14331",NA,"P3",15,13
47,0.46,"","","","-93.35233","1663.12146","2349.28247","-196.90549","1588.83643","2246.35742","","","","-274.27826","1370.02112","2295.39038","74.34524","1380.74255","2394.26758","","","","-108.16259","1432.72656","2393.35449","-335.06650","1036.29358","2301.73364","142.87271","1037.91418","2453.74927","-302.61801","849.75153","2214.05518","188.43689","856.37921","2325.51221","","","","","","","-114.94357","982.27820","2477.65015","-210.48366","461.79608","2348.04907","98.53717","502.89905","2298.41479","-285.42133","237.26790","2589.12573","103.46819","168.08089","2350.07617",NA,"P3",15,14
48,0.47,"","","","-87.85772","1664.32764","2343.09668","-192.13722","1589.63501","2241.03003","","","","-269.50803","1371.36792","2290.78320","78.91156","1382.11865","2388.94556","","","","-103.71116","1433.87976","2387.94214","-330.70233","1037.95178","2296.44653","148.05373","1039.33826","2446.86450","-298.52478","851.13239","2204.58130","192.91617","858.75366","2318.10498","","","","","","","-110.39760","983.53607","2472.63623","-203.14629","461.04437","2331.96533","101.92658","502.21533","2297.60474","-280.93698","241.20267","2576.56250","104.06451","167.71687","2349.87891",NA,"P3",15,14
49,0.48,"","","","-82.37154","1665.55005","2336.84131","-187.13821","1590.46948","2235.22119","","","","-264.91772","1373.42102","2285.89917","83.53238","1383.21118","2383.57666","","","","-99.04583","1434.95935","2382.06592","-325.95804","1039.63538","2290.76685","152.59261","1040.86792","2441.27344","-294.80032","854.12109","2198.92651","197.15826","861.15668","2310.51685","","","","","","","-105.81969","984.31659","2467.07886","-196.14796","460.34595","2314.88135","103.94763","502.48383","2295.38672","-275.00729","246.89427","2565.30957","104.41083","167.63673","2349.42285",NA,"P3",15,14
50,0.49,"","","","-77.64783","1666.93164","2331.41895","-183.18457","1591.96558","2230.24390","","","","-260.25748","1374.29333","2280.25659","88.30804","1384.37109","2377.62231","","","","-94.76986","1436.25635","2377.62915","-321.47803","1041.05994","2284.94507","157.59570","1042.12622","2435.21753","-291.92377","856.71979","2187.30615","201.49168","861.99713","2300.13574","","","","","","","-101.14079","985.34039","2461.00952","-189.39226","459.56418","2300.21436","105.95621","501.95178","2292.65576","-269.18738","254.12476","2554.09814","104.86433","166.13992","2347.98267",NA,"P3",15,14
51,0.5,"","","","-72.22974","1667.41077","2324.89551","-178.86192","1592.44617","2225.14819","","","","-255.70476","1375.75208","2275.20068","92.59509","1385.48560","2371.89941","","","","-89.79794","1436.60229","2372.05664","-316.81970","1042.35840","2278.83228","162.65623","1043.50891","2429.01050","-288.44037","858.57043","2180.44946","205.77657","864.38000","2292.51782","","","","","","","-96.67160","985.94263","2455.74658","-182.81905","460.79053","2283.51025","108.36731","501.47903","2290.21826","-263.06470","257.94095","2541.06763","105.04019","166.08072","2347.67065",NA,"P3",15,14
52,0.51,"","","","-67.39938","1668.22839","2319.29712","-174.41939","1592.74353","2219.82202","","","","-251.22836","1376.34607","2270.46118","96.83569","1385.93164","2366.25513","","","","-85.12891","1437.23767","2366.13110","-312.61795","1043.47302","2273.10767","167.61281","1044.19177","2422.92505","-284.42148","859.84381","2177.02002","210.39645","866.64551","2284.84668","","","","","","","-92.73031","987.21307","2450.74072","-175.75641","459.87631","2273.49194","110.60037","501.09525","2288.36108","-255.67508","263.12073","2527.52075","105.59410","165.61240","2347.56421",NA,"P3",15,14
53,0.52,"","","","-62.49739","1668.59875","2313.12939","-170.54523","1593.68042","2214.76587","","","","-247.18175","1377.25427","2264.99438","101.15960","1386.65552","2360.32056","","","","-80.62054","1437.92627","2360.19604","-309.02985","1044.11694","2267.65698","172.58296","1044.46924","2416.48267","-282.23169","863.33807","2163.71948","214.53108","868.40668","2276.12720","","","","","","","-88.66788","987.79773","2445.16675","-170.17584","462.27679","2252.95044","113.17874","500.06918","2286.68726","-247.25856","268.94470","2515.30420","106.03748","165.46315","2346.96167",NA,"P3",15,14
54,0.53,"","","","-57.82351","1669.05640","2307.17798","-166.49855","1594.14661","2209.38428","","","","-243.00108","1377.61353","2260.21411","105.76186","1386.96680","2353.79468","","","","-76.17393","1438.85278","2354.81982","-304.84732","1044.75464","2262.30981","177.48615","1045.12256","2410.19556","-278.85620","865.33636","2157.89453","218.74753","870.45551","2268.89624","","","","","","","-84.91175","988.60425","2439.81592","-164.43814","464.31119","2235.67163","115.08909","499.78333","2283.57690","-240.40610","274.63934","2503.79932","106.14196","165.34729","2346.77002",NA,"P3",15,14
55,0.54,"","","","-53.22620","1669.25317","2301.13428","-162.56459","1594.24475","2203.95313","","","","-238.88020","1378.14905","2255.33154","110.30735","1387.22852","2347.18701","","","","-71.41916","1439.37524","2349.45117","-301.09698","1045.41138","2255.99268","182.36534","1045.49841","2403.96313","-275.32755","866.34833","2149.85962","223.38199","871.18042","2260.42261","","","","","","","-81.20348","988.65009","2434.15015","-159.11716","467.00082","2223.18408","117.57346","498.78763","2282.08179","-231.06903","279.88541","2491.11987","106.66716","165.25238","2346.34082",NA,"P3",15,14
56,0.55,"","","","-48.81571","1669.72803","2295.11255","-158.77472","1594.64307","2198.62939","","","","-235.20367","1378.79211","2250.50391","114.49110","1387.49536","2341.30200","","","","-67.44254","1440.17273","2344.28857","-297.13864","1045.41370","2250.24683","187.41768","1044.82739","2397.11499","-271.88217","868.42139","2142.97144","227.19710","872.54846","2252.66919","","","","","","","-78.15043","989.68787","2428.91260","-153.23187","469.29617","2209.56885","119.10479","498.09573","2279.38477","-223.49031","282.16568","2477.12939","106.82189","165.26749","2346.18945",NA,"P3",15,14
57,0.56,"","","","-44.28156","1669.86145","2288.79004","-155.23071","1594.80579","2193.56348","","","","-231.17934","1378.70569","2244.61255","118.72210","1387.37329","2334.84375","","","","-63.11440","1440.51672","2338.45337","-293.83411","1046.09155","2244.04199","191.90547","1044.78784","2390.66797","-269.04156","870.98364","2134.44824","231.44695","874.68195","2245.19092","","","","","","","-75.01352","990.13049","2423.51685","-148.72270","472.83554","2192.45142","120.87141","498.16458","2276.91235","-214.53532","287.29715","2464.87134","107.02858","165.30341","2345.90356",NA,"P3",15,14
58,0.57,"","","","-39.98651","1670.30518","2282.17505","-151.72234","1595.17322","2188.14233","","","","-227.51157","1379.29089","2240.04688","122.87816","1387.53052","2328.67578","","","","-58.82408","1440.88379","2332.49756","-289.93973","1046.38025","2237.93579","196.54388","1045.24744","2384.25073","-266.04279","872.87366","2124.13428","235.27170","875.24890","2236.65942","-123.55125","891.85754","2183.67554","","","","-71.68228","990.32367","2417.55322","-142.99377","474.64899","2178.71631","122.34338","496.96674","2274.20557","-206.93980","287.82275","2449.22583","107.38434","165.62485","2345.18506",NA,"P3",15,15
59,0.58,"","","","-36.12651","1671.13818","2276.34033","-147.88853","1595.07031","2182.09888","","","","-223.69907","1379.96167","2234.70142","126.96123","1387.50586","2322.25903","","","","-54.55428","1441.20764","2326.49487","-286.26050","1047.09863","2232.92285","200.89053","1044.80286","2377.38110","-263.39175","875.60205","2116.93335","239.61403","875.56622","2230.36182","-121.06646","892.00403","2180.72021","","","","-69.09885","991.13654","2412.58911","-137.37747","476.88095","2163.92310","123.79301","497.12115","2272.53198","-198.22246","288.68430","2433.82104","107.65726","165.79602","2344.60278",NA,"P3",15,15
60,0.59,"","","","-32.02881","1671.37463","2269.29175","-144.84273","1595.48352","2176.92090","","","","-220.24380","1380.37817","2230.42725","131.15948","1387.11401","2315.61572","","","","-50.31691","1441.78210","2320.70313","-283.09753","1047.84143","2226.83618","205.00572","1044.62390","2370.68091","-260.72269","878.43896","2108.45337","242.62845","876.91772","2220.98218","-118.75328","894.02917","2174.59180","","","","-66.45921","991.94775","2407.21289","-131.48355","480.47269","2151.50732","124.88570","497.51379","2270.35083","-189.50211","288.56049","2418.21362","107.80453","165.88980","2344.41772",NA,"P3",15,15
61,0.6,"","","","-27.91615","1671.86206","2262.56689","-141.29863","1595.15735","2170.80493","","","","-216.52463","1381.52136","2225.46948","134.89130","1387.30627","2309.27979","","","","-46.43408","1442.74756","2315.12598","-279.77820","1048.83228","2221.80396","209.46507","1044.71594","2363.76196","-257.48495","880.31189","2100.19214","245.30728","877.14343","2211.12573","-116.51659","896.14227","2167.53003","","","","-63.48913","992.20251","2401.59668","-126.86088","484.48303","2136.08789","126.06618","496.83411","2267.91968","-181.38412","286.77203","2402.31812","107.92302","166.06262","2343.83643",NA,"P3",15,15
62,0.61,"","","","-24.33471","1672.63989","2255.92285","-138.34796","1595.49707","2165.57471","","","","-213.24942","1382.08496","2220.32666","138.53883","1387.71753","2302.69897","","","","-42.72803","1443.11633","2309.39404","-276.44843","1049.67590","2215.72070","213.53075","1044.85095","2357.16260","-254.98434","883.09222","2092.17017","248.93254","878.61609","2204.61230","-114.33348","897.59039","2161.42188","","","","-60.63507","992.57062","2395.98975","-120.99611","486.67419","2122.18433","126.85825","495.76382","2265.70386","-172.19855","283.21497","2384.65674","107.91280","166.09462","2343.68970",NA,"P3",15,15
