"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.9294,1071.19641,-1580.0481,-252.47575,920.6134,-1681.97314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.81828,430.55527,-1515.98523,NA,NA,NA,-87.17516,72.57688,-1522.75635,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.87637,1071.25464,-1578.37878,-252.31291,920.87219,-1681.16321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.29473,430.07498,-1516.23145,NA,NA,NA,-86.477,71.4053,-1523.01526,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.21162,1071.74329,-1575.44922,-252.18448,921.24652,-1680.34387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.13255,429.29425,-1515.69421,NA,NA,NA,-86.34731,71.11443,-1522.98755,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.70201,1072.18005,-1576.69519,-251.96561,921.69238,-1679.63611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.01291,427.62323,-1514.79419,NA,NA,NA,-84.85953,70.15439,-1524.65613,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.56689,1072.17188,-1574.85962,-251.62892,922.28717,-1679.02185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.37198,426.77637,-1515.05505,NA,NA,NA,-84.86236,68.42675,-1523.78369,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.89735,1073.25708,-1570.14624,-251.24066,922.83813,-1678.24365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.32391,425.85342,-1515.43604,NA,NA,NA,-84.09402,66.95729,-1524.40991,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.79447,1073.68945,-1571.97229,-250.87126,923.33386,-1677.49841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.14753,425.16379,-1514.93921,NA,NA,NA,-82.84554,66.34816,-1525.21277,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.81842,1074.50488,-1567.99084,-250.42316,923.84784,-1676.78235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.10736,424.46487,-1514.58801,NA,NA,NA,-82.47843,66.11292,-1525.23718,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.62889,1074.8009,-1566.07715,-250.05995,924.31384,-1676.16772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.92026,423.60544,-1515.06104,NA,NA,NA,-81.80464,65.69465,-1525.52527,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.47243,1075.66589,-1564.39917,-249.67436,924.53473,-1675.59241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.41234,423.48508,-1515.21667,NA,NA,NA,-80.82939,64.58044,-1525.98828,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.19698,1075.7854,-1562.20227,-249.13597,924.62012,-1675.01904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.10432,422.69916,-1515.16101,NA,NA,NA,-79.51601,63.74742,-1526.01636,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.92647,1076.74719,-1556.32861,-248.42932,924.66687,-1674.60193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.27793,421.23062,-1514.30908,NA,NA,NA,-78.17951,63.04959,-1526.83911,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.68333,1076.36743,-1555.15186,-247.39241,924.62415,-1674.05835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.71653,420.88531,-1515.47119,NA,NA,NA,-77.95148,61.24607,-1526.24695,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.21818,1076.80286,-1552.5033,-246.11472,924.35425,-1673.4054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.5466,420.64178,-1516.23755,NA,NA,NA,-77.15298,60.37104,-1526.37134,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.27282,1076.19031,-1549.17285,-244.38391,923.65179,-1672.10901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.01033,420.2095,-1515.64368,NA,NA,NA,-76.5475,59.63132,-1526.94104,NA,NA,NA
16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.13209,1075.65698,-1544.87695,-242.32478,923.55035,-1671.67224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.20827,419.57715,-1514.79138,NA,NA,NA,-76.16914,59.70004,-1526.31128,NA,NA,NA
17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.07014,1075.1825,-1542.45483,-239.76155,922.46979,-1669.74219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.131,418.83658,-1514.02112,NA,NA,NA,-74.9566,59.80371,-1527.17297,NA,NA,NA
18,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.8846,1073.69995,-1536.84912,-236.89252,921.492,-1668.23621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.50889,418.16705,-1513.15002,NA,NA,NA,-74.46496,60.70151,-1527.06775,NA,NA,NA
19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.54525,1073.75244,-1532.94348,-233.98097,921.36481,-1666.65527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.131,418.83658,-1514.02112,NA,NA,NA,-74.42881,60.74704,-1527.09326,NA,NA,NA
20,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.22402,1073.49866,-1527.69141,-231.25764,921.03174,-1664.26111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.0765,418.90503,-1513.77917,NA,NA,NA,-73.82433,60.9139,-1527.51379,NA,NA,NA
21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.68247,1073.15869,-1521.46899,-229.1813,920.99292,-1662.45679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.14069,419.15668,-1513.29785,NA,NA,NA,-73.74983,61.01299,-1527.57104,NA,NA,NA
22,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20845,1073.7572,-1515.23962,-227.50267,921.09235,-1660.14478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.1395,419.30423,-1512.95581,NA,NA,NA,-73.16814,61.00454,-1527.83569,NA,NA,NA
23,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26977,1074.4187,-1506.92334,-226.2459,921.38757,-1657.82349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.1395,419.30423,-1512.95581,NA,NA,NA,-73.09225,61.08706,-1527.87793,NA,NA,NA
24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47266,1075.44385,-1500.82813,-225.44928,921.90869,-1655.96045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.36089,419.42023,-1512.07886,NA,NA,NA,-72.78658,61.2952,-1527.13611,NA,NA,NA
25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60892,1075.31213,-1493.6051,-225.19659,922.09686,-1653.45959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.85924,418.76797,-1511.0376,NA,NA,NA,-72.17818,61.71487,-1526.81299,NA,NA,NA
26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70792,1075.78601,-1487.75439,-225.29648,922.46631,-1651.06177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.94073,418.84271,-1510.99133,NA,NA,NA,-71.80194,61.57634,-1526.82788,NA,NA,NA
27,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01002,1076.26306,-1481.60022,-225.8094,922.47882,-1648.46582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.87346,419.09848,-1510.29834,NA,NA,NA,-70.97448,61.97683,-1526.88794,NA,NA,NA
28,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64777,1076.57495,-1473.86121,-226.60248,922.57758,-1646.14563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.56394,419.0058,-1509.74915,NA,NA,NA,-70.79153,61.98269,-1526.82178,NA,NA,NA
29,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14127,1077.75488,-1467.14746,-227.46187,922.44946,-1643.34583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.47445,419.68646,-1508.04333,NA,NA,NA,-70.41611,61.17626,-1526.3208,NA,NA,NA
30,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.60518,1077.93201,-1459.03503,-228.54497,922.45355,-1640.70313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.23964,419.63507,-1505.71362,NA,NA,NA,-69.91287,61.09764,-1526.0636,NA,NA,NA
31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.40903,1077.62195,-1451.85229,-229.64098,922.16504,-1638.03381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.58402,419.58459,-1503.23901,NA,NA,NA,-69.2961,60.7527,-1525.93481,NA,NA,NA
32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.90595,1078.17969,-1444.53516,-230.79195,921.58984,-1634.70007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.85562,419.37503,-1500.71643,NA,NA,NA,-68.64941,60.93793,-1526.29724,NA,NA,NA
33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.68587,1078.29126,-1439.67603,-231.86794,921.39197,-1631.8855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.00648,418.55984,-1497.46387,NA,NA,NA,-68.4503,60.70542,-1526.23596,NA,NA,NA
34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.81274,1078.77979,-1431.10193,-233.01572,920.66467,-1628.33142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.81467,416.81235,-1493.12573,NA,NA,NA,-68.61964,59.26516,-1525.20313,NA,NA,NA
35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.90738,1078.17981,-1423.01672,-233.90591,920.22308,-1624.82397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.85735,416.79022,-1489.83386,NA,NA,NA,-67.06223,58.61064,-1526.00476,NA,NA,NA
36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.45378,1078.06799,-1415.17017,-234.7132,919.66486,-1620.87195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.67023,416.79749,-1486.41833,NA,NA,NA,-66.74529,57.97956,-1526.42627,NA,NA,NA
37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.79454,1078.60608,-1406.08472,-235.43811,919.05042,-1616.77661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.26656,414.33109,-1481.68335,NA,NA,NA,-65.70153,57.11199,-1525.94678,NA,NA,NA
