"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.76675,1084.54602,-1524.65356,NA,NA,NA,NA,NA,NA,-504.37341,858.96637,-1518.92676,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.31965,410.78757,-1512.9104,-379.28619,74.91977,-1487.86328,NA,NA,NA,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.52399,1084.05664,-1525.97778,NA,NA,NA,NA,NA,NA,-506.22992,858.87573,-1521.34753,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.79867,410.73254,-1513.7262,-381.15427,78.0398,-1483.43323,NA,NA,NA,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.25296,1084.14893,-1522.34399,NA,NA,NA,NA,NA,NA,-508.62561,859.35754,-1524.10132,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.30701,410.70798,-1514.51379,-383.0394,78.41431,-1482.93689,NA,NA,NA,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.03824,1083.97705,-1521.4696,NA,NA,NA,NA,NA,NA,-511.55283,860.06171,-1526.58948,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.90275,410.81332,-1515.12256,-384.62296,77.9992,-1484.06067,NA,NA,NA,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.90057,1083.72205,-1521.19568,NA,NA,NA,NA,NA,NA,-513.30493,860.66553,-1529.91187,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.25589,410.77142,-1515.41687,-388.29224,80.38613,-1476.90259,NA,NA,NA,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.53395,1083.38464,-1519.75549,NA,NA,NA,NA,NA,NA,-515.25128,861.81635,-1533.91931,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.38912,410.31522,-1514.60071,-391.91013,83.82433,-1474.38232,NA,NA,NA,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5556,1083.20032,-1515.96533,NA,NA,NA,NA,NA,NA,-517.75159,861.19916,-1533.11145,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.30339,411.06277,-1514.70105,-398.01907,85.77343,-1471.43811,NA,NA,NA,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.04871,1083.34814,-1514.56873,NA,NA,NA,NA,NA,NA,-520.50049,862.24829,-1537.58496,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.91017,411.03906,-1515.63623,-404.36301,87.17956,-1469.75745,NA,NA,NA,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.14466,1083.52161,-1512.12866,NA,NA,NA,NA,NA,NA,-522.91998,862.34766,-1539.23584,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.84984,410.2565,-1514.44873,-412.76657,87.383,-1465.18762,NA,NA,NA,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.53912,1084.1803,-1510.32336,NA,NA,NA,NA,NA,NA,-525.91998,861.93414,-1539.48389,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.14737,410.76892,-1514.70996,-420.84113,86.22483,-1465.63452,NA,NA,NA,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.65613,1084.06592,-1506.28369,NA,NA,NA,NA,NA,NA,-527.88812,862.30438,-1541.69458,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.39886,412.06384,-1515.2356,-430.44049,86.4999,-1460.81848,NA,NA,NA,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.13492,1083.92676,-1504.49194,NA,NA,NA,NA,NA,NA,-530.79773,862.32147,-1542.6958,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.82839,411.11957,-1514.25464,-439.27786,86.34106,-1458.71851,NA,NA,NA,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.10848,1084.62,-1500.80896,NA,NA,NA,NA,NA,NA,-533.44812,861.87671,-1543.02234,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.10433,410.92239,-1514.27625,-448.66733,86.62396,-1456.10193,NA,NA,NA,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.46961,1084.29199,-1499.82642,NA,NA,NA,NA,NA,NA,-535.35376,862.08972,-1544.59338,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.01949,410.31076,-1512.00354,-456.36301,87.39404,-1453.81641,NA,NA,NA,NA,NA,NA
15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.57862,1084.66406,-1494.34753,NA,NA,NA,NA,NA,NA,-538.30389,861.94476,-1545.29443,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.66723,410.37265,-1511.6012,-466.18723,89.24802,-1443.8075,NA,NA,NA,NA,NA,NA
16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.75911,1085.51624,-1490.8042,NA,NA,NA,NA,NA,NA,-540.99677,861.36462,-1545.53687,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.71393,409.97186,-1510.6936,-474.97137,88.79861,-1441.39844,NA,NA,NA,NA,NA,NA
17,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.37814,1085.4668,-1487.90747,NA,NA,NA,NA,NA,NA,-543.22375,860.09503,-1544.92383,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.35788,410.12286,-1510.24316,-483.96021,88.00072,-1440.75879,NA,NA,NA,NA,NA,NA
18,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.39551,1085.66516,-1482.02881,NA,NA,NA,NA,NA,NA,-547.01074,858.71637,-1542.96765,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.55556,410.0061,-1508.74292,-494.00848,89.94391,-1433.69763,NA,NA,NA,NA,NA,NA
19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.68674,1086.22644,-1477.37292,NA,NA,NA,NA,NA,NA,-549.35199,858.55231,-1543.94458,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.95168,409.19119,-1508.4231,-501.69952,87.08486,-1436.14258,NA,NA,NA,NA,NA,NA
20,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.63775,1086.50671,-1474.41455,NA,NA,NA,NA,NA,NA,-552.18872,857.67249,-1543.66992,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.53107,409.57291,-1507.50757,-510.77194,88.84797,-1431.29773,NA,NA,NA,NA,NA,NA
21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.35103,1087.41504,-1469.20862,NA,NA,NA,NA,NA,NA,-554.95996,857.09277,-1543.72681,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.63035,410.01782,-1506.40405,-519.53168,90.08665,-1422.52429,NA,NA,NA,NA,NA,NA
22,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.11997,1087.03296,-1466.68164,NA,NA,NA,NA,NA,NA,-557.78442,855.15399,-1541.74048,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.69529,409.89111,-1504.79749,-526.94043,87.97243,-1423.59888,NA,NA,NA,NA,NA,NA
23,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.11936,1088.21692,-1460.43848,NA,NA,NA,NA,NA,NA,-561.64111,854.86066,-1541.08911,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.03122,409.63257,-1504.05945,-534.16168,86.86884,-1426.04517,NA,NA,NA,NA,NA,NA
24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.85327,1088.09729,-1454.11694,NA,NA,NA,NA,NA,NA,-564.83563,853.84601,-1540.36084,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.97191,409.16763,-1501.81128,-543.61194,86.63405,-1420.61414,NA,NA,NA,NA,NA,NA
25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51956,1087.91699,-1448.33606,NA,NA,NA,NA,NA,NA,-568.58307,852.97803,-1538.49365,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.21941,408.77496,-1501.14783,-550.15314,86.43845,-1418.42188,NA,NA,NA,NA,NA,NA
26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29827,1087.26013,-1444.12463,NA,NA,NA,NA,NA,NA,-572.97986,852.0061,-1536.29028,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.08035,408.87344,-1499.29797,-558.3573,88.16248,-1411.0293,NA,NA,NA,NA,NA,NA
27,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56792,1087.05151,-1437.94897,NA,NA,NA,NA,NA,NA,-576.21674,851.01184,-1534.58643,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.40289,408.59814,-1498.8324,-565.4314,87.38754,-1412.72351,NA,NA,NA,NA,NA,NA
28,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.25642,1087.11084,-1431.29919,NA,NA,NA,NA,NA,NA,-580.5827,850.28656,-1532.44446,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.78186,408.57785,-1498.3999,-572.77167,86.4384,-1410.98889,NA,NA,NA,NA,NA,NA
29,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.48071,1086.27271,-1428.05896,NA,NA,NA,NA,NA,NA,-585.61725,850.52539,-1531.36804,NA,NA,NA,-382.39917,1010.95978,-1379.93921,NA,NA,NA,-64.3912,408.65259,-1497.21265,-578.59625,86.45201,-1408.64954,NA,NA,NA,NA,NA,NA
30,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.83757,1085.61414,-1422.01929,NA,NA,NA,NA,NA,NA,-589.68817,848.1485,-1526.55225,NA,NA,NA,-387.36453,1009.28265,-1377.34363,NA,NA,NA,-66.95924,408.04794,-1495.72314,-585.50195,85.39758,-1407.69995,NA,NA,NA,NA,NA,NA
31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.25347,1084.69067,-1418.73315,NA,NA,NA,NA,NA,NA,-594.86566,848.2265,-1524.73254,NA,NA,NA,-392.99466,1008.46582,-1375.72278,NA,NA,NA,-71.05885,407.04547,-1492.91174,-591.66797,86.79622,-1405.30493,NA,NA,NA,NA,NA,NA
32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.68248,1084.11267,-1413.04163,NA,NA,NA,NA,NA,NA,-599.71252,847.60406,-1521.74854,NA,NA,NA,-398.27536,1009.73889,-1370.19031,NA,NA,NA,-73.38958,406.2785,-1491.63599,-595.20642,82.58992,-1412.453,-27.49357,50.14664,-1532.44421,NA,NA,NA
33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.94469,1083.19678,-1406.99365,NA,NA,NA,NA,NA,NA,-605.08472,846.15057,-1517.06299,NA,NA,NA,-405.4744,1007.69885,-1367.76501,NA,NA,NA,-77.65692,405.39273,-1488.18994,-600.90729,81.98719,-1412.09583,-27.76986,51.63164,-1534.18628,NA,NA,NA
34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.39737,1082.88806,-1403.07129,NA,NA,NA,NA,NA,NA,-610.75458,846.02478,-1513.93164,NA,NA,NA,-411.27008,1006.38556,-1366.98242,NA,NA,NA,-79.57925,406.03207,-1487.43945,-606.28973,82.8131,-1407.73083,-27.87082,51.54542,-1534.47485,NA,NA,NA
35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.2639,1081.66125,-1396.23462,NA,NA,NA,NA,NA,NA,-616.87842,844.72815,-1508.45251,NA,NA,NA,-417.7514,1007.02301,-1363.09851,NA,NA,NA,-83.98006,405.30975,-1485.13293,-609.34442,79.88881,-1415.53491,-29.30103,51.62381,-1534.47949,NA,NA,NA
36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.99318,1081.63721,-1391.34473,NA,NA,NA,NA,NA,NA,-622.29285,844.30579,-1504.83228,NA,NA,NA,-425.61389,1006.17542,-1361.23914,NA,NA,NA,-87.75912,404.29184,-1481.85449,-613.3811,80.33031,-1413.14856,-30.73174,51.70193,-1534.48413,NA,NA,NA
37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.93695,1080.09692,-1387.13916,NA,NA,NA,NA,NA,NA,-628.61774,844.73669,-1501.51038,NA,NA,NA,-432.14859,1005.47681,-1355.59045,NA,NA,NA,-90.84077,404.7868,-1479.75073,-615.737,79.4455,-1416.28711,-32.91683,52.05096,-1533.40088,NA,NA,NA
38,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.95689,1079.83167,-1379.62183,NA,NA,NA,NA,NA,NA,-634.83112,843.43396,-1495.12158,NA,NA,NA,-439.98938,1006.72302,-1350.72681,NA,NA,NA,-96.79618,405.10706,-1475.48926,-618.84027,76.62404,-1423.82434,-33.69117,52.39548,-1533.40979,NA,NA,NA
39,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.68593,1079.9762,-1373.56946,NA,NA,NA,NA,NA,NA,-641.04517,843.71661,-1490.70593,NA,NA,NA,-447.12607,1005.79572,-1349.05273,NA,NA,NA,-102.12664,404.61646,-1471.38879,-620.81604,76.80485,-1424.1272,-36.06176,52.82423,-1532.32971,NA,NA,NA
40,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.15423,1080.58557,-1366.75232,NA,NA,NA,NA,NA,NA,-647.19537,845.0274,-1487.31982,NA,NA,NA,-454.18958,1003.78503,-1350.41895,NA,NA,NA,-108.42664,404.17038,-1466.3269,-623.65442,75.5199,-1428.33276,-37.00194,54.27558,-1531.53687,NA,NA,NA
