"Frame","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z"
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-301.79865,1082.4198,-1212.16821,NA,NA,NA,NA,NA,NA,NA,NA,NA,-474.57718,974.57178,-1238.9126,NA,NA,NA,NA,NA,NA,-299.9574,424.48337,-1356.81921,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-308.71143,1082.73389,-1209.81116,NA,NA,NA,NA,NA,NA,NA,NA,NA,-479.37204,976.6424,-1233.26331,NA,NA,NA,NA,NA,NA,-308.50604,428.38254,-1343.89099,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-315.75272,1084.28833,-1207.39783,NA,NA,NA,NA,NA,NA,NA,NA,NA,-484.29126,978.5528,-1227.1958,NA,NA,NA,NA,NA,NA,-315.57086,430.2121,-1326.62927,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-322.20715,1084.56604,-1204.32898,NA,NA,NA,NA,NA,NA,NA,NA,NA,-489.3432,979.17426,-1223.87756,NA,NA,NA,NA,NA,NA,-324.43414,433.0401,-1309.84985,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-328.06003,1085.68274,-1202.98608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-494.2771,981.54053,-1217.06824,NA,NA,NA,NA,NA,NA,-331.22507,433.67935,-1295.59277,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-333.93796,1085.62524,-1199.80139,NA,NA,NA,NA,NA,NA,NA,NA,NA,-498.77917,982.1593,-1215.5116,NA,NA,NA,NA,NA,NA,-339.00458,435.10355,-1276.94946,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-339.40805,1086.44641,-1197.96826,NA,NA,NA,NA,NA,NA,NA,NA,NA,-503.2579,984.3905,-1208.41528,NA,NA,NA,NA,NA,NA,-345.54321,436.51807,-1259.04346,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-344.82739,1087.4613,-1194.28845,NA,NA,NA,NA,NA,NA,NA,NA,NA,-508.01392,984.81915,-1203.45471,NA,NA,NA,NA,NA,NA,-352.6904,437.59311,-1241.52734,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-348.63062,1087.97913,-1192.7804,NA,NA,NA,NA,NA,NA,NA,NA,NA,-511.27316,987.40253,-1200.50122,NA,NA,NA,NA,NA,NA,-359.90866,439.18839,-1224.36401,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-352.48746,1088.7655,-1189.00842,NA,NA,NA,NA,NA,NA,NA,NA,NA,-515.51233,986.67993,-1193.82458,NA,NA,NA,NA,NA,NA,-367.81934,440.49295,-1204.49475,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.00262,1088.59839,-1185.24658,NA,NA,NA,NA,NA,NA,NA,NA,NA,-519.64502,987.7796,-1189.76819,NA,NA,NA,NA,NA,NA,-374.42618,442.24036,-1187.93481,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-357.87418,1089.38403,-1180.61292,NA,NA,NA,NA,NA,NA,NA,NA,NA,-522.31818,988.74109,-1183.05505,NA,NA,NA,NA,NA,NA,-383.68573,443.02411,-1169.32153,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-359.68015,1089.26477,-1177.49463,NA,NA,NA,NA,NA,NA,-874.78204,812.48859,-1412.65344,-524.96643,987.78662,-1177.58667,NA,NA,NA,NA,NA,NA,-391.73117,445.59082,-1151.31677,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-360.21954,1088.81189,-1175.46301,NA,NA,NA,NA,NA,NA,-886.82416,813.40216,-1396.77539,-527.40735,989.24951,-1170.33911,NA,NA,NA,NA,NA,NA,-400.19034,448.69513,-1133.96008,NA,NA,NA,NA,NA,NA,NA,NA,NA
