"SourceFile","Frame","Time","C7_to_A","C7_to_B","S2_to_A","S2_to_B","TrialNum","Mean_to_A_frame","Mean_to_B_frame"
"P2_Trial7.csv",1,0,NA,NA,1487.91075159523,2931.2204615085,7,1487.91075159523,2931.2204615085
"P2_Trial7.csv",2,0.01,NA,NA,1484.80121937646,2928.04712937636,7,1484.80121937646,2928.04712937636
"P2_Trial7.csv",3,0.02,NA,NA,1481.88299663308,2925.06764652413,7,1481.88299663308,2925.06764652413
"P2_Trial7.csv",4,0.03,NA,NA,1479.0009189578,2922.08846391709,7,1479.0009189578,2922.08846391709
"P2_Trial7.csv",5,0.04,NA,NA,1476.05732011461,2919.06319611114,7,1476.05732011461,2919.06319611114
"P2_Trial7.csv",6,0.05,NA,NA,1472.80900605455,2915.72685211199,7,1472.80900605455,2915.72685211199
"P2_Trial7.csv",7,0.06,NA,NA,1469.26887871841,2912.09380593942,7,1469.26887871841,2912.09380593942
"P2_Trial7.csv",8,0.07,NA,NA,1465.76515051978,2908.50286043177,7,1465.76515051978,2908.50286043177
"P2_Trial7.csv",9,0.08,NA,NA,1462.31669986437,2904.99536549496,7,1462.31669986437,2904.99536549496
"P2_Trial7.csv",10,0.09,NA,NA,1458.23904390989,2900.83362937182,7,1458.23904390989,2900.83362937182
"P2_Trial7.csv",11,0.1,NA,NA,1455.07589322844,2897.60732710816,7,1455.07589322844,2897.60732710816
"P2_Trial7.csv",12,0.11,NA,NA,1450.46581967793,2892.93244941363,7,1450.46581967793,2892.93244941363
"P2_Trial7.csv",13,0.12,NA,NA,1446.81147150633,2889.21402864492,7,1446.81147150633,2889.21402864492
"P2_Trial7.csv",14,0.13,NA,NA,1441.68372778558,2884.07405993687,7,1441.68372778558,2884.07405993687
"P2_Trial7.csv",15,0.14,NA,NA,1438.03291658344,2880.31998902341,7,1438.03291658344,2880.31998902341
"P2_Trial7.csv",16,0.15,NA,NA,1432.82493787506,2875.08264143195,7,1432.82493787506,2875.08264143195
"P2_Trial7.csv",17,0.16,NA,NA,1428.74459879825,2870.86699550186,7,1428.74459879825,2870.86699550186
"P2_Trial7.csv",18,0.17,NA,NA,1423.80200466693,2865.83278216802,7,1423.80200466693,2865.83278216802
"P2_Trial7.csv",19,0.18,NA,NA,1418.73691001632,2860.64943347494,7,1418.73691001632,2860.64943347494
"P2_Trial7.csv",20,0.19,NA,NA,1413.97140140311,2855.72744664438,7,1413.97140140311,2855.72744664438
"P2_Trial7.csv",21,0.2,NA,NA,1408.99316262454,2850.58707963059,7,1408.99316262454,2850.58707963059
"P2_Trial7.csv",22,0.21,NA,NA,1403.70106572884,2845.12657383538,7,1403.70106572884,2845.12657383538
"P2_Trial7.csv",23,0.22,NA,NA,1398.51213454566,2839.75472252216,7,1398.51213454566,2839.75472252216
"P2_Trial7.csv",24,0.23,NA,NA,1392.97532281782,2834.03155296012,7,1392.97532281782,2834.03155296012
"P2_Trial7.csv",25,0.24,NA,NA,1387.30478340003,2828.17404951666,7,1387.30478340003,2828.17404951666
"P2_Trial7.csv",26,0.25,NA,NA,1382.2006367701,2822.8172295332,7,1382.2006367701,2822.8172295332
"P2_Trial7.csv",27,0.26,NA,NA,1376.04871004818,2816.44324243431,7,1376.04871004818,2816.44324243431
"P2_Trial7.csv",28,0.27,NA,NA,1370.72742525316,2810.86898411907,7,1370.72742525316,2810.86898411907
"P2_Trial7.csv",29,0.28,NA,NA,1364.80390339167,2804.63823138536,7,1364.80390339167,2804.63823138536
"P2_Trial7.csv",30,0.29,NA,NA,1359.35167974792,2798.87539719278,7,1359.35167974792,2798.87539719278
"P2_Trial7.csv",31,0.3,NA,NA,1354.16492029191,2793.29666287352,7,1354.16492029191,2793.29666287352
"P2_Trial7.csv",32,0.31,NA,NA,1348.60346664102,2787.33724802588,7,1348.60346664102,2787.33724802588
"P2_Trial7.csv",33,0.32,NA,NA,1344.17172814147,2782.35506582403,7,1344.17172814147,2782.35506582403
"P2_Trial7.csv",34,0.33,NA,NA,1338.57064867348,2776.20972244263,7,1338.57064867348,2776.20972244263
"P2_Trial7.csv",35,0.34,NA,NA,1333.85655010819,2770.87003398975,7,1333.85655010819,2770.87003398975
"P2_Trial7.csv",36,0.35,NA,NA,1328.62449984185,2764.9596277584,7,1328.62449984185,2764.9596277584
"P2_Trial7.csv",37,0.36,NA,NA,1323.79699347807,2759.39211575362,7,1323.79699347807,2759.39211575362
"P2_Trial7.csv",38,0.37,NA,NA,1319.5398217247,2754.32871944069,7,1319.5398217247,2754.32871944069
"P2_Trial7.csv",39,0.38,NA,NA,1314.8428313287,2748.76990621369,7,1314.8428313287,2748.76990621369
"P2_Trial7.csv",40,0.39,NA,NA,1310.98502093648,2743.96037289185,7,1310.98502093648,2743.96037289185
"P2_Trial7.csv",41,0.4,NA,NA,1307.03623519631,2738.9816361524,7,1307.03623519631,2738.9816361524
"P2_Trial7.csv",42,0.41,NA,NA,1302.43991965539,2733.36696411204,7,1302.43991965539,2733.36696411204
"P2_Trial7.csv",43,0.42,NA,NA,1297.93957578413,2727.80931792743,7,1297.93957578413,2727.80931792743
"P2_Trial7.csv",44,0.43,NA,NA,1293.64387021869,2722.45269330528,7,1293.64387021869,2722.45269330528
"P2_Trial7.csv",45,0.44,NA,NA,1289.76401143776,2717.44220726669,7,1289.76401143776,2717.44220726669
"P2_Trial7.csv",46,0.45,NA,NA,1286.84183032437,2713.37526786783,7,1286.84183032437,2713.37526786783
"P2_Trial7.csv",47,0.46,NA,NA,1283.11117029347,2708.49434494675,7,1283.11117029347,2708.49434494675
"P2_Trial7.csv",48,0.47,NA,NA,1280.46051226065,2704.65403174076,7,1280.46051226065,2704.65403174076
