"SourceFile","Frame","Time","C7_to_A","C7_to_B","S2_to_A","S2_to_B","TrialNum","Mean_to_A_frame","Mean_to_B_frame"
"P2_Trial19.csv",1,0,NA,NA,1385.77823947588,2813.63046323219,19,1385.77823947588,2813.63046323219
"P2_Trial19.csv",2,0.01,NA,NA,1382.0311689646,2809.49078998942,19,1382.0311689646,2809.49078998942
"P2_Trial19.csv",3,0.02,NA,NA,1378.88541911061,2805.93304873571,19,1378.88541911061,2805.93304873571
"P2_Trial19.csv",4,0.03,NA,NA,1375.95707989193,2802.54544506073,19,1375.95707989193,2802.54544506073
"P2_Trial19.csv",5,0.04,NA,NA,1372.41172710215,2798.55458813311,19,1372.41172710215,2798.55458813311
"P2_Trial19.csv",6,0.05,NA,NA,1368.33585999562,2793.99658162667,19,1368.33585999562,2793.99658162667
"P2_Trial19.csv",7,0.06,NA,NA,1364.44797989834,2789.64843835927,19,1364.44797989834,2789.64843835927
"P2_Trial19.csv",8,0.07,NA,NA,1360.50693173472,2785.25290124164,19,1360.50693173472,2785.25290124164
"P2_Trial19.csv",9,0.08,NA,NA,1356.59451704547,2780.86768672343,19,1356.59451704547,2780.86768672343
"P2_Trial19.csv",10,0.09,NA,NA,1352.21884004763,2776.01963831391,19,1352.21884004763,2776.01963831391
"P2_Trial19.csv",11,0.1,NA,NA,1347.58315525271,2770.91569432533,19,1347.58315525271,2770.91569432533
"P2_Trial19.csv",12,0.11,NA,NA,1342.76165509802,2765.6312530666,19,1342.76165509802,2765.6312530666
"P2_Trial19.csv",13,0.12,NA,NA,1338.4540070046,2760.7908712819,19,1338.4540070046,2760.7908712819
"P2_Trial19.csv",14,0.13,NA,NA,1333.6807394725,2755.51930390477,19,1333.6807394725,2755.51930390477
"P2_Trial19.csv",15,0.14,NA,NA,1329.23266976524,2750.49977958121,19,1329.23266976524,2750.49977958121
"P2_Trial19.csv",16,0.15,NA,NA,1325.54993718189,2746.12879259339,19,1325.54993718189,2746.12879259339
"P2_Trial19.csv",17,0.16,NA,NA,1320.97286788085,2740.84004554392,19,1320.97286788085,2740.84004554392
"P2_Trial19.csv",18,0.17,NA,NA,1316.93094743704,2736.002238026,19,1316.93094743704,2736.002238026
"P2_Trial19.csv",19,0.18,NA,NA,1313.01351670844,2731.24136760044,19,1313.01351670844,2731.24136760044
"P2_Trial19.csv",20,0.19,NA,NA,1308.58453370459,2725.88069127047,19,1308.58453370459,2725.88069127047
"P2_Trial19.csv",21,0.2,NA,NA,1305.3737890802,2721.72546167073,19,1305.3737890802,2721.72546167073
"P2_Trial19.csv",22,0.21,NA,NA,1301.22916525397,2716.70967704889,19,1301.22916525397,2716.70967704889
"P2_Trial19.csv",23,0.22,NA,NA,1297.21990212309,2711.71730770493,19,1297.21990212309,2711.71730770493
"P2_Trial19.csv",24,0.23,NA,NA,1292.81287549642,2706.34884961675,19,1292.81287549642,2706.34884961675
"P2_Trial19.csv",25,0.24,NA,NA,1289.9875091733,2702.53491521369,19,1289.9875091733,2702.53491521369
"P2_Trial19.csv",26,0.25,NA,NA,1285.27463177364,2696.89078984284,19,1285.27463177364,2696.89078984284
"P2_Trial19.csv",27,0.26,NA,NA,1282.37361682532,2692.9830606794,19,1282.37361682532,2692.9830606794
"P2_Trial19.csv",28,0.27,NA,NA,1277.3890227975,2687.04569123545,19,1277.3890227975,2687.04569123545
"P2_Trial19.csv",29,0.28,NA,NA,1274.0684494666,2682.68295977729,19,1274.0684494666,2682.68295977729
"P2_Trial19.csv",30,0.29,NA,NA,1269.54171037667,2677.10888007449,19,1269.54171037667,2677.10888007449
"P2_Trial19.csv",31,0.3,NA,NA,1265.9016130122,2672.34760877918,19,1265.9016130122,2672.34760877918
"P2_Trial19.csv",32,0.31,NA,NA,1262.22072274494,2667.51876801709,19,1262.22072274494,2667.51876801709
"P2_Trial19.csv",33,0.32,NA,NA,1258.40772134399,2662.50551744323,19,1258.40772134399,2662.50551744323
"P2_Trial19.csv",34,0.33,NA,NA,1255.47984325545,2658.279438042,19,1255.47984325545,2658.279438042
"P2_Trial19.csv",35,0.34,NA,NA,1250.766272278,2652.35316783446,19,1250.766272278,2652.35316783446
