"SourceFile","Frame","Time","C7_to_A","C7_to_B","S2_to_A","S2_to_B","TrialNum","Mean_to_A_frame","Mean_to_B_frame"
"P2_Trial6.csv",1,0,NA,NA,1466.70088912094,2902.73507480772,6,1466.70088912094,2902.73507480772
"P2_Trial6.csv",2,0.01,NA,NA,1467.07148565772,2903.10191441415,6,1467.07148565772,2903.10191441415
"P2_Trial6.csv",3,0.02,NA,NA,1467.02265085107,2903.05636452782,6,1467.02265085107,2903.05636452782
"P2_Trial6.csv",4,0.03,NA,NA,1467.39080620393,2903.42830033372,6,1467.39080620393,2903.42830033372
"P2_Trial6.csv",5,0.04,NA,NA,1467.58126417984,2903.6071017627,6,1467.58126417984,2903.6071017627
"P2_Trial6.csv",6,0.05,NA,NA,1467.76408379039,2903.79648110108,6,1467.76408379039,2903.79648110108
"P2_Trial6.csv",7,0.06,NA,NA,1467.986406171,2904.00833259282,6,1467.986406171,2904.00833259282
"P2_Trial6.csv",8,0.07,NA,NA,1467.94482718915,2903.97310842604,6,1467.94482718915,2903.97310842604
"P2_Trial6.csv",9,0.08,NA,NA,1467.89150053854,2903.94219765183,6,1467.89150053854,2903.94219765183
"P2_Trial6.csv",10,0.09,NA,NA,1467.87502210883,2903.93895715224,6,1467.87502210883,2903.93895715224
"P2_Trial6.csv",11,0.1,NA,NA,1467.84712436134,2903.92054987658,6,1467.84712436134,2903.92054987658
"P2_Trial6.csv",12,0.11,NA,NA,1467.92088569869,2904.0111132563,6,1467.92088569869,2904.0111132563
"P2_Trial6.csv",13,0.12,NA,NA,1467.92768862858,2904.02936805173,6,1467.92768862858,2904.02936805173
"P2_Trial6.csv",14,0.13,NA,NA,1467.92938269403,2904.04421115645,6,1467.92938269403,2904.04421115645
"P2_Trial6.csv",15,0.14,NA,NA,1468.06997826436,2904.20775874829,6,1468.06997826436,2904.20775874829
"P2_Trial6.csv",16,0.15,NA,NA,1468.35394367603,2904.48596108162,6,1468.35394367603,2904.48596108162
"P2_Trial6.csv",17,0.16,NA,NA,1468.58200805713,2904.72213756853,6,1468.58200805713,2904.72213756853
"P2_Trial6.csv",18,0.17,NA,NA,1468.6208112451,2904.79011388037,6,1468.6208112451,2904.79011388037
"P2_Trial6.csv",19,0.18,NA,NA,1469.41322084021,2905.56062835478,6,1469.41322084021,2905.56062835478
