Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
14,0.13,-200.89719,1603.39575,-992.45831,,,,,,,,,,,,,-342.76678,1052.27734,-1017.32318,-77.80882,1309.41895,-1054.85925,,,,,,,-377.15152,1179.15417,-1218.04053,202.17616,1104.70935,-992.19293,,,,59.37541,917.73651,-1050.39832,-211.46762,935.96790,-1062.88257,,,,129.55298,485.71762,-1107.27979,-256.89862,474.19196,-1073.32251,,,,-304.69913,86.03525,-1193.58069,NA,P5,12
15,0.14,-201.13312,1603.18494,-991.57184,,,,,,,,,,,,,-343.03439,1051.56470,-1017.45313,-77.61504,1308.67053,-1053.45374,,,,,,,-376.13425,1179.18811,-1218.30347,202.24536,1104.74939,-990.69281,,,,59.69313,916.61951,-1049.99487,-210.16766,933.67853,-1066.96350,,,,128.80440,485.68634,-1105.10645,-257.34991,476.44611,-1066.50134,,,,-303.80783,87.34642,-1192.30518,NA,P5,12
16,0.15,-201.63872,1602.66992,-991.10022,,,,,,,,,,,,,-343.12885,1051.06799,-1017.10608,-77.41805,1308.87183,-1052.03418,,,,,,,-375.16843,1179.24133,-1218.42505,202.62921,1104.59509,-988.85822,,,,59.83459,916.26288,-1049.84546,-210.19067,933.57593,-1067.06738,,,,128.76622,485.40460,-1102.89087,-256.52695,475.31503,-1059.17969,,,,-303.53793,89.71368,-1191.64026,NA,P5,12
17,0.16,-202.08481,1602.51367,-989.76276,,,,,,,,,,,,,-343.52985,1051.02026,-1017.09564,-77.53313,1308.46240,-1050.63635,,,,,,,-374.12033,1179.04700,-1218.40015,202.58549,1104.22754,-986.13562,,,,60.22433,915.84564,-1049.06409,-210.26523,933.42053,-1067.42871,,,,128.17863,485.69818,-1100.47131,-256.15714,477.04938,-1052.06750,,,,-302.54654,90.96519,-1191.27991,NA,P5,12
18,0.17,-202.73451,1602.17310,-989.13397,,,,,,,,,,,,,-343.53915,1050.87537,-1016.92700,-77.76564,1307.99353,-1050.12256,,,,,,,-373.06430,1178.78357,-1218.59314,203.10754,1103.69507,-983.97577,,,,61.06729,915.31787,-1047.85266,-210.69856,933.34302,-1066.08411,,,,128.45450,486.20807,-1098.93604,-257.29791,478.85608,-1044.93701,,,,-302.23132,93.63165,-1190.65405,NA,P5,12
19,0.18,-203.34969,1601.79700,-988.00348,,,,,,,,,,,,,-345.22873,1051.15967,-1017.19354,-78.42490,1306.51074,-1048.56238,,,,,,,-371.95728,1178.14087,-1218.39429,203.10591,1103.24792,-981.79584,,,,61.48355,915.14496,-1047.49597,-210.69615,933.27722,-1066.06250,,,,127.36836,486.20880,-1095.61072,-258.26343,480.62451,-1037.05017,,,,-301.35880,95.78155,-1188.35034,NA,P5,12
20,0.19,-204.14369,1601.48779,-986.81903,,,,,,,,,,,,,-346.07462,1051.13611,-1017.34198,-78.38902,1306.35571,-1046.83057,,,,,,,-371.26053,1177.69739,-1218.19421,202.98952,1103.05859,-979.23914,,,,60.99493,914.43024,-1045.74231,-210.76590,933.02618,-1066.38538,,,,126.08054,485.87308,-1094.58313,-258.31290,481.58780,-1029.66309,,,,-299.98126,98.43675,-1186.91589,NA,P5,12
21,0.2,-205.10429,1601.34863,-985.76617,,,,,,,,,,,,,-346.99081,1051.28137,-1017.56378,-79.73645,1306.16235,-1045.93286,,,,,,,-370.84595,1177.52258,-1218.20313,203.43526,1102.28064,-977.10669,,,,60.35687,912.79279,-1043.69495,-212.42366,934.26636,-1061.22693,,,,124.76411,486.26068,-1091.52979,-261.30688,483.12769,-1021.89594,,,,-297.72101,99.09164,-1186.46814,NA,P5,12
22,0.21,-206.02010,1601.03735,-984.41772,,,,,,,,,,,,,-347.23288,1049.98376,-1017.08582,-79.09680,1305.56201,-1044.72205,,,,,,,-370.54535,1177.40405,-1218.20715,202.55934,1102.22595,-973.94873,,,,60.23561,912.62195,-1042.85327,-213.06906,934.36664,-1060.60693,,,,124.37258,486.44376,-1090.92627,-262.05975,483.30411,-1015.56915,,,,-296.34982,100.51557,-1185.19055,NA,P5,12
23,0.22,-207.28407,1600.61426,-983.09723,,,,,,,,,,,,,-348.13205,1049.81360,-1015.56665,-80.29096,1305.34570,-1042.99170,,,,,,,-370.37451,1177.23157,-1217.99036,202.11728,1101.90527,-970.99292,,,,60.21381,912.19366,-1041.88196,-213.63364,933.83350,-1059.87585,,,,122.19865,486.85300,-1088.25635,-264.62875,485.30161,-1010.31635,,,,-294.72522,101.50931,-1185.14819,NA,P5,12
24,0.23,-208.39297,1600.51770,-981.66608,,,,,,,,,,,,,-349.69693,1049.46094,-1015.72760,-81.18449,1305.29089,-1041.67285,,,,,,,-370.28946,1177.12561,-1218.02930,201.63681,1102.18860,-968.80780,,,,59.73067,912.12396,-1039.66772,-214.31999,933.35162,-1059.33167,,,,119.92287,486.52853,-1087.41748,-267.46353,487.11835,-1004.42517,,,,-294.13312,102.85163,-1183.32788,NA,P5,12
25,0.24,-209.84596,1600.24548,-980.56482,,,,,,,,,,,,,-348.61069,1048.43079,-1014.14789,-82.71600,1304.97717,-1040.59644,,,,,,,-370.30399,1176.93359,-1217.79297,200.98494,1102.06238,-965.68433,,,,58.43467,911.46423,-1038.14526,-214.68663,932.64246,-1061.10547,,,,117.61868,486.51736,-1085.30969,-269.62277,489.16238,-1001.11414,,,,-294.00797,104.09701,-1181.19116,NA,P5,12
26,0.25,-211.36729,1599.98621,-979.56586,,,,,,,,,,,,,-354.73953,1051.26819,-1015.53607,-83.28950,1303.56519,-1037.94556,,,,,,,-370.43759,1176.58325,-1217.18445,199.70529,1101.45105,-962.32233,,,,57.62349,911.45923,-1036.88354,-215.94962,931.84906,-1060.63147,,,,117.20065,486.71338,-1084.40869,-274.12524,491.50150,-996.24176,,,,-293.64874,105.06985,-1178.20081,NA,P5,12
27,0.26,-213.09573,1599.69250,-978.57172,,,,,,,,,,,,,-353.98959,1048.93652,-1015.28699,-85.18250,1304.16113,-1036.84985,,,,,,,-370.68506,1176.29541,-1217.23523,198.85616,1101.26453,-959.46625,,,,55.79500,911.01880,-1035.57629,-217.86891,931.05487,-1059.79211,,,,113.83796,485.62473,-1082.58118,-277.27084,492.84119,-991.99512,,,,-293.76276,105.53258,-1175.79443,NA,P5,12
28,0.27,-214.90065,1599.40210,-976.85522,,,,,,,,,,,,,-354.62469,1048.39307,-1015.14227,-86.12843,1303.67590,-1034.98181,,,,,,,-370.93381,1176.20679,-1217.24805,197.78278,1101.34705,-956.56097,,,,54.23528,911.31372,-1034.14441,-220.18179,930.51141,-1058.72192,,,,112.34787,486.34720,-1081.55383,-281.35635,494.75220,-988.98346,,,,-293.50421,106.54511,-1173.18323,NA,P5,12
29,0.28,-216.85136,1599.15527,-975.64044,,,,,,,,,,,,,-355.72046,1047.91138,-1013.44580,-86.62529,1303.39856,-1033.29089,,,,,,,-371.57190,1175.22351,-1215.93457,196.66261,1101.18982,-953.05609,,,,52.72230,910.36346,-1032.22668,-221.35602,932.80939,-1053.80823,,,,109.60601,485.77338,-1079.61023,-284.64041,495.69595,-986.32855,,,,-293.96243,107.23800,-1169.76379,NA,P5,12
30,0.29,-218.87361,1599.06470,-974.05859,,,,,,,,,,,,,-358.84937,1048.41492,-1013.86835,-89.28976,1304.03479,-1031.34058,,,,,,,-372.39929,1174.87280,-1215.68970,195.23711,1100.93726,-949.45197,,,,51.75919,910.92303,-1030.42200,-222.44368,932.85529,-1051.50024,,,,107.00065,485.08646,-1079.49512,-288.94049,496.58139,-983.51709,,,,-294.92355,107.71854,-1166.96387,NA,P5,12
31,0.3,-221.12456,1598.67285,-972.45551,,,,,,,,,,,,,-358.08206,1046.37769,-1011.60614,-92.15891,1304.25415,-1029.25122,,,,,,,-373.01013,1174.63452,-1214.76526,193.88916,1101.60400,-946.18555,,,,49.50073,910.52136,-1028.86609,-224.32545,933.09149,-1050.44495,,,,104.38010,485.14981,-1079.54565,-292.76526,498.52600,-981.08356,,,,-296.01379,107.47701,-1163.21338,NA,P5,12
32,0.31,-223.46933,1598.38525,-970.70892,,,,,,,,,,,,,-362.94150,1047.40857,-1012.42865,-92.83368,1303.55627,-1026.99146,,,,,,,-374.22464,1174.44971,-1214.53540,191.48584,1102.00928,-942.79584,,,,47.97359,910.68884,-1028.30505,-225.52937,933.23999,-1047.88281,,,,100.18719,484.38620,-1078.19873,-297.13712,498.94888,-979.03589,,,,-298.53885,108.20658,-1159.93030,NA,P5,12
33,0.32,-225.92564,1598.37878,-969.32672,,,,,,,,,,,,,-369.65222,1049.70496,-1011.65222,-95.61526,1303.95996,-1025.53992,,,,236.98094,1223.45276,-1074.36853,-375.45715,1173.90857,-1213.85327,187.32941,1102.27441,-939.21857,,,,45.09271,910.40436,-1025.99634,-226.44276,933.63068,-1045.40381,,,,97.22491,484.77124,-1076.94543,-300.43570,499.79086,-977.51801,,,,-302.58014,109.37195,-1155.51196,NA,P5,12
34,0.33,-228.62735,1597.75769,-967.33282,-94.90382,1510.53650,-1229.04492,,,,,,,,,,-365.49146,1044.78235,-1010.10443,-97.13655,1303.71912,-1022.76752,,,,231.99915,1212.42810,-1128.83411,-376.84518,1173.45313,-1212.82764,184.34229,1102.61951,-935.91571,,,,42.35535,910.42456,-1024.17200,-230.26242,933.38123,-1043.62781,,,,93.00010,484.33228,-1076.75220,-305.40591,501.00882,-975.21613,74.40278,68.81153,-1243.62146,-304.33823,107.06131,-1151.74634,NA,P5,12
35,0.34,-231.37407,1597.90149,-966.24341,-96.65226,1510.45959,-1227.33533,,,,,,,,,,-373.37592,1049.09888,-1010.18781,-99.67168,1303.68921,-1020.43781,,,,230.79173,1213.08252,-1126.26001,-377.71393,1173.19568,-1212.20215,181.49805,1103.23645,-932.05920,,,,41.03927,910.74994,-1022.53455,-231.79858,933.56769,-1040.87073,,,,87.81136,483.79056,-1075.63525,-308.24994,500.89481,-972.91095,,,,-309.44568,108.73545,-1147.90723,NA,P5,12
36,0.35,-234.25293,1597.71973,-964.54950,-98.31228,1510.61694,-1225.05469,,,,,,,,,,-372.15179,1046.13867,-1009.97791,-101.70395,1303.31311,-1018.18109,,,,228.04103,1213.05139,-1122.17749,-379.29013,1173.12329,-1211.65125,179.06839,1103.59851,-928.28955,,,,37.86618,910.94904,-1020.80804,-234.80147,933.45477,-1040.63733,,,,83.18025,482.79916,-1075.28333,-313.41278,502.44955,-971.16321,,,,-314.29669,107.62775,-1144.75989,NA,P5,12
37,0.36,-237.32034,1597.13330,-962.51172,-100.22346,1510.00671,-1222.57788,,,,,,,,,,-375.87903,1045.67920,-1009.01031,-103.66952,1302.72571,-1015.56018,,,,225.90649,1214.07361,-1118.74158,-381.19113,1172.75635,-1210.73254,175.77377,1104.28809,-925.24048,,,,34.78673,910.80084,-1018.13007,-236.32262,932.26569,-1038.72888,,,,78.64450,482.67581,-1073.48242,-318.22977,503.89001,-970.36865,,,,-319.96268,107.46583,-1140.51624,NA,P5,12
38,0.37,-240.61163,1597.06030,-960.91559,-102.05722,1509.97534,-1219.70056,,,,,,,,,,-377.05649,1045.46387,-1007.91766,-107.79589,1303.89221,-1013.62994,,,,222.95326,1212.98560,-1115.14929,-383.16284,1172.69556,-1209.94727,172.38498,1104.39551,-920.68951,,,,32.21942,910.33783,-1016.19769,-240.56958,932.93958,-1036.21240,,,,74.05355,482.12427,-1072.06030,-321.76712,504.92175,-968.04877,,,,-326.03207,107.13817,-1136.15784,NA,P5,12
39,0.38,-243.95627,1596.94446,-959.05457,-104.31858,1509.72559,-1217.56836,,,,,,,,,,-378.49466,1043.68982,-1006.81787,-110.35610,1303.41699,-1011.62054,,,,221.34042,1212.81555,-1109.93408,-385.61533,1172.16711,-1209.62793,169.02931,1104.71558,-916.91595,,,,30.21096,910.96240,-1013.38367,-242.76691,931.51770,-1034.30505,,,,68.80099,481.16113,-1071.33069,-325.63181,504.73090,-965.56537,,,,-331.60794,106.43214,-1130.75952,NA,P5,12
40,0.39,-247.43878,1596.56873,-957.47333,-106.52399,1509.41370,-1214.68384,,,,,,,,,,-381.30704,1043.48987,-1005.09686,-112.53472,1301.91931,-1008.75275,,,,217.94032,1213.06018,-1107.02307,-387.42981,1171.87769,-1208.18994,165.61143,1104.73010,-913.25983,,,,26.76310,910.50610,-1010.49622,-245.22270,932.00708,-1032.47607,,,,64.81538,481.42377,-1069.88611,-329.89380,506.27292,-963.11353,,,,-337.50870,105.38187,-1125.89526,NA,P5,12
41,0.4,-251.05470,1596.22009,-955.00909,-109.03958,1509.10730,-1212.34094,,,,,,,,,,-384.34442,1042.95740,-1004.44983,-116.03376,1302.44434,-1006.18359,,,,215.98170,1213.76843,-1104.12976,-389.41483,1170.99536,-1207.20959,162.23297,1105.06030,-909.23535,,,,24.66000,910.10645,-1008.17224,-247.42975,931.17676,-1030.35132,,,,59.59091,480.74457,-1068.87439,-335.22974,506.45761,-960.84058,,,,-346.00186,105.28219,-1121.30823,NA,P5,12
42,0.41,-254.80428,1595.87122,-953.29211,-111.67982,1508.94250,-1210.23755,,,,,,,,,,-389.75992,1042.40210,-1002.90906,-119.02762,1301.58459,-1003.81580,,,,212.56433,1213.20276,-1099.09314,-391.83154,1170.94226,-1206.15955,158.45961,1105.69592,-905.14667,,,,20.98521,910.11932,-1004.91998,-252.43549,930.23370,-1031.84668,,,,55.65596,479.81799,-1066.60852,-339.35086,506.94278,-958.31683,,,,-354.10498,105.27210,-1117.64270,NA,P5,12
43,0.42,-258.57187,1595.73779,-951.02063,-114.50970,1508.11877,-1207.36865,,,,,,,-55.35984,963.09332,-1278.86658,-392.94290,1042.08105,-1002.04779,-122.95595,1301.67725,-1000.95392,,,,208.18826,1211.52258,-1094.34985,-394.64825,1170.13696,-1204.94373,154.30188,1105.93616,-901.22394,,,,18.30611,909.80511,-1001.35632,-254.39630,930.33087,-1026.97388,,,,50.95758,480.00995,-1067.00354,-344.73016,507.88223,-955.65729,,,,-362.13153,104.79240,-1112.37439,NA,P5,12
44,0.43,-262.66217,1594.90088,-948.67224,-117.29422,1507.63306,-1204.06641,,,,,,,-57.44293,962.64063,-1275.32019,-397.04623,1041.49792,-1000.31787,-126.48919,1300.54041,-997.96545,,,,206.56126,1212.84790,-1090.88452,-397.40366,1169.36780,-1203.39539,150.14241,1105.78235,-897.13470,,,,14.81208,909.27484,-998.15564,-257.75058,930.10449,-1025.42725,,,,47.17825,479.45908,-1065.10632,-349.33392,508.03830,-953.41113,71.38139,70.49928,-1244.82410,-370.38983,103.55981,-1107.16492,NA,P5,12
45,0.44,-266.66916,1594.87280,-946.66797,-120.31870,1507.43823,-1201.59338,,,,,,,-59.60173,962.02191,-1271.48328,-400.45288,1040.48718,-998.95551,-129.03476,1299.90820,-994.70782,,,,201.03079,1212.06812,-1085.86414,-399.51929,1168.61829,-1201.72827,145.82605,1105.76733,-892.52094,,,,11.13553,908.77539,-994.60889,-260.62009,927.15106,-1028.13037,,,,42.54374,479.20032,-1062.98865,-354.35336,508.77115,-951.17889,71.49165,71.50365,-1243.15674,-379.09402,103.94868,-1102.73584,NA,P5,12
46,0.45,-270.97253,1594.32874,-944.20978,-123.70296,1506.53491,-1198.61121,,,,,,,,,,-404.01068,1039.52258,-997.19550,-135.02242,1299.98352,-991.67297,,,,197.25873,1210.61902,-1080.02686,-403.24203,1167.87573,-1200.15430,140.79160,1105.78467,-888.46625,,,,8.32133,908.71222,-991.30591,-264.97702,926.05878,-1027.56238,,,,38.89455,479.15619,-1061.64526,-359.07300,509.09116,-948.46655,71.49165,71.50365,-1243.15674,-389.51840,103.71933,-1097.92859,NA,P5,12
47,0.46,-275.22665,1593.79358,-941.23462,-127.02090,1505.97864,-1195.62598,,,,,,,-64.71513,960.54755,-1264.75488,-406.67856,1038.41040,-996.47180,-138.46899,1299.66870,-988.14691,,,,193.31334,1210.13281,-1076.10876,-406.55609,1167.36072,-1199.06641,136.91246,1105.61914,-884.06000,,,,4.39744,907.81439,-987.77863,-267.79938,928.77100,-1016.96344,,,,35.44027,478.51715,-1059.66187,-364.74805,509.42969,-946.97064,72.31116,72.84519,-1238.96008,-399.12811,103.56332,-1093.18848,NA,P5,12
48,0.47,-279.74023,1593.52869,-939.46381,-130.56302,1505.17505,-1192.10571,,,,,,,-67.65896,960.30212,-1262.25586,-412.27582,1038.50623,-994.67743,-143.37630,1298.43433,-985.69275,,,,189.29953,1210.18994,-1071.31689,-409.38113,1166.24524,-1196.79114,132.35858,1105.66943,-880.19458,,,,0.49455,907.73041,-984.47260,-271.40915,925.14069,-1022.95923,,,,31.76245,478.08749,-1057.65002,-369.31229,509.58197,-944.65509,71.60195,72.50742,-1241.49060,-408.50659,102.60618,-1087.87048,NA,P5,12
49,0.48,-284.33298,1592.96350,-936.43768,-134.14565,1504.75427,-1189.02527,,,,,,,-70.71539,959.20563,-1258.87976,-416.55386,1037.55286,-992.65381,-146.39491,1297.43896,-982.74341,,,,186.78601,1209.88391,-1067.51978,-412.47482,1165.03174,-1195.20801,128.26500,1105.55359,-875.40607,,,,-2.46156,907.33374,-980.31329,-275.93329,923.82843,-1017.66119,,,,27.54303,477.31927,-1055.81006,-375.18088,510.00299,-942.37103,,,,-418.49329,102.49671,-1083.14832,NA,P5,12
50,0.49,-289.08636,1592.22888,-933.59418,-138.19684,1503.74402,-1186.03137,,,,,,,,,,-421.16507,1036.89172,-990.73560,-152.02802,1298.20068,-979.95343,,,,182.01790,1209.45166,-1062.91882,-416.61749,1164.34839,-1193.19812,122.65653,1105.41150,-870.91028,,,,-7.07534,906.79456,-977.02863,-279.76074,925.58563,-1009.58514,,,,25.22146,477.47882,-1053.19958,-380.23209,509.13062,-939.32959,,,,-428.56097,102.13621,-1078.40833,NA,P5,12
51,0.5,-293.83774,1591.75012,-930.71240,-142.20747,1503.22278,-1182.98547,,,,,,,-77.42847,957.62085,-1253.01599,-425.49927,1035.82593,-988.73389,-155.98373,1295.99658,-976.44788,,,,177.49399,1209.81006,-1058.72327,-420.27829,1163.75732,-1191.56335,117.14306,1104.85815,-866.60559,,,,-11.82471,906.42590,-971.88202,-284.88251,922.05927,-1015.86646,,,,22.80440,477.47403,-1050.46631,-386.23087,508.61179,-937.13477,,,,-438.28531,102.34525,-1072.72131,NA,P5,12
52,0.51,-298.81781,1591.34912,-928.54413,-146.52711,1502.33899,-1180.01648,,,,,,,-80.81026,957.55841,-1250.56140,-430.67584,1034.87817,-986.63629,-162.18176,1296.46167,-973.05945,,,,170.73242,1207.18225,-1053.16711,-423.93747,1162.57751,-1189.45447,112.96826,1104.75549,-862.19489,,,,-15.48444,905.73962,-967.60760,-288.27768,922.63190,-1008.01288,,,,19.97034,476.36465,-1046.65247,-391.34851,508.51373,-935.89697,,,,-447.39795,101.33387,-1068.35547,NA,P5,12
53,0.52,-303.91022,1590.27686,-925.19775,-150.99469,1501.45886,-1176.78174,,,,,,,,,,-435.70358,1034.22803,-984.56201,-166.74631,1295.44409,-970.06268,,,,166.02031,1207.68164,-1049.40149,-428.16046,1161.65332,-1187.21521,106.72304,1104.40027,-857.63177,,,,-20.39519,905.15686,-964.24945,-293.89450,920.63959,-1007.68823,,,,16.90092,475.73007,-1043.28845,-396.19641,507.48599,-933.74213,68.96600,75.64487,-1239.62817,-457.40509,101.24872,-1064.51599,NA,P5,12
