Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
10,0.09,-214.33588,1610.41394,-971.51569,24.21847,69.54527,-1223.49231,,,,,,,-118.73468,1318.62805,-1037.61536,,,,,,,,,,,,,-407.09113,1184.87915,-1193.18323,182.52481,1054.61279,-987.15442,-348.77905,1036.23218,-1009.90845,13.20200,923.48889,-1020.19971,-255.14200,948.29224,-1026.70703,,,,69.24454,480.20975,-1094.76367,-307.37335,476.37982,-1079.79321,,,,-314.05716,77.89882,-1163.09509,NA,P5,18
11,0.1,-214.64256,1609.96301,-970.84320,24.21847,69.54527,-1223.49231,,,,,,,-118.65580,1318.73645,-1037.30017,,,,,,,,,,,,,-407.07501,1184.75146,-1193.18262,182.02554,1054.92383,-987.06915,-349.43402,1036.20886,-1010.26727,13.27676,923.45044,-1019.84894,-255.19624,948.22736,-1026.77039,,,,68.93192,480.12567,-1093.91821,-307.40015,476.56293,-1078.99890,,,,-314.07126,77.95650,-1163.10608,NA,P5,18
12,0.11,-214.93858,1609.45544,-970.06665,24.21847,69.54527,-1223.49231,,,,,,,-118.81102,1318.39185,-1036.97913,,,,,,,,,,,,,-407.06287,1184.63831,-1193.19995,182.23993,1054.97412,-986.85065,-349.14114,1035.04297,-1009.86469,12.84323,923.54169,-1019.71985,-255.24638,948.14490,-1026.82813,,,,68.36599,479.73526,-1092.74890,-307.40015,476.56293,-1078.99890,,,,-313.74203,78.88687,-1163.22168,NA,P5,18
13,0.12,-215.18764,1609.27588,-969.22662,24.21847,69.54527,-1223.49231,,,,,,,-119.51318,1318.58313,-1035.90796,,,,,,,,,,,,,-407.04944,1184.46973,-1193.23083,181.88046,1054.83484,-986.19775,-349.10834,1034.73560,-1009.98608,12.94516,923.71741,-1018.41095,-255.78352,947.75696,-1027.18689,,,,67.31712,479.63483,-1091.32568,-307.30872,476.76450,-1078.68933,,,,-313.75772,78.91620,-1163.22839,NA,P5,18
14,0.13,-215.58743,1608.46301,-968.42200,24.21847,69.54527,-1223.49231,,,,,,,-120.80715,1318.70728,-1035.59802,,,,,,,,,,,,,-407.11859,1184.08435,-1193.02356,181.47423,1054.90173,-985.57544,-349.26553,1034.33801,-1009.80060,12.29757,923.58691,-1018.12988,-255.87868,947.66669,-1027.29883,,,,67.24279,479.67621,-1091.15588,-307.34424,477.09418,-1077.31909,,,,-313.75528,78.92167,-1163.22888,NA,P5,18
15,0.14,-215.99594,1608.38123,-967.92303,24.21847,69.54527,-1223.49231,,,,,,,-120.80715,1318.70728,-1035.59802,,,,,,,,,,,,,-407.12921,1183.57996,-1192.98987,181.02635,1055.11218,-984.86780,-349.13885,1034.10950,-1009.69147,12.22758,923.54041,-1017.67285,-255.96864,947.52820,-1027.40283,,,,66.74509,479.35110,-1090.43713,-307.34424,477.09418,-1077.31909,,,,-313.76007,78.93502,-1163.23157,NA,P5,18
16,0.15,-216.53328,1607.85486,-967.20831,24.21847,69.54527,-1223.49231,,,,,,,-120.72003,1318.79138,-1034.99719,,,,,,,,,,,,,-407.22867,1183.41418,-1193.22571,181.02635,1055.11218,-984.86780,-349.34409,1033.94958,-1009.81659,12.03662,924.08545,-1017.49323,-256.17068,947.99438,-1026.71057,,,,66.10242,479.51938,-1088.21912,-307.34106,477.09570,-1077.31873,,,,-313.77316,78.97505,-1163.23962,NA,P5,18
17,0.16,-217.02750,1607.62292,-966.53180,24.21847,69.54527,-1223.49231,,,,,,,-120.67934,1318.78967,-1034.42346,,,,,,,,,,,,,-407.37408,1183.08691,-1193.10071,181.02748,1055.25671,-984.74524,-349.62018,1033.83643,-1009.86755,11.02880,923.73962,-1016.58948,-256.24548,947.92261,-1025.64294,,,,65.13079,479.48819,-1087.73071,-307.34140,477.09552,-1077.31873,,,,-313.77881,78.96816,-1163.23926,NA,P5,18
18,0.17,-217.47676,1607.54114,-965.99829,24.21847,69.54527,-1223.49231,,,,,,,-120.76723,1318.60986,-1034.35034,,,,,,,,,,,,,-407.46509,1182.88940,-1193.16064,180.17415,1054.66919,-984.02863,-349.65417,1033.80493,-1009.88098,10.43250,923.84589,-1015.69867,-256.94586,947.03815,-1026.22314,,,,64.81009,479.62573,-1087.53979,-307.33572,477.09821,-1077.31812,,,,-313.73688,79.18142,-1162.75415,NA,P5,18
19,0.18,-217.95255,1607.06360,-964.93646,24.21847,69.54527,-1223.49231,,,,,,,-121.19548,1318.58057,-1033.60474,,,,,,,,,,,,,-407.49710,1182.81616,-1193.15381,179.27899,1054.26978,-983.56891,-349.61276,1033.31409,-1009.96069,9.71821,923.84863,-1015.02466,-257.16260,946.87695,-1026.47949,,,,64.34549,480.00842,-1086.95386,-307.26511,477.28513,-1076.96277,,,,-313.81372,78.99095,-1163.24731,NA,P5,18
20,0.19,-218.47537,1606.91772,-964.06250,24.21847,69.54527,-1223.49231,,,,,,,-121.21352,1318.33020,-1032.06018,,,,,,,,,,,,,-407.63742,1182.58398,-1192.73682,179.34079,1054.49158,-983.33173,-349.84753,1033.12732,-1010.01288,9.67778,923.82007,-1015.01721,-257.34998,946.75818,-1026.70190,,,,63.87055,479.77917,-1086.25745,-307.23569,477.41327,-1076.61658,,,,-313.74695,79.20425,-1162.75916,NA,P5,18
21,0.2,-219.14629,1607.14453,-963.95715,24.21847,69.54527,-1223.49231,,,,,,,-122.86656,1318.59509,-1032.04675,,,,,,,,,,,,,-407.95932,1182.42944,-1192.60217,178.77986,1054.30261,-983.19977,-349.89584,1033.08276,-1010.03186,9.60534,923.90765,-1014.69690,-258.72531,946.92529,-1026.19714,,,,62.78769,479.79480,-1085.42517,-307.23608,477.41312,-1076.61670,,,,-313.90295,79.18642,-1162.47937,NA,P5,18
22,0.21,-219.76277,1606.71313,-962.83960,24.21847,69.54527,-1223.49231,,,,,,,-123.10180,1318.48315,-1031.64514,,,,,,,,,,,,,-408.25134,1182.24719,-1192.25574,178.77986,1054.30261,-983.19977,-350.32248,1033.08008,-1009.99072,9.67638,924.09375,-1013.37634,-258.98685,946.76459,-1026.50757,,,,61.60861,479.39835,-1084.13855,-307.33014,477.38113,-1076.32922,,,,-313.95801,78.97010,-1162.91162,NA,P5,18
23,0.22,-220.35925,1606.67456,-962.65021,24.21847,69.54527,-1223.49231,,,,,,,-123.10180,1318.48315,-1031.64514,,,,,,,,,,,,,-408.40509,1182.23877,-1192.26184,177.79297,1054.33240,-982.64252,-350.28363,1032.71130,-1009.87805,9.62154,924.06958,-1013.37372,-259.65472,946.86420,-1024.30151,,,,60.78979,479.40839,-1083.81494,-307.40549,477.59827,-1075.19275,,,,-313.82272,79.21680,-1162.77087,NA,P5,18
24,0.23,-220.99089,1606.56482,-961.90985,24.21847,69.54527,-1223.49231,,,,,,,-124.16040,1318.37097,-1030.30847,,,,,,,,,,,,,-408.58130,1182.28516,-1192.03271,177.75986,1054.56274,-982.47601,-350.87390,1032.63342,-1008.96661,9.60398,924.05017,-1012.97937,-260.91385,945.56213,-1026.42078,,,,60.60836,479.47546,-1083.91541,-307.31528,477.80856,-1074.84534,,,,-314.07281,78.31165,-1162.63342,NA,P5,18
25,0.24,-221.62262,1606.39478,-960.57141,24.21847,69.54527,-1223.49231,,,,,,,-124.23891,1317.51465,-1029.25146,,,,,,,,,,,,,-408.95032,1181.90417,-1191.58569,177.75986,1054.56274,-982.47601,-351.04648,1032.22266,-1008.57446,8.99786,923.82233,-1011.96576,-261.68341,945.15265,-1027.03040,,,,60.70087,479.72641,-1083.53113,-307.92120,477.36389,-1074.19714,,,,-314.02988,78.51558,-1162.20081,NA,P5,18
26,0.25,-222.25497,1605.98218,-959.54974,24.21847,69.54527,-1223.49231,,,,,,,-125.15630,1317.33813,-1029.29797,,,,,,,,,,,,,-409.13040,1181.98914,-1191.22473,176.94218,1054.36047,-981.35596,-351.80164,1032.01807,-1008.59192,7.74269,923.34473,-1011.18530,-262.09579,945.44165,-1026.30615,,,,59.64441,479.08054,-1083.05371,-308.39182,477.82980,-1074.22021,,,,-313.90723,78.77412,-1161.78088,NA,P5,18
27,0.26,-222.78899,1605.88171,-958.73645,24.21847,69.54527,-1223.49231,,,,,,,-126.12613,1317.24316,-1028.83545,,,,,,,,,,,,,-409.38348,1181.97778,-1190.97620,176.58322,1054.29993,-981.16351,-352.20013,1031.73914,-1007.67297,6.70103,923.56702,-1010.52515,-262.49249,945.72827,-1025.56311,,,,57.76397,478.69168,-1081.94885,-308.32184,478.01624,-1073.86511,,,,-314.20108,78.25172,-1162.28125,NA,P5,18
28,0.27,-223.38647,1606.07654,-957.55695,24.21847,69.54527,-1223.49231,,,,,,,-127.69099,1317.34155,-1027.84570,,,,,,,,,,,,,-409.77725,1181.82837,-1189.94507,175.90370,1054.06982,-980.33862,-352.95807,1031.71594,-1006.94696,5.82434,923.33252,-1010.23022,-262.60510,945.93188,-1022.20355,,,,56.73165,478.79691,-1081.50195,-309.04248,478.34900,-1073.75977,,,,-313.91077,78.76418,-1161.77979,NA,P5,18
29,0.28,-224.05821,1605.89648,-956.65741,24.21847,69.54527,-1223.49231,,,,,,,-127.69977,1317.18945,-1026.87756,,,,,,,,,,,,,-410.70313,1181.50647,-1189.15710,175.62959,1053.96460,-980.23724,-353.73654,1031.20959,-1007.10291,5.23513,922.85779,-1009.53516,-263.18417,945.62311,-1020.85834,,,,55.77048,479.24289,-1081.29529,-309.27567,478.36374,-1072.61902,,,,-313.91199,78.77903,-1161.78235,NA,P5,18
30,0.29,-224.67366,1605.78870,-955.98181,24.21847,69.54527,-1223.49231,,,,,,,-128.45221,1317.76721,-1026.28015,,,,,,,,,,192.07559,1202.00378,-1156.68579,-411.42868,1181.69495,-1188.86975,174.72403,1054.24500,-979.79517,-354.22702,1031.01086,-1006.93384,4.30225,922.49738,-1008.78156,-263.97861,945.40417,-1021.34619,,,,54.88716,479.18326,-1081.06494,-309.46896,478.55072,-1071.12708,,,,-314.12747,78.50220,-1161.84180,NA,P5,18
31,0.3,-225.26270,1605.54944,-954.59998,24.21847,69.54527,-1223.49231,,,,,,,-128.94307,1317.16443,-1025.89917,,,,,,,,,,191.64305,1202.09375,-1155.86243,-411.95642,1181.61340,-1188.19324,174.54138,1054.24805,-979.73615,-354.42850,1030.93823,-1006.76410,3.64193,922.68225,-1008.37317,-264.19855,943.83093,-1027.98132,,,,54.34550,478.90756,-1081.13562,-310.41354,478.79984,-1070.94202,,,,-314.15204,78.51585,-1161.84705,NA,P5,18
32,0.31,-225.93196,1605.35168,-953.23785,24.21847,69.54527,-1223.49231,,,,,,,-130.51764,1317.42725,-1024.81592,,,,,,,,,,190.48250,1202.93787,-1156.95959,-412.87909,1181.37378,-1187.25867,173.35016,1053.76257,-978.61053,-355.43073,1030.63721,-1005.51563,2.23636,922.55682,-1007.97882,-265.67886,945.45721,-1022.29218,,,,52.52703,478.93616,-1080.45081,-310.45248,478.78137,-1070.94666,,,,-314.28741,78.23943,-1162.29041,NA,P5,18
33,0.32,-226.50908,1605.24158,-952.14703,24.21847,69.54527,-1223.49231,,,,,,,-131.03764,1317.15125,-1023.60468,,,,,,,,,,190.00121,1203.00037,-1156.22437,-413.56329,1181.54761,-1186.53979,173.52025,1053.51416,-978.08148,-356.00266,1029.81909,-1004.96008,1.47055,922.40631,-1007.45728,-265.72928,945.39465,-1018.72412,,,,50.94051,478.35617,-1079.77991,-312.15195,478.94135,-1070.22241,,,,-314.31668,78.21682,-1162.29053,NA,P5,18
34,0.33,-227.21875,1605.06519,-951.32263,24.21847,69.54527,-1223.49231,,,,,,,-130.92894,1317.31372,-1023.27899,,,,,,,,,,189.47221,1203.01917,-1155.65393,-415.15021,1181.79333,-1185.43665,173.10925,1053.14355,-977.28052,-356.49466,1030.10510,-1004.24573,0.03966,922.36133,-1006.69269,-266.63980,947.23175,-1016.99146,,,,50.08054,478.67883,-1079.36523,-312.52002,478.89737,-1069.66211,,,,-314.32858,78.20724,-1162.29053,NA,P5,18
35,0.34,-227.80943,1604.76306,-949.73993,24.21847,69.54527,-1223.49231,,,,,,,-131.71567,1316.57324,-1022.39526,,,,,,,,,,188.73723,1202.55383,-1153.88232,-416.15152,1181.95313,-1184.84106,172.63614,1052.99219,-976.91791,-356.64597,1030.22791,-1003.60120,-0.85005,922.45984,-1005.97217,-267.29333,946.80707,-1017.48547,,,,49.40184,478.40616,-1079.53479,-313.55203,478.48264,-1069.00513,,,,-314.36237,78.16722,-1162.28857,NA,P5,18
36,0.35,-228.46303,1604.77869,-948.62909,24.21847,69.54527,-1223.49231,,,,,,,-133.46359,1316.51672,-1021.40918,,,,,,,,,,186.37244,1203.07288,-1154.94165,-417.18738,1182.19250,-1183.42981,171.51318,1053.27612,-976.54028,-359.20013,1030.24011,-1002.65521,-1.90853,921.71069,-1005.41187,-267.79712,946.42200,-1015.76874,,,,49.20782,478.61096,-1079.36157,-314.26828,478.14404,-1068.77429,,,,-314.48367,77.86491,-1162.75574,NA,P5,18
37,0.36,-229.07715,1604.59985,-946.71161,24.21847,69.54527,-1223.49231,,,,,,,-133.75244,1316.25891,-1020.74255,-140.32373,1510.85022,-1234.45667,,,,,,,185.71278,1203.03894,-1154.50574,-418.19199,1182.46948,-1182.29663,170.30695,1052.51025,-975.45166,-359.01276,1030.01489,-1001.40033,-2.15199,921.59180,-1005.39392,-270.04291,945.88672,-1014.35876,,,,48.24282,478.87241,-1078.70496,-315.06955,478.09601,-1068.69336,,,,-314.52615,77.84444,-1162.75781,NA,P5,18
38,0.37,-229.63766,1604.53345,-945.62811,24.21847,69.54527,-1223.49231,,,,,,,-134.81184,1316.06006,-1018.81067,,,,,,,,,,185.04520,1202.97534,-1154.20581,-419.20895,1182.40344,-1181.26001,170.45415,1052.96484,-974.57794,-359.55051,1029.80823,-1000.38788,-2.73317,921.91571,-1005.23810,-271.22748,945.44556,-1015.40710,,,,47.65301,478.57956,-1078.78101,-315.95102,477.69736,-1068.41650,,,,-314.50153,77.76481,-1162.74207,NA,P5,18
39,0.38,-230.15666,1604.32275,-943.73364,24.86485,70.15916,-1220.83447,,,,,,,-134.72397,1316.14380,-1018.21130,,,,,,,,,,184.36757,1201.75842,-1151.30920,-420.06961,1182.33203,-1179.19971,170.69484,1053.34985,-974.05786,-360.18546,1029.40125,-999.87085,-5.05588,921.62958,-1005.22961,-272.76038,944.34863,-1014.00848,,,,46.47962,478.59229,-1079.06702,-317.04126,477.71631,-1067.90723,,,,-314.53546,77.74645,-1162.74353,NA,P5,18
40,0.39,-230.89911,1604.10986,-942.29138,23.77588,69.65819,-1224.62231,,,,,,,-136.25340,1316.10864,-1017.23590,,,,,,,-143.63847,1510.85999,-1230.40930,183.74028,1200.58972,-1148.23657,-421.73828,1182.78528,-1178.61816,169.47472,1052.44849,-973.78961,-361.05096,1028.89954,-998.31586,-6.74876,921.11285,-1005.12341,-273.57089,945.21637,-1013.21112,,,,46.29887,478.54416,-1079.13220,-318.85266,476.39804,-1067.18433,,,,-314.02802,76.93136,-1162.65479,NA,P5,18
41,0.4,-231.44255,1604.08923,-940.91113,23.77588,69.65819,-1224.62231,,,,,,,-137.70445,1316.15759,-1015.80493,,,,,,,-144.88936,1511.20850,-1229.32336,182.88078,1200.51306,-1147.83716,-422.55359,1182.75464,-1176.65601,168.59239,1052.19775,-973.34283,-362.05704,1028.85010,-997.42853,-7.47387,921.21252,-1005.19690,-274.21115,944.76764,-1012.53503,,,,45.92271,478.61520,-1078.79382,-319.18692,475.99246,-1066.64856,,,,-314.01736,76.87360,-1162.64429,NA,P5,18
42,0.41,-231.90909,1603.87061,-939.06659,24.21847,69.54527,-1223.49231,,,,,,,-137.77281,1315.89880,-1014.88788,,,,,,,-146.10390,1511.20630,-1227.55139,180.39517,1200.95056,-1149.13464,-424.17105,1182.96033,-1175.46167,167.65942,1052.07349,-972.92450,-362.59003,1029.00513,-996.48071,-7.63145,921.16577,-1005.20093,-275.00610,945.29987,-1010.21417,,,,45.18469,479.18542,-1078.75000,-320.24384,476.04721,-1066.10889,,,,-314.01901,76.83615,-1162.63855,NA,P5,18
43,0.42,-232.36867,1603.71826,-936.78644,23.77588,69.65819,-1224.62231,,,,,,,-138.95128,1315.78491,-1012.46851,,,,,,,-147.42624,1511.58118,-1226.46960,179.27773,1200.35986,-1147.61035,-425.09973,1183.06030,-1173.21521,167.20943,1051.85376,-972.54633,-363.73758,1028.75464,-995.38348,-8.84642,920.68896,-1004.63135,-277.01877,944.82971,-1010.43616,,,,44.87299,479.15787,-1079.01660,-320.27155,475.95789,-1066.10010,,,,-314.23505,76.64657,-1162.45007,NA,P5,18
44,0.43,-232.75964,1603.71826,-934.77124,23.77588,69.65819,-1224.62231,,,,,,,-140.65749,1315.87195,-1011.96490,,,,,,,-148.81941,1511.58826,-1224.39026,178.47496,1200.27441,-1147.31213,-426.85892,1183.07849,-1171.23132,166.58556,1052.31958,-972.03125,-364.40945,1028.36536,-993.60059,-9.73170,920.10583,-1003.70996,-277.05533,944.31201,-1008.26947,,,,44.45761,479.28598,-1079.22961,-322.32220,475.42352,-1065.38989,,,,-314.61832,76.17897,-1162.46069,NA,P5,18
45,0.44,-233.27429,1603.61511,-933.12634,23.77588,69.65819,-1224.62231,,,,,,,-141.17029,1315.50183,-1010.01550,,,,,,,-150.24919,1512.03113,-1223.45251,176.82553,1200.95886,-1148.73962,-428.65790,1183.79578,-1170.01245,166.45879,1052.57007,-971.73962,-364.83801,1028.44507,-991.80353,-9.82812,920.06281,-1003.70496,-278.45862,944.60883,-1008.37537,,,,43.91813,479.18930,-1079.80457,-324.08847,475.86789,-1064.64526,,,,-314.64969,76.09395,-1162.45105,NA,P5,18
46,0.45,-233.56366,1603.58923,-930.69751,24.38766,71.83788,-1220.03577,,,,,,,-141.38017,1314.98792,-1009.18274,,,,,,,-151.69542,1512.18347,-1221.52881,,,,-430.61603,1184.48865,-1167.91113,166.45879,1052.57007,-971.73962,-365.59424,1028.50391,-990.48163,-10.61532,919.94281,-1003.42426,-278.46689,944.76685,-1005.77728,,,,43.76747,479.83963,-1080.81409,-325.05338,475.78781,-1063.38318,,,,-314.71121,76.03577,-1162.44971,NA,P5,18
47,0.46,-233.83911,1603.13562,-928.11444,24.52724,71.78864,-1222.19275,,,,,,,-142.04089,1314.46802,-1008.16254,,,,,,,-153.09683,1512.23132,-1219.11682,189.07164,1230.42407,-1036.53931,-431.52728,1184.08923,-1165.51465,165.02444,1052.00378,-971.07697,-365.77997,1028.29785,-989.07129,-11.67465,920.03351,-1003.56610,-278.83902,945.22284,-1004.76282,,,,43.81918,480.02298,-1080.64319,-325.86227,475.80292,-1062.56335,,,,-314.97983,75.75040,-1162.49133,NA,P5,18
48,0.47,-234.12482,1603.24500,-925.99658,24.77601,73.36601,-1219.41211,,,,,,,-143.85518,1314.51953,-1006.18530,,,,,,,-154.69753,1512.34119,-1217.17334,189.12134,1230.31470,-1032.75818,-432.76627,1184.33655,-1163.22888,164.55769,1051.81689,-971.09814,-366.36502,1028.74512,-987.68512,-11.89199,919.33459,-1003.41718,-280.58185,943.84021,-1004.50299,,,,43.36938,480.44427,-1080.74146,-326.49640,475.78006,-1060.99597,,,,-315.16827,75.38310,-1162.73010,NA,P5,18
49,0.48,-234.30231,1603.09814,-923.08783,25.94116,75.01172,-1216.10474,,,,,,,-144.48225,1315.12500,-1004.18127,,,,,,,-156.32199,1512.89941,-1215.47607,189.20531,1230.34692,-1030.15149,-434.20035,1184.71069,-1160.83777,164.08133,1052.06848,-971.17944,-366.78040,1028.42163,-985.83185,-12.88514,918.91467,-1003.08838,-282.01208,942.59833,-1004.17773,,,,43.65133,480.92416,-1080.61548,-327.15500,474.11365,-1059.87573,,,,-316.14224,75.44286,-1162.64270,NA,P5,18
50,0.49,-234.39026,1603.31812,-920.90344,25.29515,74.39965,-1218.75903,,,,,,,-144.53139,1314.32275,-1003.13080,,,,,,,-158.02443,1512.84607,-1212.98523,,,,-435.58987,1184.86365,-1158.46790,163.47183,1052.27368,-971.31183,-367.36267,1028.10083,-984.70087,-14.10244,918.09698,-1002.52142,-283.07324,943.44250,-1002.33905,,,,43.32981,481.26215,-1080.22083,-327.90393,473.51456,-1058.74219,,,,-316.35464,75.19045,-1163.09973,NA,P5,18
51,0.5,-234.40657,1603.32825,-917.92706,23.21490,73.47987,-1220.79456,,,,,,,-145.06673,1313.53455,-1000.90149,,,,,,,-159.77711,1513.07983,-1211.08655,185.08347,1231.32593,-1022.97516,-437.20599,1184.96851,-1156.19897,163.22281,1052.27844,-971.51056,-367.96252,1028.25281,-982.69897,-14.44912,917.90979,-1002.48651,-283.39267,943.26172,-1001.56616,,,,43.01904,481.66235,-1080.44763,-328.62796,473.23361,-1057.06079,,,,-316.92560,74.85960,-1162.71924,NA,P5,18
52,0.51,-234.30032,1603.33679,-915.03851,22.97462,74.31676,-1220.39819,,,,,,,-145.85416,1312.68494,-999.24463,,,,,,,-161.48434,1513.11609,-1208.41882,184.15269,1232.05212,-1019.81909,-438.85733,1185.26331,-1152.88257,162.65575,1052.42126,-971.85217,-368.11636,1027.88098,-981.35083,-14.86652,917.67358,-1002.91266,-283.93320,941.86133,-1000.63763,,,,42.89679,482.09668,-1079.70300,-329.82739,473.51642,-1054.47571,,,,-317.66431,74.73434,-1162.33459,NA,P5,18
