Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
30,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,-364.12665,1165.07300,-1162.80994,230.50708,984.90192,-1188.58191,-278.20203,990.40735,-1007.66016,,,,-166.13115,938.12305,-1054.77405,,,,137.84557,481.57339,-1178.26782,-243.39330,465.92859,-1102.33008,,,,-296.17331,77.18446,-1213.67810,NA,P5,30
31,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-362.34213,1165.34460,-1161.45154,233.04897,984.41711,-1189.98877,-275.64624,990.94550,-1006.67480,,,,-162.73843,938.98358,-1052.67517,,,,139.27939,481.33374,-1178.66101,-239.54604,466.27200,-1100.42688,,,,-295.94443,77.66853,-1212.96143,NA,P5,30
32,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,-359.33960,1164.52795,-1159.57056,236.36810,984.20770,-1192.24597,-272.65854,990.57007,-1005.55475,,,,-159.75705,936.52283,-1057.53418,,,,142.07259,481.31848,-1178.99670,-236.99471,465.46841,-1098.37048,,,,-295.61359,78.48277,-1213.34412,NA,P5,30
33,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,-356.82101,1164.98584,-1158.55640,238.37024,983.39868,-1193.50708,-269.15820,990.03558,-1003.85834,,,,-155.90407,939.15594,-1048.42456,,,,145.19199,481.18829,-1180.32031,-232.41840,464.71619,-1096.21655,,,,-295.69446,79.98078,-1212.15344,NA,P5,30
34,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,-354.37296,1164.47009,-1156.80774,241.04227,983.75464,-1195.41223,-267.53708,990.24725,-1002.93298,,,,-153.11958,936.82281,-1054.36145,,,,147.26729,481.18652,-1180.02588,-229.20314,464.77151,-1093.42188,,,,-295.21225,80.74170,-1211.06470,NA,P5,30
35,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,-351.82086,1164.33130,-1154.73499,242.40846,982.53809,-1196.10205,-263.86169,989.95496,-1001.24573,,,,-149.57550,937.47308,-1049.29944,,,,150.24234,480.86691,-1181.00403,-224.27878,464.42093,-1090.35913,,,,-294.42010,81.39748,-1210.02295,NA,P5,30
36,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,-349.52057,1164.05920,-1152.66650,245.35240,982.85364,-1198.27844,-260.84174,989.95471,-999.44812,,,,-146.16980,937.31976,-1049.48926,,,,151.53879,479.76599,-1181.17090,-220.35263,464.83960,-1086.58740,,,,-293.68213,81.79211,-1209.67078,NA,P5,30
37,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,-346.36319,1163.22937,-1151.34241,247.60765,982.12659,-1199.07458,-257.86536,989.49890,-997.90063,,,,-144.11319,936.39258,-1048.49536,,,,155.57224,480.60159,-1182.47363,-216.16177,463.54507,-1083.40698,,,,-292.46765,83.26999,-1208.85730,NA,P5,30
38,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,-343.98541,1163.22729,-1149.30884,249.89868,981.55817,-1200.94409,-254.72900,989.61908,-996.19635,,,,-139.20369,936.29242,-1046.99658,,,,157.59479,479.18420,-1182.74963,-211.59651,464.52100,-1077.52014,,,,-291.22900,86.82619,-1208.25000,NA,P5,30
39,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,-341.62573,1163.41663,-1147.31055,252.24590,981.10413,-1202.36243,-251.70866,989.28241,-994.87872,,,,-137.60876,937.24561,-1040.61169,,,,159.53427,479.30023,-1183.01794,-207.95067,464.82468,-1071.38538,,,,-289.62344,89.33937,-1207.08984,NA,P5,30
40,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,-338.93396,1163.27661,-1145.49097,254.37030,979.94550,-1203.71191,-249.62903,989.32306,-992.80139,,,,-133.21922,937.31311,-1038.68835,,,,163.30188,478.36932,-1183.05652,-203.57217,465.10043,-1065.37146,,,,-288.36115,91.14793,-1205.45532,NA,P5,30
41,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-336.54260,1163.02588,-1143.33459,257.50079,980.20374,-1205.18542,-246.70212,988.65399,-990.80792,,,,-131.37123,936.01062,-1038.70422,,,,165.24063,478.54572,-1183.18835,-198.23199,465.85638,-1057.20508,,,,-287.57339,95.63625,-1203.72852,NA,P5,30
42,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,-334.28250,1162.64795,-1141.04419,258.88922,979.30695,-1205.41370,-243.52095,989.02234,-988.91046,,,,-128.36386,935.25403,-1038.55750,,,,168.52385,478.04843,-1184.44019,-192.39984,466.73758,-1048.82263,,,,-285.67548,98.75221,-1201.79102,NA,P5,30
43,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,-331.25760,1162.73022,-1139.06067,261.97070,979.18964,-1206.54211,-241.28665,988.76105,-986.87921,,,,-125.58611,934.34558,-1037.45471,,,,169.79291,477.15237,-1184.42078,-185.92363,467.16956,-1040.71350,,,,-283.63126,102.44131,-1198.14417,NA,P5,30
44,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,-328.39554,1161.94324,-1136.83777,263.74216,978.39465,-1207.31714,-238.09195,989.37744,-985.11090,,,,-122.67238,934.68042,-1036.19421,,,,174.43526,476.87842,-1186.19739,-178.37175,467.68274,-1031.94189,,,,-280.25943,107.57667,-1196.28723,NA,P5,30
45,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,-327.39813,1162.74438,-1134.89709,264.89749,978.12152,-1207.73254,-235.90622,989.04993,-983.46472,,,,-119.98148,933.37433,-1035.90442,,,,175.85385,476.85431,-1186.46606,-171.47942,470.28540,-1023.04614,,,,-277.62457,111.83385,-1193.43604,NA,P5,30
46,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,-323.32452,1163.51770,-1131.88550,267.88657,978.40668,-1209.51599,-232.60150,988.95770,-980.76990,,,,-116.40228,933.64819,-1035.00183,,,,178.33554,476.68878,-1186.36377,-163.89455,473.39148,-1013.10217,,,,-273.66214,116.73418,-1190.48169,NA,P5,30
47,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,-320.74887,1163.21594,-1129.79956,269.64041,977.52399,-1210.22754,-230.18513,988.68835,-978.60358,,,,-113.69724,933.26898,-1034.57104,,,,180.84592,477.06378,-1186.21741,-155.14470,475.42685,-1004.42090,,,,-268.97012,122.38013,-1186.96094,NA,P5,30
48,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,-317.67059,1163.71741,-1127.20300,271.68903,978.26453,-1211.00952,-227.85468,988.85785,-975.72742,,,,-111.18118,933.88757,-1034.56848,,,,183.49998,477.24542,-1187.06653,-147.69006,477.79654,-996.02209,,,,-264.63501,128.49174,-1183.49438,NA,P5,30
49,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,-315.03415,1163.76038,-1124.83789,272.93451,977.89935,-1211.28284,-224.49141,988.78796,-973.38885,,,,-107.12953,933.78375,-1032.66736,,,,186.05870,477.34479,-1187.37012,-139.11761,480.42447,-987.07428,,,,-258.80414,133.81932,-1180.68311,NA,P5,30
50,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,-312.81238,1164.22266,-1122.21875,275.14536,977.90247,-1211.36511,-221.85419,988.96149,-971.49420,,,,-105.71548,933.78223,-1032.40967,,,,187.06400,476.91864,-1185.49622,-131.26642,484.29102,-978.45520,,,,-254.35181,139.20029,-1176.45007,NA,P5,30
51,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-309.51065,1164.55835,-1119.25513,277.01547,978.02393,-1211.54504,-219.79532,988.81726,-969.33990,,,,-102.10627,933.92371,-1030.79578,,,,188.20311,477.74072,-1186.00061,-122.78098,486.75803,-971.27734,,,,-248.38841,143.38931,-1173.69531,NA,P5,30
52,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,-307.33441,1164.64746,-1116.69128,279.09158,978.21478,-1212.06653,-216.82358,988.75092,-965.83752,,,,-99.60062,934.45190,-1029.50439,,,,188.58839,477.71472,-1185.82471,-115.17342,490.04382,-963.34491,,,,-242.00497,148.18817,-1169.06287,NA,P5,30
53,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,-304.71213,1165.09106,-1113.59729,280.46176,978.18152,-1211.23511,-214.54201,988.29724,-963.68567,,,,-97.49430,934.56567,-1028.65039,,,,189.49852,477.42590,-1184.81531,-106.26624,493.67749,-955.47589,,,,-235.61539,152.80075,-1164.38062,NA,P5,30
54,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,-301.49179,1164.86023,-1110.34607,281.37924,977.92059,-1210.86475,-211.72675,987.91431,-961.59235,,,,-94.13454,934.47723,-1026.98120,,,,189.69312,477.24182,-1183.22742,-96.32607,496.66254,-947.68689,,,,-229.16939,156.40274,-1158.69543,NA,P5,30
55,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,-299.61847,1165.31750,-1107.58093,283.67944,978.57367,-1210.96240,-208.76421,987.71069,-958.71906,,,,-91.42499,935.26752,-1024.65649,,,,188.76680,476.49066,-1182.72351,-88.33068,499.39233,-941.16632,,,,-222.28455,159.60051,-1152.37695,NA,P5,30
56,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,-296.43143,1165.89355,-1103.93604,285.31277,978.50385,-1209.77466,-207.25905,987.71667,-955.96735,,,,-89.71857,935.25165,-1023.94244,,,,188.26859,476.00488,-1181.24268,-79.97688,502.80246,-934.31165,,,,-214.76015,161.55945,-1146.34119,NA,P5,30
57,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,-293.97034,1165.72693,-1100.95142,286.64371,978.84241,-1208.69800,-204.17719,987.02002,-953.67780,,,,-86.58821,935.38245,-1019.45715,,,,187.98975,475.69446,-1179.19043,-71.53254,505.29678,-928.27960,,,,-206.25186,162.87117,-1139.87610,NA,P5,30
58,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,-291.51642,1166.19409,-1097.34717,289.16794,979.31995,-1208.38342,-202.01570,986.61884,-951.41132,,,,-85.00599,935.88391,-1017.60663,,,,186.52821,475.26526,-1177.36572,-63.02745,509.26001,-922.24786,,,,-197.13341,163.74695,-1133.02246,NA,P5,30
59,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,-288.79700,1166.16418,-1093.13232,290.01401,979.31226,-1207.35022,-199.17537,986.85437,-948.19019,,,,-81.68618,935.73859,-1015.23877,,,,185.13081,474.72598,-1176.59692,-54.53223,511.88141,-917.36145,,,,-187.90279,163.95375,-1125.38257,NA,P5,30
60,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,-286.93494,1166.46350,-1090.21045,291.63553,979.11829,-1206.21960,-196.48137,986.17603,-945.62341,,,,-78.77092,935.59698,-1012.08514,,,,183.68938,473.93170,-1174.80762,-46.48420,514.30426,-912.95856,,,,-179.22064,164.10118,-1117.77942,NA,P5,30
61,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-283.99686,1166.48425,-1086.05090,293.19318,979.42896,-1205.02515,-193.53543,985.09949,-943.03522,,,,-77.74431,935.49658,-1011.50653,,,,181.80595,473.31946,-1172.98291,-37.75709,517.65045,-908.10248,,,,-168.45236,163.13081,-1109.58496,NA,P5,30
62,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,-282.13034,1166.66028,-1082.29321,296.02191,980.04114,-1203.44702,-190.87732,985.62909,-939.39838,,,,-74.24345,936.10602,-1007.07697,,,,181.60573,472.63184,-1170.80847,-29.30593,519.88068,-903.66516,,,,-157.68590,161.42410,-1101.42212,NA,P5,30
63,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,-280.16006,1166.63110,-1078.90393,296.80457,980.15601,-1202.12292,-188.05751,984.61237,-936.54285,,,,-71.56683,935.22614,-1003.51294,,,,180.45296,472.21725,-1169.91638,-20.66828,521.79944,-900.51556,,,,-147.28714,158.85690,-1093.55945,NA,P5,30
64,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,-276.88290,1166.49231,-1074.82104,298.47678,980.08173,-1200.23279,-185.57089,984.32404,-932.99713,,,,-70.30074,935.25787,-1001.97137,,,,178.85133,472.70657,-1168.40784,-13.76373,524.98785,-896.89404,,,,-136.61543,157.34134,-1084.08899,NA,P5,30
65,0.64,,,,,,,,,,,,,,,,,,,,,,-47.56401,1601.55029,-946.21185,,,,-275.67920,1166.86121,-1070.42004,300.20853,980.46484,-1198.18799,-182.47441,983.58490,-929.66534,,,,-65.67222,935.92419,-995.95679,,,,178.05788,472.92969,-1167.15662,-4.99789,527.31958,-893.70508,,,,-126.21717,154.34593,-1074.81238,NA,P5,30
66,0.65,,,,,,,,,,,,,,,,,,,,,,-45.11739,1601.51123,-942.54431,,,,-272.60992,1166.78442,-1066.30994,302.80048,981.46692,-1196.37488,-179.90338,982.83154,-927.32397,,,,-64.72847,935.92310,-995.33698,,,,177.21643,472.63327,-1166.81787,3.51191,528.59204,-890.80988,,,,-113.79076,151.20242,-1064.72827,NA,P5,30
67,0.66,,,,,,,,,,,,,-45.86594,1507.82703,-1229.74512,,,,,,,-42.59940,1601.17725,-938.79779,,,,-271.04092,1166.84875,-1061.70947,304.59772,981.39215,-1194.41223,-177.52763,982.66937,-923.92358,,,,-61.56568,935.09625,-992.30835,,,,176.88055,472.51486,-1164.75928,11.32569,530.41479,-887.84729,,,,-101.95338,147.33965,-1054.78137,NA,P5,30
68,0.67,,,,,,,,,,,,,-44.01012,1507.68140,-1225.75891,,,,,,,-40.19550,1600.49524,-934.88940,,,,-268.69543,1166.34216,-1057.54468,305.41354,981.47418,-1192.74622,-173.85196,982.11298,-920.91376,,,,-58.35924,935.26135,-988.02832,,,,176.67139,472.22345,-1162.52893,18.02726,531.90472,-885.34485,,,,-91.06583,144.09613,-1045.58057,NA,P5,30
69,0.68,,,,,,,,,,,,,-42.26670,1508.19946,-1222.55029,,,,,,,-37.86209,1599.78687,-931.10657,,,,-265.87378,1166.28064,-1052.94788,307.05161,984.71674,-1185.88904,-171.78073,980.95160,-917.50006,,,,-56.69687,935.00018,-985.14880,,,,176.65988,472.15341,-1161.20349,25.51725,532.64191,-883.52917,,,,-78.99242,140.69456,-1034.32410,NA,P5,30
70,0.69,,,,,,,,,,,,,-40.23194,1508.07703,-1217.95496,,,,299.81033,1268.73547,-965.59229,-35.42819,1598.97119,-926.71600,,,,-264.27948,1166.18542,-1048.19812,309.24237,984.82312,-1184.38037,-167.77287,980.54358,-913.67700,,,,-52.39851,935.41992,-981.03821,,,,177.71768,472.58270,-1161.43079,32.70955,534.02344,-881.49268,,,,-66.15902,137.04463,-1024.53113,NA,P5,30
71,0.7,,,,,,,,,,,,,-38.42691,1508.35376,-1214.41821,,,,300.05127,1269.09558,-961.00323,-33.27895,1598.80298,-923.79285,,,,-261.42065,1166.07007,-1043.39441,311.43457,981.20929,-1194.07104,-165.22346,979.58435,-910.66205,,,,-50.41042,934.58215,-978.67487,,,,174.05086,470.73990,-1159.46899,39.08606,534.53027,-879.90045,,,,-54.92433,134.11424,-1013.51660,NA,P5,30
