Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
NA,NA,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,NA,P5,17
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-267.30545,579.04999,1778.40527,,,,-212.38937,188.79520,1950.15662,NA,P5,17
2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-270.79337,579.55310,1777.08069,,,,-220.84763,182.36249,1933.74500,NA,P5,17
3,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147.88232,1136.32678,1562.32092,,,,,,,,,,,,,-273.31680,579.32410,1777.24731,,,,-228.64029,177.40627,1921.31897,NA,P5,17
4,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-150.26173,1138.56873,1562.00061,,,,,,,,,,,,,-276.63776,578.65894,1775.69629,,,,-237.01939,171.28842,1906.65247,NA,P5,17
5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.79601,1140.34473,1558.34338,,,,,,,,,,,,,-279.08643,577.75635,1775.67944,,,,-244.53819,166.47768,1892.82410,NA,P5,17
6,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.30872,1138.25793,1552.17578,,,,,,,,,,,,,-284.15167,576.98425,1779.56104,,,,-251.95958,161.71104,1879.55298,NA,P5,17
7,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154.46924,1138.05518,1547.05652,,,,,,,,,,,,,-286.33438,575.61743,1780.73096,,,,-259.05002,158.20204,1867.90051,NA,P5,17
8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154.61636,1138.73206,1543.72925,,,,,,,,,,,,,-288.76212,574.63269,1781.41736,,,,-265.90427,154.57979,1856.28235,NA,P5,17
9,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.45241,1139.48865,1539.14490,,,,,,,,,,,,,-291.63895,573.46124,1782.20605,,,,-272.86514,152.08241,1846.49036,NA,P5,17
