Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
23,0.22,246.77728,1643.99951,-749.48297,40.04491,1486.93848,-908.40784,,,,,,,283.06815,1483.10876,-947.77051,-34.24785,1398.59680,-698.69598,192.03424,1292.08154,-757.67224,101.96581,1737.27673,-793.98114,360.16446,1212.35852,-1022.02673,-158.98328,1137.04272,-750.00269,382.87292,1077.18958,-841.59479,-47.90371,972.53638,-602.53485,290.76282,911.07440,-895.21027,106.91956,909.74225,-683.79199,15.88288,962.93036,-1001.05743,161.07288,456.25369,-1002.34613,210.32278,501.56186,-704.33673,-58.48314,96.30868,-1167.25623,247.73010,82.10869,-756.48651,NA,P5,13
24,0.23,249.78856,1644.54285,-741.26874,45.11106,1487.19067,-902.71021,,,,,,,288.70148,1484.62634,-940.35590,-31.62976,1398.47070,-695.10980,197.37093,1292.89258,-751.61719,105.08090,1737.73657,-788.26001,368.25214,1214.73181,-1013.72345,-154.06023,1135.94458,-746.50732,389.78122,1079.71729,-830.29761,-45.73148,971.85278,-597.10638,298.75854,912.41998,-886.55786,111.13044,909.21924,-680.62860,23.49421,963.44470,-995.17340,164.96587,456.52808,-995.72095,219.91977,506.45181,-698.37634,-56.80843,99.92609,-1166.55151,249.43512,82.37646,-755.31366,NA,P5,13
25,0.24,252.76929,1645.33313,-733.26398,50.44662,1487.34546,-897.65845,,,,,,,294.40659,1486.22656,-932.00879,-27.55902,1397.77063,-689.82129,201.61795,1294.58765,-743.99304,108.45647,1738.19165,-781.64673,375.83014,1216.40930,-1004.10730,-148.23735,1135.12000,-743.23712,396.17542,1081.89526,-821.44629,-43.16603,972.67737,-591.67688,307.34937,914.02875,-877.83722,117.98740,910.42493,-674.18298,31.46436,964.11218,-988.59937,169.24519,458.37579,-989.20099,229.81984,508.81781,-692.90759,-52.73259,103.33578,-1164.68018,249.75900,82.88392,-755.02399,NA,P5,13
26,0.25,255.88472,1646.10388,-724.48132,55.02955,1488.06616,-892.20160,,,,,,,299.78909,1488.34705,-924.25818,-24.75239,1398.22205,-685.84875,206.20854,1295.63269,-737.05157,111.92717,1739.31653,-774.23450,383.18973,1218.22949,-994.83307,-141.57033,1134.52771,-739.47852,402.82684,1084.61621,-812.28351,-39.83729,972.65588,-585.84589,315.32529,916.25018,-868.81982,124.66988,911.77759,-667.56110,39.25482,965.40259,-983.54669,173.65227,459.93253,-980.79608,239.27849,511.45798,-686.25366,-49.73973,105.88971,-1162.94275,250.72755,82.51974,-754.19354,NA,P5,13
27,0.26,258.63596,1647.41064,-717.60645,60.23528,1488.53845,-887.14862,,,,,,,305.14929,1490.09448,-916.39050,-20.40157,1398.88965,-680.79236,211.19287,1297.01831,-730.99249,115.38627,1739.93091,-767.98816,390.39587,1221.45715,-986.97943,-137.51833,1134.87012,-736.01825,409.27142,1087.48621,-802.51227,-37.14581,972.49310,-579.93951,323.69803,918.62335,-859.95105,130.89827,913.31274,-661.16376,47.61244,966.32581,-977.00708,179.37354,461.61765,-971.41351,248.01781,513.82220,-678.92926,-43.92333,111.93296,-1159.45264,250.83461,82.86012,-753.45355,NA,P5,13
28,0.27,261.79822,1648.20789,-708.94135,65.44125,1489.77722,-882.39307,,,,,,,310.25421,1492.18872,-908.82031,-18.16942,1399.68860,-677.14899,214.64882,1298.73621,-723.05115,118.82848,1740.87622,-761.86627,397.58475,1224.11987,-978.62842,-132.16489,1134.61267,-732.30316,417.04160,1090.28394,-793.48920,-34.39276,973.02032,-574.50763,332.31717,920.76752,-851.05585,137.28789,914.81024,-655.17108,55.84335,967.47711,-971.32648,185.31929,462.72635,-961.50201,255.02463,514.97162,-672.64600,-39.38757,115.04849,-1157.07373,250.94164,83.20043,-752.71368,NA,P5,13
29,0.28,264.49261,1649.51855,-702.52332,70.46908,1490.53003,-876.75812,,,,,,,315.20798,1494.23608,-901.42493,-13.18235,1400.53430,-671.96667,219.39902,1300.44153,-716.65436,122.15862,1742.01819,-756.22980,404.41269,1226.46375,-969.79254,-126.98668,1135.07520,-729.30902,423.92648,1093.85754,-784.92511,-31.90354,974.15912,-569.14606,340.16464,922.31293,-842.12537,142.96115,915.84082,-649.28229,64.05342,968.49634,-965.92041,191.99608,464.93796,-952.29938,260.02652,516.27344,-665.77240,-32.75449,119.45755,-1152.65259,252.97894,84.26263,-751.83026,NA,P5,13
30,0.29,267.39774,1650.33691,-694.79059,75.32841,1491.38074,-871.71637,,,,,,,320.09784,1496.25562,-893.81415,-11.40753,1402.11975,-667.62177,221.89603,1301.73621,-709.30188,125.61002,1743.11206,-750.52832,411.32764,1228.35107,-961.22498,-122.10647,1135.33691,-725.22278,431.11755,1097.02551,-775.63861,-28.67711,974.71161,-564.24658,348.24570,925.34528,-834.08142,149.10497,917.33929,-642.80609,72.48506,969.67963,-959.84125,203.27295,466.94522,-942.45905,264.77194,517.41821,-659.66925,-26.20871,122.96347,-1149.62085,,,,NA,P5,13
31,0.3,270.45132,1651.13428,-687.15735,79.60768,1492.42676,-866.73962,,,,,,,324.92209,1497.72791,-886.37427,-8.87656,1403.51611,-663.19080,226.80434,1303.25244,-702.81915,129.00757,1744.32849,-744.75861,417.74045,1230.72778,-953.41553,-117.14132,1136.01123,-721.66266,437.04568,1099.80249,-767.30444,-26.38540,975.75336,-559.06488,355.47818,927.20966,-825.62073,154.11418,919.09503,-635.89313,80.46154,970.05554,-953.69891,217.91164,471.45840,-935.29303,267.20837,517.48206,-653.97437,-15.75764,128.36296,-1144.72424,253.43974,84.37418,-751.41864,NA,P5,13
32,0.31,273.05032,1652.34753,-680.99646,83.99973,1493.15979,-862.00061,,,,,,,329.24158,1499.67261,-880.20734,-3.88331,1404.06360,-657.94843,230.63792,1305.01758,-696.39514,132.35454,1745.48340,-739.68665,424.70300,1232.69836,-944.18018,-112.21826,1135.87329,-718.09729,442.49951,1102.49573,-757.36481,-22.56779,977.09314,-553.80872,362.80081,928.46283,-818.38226,159.85786,920.25629,-629.03595,88.31834,971.05969,-948.36597,232.85733,473.18036,-928.81097,269.18729,517.99860,-648.12543,-9.73435,132.09857,-1141.14368,253.36342,84.78605,-752.03082,NA,P5,13
33,0.32,275.62866,1653.69006,-674.62158,88.42788,1493.58484,-857.08301,,,,,,,333.62680,1501.39209,-873.62842,-2.90205,1405.46729,-653.52460,234.72878,1306.65967,-689.38123,135.77245,1746.40808,-733.85681,431.81339,1236.08484,-937.59613,-107.44012,1136.77283,-714.65698,448.64673,1105.78381,-749.03864,-19.51084,978.39807,-548.22565,370.03748,930.83038,-809.30524,163.97311,920.95825,-623.26300,96.27895,971.10309,-941.38574,248.65703,473.14917,-923.35266,269.88495,517.60571,-641.95636,0.18488,139.80914,-1135.82043,253.36342,84.78605,-752.03082,NA,P5,13
34,0.33,278.32959,1655.01575,-668.17072,92.67823,1494.62024,-852.34912,,,,,,,338.03549,1502.82568,-866.75739,2.53293,1406.41980,-648.81952,238.90839,1308.48010,-684.00037,139.15099,1747.24670,-728.22217,438.22711,1238.28223,-929.43372,-102.97300,1137.36658,-711.48047,454.20709,1108.86707,-740.41656,-16.24396,979.66394,-543.31012,377.12112,932.64819,-801.98322,167.84253,922.10577,-615.75952,,,,263.82303,471.71011,-917.53345,271.38333,516.77313,-636.37939,10.13783,146.74037,-1130.71814,254.03624,85.08801,-752.21033,NA,P5,13
35,0.34,281.07663,1656.17944,-661.07001,96.92173,1495.39087,-847.59851,,,,,,,341.90027,1504.71191,-861.12250,5.09020,1406.75317,-644.56274,242.92010,1310.67249,-678.42511,142.18626,1748.41809,-724.02496,444.34671,1240.25171,-922.00134,-98.70660,1137.56079,-707.21393,459.51779,1112.36401,-732.66492,-12.90739,981.20093,-537.70685,383.63327,933.64990,-794.67645,171.45291,923.05469,-609.58527,,,,279.56955,469.58347,-911.83398,271.37213,515.11469,-630.46710,21.32735,152.23251,-1127.32703,254.03624,85.08801,-752.21033,NA,P5,13
36,0.35,283.47913,1657.64612,-655.76019,100.83444,1495.73840,-842.61481,,,,,,,345.74167,1506.25745,-856.07074,9.34561,1407.01794,-639.70013,245.61597,1312.11743,-672.00623,145.17365,1749.74426,-719.22009,450.54047,1241.93420,-914.10742,-93.87262,1138.45508,-703.01862,464.91684,1115.49963,-723.83868,-10.13899,982.40674,-532.96234,391.17273,936.71515,-786.96509,175.17679,924.19751,-601.77057,117.58586,970.51202,-921.42828,294.98730,467.66119,-905.17212,271.12192,512.95245,-624.69275,29.74300,158.67607,-1121.66040,254.26935,85.38857,-751.71655,NA,P5,13
37,0.36,285.91452,1659.27454,-649.46625,104.68989,1496.36829,-837.65894,,,,,,,349.71866,1507.83398,-850.63361,12.12668,1408.29443,-636.03552,250.50685,1313.78406,-666.61951,148.21970,1751.01453,-714.23981,456.72159,1243.52625,-906.33789,-89.55488,1138.67407,-698.87384,470.52042,1118.30896,-715.94763,-6.17779,983.48627,-527.80896,395.30725,937.76111,-780.02014,178.27986,924.68854,-596.07037,123.91889,970.71716,-915.15302,310.65720,467.62485,-898.71490,270.25769,511.02042,-619.02643,42.68210,166.62457,-1114.82129,254.26935,85.38857,-751.71655,NA,P5,13
38,0.37,288.39044,1660.31262,-643.62762,108.78473,1497.07202,-833.64209,,,,,,,353.59744,1509.38538,-845.44452,15.08950,1409.44885,-631.44183,254.81674,1315.33936,-661.87592,151.11984,1751.96008,-709.47394,462.39694,1245.18201,-898.85675,-85.48196,1139.31824,-694.66223,475.00421,1120.97144,-706.60626,-3.72289,984.76416,-523.06189,404.35501,939.87274,-773.03308,182.12834,925.73810,-588.58514,129.86002,970.50690,-908.02319,326.75885,467.93222,-890.38605,268.83017,507.77090,-614.66791,54.22572,173.90973,-1109.12183,254.32242,85.49220,-751.21283,NA,P5,13
39,0.38,290.82236,1661.49170,-637.33875,112.25972,1497.50134,-828.52423,,,,,,,357.52844,1510.72668,-840.20605,19.10017,1409.93115,-626.44781,257.28098,1316.11609,-655.70313,153.93642,1752.68750,-705.43890,467.06863,1246.59985,-891.27655,-81.94423,1140.20117,-689.21344,479.89517,1124.01331,-699.29205,-0.22370,985.87994,-518.13898,408.52161,940.71063,-765.18970,185.34087,926.69031,-583.20160,135.54062,970.50842,-901.35425,342.75409,470.12579,-882.69135,265.70267,503.87524,-611.53003,64.42811,181.70329,-1102.90552,254.39877,85.08054,-750.60077,NA,P5,13
40,0.39,293.24365,1662.68823,-631.03558,116.54836,1497.96924,-824.35425,,,,,,,361.34506,1511.96399,-835.39935,20.88066,1410.91980,-623.51166,261.62442,1317.67676,-650.78082,156.86594,1753.58630,-700.17603,472.06540,1247.77527,-883.92859,-78.02131,1140.41650,-686.05841,485.45694,1126.97644,-692.18854,3.56166,986.68921,-512.88867,415.11191,942.28821,-757.96869,188.69150,927.64532,-577.05463,140.80450,970.89349,-895.13617,359.46793,472.30777,-873.74127,264.50314,502.18167,-603.77307,76.65325,189.68338,-1095.10559,254.39877,85.08054,-750.60077,NA,P5,13
41,0.4,295.54837,1663.91479,-625.12329,120.20493,1498.79553,-819.84332,,,,,,,365.57364,1512.60889,-829.27942,25.07518,1411.35388,-617.70227,264.15335,1318.26013,-644.75275,159.16060,1754.96777,-696.78723,477.14673,1249.66028,-877.07666,-74.75643,1141.12402,-681.40643,490.26657,1129.85437,-684.49109,6.08534,988.04651,-508.42426,420.95529,943.97455,-751.61078,191.74402,929.17828,-570.76178,145.77307,971.46399,-890.38098,375.13034,474.11880,-864.52545,259.28748,498.55377,-601.40216,89.23449,196.69786,-1086.92847,254.30315,85.20259,-750.67297,NA,P5,13
42,0.41,297.65506,1665.28821,-619.76569,124.64171,1498.82935,-815.05524,,,,,,,369.64880,1513.70837,-823.22418,27.28027,1412.36414,-614.12946,268.63330,1319.53064,-639.90497,161.96826,1755.46326,-691.74774,482.56015,1250.85901,-869.67499,-70.26221,1141.68726,-676.67145,494.22571,1132.06104,-676.04926,9.92406,988.72491,-503.25238,426.39545,945.15082,-744.48553,194.35732,929.84393,-565.02576,151.11417,971.73340,-884.20154,390.99426,475.17709,-853.88733,257.25443,497.25015,-592.08636,101.76939,203.15907,-1078.73096,254.39877,85.08054,-750.60077,NA,P5,13
