Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
10,0.09,245.20241,1503.35693,-997.79846,201.79517,1649.48889,-779.02118,,,,,,,-0.28841,1508.23779,-968.30054,-0.92232,1585.85608,-683.58301,154.40755,1316.87781,-813.40277,68.64387,1754.14087,-834.19226,331.92392,1218.79089,-1024.14868,-150.93913,1132.51660,-759.17163,389.53253,988.36560,-941.41492,-86.97262,888.91302,-672.45093,,,,88.13737,934.49603,-726.06830,31.46161,972.73669,-1071.25830,209.90971,482.17838,-1000.71045,100.41343,489.17596,-747.18427,-18.29322,131.74347,-1222.35852,131.73441,79.66485,-813.29431,NA,P5,25
11,0.1,247.23677,1504.08215,-993.99036,203.53421,1649.70752,-774.55988,,,,,,,1.98063,1508.54810,-963.51044,0.81928,1585.60547,-679.64459,156.55804,1317.28406,-809.22595,70.50738,1753.99316,-830.10352,335.31476,1220.13892,-1019.94873,-148.90936,1132.94983,-754.58936,393.28323,990.17700,-937.01715,-83.81947,888.52490,-667.65948,,,,90.67229,933.35065,-723.00061,34.11957,973.38666,-1066.30774,217.99660,482.61322,-999.23114,96.06061,488.66211,-744.65924,-12.16676,135.02315,-1221.31543,131.65147,79.46761,-813.25586,NA,P5,25
12,0.11,249.15791,1504.71265,-990.08374,205.55322,1649.56165,-768.68134,,,,,,,4.04750,1508.32336,-958.96515,2.42511,1585.25171,-675.75433,159.51219,1317.53296,-805.91772,72.50121,1753.99158,-824.96478,337.87274,1220.35974,-1016.00409,-146.33107,1132.95300,-751.27515,396.55841,992.19006,-931.17145,-80.28777,888.55530,-663.03156,,,,93.52378,932.77747,-719.59119,36.41222,973.32129,-1061.17261,226.47682,482.19394,-998.70142,94.05156,488.87579,-742.03943,-8.59365,137.59872,-1219.82861,131.18561,79.73178,-813.00012,NA,P5,25
13,0.12,251.22957,1504.84229,-985.65784,207.30840,1649.68066,-764.13745,,,,,,,6.13026,1508.98633,-954.80469,4.17485,1584.93445,-671.62775,162.13898,1317.41785,-801.56342,74.26105,1754.19421,-821.05609,341.60587,1221.89355,-1012.18091,-142.99564,1132.73889,-746.11377,400.43137,993.65247,-927.30664,-76.94257,888.65479,-659.22760,,,,96.40783,932.58368,-716.06921,38.51852,974.29218,-1057.08301,235.70657,480.65717,-998.09656,91.94411,489.23535,-738.63574,-2.22051,142.47168,-1218.15918,131.36305,79.65868,-812.46704,NA,P5,25
14,0.13,252.86815,1505.73108,-982.07715,209.03641,1649.76099,-759.58215,,,,,,,7.85751,1508.88928,-951.27277,5.85083,1584.61743,-667.90454,163.69926,1317.83667,-797.50458,76.17918,1754.08997,-816.54822,343.52991,1222.94812,-1008.95050,-140.66672,1132.70129,-742.86914,404.73004,994.70758,-922.33478,-74.01630,888.47040,-655.32776,,,,98.87080,932.36066,-712.66479,40.44708,974.30096,-1052.07495,245.80649,478.76517,-997.24713,91.32292,490.10452,-736.84393,4.26695,146.46262,-1216.54309,131.36305,79.65868,-812.46704,NA,P5,25
15,0.14,254.60870,1505.81311,-979.06085,210.69182,1649.82068,-755.38904,,,,,,,9.67608,1508.75037,-946.90149,7.49741,1584.75818,-664.47253,165.85281,1317.37915,-793.81079,78.07487,1753.91760,-812.53082,347.31247,1223.67102,-1005.47931,-136.54543,1132.44763,-738.49255,408.38632,996.96558,-916.68195,-70.18587,888.18054,-651.24860,,,,101.09845,931.93201,-709.93445,42.02890,974.85962,-1048.40674,255.89290,477.00012,-994.76550,91.38953,490.31989,-733.90723,8.11444,149.69023,-1215.26489,131.32001,79.63445,-812.19635,NA,P5,25
16,0.15,256.46646,1505.96179,-974.94604,212.54915,1649.72644,-750.54260,,,,,,,11.63877,1509.08850,-942.70032,9.07116,1584.31592,-660.83484,168.18483,1317.02502,-790.23254,79.88177,1753.89832,-808.52014,349.52893,1224.19739,-1001.23846,-134.84196,1132.29749,-734.64728,412.19122,998.30566,-913.07892,-67.56561,888.45233,-647.82318,,,,103.54821,930.43530,-707.53711,43.57041,974.71588,-1044.15137,266.76498,476.46927,-992.93860,92.16801,491.14169,-731.29205,15.32374,151.79555,-1212.20703,131.32001,79.63445,-812.19635,NA,P5,25
17,0.16,258.05249,1506.12512,-971.61401,214.29707,1649.23035,-746.99176,,,,,,,13.36637,1508.98425,-938.47314,-54.16487,1422.67810,-722.10547,170.22560,1317.34155,-786.60205,81.87679,1753.79492,-804.06561,351.71582,1224.58948,-997.21484,-131.67906,1131.66882,-729.99097,415.91403,999.53802,-908.34924,-64.03940,888.02209,-643.71875,,,,104.90346,930.58051,-703.90344,45.13818,974.93005,-1040.28748,276.96738,476.55048,-990.45612,93.87214,491.02161,-729.21191,19.46936,156.82350,-1210.53931,131.32001,79.63445,-812.19635,NA,P5,25
18,0.17,259.61075,1506.48584,-968.49554,216.15587,1649.26917,-741.70428,,,,,,,14.86430,1508.90649,-935.29547,-51.78383,1422.25940,-718.22205,172.00009,1317.40125,-783.32855,83.61997,1753.88123,-800.87408,355.22693,1225.57703,-993.29736,-128.29092,1131.32324,-725.89642,419.43066,1000.97412,-903.32263,-61.44005,887.52979,-639.73022,,,,107.41179,930.24005,-700.47742,46.91056,974.94763,-1036.14160,287.28918,476.53949,-987.42261,96.61224,490.64920,-726.86151,,,,131.32001,79.63445,-812.19635,NA,P5,25
19,0.18,261.05371,1506.81152,-965.68140,217.70053,1649.18469,-738.30817,,,,,,,16.76482,1509.70142,-931.51428,-50.64280,1422.26526,-715.23608,174.69806,1317.53125,-781.09247,85.47907,1753.84534,-797.00269,356.83438,1226.34607,-990.08789,-124.87932,1131.77393,-721.19501,422.89633,1002.43964,-899.61700,-58.19531,887.20868,-636.10718,,,,107.97454,929.78357,-697.72162,48.51525,975.52789,-1033.72412,297.62955,477.54459,-984.10278,97.05080,489.13098,-726.97247,,,,131.32001,79.63445,-812.19635,NA,P5,25
20,0.19,262.65982,1506.82202,-962.39972,219.45076,1649.09180,-734.23517,,,,,,,18.18746,1509.59155,-928.22406,-47.65422,1421.90405,-710.99481,176.54793,1317.78845,-777.94666,87.50775,1753.87744,-792.29126,359.66422,1226.83459,-986.03650,-122.19495,1130.60327,-718.80103,426.83807,1003.38953,-895.11011,-55.48302,887.40894,-632.17163,,,,110.71745,929.22418,-693.86084,50.61563,975.26666,-1029.71069,307.53571,478.77582,-980.73438,101.46098,490.01727,-725.54205,,,,131.66817,79.53883,-812.12561,NA,P5,25
21,0.2,264.03717,1507.33093,-959.62219,221.10733,1648.98413,-730.22876,,,,,,,19.69675,1509.31726,-924.72729,-45.86744,1422.10583,-707.49042,177.79306,1317.46033,-774.60803,89.37116,1753.81213,-789.02612,361.92883,1227.79541,-982.49243,-121.22340,1131.65894,-713.86102,429.44000,1004.18066,-890.75934,-52.22583,886.91376,-629.11639,,,,112.41203,928.92596,-690.75482,52.48500,975.02783,-1026.66199,317.32251,480.09604,-977.48438,104.29193,488.98016,-725.14905,,,,131.66817,79.53883,-812.12561,NA,P5,25
22,0.21,265.45801,1507.57190,-956.61816,222.68777,1648.93665,-727.18481,,,,,,,21.39181,1509.78333,-921.05591,-42.98577,1421.89038,-704.33282,180.43744,1317.67651,-772.39679,91.17249,1754.01563,-785.61981,363.70679,1228.26550,-978.10492,-116.71342,1131.00122,-710.45245,433.53079,1005.59283,-886.98431,-49.99618,886.63916,-626.15363,,,,113.92301,929.86725,-687.81281,54.77847,974.77161,-1023.11609,326.37799,482.52682,-973.86194,107.30357,488.18997,-723.17059,,,,131.92429,79.83390,-811.82294,NA,P5,25
23,0.22,266.81985,1507.98218,-953.73688,224.16634,1649.23462,-723.95520,,,,,,,22.88913,1510.23694,-917.96112,-41.52061,1422.27917,-700.25085,182.08868,1318.06714,-769.49164,93.09527,1754.24622,-781.65485,365.32172,1228.87244,-974.06073,-116.80325,1131.70178,-707.19141,436.10214,1006.19135,-883.42841,-46.90628,886.87628,-622.36420,,,,115.28506,929.70349,-685.12915,56.91563,975.10297,-1020.60706,335.61777,485.05173,-971.20898,110.90345,488.14374,-721.35291,,,,131.90248,79.83678,-811.49493,NA,P5,25
24,0.23,268.09805,1508.45544,-951.04095,226.00134,1648.99927,-719.79498,,,,,,,24.33795,1509.94177,-914.47052,-40.36061,1422.63550,-697.41699,183.62900,1318.44910,-766.82080,94.95451,1754.26770,-778.42963,368.08890,1229.56714,-972.19238,-111.12250,1130.87317,-701.91742,439.39734,1007.42041,-879.86206,-43.76835,886.84064,-618.83905,,,,117.28336,930.11499,-680.95746,59.09464,975.12640,-1017.93372,344.55908,487.18085,-968.40332,113.41098,487.58865,-719.82312,,,,131.92429,79.83390,-811.82294,NA,P5,25
25,0.24,269.57169,1508.32373,-947.92645,227.65508,1648.87939,-716.14215,,,,,,,26.22608,1509.73059,-911.03998,-39.11774,1422.82361,-693.98877,184.97418,1318.72778,-764.02271,96.63066,1754.79736,-775.19696,369.69833,1230.26917,-967.48035,-111.36745,1132.18103,-698.71973,442.21768,1008.17877,-876.33496,-41.61635,886.81165,-616.20068,,,,118.82351,930.40912,-678.08490,61.16438,974.89056,-1014.94110,353.97525,489.80826,-965.26654,116.75112,487.81180,-718.23309,,,,132.63219,79.36372,-811.99414,NA,P5,25
26,0.25,270.82147,1509.05518,-944.93585,229.27042,1648.88892,-712.74866,,,,,,,27.73703,1510.31982,-907.94098,-36.74632,1423.05286,-690.17834,186.35834,1318.58521,-761.17017,98.36900,1754.75403,-772.39050,371.06537,1230.58411,-964.51569,-108.95460,1132.41162,-695.85358,445.19199,1009.14594,-872.92517,-39.31794,887.02850,-613.52740,,,,120.29720,930.26581,-675.13293,63.42583,974.86243,-1011.44696,361.72272,492.72906,-962.39331,119.32133,487.66910,-716.60773,,,,132.63219,79.36372,-811.99414,NA,P5,25
27,0.26,272.34271,1508.92041,-941.47455,230.65286,1649.34143,-709.92004,,,,,,,28.85662,1510.36816,-905.04523,-34.69798,1423.24512,-687.24603,188.00787,1318.22144,-757.51666,99.98872,1755.15784,-769.31458,372.45044,1230.88538,-961.34351,-107.53198,1132.46973,-691.98859,447.31924,1009.86176,-869.60547,-36.49707,887.01599,-609.91302,,,,122.03198,930.94788,-671.56689,65.35690,975.01410,-1008.74347,369.37689,495.16660,-959.53491,121.75971,487.67197,-714.16309,,,,132.63219,79.36372,-811.99414,NA,P5,25
28,0.27,273.69919,1509.24207,-938.40540,232.09656,1649.48975,-707.03278,,,,,,,30.39323,1510.40125,-901.91010,-33.30218,1423.54626,-684.51624,189.18442,1318.04529,-754.49176,101.55633,1755.46973,-766.25098,375.30615,1231.49695,-958.60388,-105.12896,1132.88513,-688.26782,449.55371,1010.42767,-866.99335,-33.80156,887.26184,-606.50854,,,,122.93173,931.11377,-668.21826,67.32615,975.21851,-1005.41168,377.14160,498.21970,-956.68982,124.47710,487.86295,-712.04761,,,,132.63219,79.36372,-811.99414,NA,P5,25
29,0.28,275.28168,1509.15088,-934.89142,233.60631,1649.56555,-703.89868,,,,,,,31.85338,1511.10742,-898.91101,-32.43538,1424.19458,-681.15314,189.97321,1318.22766,-751.26379,103.18745,1755.46912,-763.50800,376.50061,1231.95850,-955.48914,-103.45081,1132.51843,-685.48364,452.37659,1011.13074,-862.77563,-32.08832,887.93372,-604.41199,,,,124.08749,931.04596,-666.09229,68.89481,974.95496,-1002.53906,384.07913,500.69037,-953.38110,127.19109,487.98087,-709.89008,,,,132.63219,79.36372,-811.99414,NA,P5,25
30,0.29,276.63571,1509.33398,-932.28491,235.00624,1650.01953,-700.89233,,,,,,,33.39289,1511.01306,-896.37170,-31.29899,1424.32983,-678.60016,191.77016,1318.51404,-748.53442,104.65067,1755.52661,-760.45148,378.18375,1231.68176,-951.74683,-101.74839,1132.83435,-682.20599,454.31989,1011.42236,-860.14557,-29.67469,888.15326,-601.13440,,,,125.76239,930.87219,-662.99677,70.62489,974.41364,-1001.47742,390.79230,503.16602,-949.91138,129.05797,488.46030,-706.57214,,,,132.63219,79.36372,-811.99414,NA,P5,25
31,0.3,278.25296,1509.09619,-929.05963,236.36339,1650.29407,-698.08557,,,,,,,35.03546,1511.06995,-892.67401,-30.55753,1424.55688,-675.81329,192.37827,1319.06689,-745.21301,105.95157,1756.03394,-757.99054,379.17288,1231.62817,-948.88885,-100.38050,1132.94275,-679.94727,455.97015,1011.36957,-856.93713,-27.51204,888.43610,-597.99231,,,,126.85956,931.39557,-659.74915,71.03552,976.04999,-998.45947,397.18591,505.80380,-946.24426,130.59590,487.71341,-704.92560,,,,133.12978,79.80463,-811.88104,NA,P5,25
32,0.31,279.78040,1509.04504,-925.71271,237.78267,1650.56799,-694.99902,,,,,,,36.39893,1510.88232,-889.75079,-28.44702,1424.67993,-672.63489,193.38361,1318.95288,-741.98926,107.35561,1756.01953,-755.26367,380.94016,1231.68286,-945.67462,-99.17686,1133.33777,-676.61090,458.88565,1011.78625,-854.40094,-26.30406,888.35321,-595.85803,,,,127.57218,930.86993,-657.71222,72.88753,975.85974,-995.43616,403.18970,508.28827,-943.04114,132.01332,487.18021,-701.92340,,,,133.24196,79.90108,-812.16528,NA,P5,25
33,0.32,281.30148,1508.91260,-923.38574,239.11729,1650.73267,-692.05133,,,,,,,37.95689,1511.43201,-887.29248,-26.59277,1425.13330,-669.86652,195.97429,1319.60181,-739.02136,108.82941,1755.92957,-752.51172,382.53421,1231.12683,-943.19739,-97.48032,1133.38074,-673.60834,460.43134,1012.25775,-851.71869,-23.36907,888.96143,-593.01752,354.28110,946.36438,-848.01477,129.64539,931.04236,-653.93884,74.99255,975.80389,-992.73627,409.02292,510.41779,-939.10834,132.98347,486.85538,-699.75104,,,,133.28148,80.14851,-812.22223,NA,P5,25
34,0.33,,,,240.43893,1650.89380,-689.09503,,,,,,,39.50424,1511.00037,-883.69226,-25.83484,1425.45923,-666.74066,197.57523,1319.58301,-736.48743,110.11990,1756.11938,-749.78613,383.88898,1230.86121,-940.39087,-93.34344,1133.60828,-671.11865,461.78857,1011.82343,-848.87958,-21.57133,889.15192,-590.64270,,,,129.90909,930.42822,-651.69983,77.81446,975.15326,-988.74188,415.22870,512.99536,-934.77234,135.46416,486.83963,-695.30109,254.23033,131.32231,-1098.47192,133.28148,80.14851,-812.22223,NA,P5,25
35,0.34,284.43869,1508.40564,-917.43298,241.74614,1651.37561,-686.01038,,,,,,,40.98225,1511.41357,-881.30273,-25.03740,1426.11157,-664.44867,198.37679,1319.73621,-733.27069,111.50990,1756.31152,-746.98682,384.84808,1231.02502,-938.58838,-93.04527,1132.89624,-669.29620,464.24503,1011.94775,-846.75623,-20.99066,889.13080,-587.88818,,,,131.15372,930.65247,-648.71008,79.91816,975.04895,-984.50256,420.65134,515.23126,-930.50311,138.15028,486.99548,-690.63562,274.43820,128.32057,-1087.65942,133.28148,80.14851,-812.22223,NA,P5,25
36,0.35,286.00388,1508.30078,-914.13562,242.92014,1651.68091,-683.22852,,,,,,,42.50448,1511.15173,-878.50275,-23.83924,1426.32495,-661.60803,199.13988,1319.38257,-729.31262,112.82939,1756.18970,-744.34430,387.17474,1230.78052,-936.22693,-92.25291,1134.04260,-665.91968,465.85733,1011.73975,-844.42444,-18.66912,889.53241,-585.68365,358.12387,947.19043,-833.28174,131.71268,930.71313,-645.63159,81.78972,974.61389,-982.52411,426.26974,517.34790,-926.20953,138.91414,485.82065,-687.73895,295.28351,125.70614,-1075.59949,133.76234,80.28162,-812.34460,NA,P5,25
37,0.36,361.02710,946.37091,-825.97308,244.25441,1652.01367,-679.87329,,,,,,,44.39594,1511.55017,-875.73425,-22.90872,1426.25635,-658.50653,199.12033,1318.42639,-725.65186,113.91721,1756.46045,-742.98663,388.95761,1230.68884,-934.15417,-90.42343,1134.28247,-662.59650,467.16602,1011.37024,-842.14484,-16.44719,889.64026,-583.15076,,,,132.43240,930.58112,-644.08203,84.20885,974.53552,-979.98901,432.06705,519.84686,-921.46674,139.56766,486.02875,-683.06110,317.10742,120.00954,-1064.96411,133.99791,80.56924,-811.86169,NA,P5,25
38,0.37,289.48279,1507.16113,-907.97198,245.51782,1652.08301,-676.89270,,,,,,,45.80844,1511.28369,-872.68787,-21.58722,1426.03674,-655.31995,200.22762,1318.37329,-722.48242,115.29674,1756.48303,-739.63531,390.22162,1230.57581,-931.20227,-89.72793,1134.40613,-660.86273,468.48331,1010.49091,-839.29462,-14.98908,889.67828,-580.66138,,,,133.14598,930.81500,-640.52295,86.98782,974.51587,-975.97510,437.64484,521.50690,-916.37091,141.04570,485.27930,-679.51978,337.88651,117.33487,-1052.00012,133.76234,80.28162,-812.34460,NA,P5,25
39,0.38,291.30051,1506.65991,-904.66919,246.73116,1652.15955,-674.21960,,,,,,,47.48967,1511.28333,-869.67529,-20.95680,1425.80823,-652.88629,201.18527,1318.30750,-719.33173,116.60557,1756.63818,-736.85529,391.84024,1229.18311,-927.48676,-88.91017,1133.96997,-657.53601,469.88651,1010.25122,-837.88300,-14.36095,890.24866,-578.78113,362.09277,945.66162,-821.50000,133.81502,930.95197,-636.49500,89.19815,973.79865,-974.09583,442.35916,523.27545,-911.80121,140.06972,484.73517,-678.28729,359.03030,115.72926,-1040.86377,133.76234,80.28162,-812.34460,NA,P5,25
40,0.39,363.96405,947.03430,-811.24670,247.98332,1652.17920,-670.74060,,,,,,,49.16088,1510.87024,-866.89941,-20.08401,1426.42505,-650.80817,201.93100,1318.51318,-716.21887,117.91631,1756.39771,-734.29022,393.26022,1229.17126,-925.50891,-90.30215,1134.37756,-656.44403,471.67752,1009.14166,-835.53888,-13.39278,890.20563,-576.39960,,,,134.53897,930.96399,-634.24823,91.90262,973.53436,-971.20276,447.48587,525.50793,-906.24744,140.93474,483.07748,-674.79694,382.06766,114.97421,-1028.19214,134.35364,80.98000,-811.43335,NA,P5,25
41,0.4,294.71817,1506.25073,-898.35034,249.09094,1652.32532,-668.12457,,,,,,,50.95336,1510.57251,-864.14319,-18.60310,1427.03406,-647.71234,204.69919,1318.80591,-713.29401,119.16140,1756.43823,-731.77185,394.81342,1228.44482,-922.93390,-88.97042,1134.97266,-653.30603,472.28134,1008.29883,-833.41937,-12.22086,890.51520,-573.80640,,,,134.89970,930.45276,-631.48999,94.61993,972.93311,-968.35742,452.80701,527.39587,-900.26331,143.09621,484.09467,-670.10852,405.05701,113.14619,-1013.80396,134.35364,80.98000,-811.43335,NA,P5,25
42,0.41,296.70047,1505.69653,-895.10065,250.32898,1652.41296,-664.75555,,,,,,,52.86181,1510.77356,-861.35223,-17.45548,1426.27258,-644.42102,205.00838,1318.19922,-709.86823,120.41789,1756.60681,-729.03796,396.05075,1227.97937,-920.83234,-85.03682,1134.72449,-651.04565,473.83490,1007.65002,-831.59570,-10.79797,890.85535,-571.92786,364.85873,944.52106,-807.77576,135.57242,930.31061,-627.94250,97.59389,971.89868,-965.25031,457.89932,529.17078,-894.46991,145.00636,484.00424,-666.00964,,,,134.61928,81.27169,-811.30591,NA,P5,25
43,0.42,298.76401,1505.03357,-891.47113,251.50726,1652.28918,-661.76813,,,,,,,54.27211,1510.71838,-858.22687,-15.76063,1426.26221,-642.81750,205.65541,1317.40100,-705.71484,121.79104,1756.28735,-726.06305,397.22165,1227.81421,-918.31799,-84.54224,1133.54712,-649.68359,475.38528,1006.58759,-829.09698,-9.93822,890.63440,-569.67249,366.42139,944.94574,-797.17719,135.10416,928.92139,-626.38910,100.26160,972.22314,-962.72107,462.69138,531.88312,-889.41742,145.69908,482.67105,-660.88397,448.62912,114.49380,-985.61279,135.02945,81.31324,-810.83911,NA,P5,25
44,0.43,300.50027,1504.82434,-888.65533,252.66772,1652.35327,-658.34094,,,,,,,55.99988,1510.54688,-855.36926,-15.64048,1426.14478,-640.27429,206.48267,1317.01282,-702.52161,123.30315,1755.98303,-722.62915,399.31116,1226.91980,-915.56317,-83.97820,1133.11865,-647.02271,476.64890,1005.33929,-827.21289,-8.68491,889.80859,-566.92999,,,,135.51517,929.56952,-622.97742,102.63404,971.48138,-960.22479,468.56686,534.01233,-883.34564,146.72021,482.49756,-657.38214,,,,134.91020,81.15555,-811.23749,NA,P5,25
