Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
11,0.1,-267.50128,1486.25024,-736.74719,-190.37431,1516.54590,-1103.26343,,,,-355.76581,1563.30225,-832.80475,-108.46694,972.33661,-1197.18054,,,,-230.97734,1297.09460,-915.12451,,,,101.35720,1205.42651,-990.61377,-482.41443,1183.24731,-1131.04565,7.14563,1098.51428,-818.79614,-487.34619,1062.37976,-924.89911,-90.45777,904.35474,-917.83337,-363.81732,928.19995,-980.55792,,,,-46.81232,475.71487,-997.34247,-400.05978,502.29559,-945.91663,-18.14203,70.07755,-1149.95410,,,,NA,P5,15
12,0.11,-270.59009,1486.08289,-734.27606,-193.89349,1515.96753,-1101.22595,,,,-359.94626,1563.25659,-831.25311,-111.26683,972.54852,-1194.82471,,,,-235.15941,1296.89880,-912.57703,,,,97.54806,1204.35107,-987.74176,-485.27289,1182.58203,-1130.25562,2.01939,1098.24268,-815.72778,-491.71628,1062.01978,-923.64838,-94.97224,904.83209,-914.69666,-368.77725,928.31976,-978.55176,,,,-50.24139,475.16605,-995.69330,-401.14325,499.64569,-946.07935,-18.14203,70.07755,-1149.95410,,,,NA,P5,15
13,0.12,-275.73630,1486.51709,-733.46893,-197.41782,1515.82288,-1099.19666,,,,-364.26617,1562.88672,-829.15125,,,,,,,-241.38579,1297.44128,-910.79694,,,,94.38271,1203.98193,-983.39282,-488.56662,1182.14197,-1128.90710,-2.90668,1098.15417,-812.64124,-495.20285,1061.49597,-922.52441,-99.08585,905.14679,-911.45972,-372.24332,928.02313,-976.03339,,,,-53.62850,474.89529,-993.74139,-401.75510,498.11264,-946.70667,,,,,,,NA,P5,15
14,0.13,-278.72992,1486.00378,-731.18286,-201.10272,1515.27527,-1097.18909,,,,-368.50272,1563.14722,-827.55347,,,,,,,-246.27948,1296.82678,-908.63770,,,,90.14764,1203.73987,-980.40521,-492.27191,1181.49634,-1127.60730,-8.41505,1097.79211,-809.97461,-500.42761,1062.04675,-921.90863,-104.86182,904.71606,-906.93451,-377.11185,927.79065,-973.50165,,,,-58.06784,474.40829,-991.06622,-402.74210,496.07501,-947.11017,,,,,,,NA,P5,15
15,0.14,-284.60980,1486.26794,-730.23260,-204.89221,1514.52917,-1094.83960,,,,-372.91107,1562.98401,-826.13464,-121.04100,970.79529,-1185.59619,,,,-250.67970,1296.91858,-905.82446,,,,85.21052,1204.37280,-977.46295,-495.48065,1181.15369,-1126.49817,-13.71496,1097.93799,-807.06354,-503.31491,1060.98047,-921.13403,-109.46820,904.81952,-902.84174,-381.28336,927.09027,-970.29236,,,,-60.40268,474.75510,-987.94800,-404.08026,493.60287,-946.95380,,,,,,,NA,P5,15
16,0.15,-286.97379,1485.73315,-727.34021,-208.59523,1514.13733,-1092.38550,,,,-377.33389,1563.04175,-824.48602,-124.76474,970.47711,-1182.71167,,,,-255.57375,1296.66797,-904.08209,,,,78.45399,1201.66528,-972.70850,-499.77686,1181.35974,-1125.94641,-19.06793,1098.04797,-803.89038,-507.94147,1060.81580,-920.08173,-113.67278,904.62378,-898.63574,-385.82870,926.95099,-967.44818,,,,-64.67307,473.58664,-985.72083,-404.86069,492.09280,-946.24170,,,,,,,NA,P5,15
17,0.16,-292.56058,1485.54932,-725.16180,-212.54124,1513.81262,-1090.24536,,,,-381.72025,1562.74951,-821.84662,,,,,,,-261.24960,1297.10266,-901.23383,,,,73.83363,1202.27161,-968.77808,-503.01697,1180.51489,-1124.57483,-24.42307,1098.48254,-800.75592,-511.62775,1060.38977,-918.52393,-118.50095,904.89410,-895.06915,-390.84406,926.93561,-964.14508,,,,-67.01918,473.97858,-982.44031,-407.56485,491.01682,-945.04321,,,,,,,NA,P5,15
18,0.17,-296.86856,1486.40295,-723.52106,-216.58571,1513.48230,-1088.36572,,,,-386.21274,1562.90454,-820.20782,,,,,,,-265.76193,1296.92212,-898.44879,,,,69.01852,1203.04480,-965.20691,-507.54575,1180.26794,-1123.15369,-30.09331,1098.40015,-797.03314,-515.83368,1060.49036,-917.39996,-124.32867,904.59247,-890.22858,-396.04501,927.51294,-961.20300,,,,-70.89419,473.20212,-979.04474,-409.76288,490.70108,-944.31396,-17.97507,72.46351,-1146.22095,,,,NA,P5,15
19,0.18,,,,-220.67679,1513.61206,-1086.61780,,,,-390.73145,1563.02576,-817.94110,,,,,,,-270.61942,1297.81384,-896.31940,,,,65.94503,1203.59473,-961.82758,-511.24796,1180.69568,-1122.34900,-35.19113,1098.95740,-793.96368,-519.85461,1060.31079,-915.67511,-130.41235,904.60132,-886.36090,-400.99683,927.76453,-959.06567,,,,-75.16912,472.77975,-976.22186,-411.66360,489.81281,-942.28607,,,,,,,NA,P5,15
20,0.19,,,,-224.65848,1513.70679,-1084.48584,,,,-395.27048,1563.49805,-815.73108,,,,,,,-276.64227,1298.23352,-894.10626,,,,61.64864,1203.68494,-958.86139,-515.04694,1180.63623,-1120.59900,-40.66327,1099.30969,-791.37506,-524.17645,1060.64014,-914.59399,-135.42986,905.11377,-882.57916,-405.87601,928.07141,-955.86859,,,,-80.02270,472.35593,-971.81757,-414.44809,489.68100,-940.34540,,,,,,,NA,P5,15
21,0.2,,,,-228.66496,1513.38757,-1081.66895,,,,-399.68164,1564.06152,-813.56915,,,,,,,-281.31351,1298.86182,-891.49164,,,,56.61265,1204.73718,-955.55841,-518.84760,1180.95386,-1119.10693,-45.30872,1100.00085,-788.22375,-528.44385,1060.54761,-912.95898,-141.47093,905.73041,-877.79639,-411.42776,929.03760,-953.45068,,,,-84.33661,472.57050,-967.73114,-416.94827,488.88528,-940.07068,,,,,,,NA,P5,15
22,0.21,-458.29645,1445.57666,-1012.45453,-232.63753,1513.55762,-1079.20728,,,,-404.09955,1564.73938,-811.27643,,,,,,,-287.19040,1298.84644,-889.29834,,,,52.14759,1203.21179,-952.66864,-522.66846,1181.33228,-1117.42688,-50.00424,1100.87695,-785.42786,-532.01147,1060.53320,-911.54590,-146.78526,907.05347,-874.33002,-415.36029,929.49854,-950.44623,,,,-89.92977,471.49039,-963.16394,-420.26318,489.71143,-937.71173,-19.36387,75.93433,-1144.44189,,,,NA,P5,15
23,0.22,-462.91336,1445.52820,-1010.93762,-236.55128,1513.55505,-1076.57227,,,,-408.64264,1565.03662,-809.06854,,,,,,,-292.10925,1299.34607,-885.73383,,,,47.11551,1204.27563,-949.36017,-526.69550,1181.77734,-1115.78723,-54.43823,1101.48779,-783.31836,-536.17523,1060.74756,-910.54492,-153.24358,906.88184,-868.56470,-419.94699,929.32758,-948.20117,,,,-94.93961,471.82172,-958.21387,-423.41467,490.00650,-936.27960,-21.54727,75.08620,-1145.65796,,,,NA,P5,15
24,0.23,-467.26303,1446.24414,-1009.07660,-240.43404,1513.38049,-1073.66931,,,,-413.01001,1565.47119,-806.66968,,,,,,,-297.64191,1300.17480,-883.55078,,,,44.78670,1206.29712,-947.83405,-530.20563,1181.88879,-1114.49597,-58.61665,1102.04004,-780.41034,-540.17584,1061.23840,-909.15637,-158.73134,907.73328,-864.14014,-424.74304,930.12122,-945.93500,,,,-100.89050,470.43274,-953.29706,-427.00522,490.29840,-935.51495,,,,,,,NA,P5,15
25,0.24,-471.29913,1446.58643,-1007.37042,-244.30519,1513.41125,-1071.18311,,,,-417.39728,1566.15845,-804.97717,,,,,,,-302.03125,1299.66919,-880.54218,,,,41.57084,1207.16187,-944.44971,-534.39459,1182.57886,-1113.74817,-63.36613,1102.62476,-777.93903,-544.55365,1061.29089,-908.22180,-164.24945,907.99414,-859.53424,-429.92859,930.56018,-943.85175,,,,-106.27998,471.64676,-947.51038,-430.66867,490.18515,-935.60162,,,,,,,NA,P5,15
26,0.25,-475.64029,1446.97668,-1005.74146,-248.31044,1512.80750,-1068.32886,,,,-421.66333,1566.64868,-802.46619,,,,,,,-307.17117,1300.55237,-878.30267,,,,36.94313,1207.55225,-941.05444,-538.32751,1182.20642,-1112.08020,-67.38108,1103.38879,-775.14996,-548.67603,1061.68799,-906.09741,-170.75394,908.11865,-855.22961,-435.50458,931.07202,-941.01410,,,,-111.65263,470.61978,-941.31232,-433.95740,489.26938,-935.18439,-23.72938,79.51839,-1144.37207,,,,NA,P5,15
27,0.26,-479.70712,1447.47876,-1003.65668,-251.91435,1512.85376,-1065.10376,,,,-426.07858,1566.70813,-799.62988,,,,,,,-312.61694,1300.30078,-876.04242,,,,32.50887,1207.30371,-938.89990,-542.15259,1182.69031,-1111.27368,-71.99860,1104.08105,-772.33777,-552.83331,1061.91296,-905.45502,-176.51508,908.82495,-851.39337,-439.87799,930.59460,-938.50348,,,,-116.75171,470.83649,-933.80151,-437.41620,489.12079,-934.71295,,,,,,,NA,P5,15
28,0.27,-483.97742,1447.34985,-1002.14099,-255.85693,1512.31519,-1062.80444,,,,-430.25119,1567.61841,-797.44318,,,,,,,-317.38406,1299.86768,-872.61847,,,,30.82890,1208.37390,-936.52887,-546.48010,1182.79028,-1110.04065,-75.42239,1104.78662,-769.60443,-556.84509,1062.33118,-903.85327,-182.67307,908.36328,-847.21191,-445.68860,931.58557,-936.99554,,,,-121.97195,469.53561,-925.68384,-439.99689,488.02393,-935.03571,,,,,,,NA,P5,15
29,0.28,-488.12616,1447.74780,-1000.52350,-259.57831,1512.17615,-1060.13330,,,,-434.50012,1568.13928,-794.98016,,,,,,,-322.46756,1300.68726,-870.15802,,,,26.23261,1208.04004,-932.79706,-550.07574,1183.20569,-1108.54004,-78.90429,1104.84424,-767.09094,-561.06451,1062.75708,-902.81726,-187.89645,908.61859,-842.32568,-450.15201,931.45618,-934.52130,,,,-126.37591,469.21396,-916.92053,-444.26932,486.79965,-935.70215,-23.96358,89.45717,-1136.38074,,,,NA,P5,15
30,0.29,-492.08411,1447.52502,-998.76508,-263.51877,1511.77966,-1058.10022,,,,-438.76376,1568.25635,-793.00891,,,,,,,-327.96570,1301.12146,-867.23456,,,,21.28354,1207.94031,-929.83252,-553.91241,1183.44629,-1107.29883,-83.25402,1105.86121,-765.24500,-565.07330,1062.91321,-901.19366,-194.22894,908.57782,-838.46008,-457.55222,932.78967,-932.61694,,,,-130.91934,469.18427,-908.17468,-446.77469,485.23169,-936.67126,-24.51004,93.22460,-1133.70117,,,,NA,P5,15
31,0.3,,,,-267.09625,1511.62476,-1055.32605,,,,-442.89215,1568.77209,-790.85364,,,,,,,-332.42621,1301.22534,-865.32336,,,,20.23067,1208.21997,-927.55157,-557.54749,1183.17102,-1105.60034,-86.42371,1105.81421,-762.02631,-568.97656,1063.27234,-900.51746,-198.72783,909.72772,-834.70758,-462.09814,932.25299,-930.41901,,,,-136.35677,467.76855,-898.12805,-450.82257,484.82037,-938.03497,-27.29038,94.71335,-1133.42236,-391.54099,75.81458,-1019.77277,NA,P5,15
32,0.31,-499.95239,1447.71802,-995.11401,-270.72067,1511.46777,-1052.69629,,,,-446.95053,1569.29236,-788.68665,,,,,,,-337.52335,1300.83057,-862.25189,,,,15.61982,1208.71069,-923.98450,-561.14539,1183.30151,-1103.57520,-90.82982,1105.84570,-759.74957,-572.96179,1062.48840,-898.09796,-203.76453,909.85266,-830.15295,-467.08124,932.10376,-928.49988,,,,-141.34328,466.41470,-888.57715,-454.51483,483.82840,-939.63068,,,,-391.78226,74.76315,-1019.12036,NA,P5,15
33,0.32,-503.94339,1447.65271,-993.21887,-274.35928,1511.20972,-1050.16113,,,,-451.02127,1569.39355,-786.35712,,,,,,,-342.88513,1301.09534,-860.08081,,,,10.89977,1209.24609,-920.71021,-564.64227,1183.12244,-1102.16492,-94.24742,1106.27783,-756.85211,-576.81677,1062.48547,-896.51392,-208.96428,909.58160,-826.18231,-469.43607,930.74414,-926.53833,,,,-145.65686,466.49533,-877.76581,-457.28458,482.87445,-941.33398,-30.20338,102.06011,-1132.27405,-392.08783,74.49821,-1019.17438,NA,P5,15
34,0.33,-507.75977,1447.51282,-991.64069,-277.88611,1511.22437,-1047.77917,,,,-454.94785,1569.76868,-783.82220,,,,,,,-346.83444,1300.96594,-857.86218,,,,10.12205,1209.46252,-917.65894,-568.40472,1183.14404,-1100.18542,-98.22800,1106.18579,-753.94879,-580.71887,1062.38135,-894.38269,-213.84897,909.64398,-822.53650,-477.16837,932.35944,-924.80603,,,,-151.66998,465.80527,-866.36249,-461.72748,481.98083,-942.86957,-31.45009,107.76505,-1128.86316,-392.45593,74.58281,-1019.90100,NA,P5,15
35,0.34,-511.42755,1447.84729,-990.25146,-281.48166,1510.90503,-1044.92822,,,,-458.70813,1570.13171,-780.93329,,,,,,,-349.53534,1301.01819,-855.40460,,,,4.91985,1210.31287,-914.82556,-572.05469,1183.11035,-1098.24158,-102.67696,1106.20996,-750.98669,-584.79761,1062.48584,-892.71606,-217.31047,909.87970,-819.10779,-482.09634,932.51941,-922.59344,,,,-156.96419,466.25296,-854.31903,-464.68259,481.06122,-943.99451,-32.57909,114.20781,-1120.14478,-392.65256,74.92566,-1019.53406,NA,P5,15
36,0.35,-515.20380,1447.87793,-988.27576,-284.96597,1511.05896,-1042.75342,,,,-462.55032,1570.43164,-778.84406,,,,,,,-354.45374,1302.24829,-853.64136,,,,-0.58565,1209.04138,-909.73401,-575.38062,1183.08020,-1096.44421,-106.21967,1106.53088,-748.35651,-588.60748,1062.25476,-891.38147,-222.64825,910.17804,-815.77209,-485.58218,932.81708,-920.62646,,,,-162.52664,466.85025,-843.44922,-468.37289,480.36896,-945.61053,-35.30857,121.95333,-1116.40234,-392.65256,74.92566,-1019.53406,NA,P5,15
37,0.36,,,,-288.43851,1510.87268,-1039.89014,,,,-466.43088,1570.41992,-776.49823,,,,,,,-358.43112,1301.80762,-850.87787,,,,-2.63190,1210.46570,-908.40918,-579.01880,1182.78052,-1093.87402,-109.99694,1106.28540,-745.32983,-592.27557,1061.47400,-888.93854,-227.72029,909.80322,-812.07220,-491.99982,933.04236,-919.23053,,,,-168.51855,467.41931,-831.99365,-471.99942,479.80658,-946.98328,-38.88816,128.10402,-1110.00769,-392.45593,74.58281,-1019.90100,NA,P5,15
38,0.37,-522.36841,1448.31238,-984.56519,-291.88510,1510.83533,-1037.18811,,,,-470.00015,1570.84705,-774.18365,,,,,,,-363.54620,1301.98962,-847.81659,,,,-5.51996,1210.36499,-905.83679,-582.28772,1183.31287,-1092.59106,-114.47807,1106.17786,-742.29138,-595.69244,1061.61951,-887.53265,-232.22104,909.58020,-809.43848,-496.38495,933.16467,-917.43427,,,,-176.24669,467.92276,-821.03210,-475.90442,478.95810,-947.92407,-41.26596,134.79247,-1106.12036,-393.02307,74.62935,-1019.45453,NA,P5,15
39,0.38,-526.12726,1448.20068,-982.32288,-295.24527,1511.18408,-1034.79602,,,,-473.74268,1570.73779,-771.90631,,,,,,,-368.75168,1301.73096,-845.45172,,,,-10.37882,1210.97852,-902.94501,-585.52728,1182.99036,-1090.32410,-117.68791,1106.33923,-739.08240,-600.31311,1062.35803,-885.19891,-237.09454,910.14227,-806.32898,-499.75171,932.57892,-916.45648,,,,-181.44086,469.28860,-810.98328,-479.31342,478.64203,-949.00012,-45.63805,141.92079,-1100.16223,-393.02307,74.62935,-1019.45453,NA,P5,15
40,0.39,-529.56665,1448.39258,-980.17560,-298.62888,1511.00354,-1031.86560,,,,-477.28259,1570.92639,-769.03656,,,,,,,-370.71277,1301.40845,-842.41064,,,,-15.33226,1210.71582,-899.18311,-588.53333,1182.85388,-1088.31860,-121.04716,1106.25269,-735.75293,-602.85907,1061.81238,-883.90094,-240.85452,910.12762,-803.60608,-503.94910,932.53455,-914.83606,,,,-188.53737,470.57721,-800.65759,-483.13293,478.33139,-948.89532,-49.94285,147.57349,-1093.44836,-393.76410,74.03679,-1019.29547,NA,P5,15
41,0.4,-533.05267,1448.36646,-978.12384,-301.99731,1511.24890,-1029.64941,,,,-480.68539,1571.24316,-766.12683,,,,,,,-375.18680,1301.72229,-840.39075,,,,-17.10960,1211.04285,-896.09357,-591.71704,1183.09106,-1086.88708,-124.72374,1106.38074,-733.27393,-606.78357,1061.54590,-881.46686,-245.11562,910.63049,-800.50708,-509.07086,933.05383,-913.48468,,,,-195.57674,471.51822,-790.17432,-487.40411,478.62881,-949.23315,-55.84389,153.48608,-1086.95337,-393.56747,73.69373,-1019.66254,NA,P5,15
42,0.41,-536.40210,1448.54016,-976.13928,-305.29388,1511.32007,-1026.92175,,,,-484.01437,1571.74817,-763.81232,,,,,,,-378.91809,1301.36243,-838.15503,,,,-21.30863,1209.92651,-891.88831,-594.92023,1183.80481,-1084.73242,-129.12857,1105.91321,-729.74243,-610.01093,1061.22913,-879.31915,-248.70633,910.56567,-797.35864,-513.75153,933.58301,-912.13385,,,,-200.78363,473.58588,-780.44580,-490.65472,478.40698,-948.51196,-60.85123,159.27811,-1080.09875,-394.60422,74.75971,-1019.61224,NA,P5,15
43,0.42,-539.63165,1448.99792,-973.79199,-308.41531,1511.15051,-1023.68860,,,,-487.39404,1571.57690,-761.12262,,,,,,,-383.49429,1302.04431,-835.87787,,,,-26.19356,1210.69202,-888.87036,-597.43060,1183.19653,-1082.62695,-132.61705,1105.93445,-726.99139,-613.19037,1060.86963,-877.40002,-253.15923,911.17249,-795.46649,-517.87109,933.98566,-911.24872,,,,-207.54291,474.73917,-771.26288,-494.88928,478.72568,-948.32764,-64.70679,163.74683,-1073.34204,-394.12891,73.77251,-1019.05701,NA,P5,15
44,0.43,-543.12738,1448.45532,-971.41632,-311.39304,1511.23315,-1020.16058,,,,-490.62915,1571.77356,-758.19263,,,,,,,-385.82495,1301.53394,-832.99835,,,,-26.16742,1211.81689,-886.85797,-600.93561,1183.15381,-1079.97412,-136.07503,1105.79492,-723.71240,-616.66827,1061.57520,-875.40051,-257.38470,911.23511,-793.03375,-521.02362,934.11780,-909.52606,,,,-212.94830,476.24847,-761.46826,-498.22272,478.78168,-947.36890,-68.57273,168.62123,-1065.90503,-394.96899,74.49563,-1019.37384,NA,P5,15
45,0.44,-546.21643,1449.09912,-969.46191,-314.59070,1510.94800,-1017.77771,,,,-493.77612,1572.01404,-754.78192,,,,,,,-389.85379,1302.05750,-830.96027,,,,-30.45483,1212.17944,-882.61615,-603.08691,1183.04285,-1078.19666,-139.52217,1105.89709,-720.12646,-619.82349,1061.32312,-873.01715,-260.83841,911.93396,-789.69965,-525.16510,934.64227,-907.83472,,,,-219.84105,477.55206,-753.53162,-501.69272,478.33514,-946.55194,-74.59022,172.29768,-1056.28625,-394.96899,74.49563,-1019.37384,NA,P5,15
46,0.45,,,,-317.66055,1511.03955,-1015.19855,,,,-496.74823,1572.50940,-752.58746,,,,,,,-394.31509,1302.28906,-828.41913,,,,-35.13292,1211.24475,-879.70892,-606.33264,1182.83044,-1075.48059,-142.83931,1105.64075,-716.89563,-622.78174,1061.34155,-870.25494,-265.17581,912.07544,-787.01135,-528.28265,935.09674,-907.31836,,,,-224.84995,478.86761,-745.83728,-505.42548,478.12018,-944.86481,-80.49020,175.79271,-1046.64319,-395.25357,74.93940,-1018.97699,NA,P5,15
47,0.46,-552.59882,1449.42615,-964.71301,-320.55042,1511.45313,-1012.75549,,,,-499.89218,1572.47253,-749.78845,,,,,,,-396.65768,1302.30359,-824.78021,,,,-36.75692,1211.77917,-874.41467,-608.62994,1182.94592,-1072.79114,-145.50642,1105.73425,-713.99744,-625.85382,1061.22974,-867.17023,-269.53464,911.49292,-784.31470,-530.70496,934.75665,-905.01929,,,,-231.09383,479.92902,-737.52045,-508.21707,477.64294,-943.45441,-86.56763,179.48303,-1036.84155,-395.96567,75.31587,-1018.58167,NA,P5,15
