Frame#,Time,Headset_Front,Headset_Front_X,Headset_Front_X_X,Headset_Back,Headset_Back_X,Headset_Back_X_X,Headset_Left,Headset_Left_X,Headset_Left_X_X,Headset_Right,Headset_Right_X,Headset_Right_X_X,Left_Shoulder,Left_Shoulder_X,Left_Shoulder_X_X,Right_Shoulder,Right_Shoulder_X,Right_Shoulder_X_X,Sternum,Sternum_X,Sternum_X_X,C7,C7_X,C7_X_X,Left Elbow,Left Elbow_X,Left Elbow_X_X,Right Elbow,Right Elbow_X,Right Elbow_X_X,Left Wrist,Left Wrist_X,Left Wrist_X_X,Right Wrist,Right Wrist_X,Right Wrist_X_X,Left ASIS,Left ASIS_X,Left ASIS_X_X,Right ASIS,Right ASIS_X,Right ASIS_X_X,S2,S2_X,S2_X_X,Left Knee,Left Knee_X,Left Knee_X_X,Right Knee,Right Knee_X,Right Knee_X_X,Left Ankle,Left Ankle_X,Left Ankle_X_X,Right Ankle,Right Ankle_X,Right Ankle_X_X,Right Ankle_X_X_X,Participant,TrialNum
10,0.09,-155.79767,1611.57996,-911.28992,-450.07886,75.76304,-1152.15442,,,,,,,-354.12015,1505.96497,-1211.61841,-483.31638,1438.73694,-1021.28931,,,,,,,-46.78132,1181.70618,-1207.18701,-562.28571,1148.17773,-1038.29626,6.93157,947.28986,-1138.34082,-536.55780,902.78491,-948.84430,-130.55249,926.49768,-1027.43188,-392.41312,940.19476,-951.38873,-308.11258,951.23999,-1272.62146,-79.63905,483.75394,-1089.30981,-459.37210,470.51923,-996.68152,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
11,0.1,-156.16197,1611.74390,-911.63873,-450.09143,75.73909,-1152.20679,,,,,,,-354.51761,1505.94641,-1211.38611,-483.31638,1438.73694,-1021.28931,,,,,,,-47.92158,1183.01501,-1210.95483,-562.09723,1148.25183,-1037.45728,6.69079,947.79205,-1140.19458,-536.42340,902.84009,-948.68774,-130.51268,926.53271,-1027.40771,-391.20779,939.81787,-951.60272,-308.73273,951.46802,-1272.67139,-79.40786,484.01801,-1089.29004,-459.31140,470.50256,-996.65143,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
12,0.11,-156.50369,1611.91296,-911.97070,-450.07617,75.80190,-1152.15222,,,,,,,-354.90851,1505.77344,-1210.73950,,,,,,,,,,-48.23417,1182.90076,-1211.38818,-560.49683,1147.92297,-1036.80957,6.45360,947.70013,-1140.42236,-536.37579,902.84583,-948.66779,-130.48268,926.56805,-1027.39001,-391.03879,939.88348,-951.40839,-309.31329,951.66510,-1272.40039,-78.86223,484.76654,-1090.69788,-459.23221,470.47751,-996.61157,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
13,0.12,-156.85738,1612.34668,-912.70258,-450.08249,75.76154,-1152.17102,,,,,,,-355.35733,1505.74414,-1210.63013,,,,,,,,,,,,,-560.51398,1147.79907,-1036.63696,6.17146,947.61261,-1140.66223,-535.67816,902.76843,-948.12842,-130.58177,926.56268,-1027.45471,-390.99429,939.88025,-951.38794,-309.73996,951.50385,-1271.76929,-79.17464,484.41190,-1091.77551,-458.47815,470.66971,-996.18109,,,,,,,NA,P5,28
14,0.13,-157.29294,1612.40686,-913.10925,-450.08090,75.74891,-1152.16028,,,,,,,-355.75473,1505.84473,-1210.65930,,,,,,,,,,,,,-562.31451,1147.94238,-1035.68140,5.97154,947.27539,-1141.36328,-535.01044,902.31268,-947.41528,-130.48422,927.01349,-1027.99451,-390.84698,939.94214,-951.17792,-310.35901,951.36774,-1271.77979,-79.22222,484.26761,-1091.92847,-457.08023,469.88263,-995.58472,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
15,0.14,-157.66446,1612.62500,-913.31750,-450.09772,75.74381,-1152.23743,,,,,,,-356.14594,1505.85901,-1210.40369,,,,,,,,,,-50.67030,1182.97461,-1213.40881,-560.44580,1147.16162,-1034.83850,5.69640,947.22327,-1141.58606,-534.97296,902.23706,-947.35217,-130.49150,926.88953,-1029.05286,-390.78891,939.93915,-951.15131,-311.04715,951.27441,-1271.97766,-79.20361,484.32016,-1091.93115,-456.52115,469.96970,-995.04370,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
16,0.15,-157.97530,1612.97241,-913.54053,-450.05005,75.81645,-1152.03406,,,,,,,-356.47305,1505.91028,-1210.12683,,,,,,,,,,-50.93118,1182.87952,-1213.76941,-560.20221,1147.22595,-1034.19275,5.13925,947.27698,-1141.96960,-534.64148,902.08752,-946.95117,-130.47884,926.42438,-1029.53748,-390.45700,939.83612,-951.20349,-311.72116,951.07849,-1271.71289,-78.99615,484.47696,-1092.61487,-456.42276,469.94736,-994.80200,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
17,0.16,-158.30792,1613.40161,-914.20593,-450.06375,75.79263,-1152.09180,,,,,,,-356.87869,1505.84399,-1209.93811,,,,,,,,,,-51.19838,1182.77466,-1214.17163,-560.53058,1147.68408,-1033.51941,4.62054,947.41003,-1142.36145,-534.30817,902.21222,-946.52417,-130.50656,926.45612,-1029.55737,-390.24274,939.93158,-950.99200,-312.39783,951.22717,-1272.08411,-79.04308,484.40973,-1093.38037,-456.13571,470.05991,-994.51080,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
18,0.17,-158.53169,1613.59497,-914.31036,-450.07944,75.75069,-1152.15393,,,,,,,-357.27954,1505.81848,-1209.68140,,,,,,,,,,-51.49629,1182.65857,-1214.61682,-560.11139,1147.37891,-1033.14221,4.38540,947.34625,-1142.56702,-534.12067,902.22052,-946.32001,-129.83444,926.27289,-1030.98804,-389.60242,939.99750,-950.59973,-312.89017,951.11139,-1271.95593,-79.08382,484.45816,-1093.78906,-455.87131,470.20947,-993.98114,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
19,0.18,-158.88034,1613.73218,-914.96320,-450.04282,75.80338,-1151.99683,,,,,,,-357.67001,1505.92175,-1209.70911,,,,,,,,,,-51.73106,1182.58887,-1214.87378,-559.93408,1146.79248,-1032.20776,4.03179,947.45929,-1142.91235,-533.95459,901.91638,-946.17108,-129.45659,926.58191,-1030.89783,-389.48907,939.99091,-950.54779,-313.30679,951.08124,-1271.69067,-78.82761,484.50885,-1094.09546,-455.32959,470.35074,-993.61963,,,,,,,NA,P5,28
20,0.19,-159.08975,1613.76001,-915.00092,-450.07059,75.76472,-1152.11633,,,,,,,-358.08191,1505.54553,-1209.15442,,,,,,,,,,-51.96423,1182.49792,-1215.22278,-560.06635,1147.20129,-1031.88940,3.72205,947.73492,-1144.00671,-533.68365,901.74481,-946.05890,-129.48480,926.59979,-1030.91736,-389.25476,939.26099,-950.29657,-313.75388,951.23920,-1271.72876,-78.91976,484.67654,-1094.33618,-455.01563,470.48236,-993.34131,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
21,0.2,-159.36482,1613.87256,-915.64386,-450.06808,75.77644,-1152.10779,,,,,,,-358.45850,1505.51392,-1208.91418,,,,,,,,,,-52.25713,1182.37537,-1215.69727,-559.83215,1147.26587,-1031.28064,3.50303,947.67493,-1144.18909,-533.19171,901.21729,-945.60803,-129.47249,926.62726,-1030.91077,-388.68356,939.14209,-950.05841,-314.27505,951.38379,-1271.78491,-78.96767,484.62793,-1095.09851,-454.92633,470.44083,-993.29437,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
22,0.21,-159.49246,1613.99866,-915.74164,-450.08777,75.74708,-1152.19177,,,,,,,-358.74887,1505.55908,-1208.94312,-483.00766,1438.35132,-1015.89282,,,,,,,-52.49790,1182.26721,-1216.11987,-559.45190,1146.63013,-1030.74463,3.25887,947.62195,-1144.40686,-533.38153,901.05060,-945.13409,-129.51390,926.40265,-1032.06750,-387.94113,939.14551,-949.87939,-314.80762,951.51331,-1271.84766,-79.16322,484.61594,-1095.19116,-454.85068,470.43655,-993.25916,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
23,0.22,-159.69308,1614.04688,-916.10596,-450.08960,75.73911,-1152.19836,,,,,,,-359.04938,1505.64465,-1208.96301,-482.76575,1438.38745,-1015.57550,,,,,,,-52.73666,1182.16943,-1216.49792,-559.55060,1147.07568,-1030.58813,3.03313,947.55579,-1144.58630,-533.23505,901.02386,-945.08459,-129.47144,926.42822,-1032.04102,-387.67316,939.23163,-949.68597,-315.24869,951.21643,-1271.41064,-79.25182,484.81174,-1095.24512,-454.41757,469.94019,-992.28467,,,,,,,NA,P5,28
24,0.23,-159.81419,1614.01221,-916.13806,-450.09039,75.71530,-1152.19568,,,,,,,-359.37292,1505.70593,-1208.99243,-483.44278,1438.70557,-1015.34088,,,,,,,-52.97369,1182.08679,-1216.81104,-559.64679,1147.42322,-1030.34265,2.86662,947.49731,-1144.73694,-533.15381,900.98212,-944.64868,-129.52911,926.44220,-1032.07959,-387.27695,939.19159,-948.96777,-315.63596,951.34491,-1271.44617,-79.09877,484.49896,-1096.16980,-453.98065,469.84763,-991.93231,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
25,0.24,-159.97067,1614.50183,-916.81921,-450.06122,75.77945,-1152.07642,,,,,,,-359.73608,1505.59167,-1208.95972,-483.57715,1438.53589,-1015.17944,,,,,,,-53.19658,1181.97498,-1217.25305,-559.12634,1146.73853,-1030.20874,2.66411,947.44885,-1144.89636,-533.06061,900.95648,-944.61597,-129.57401,926.43860,-1032.10901,-386.84604,939.16473,-948.58466,-316.23392,950.88678,-1271.17883,-78.93786,484.53876,-1096.59839,-454.31058,469.68921,-990.98627,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
26,0.25,-160.11299,1614.48999,-916.85107,-450.09082,75.71987,-1152.19885,,,,,,,-360.04364,1505.64099,-1208.98999,-483.78442,1439.21960,-1014.50641,,,,,,,-54.19202,1182.07251,-1218.03662,-559.00183,1146.80212,-1029.86145,2.46977,947.37427,-1145.08069,-532.99457,900.94031,-944.59308,-129.57352,926.46350,-1032.10999,-386.90924,939.08704,-948.34851,-316.73218,950.88177,-1271.38904,-78.74380,484.87064,-1097.13574,-454.25998,469.68106,-990.96191,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
27,0.26,-160.23526,1614.49011,-916.87634,-450.10254,75.68250,-1152.24365,,,,,,,-360.38672,1505.57019,-1209.04944,,,,,,,,,,-54.41900,1181.97046,-1218.43555,-559.23364,1147.18213,-1029.28857,2.11360,948.63159,-1148.32495,-532.31915,900.68677,-944.89001,-129.50426,926.74774,-1033.72302,-386.71948,939.13409,-948.13116,-317.36749,950.65265,-1271.42383,-79.53900,484.66574,-1097.38086,-454.24753,469.64841,-990.95135,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
28,0.27,-160.35335,1614.50439,-916.89783,-450.12695,75.64709,-1152.34827,,,,,,,-360.70590,1505.37585,-1208.74573,,,,,,,,,,-54.63603,1181.89319,-1218.72974,-559.07300,1147.25037,-1028.61560,1.71577,948.47656,-1148.42542,-532.83844,901.09253,-943.84790,-129.51680,926.74121,-1033.73096,-386.29868,939.36438,-947.66693,-317.81839,950.79913,-1271.46619,-79.11400,484.78540,-1097.51208,-454.23285,469.60184,-990.93768,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
29,0.28,-160.43916,1614.50195,-916.91608,-450.13971,75.62876,-1152.40308,,,,,,,-360.97836,1505.44287,-1208.76648,-482.72986,1438.62097,-1013.31238,,,,,,,-54.85516,1181.78882,-1219.14026,-558.83948,1146.90356,-1028.48901,1.24862,948.53455,-1148.89722,-532.93976,901.02100,-943.84149,-129.53796,926.75092,-1033.74536,-385.90509,939.23236,-947.45258,-318.16159,950.87164,-1271.51001,-79.06712,484.70560,-1098.24561,-454.22363,469.58179,-990.93048,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
30,0.29,-160.58768,1614.49182,-917.27679,-450.14453,75.60587,-1152.41943,,,,,,,-361.20340,1505.32544,-1208.54834,-482.72986,1438.62097,-1013.31238,,,,,,,-55.09562,1181.69067,-1219.52014,-559.76172,1147.87756,-1028.35266,1.13574,947.16168,-1148.53101,-532.62457,900.80859,-943.77252,-129.55147,926.26569,-1034.24707,-385.87073,939.22321,-947.43604,-318.51788,950.96747,-1271.54944,-79.02908,484.27649,-1099.16687,-454.23260,469.60898,-990.70001,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
31,0.3,-160.63959,1614.43286,-917.29950,-450.15482,75.58278,-1152.46130,,,,,,,-361.44473,1505.37354,-1208.56970,-482.72986,1438.62097,-1013.31238,,,,,,,-55.30550,1181.60718,-1219.84290,-559.82800,1147.61450,-1027.94250,0.80074,948.06073,-1148.81396,-532.13232,900.78351,-943.85925,-129.53676,926.75989,-1033.74500,-385.64920,939.61578,-947.20453,-318.87521,951.08813,-1271.58179,-78.61872,484.56345,-1099.37390,-454.24237,469.58093,-990.38159,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
32,0.31,-160.76791,1614.50586,-917.63489,-450.16315,75.57761,-1152.49878,,,,,,,-361.68961,1505.30225,-1208.39783,-483.07379,1438.86426,-1012.64594,,,,,,,-55.47506,1181.55237,-1220.04932,-559.63562,1147.69214,-1026.98804,0.63285,947.99139,-1149.11865,-531.87140,900.51208,-943.76068,-129.64168,926.28455,-1034.30737,-385.65939,938.98566,-946.93793,-319.28806,951.08508,-1271.59973,-79.26605,484.49731,-1099.75391,-454.28683,469.52679,-990.22821,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
33,0.32,-160.85037,1614.48596,-917.65601,-450.23813,75.43740,-1152.81177,,,,,,,-361.93979,1505.34949,-1208.42065,-484.24713,1439.34241,-1012.75104,,,,,,,-55.68074,1181.48132,-1220.31982,-559.61536,1147.89966,-1027.30212,0.49596,947.93713,-1149.35034,-532.19556,900.87781,-943.33344,-129.68181,926.28937,-1034.33411,-385.65723,938.98633,-946.93701,-319.81531,950.90192,-1271.37195,-79.38918,484.89972,-1100.46155,-454.21738,469.59286,-989.97192,-156.09872,67.64518,-1171.98328,,,,NA,P5,28
34,0.33,-160.88345,1614.59448,-917.82751,-450.27036,75.37579,-1152.94604,,,,,,,-362.15576,1505.28113,-1208.15808,-484.24713,1439.34241,-1012.75104,,,,,,,-56.51925,1181.29150,-1220.12988,-559.31464,1147.14001,-1026.61975,0.35083,947.82886,-1149.71008,-532.24048,901.06348,-942.68030,-129.25978,926.15631,-1034.98438,-385.63821,938.97485,-946.92719,-320.27197,950.71613,-1271.10132,-79.23437,484.90698,-1100.94788,-454.26804,469.55713,-989.82703,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
35,0.34,-160.88593,1615.03369,-918.25665,-450.28894,75.34086,-1153.02356,,,,,,,-362.40286,1505.13147,-1207.74902,-483.11362,1438.89063,-1011.82513,,,,,,,-56.76111,1181.22620,-1220.36926,-559.73108,1147.46301,-1025.81030,-1.60079,944.76282,-1157.87964,-532.09943,900.99683,-941.71704,-129.33009,926.15399,-1035.03052,-385.30801,939.36151,-947.36334,-320.61981,950.80048,-1271.14270,-79.41039,484.95758,-1101.05383,-453.57938,468.50458,-989.77203,,,,,,,NA,P5,28
36,0.35,,,,-450.31897,75.28852,-1153.14978,,,,,,,-362.71866,1505.10400,-1207.86108,,,,,,,,,,-57.80299,1181.72607,-1221.63745,-559.76154,1147.85779,-1025.60095,0.08835,947.63666,-1150.52258,-531.98993,901.06342,-941.56818,-129.33186,926.17303,-1035.03271,-385.17618,938.91473,-946.90247,-320.86606,950.85339,-1270.81714,-79.61909,484.82053,-1101.31580,-453.58450,468.49893,-989.77350,,,,,,,NA,P5,28
37,0.36,,,,-450.40384,75.14230,-1153.50745,,,,,,,-362.90833,1505.29468,-1207.77771,,,,,,,,,,-57.99293,1181.68481,-1221.78198,-559.65613,1147.93640,-1025.34326,-0.06543,947.55865,-1150.92542,-531.81744,901.17065,-941.38696,-129.35785,926.34198,-1035.93726,-385.37003,939.04443,-946.87335,-321.31775,950.44934,-1270.42468,-79.81118,484.81610,-1101.49231,-453.64398,468.28809,-989.72382,,,,,,,NA,P5,28
38,0.37,,,,-450.38495,75.16212,-1153.42444,,,,,,,-363.12564,1505.35803,-1207.79175,,,,,,,,,,-58.16061,1181.61584,-1222.05005,-559.39984,1147.70313,-1024.93884,-0.06151,946.62311,-1151.12195,-532.13287,901.27399,-940.57263,-129.34146,926.35895,-1035.92737,-384.92715,938.98969,-947.18225,-321.71689,950.38361,-1270.37976,-79.89901,484.72989,-1102.17761,-453.77945,468.14554,-989.59747,,,,,,,NA,P5,28
39,0.38,-160.66649,1615.39661,-918.57123,-450.43759,75.06278,-1153.64380,,,,,,,-363.35712,1505.44031,-1207.80286,-484.21149,1439.49377,-1010.67657,,,,,,,-58.31844,1181.58325,-1222.16309,-559.42975,1147.65649,-1024.83032,-0.38553,947.32562,-1151.75977,-531.68237,901.13220,-940.25476,-131.35905,926.58411,-1036.58923,-385.13007,938.91058,-946.88116,-321.98764,950.37457,-1270.06348,-79.67029,484.92950,-1102.61536,-453.90134,467.94519,-989.76855,,,,,,,NA,P5,28
40,0.39,-160.48695,1615.43018,-918.52734,-450.44690,75.04383,-1153.68237,,,,,,,-363.55334,1505.53735,-1207.80530,,,,,,,,,,-58.45496,1181.54578,-1222.30127,-559.21783,1147.83594,-1024.47351,-0.49563,946.26337,-1151.38977,-531.52576,901.23145,-940.13458,-131.32645,926.60760,-1036.57507,-385.06796,939.02301,-946.94067,-322.35382,950.58490,-1270.07129,-79.63570,484.92279,-1103.06104,-454.50977,469.03561,-989.56006,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
41,0.4,-483.33893,1439.84131,-1010.02393,-450.46722,74.98999,-1153.76294,,,,,,,-363.71417,1505.50562,-1207.50769,,,,,,,,,,-58.58902,1181.51855,-1222.39539,-559.21808,1147.83752,-1024.47375,-0.61875,946.18347,-1151.54651,-531.57623,901.19055,-939.96320,-129.23094,927.00714,-1035.91858,-384.64856,938.86499,-947.09644,-322.71109,950.55511,-1269.81409,-79.64375,484.89719,-1103.37415,-453.60025,467.85806,-989.48798,,,,,,,NA,P5,28
42,0.41,-483.11984,1439.88855,-1009.76917,-450.49689,74.95193,-1153.89136,,,,,,,-363.83743,1505.51318,-1207.23743,,,,,,,,,,-58.70064,1181.46216,-1222.61890,-560.05243,1148.37842,-1023.85645,-0.77228,946.11938,-1151.70605,-531.76398,901.24207,-939.84747,-129.15463,927.55286,-1035.14185,-384.63858,938.87286,-947.09277,-323.10104,950.48395,-1269.84338,-79.84599,484.82721,-1103.58545,-453.42575,467.96475,-989.20746,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
43,0.42,-484.06729,1440.47522,-1010.03900,-450.50470,74.90946,-1153.91638,,,,,,,-363.95847,1505.54614,-1207.24585,,,,,,,,,,-58.78348,1181.42285,-1222.77380,-560.18262,1148.72681,-1022.82147,-0.83734,946.03333,-1151.79846,-531.31616,901.52014,-939.36334,-129.14671,927.57019,-1035.13745,-384.63669,938.87787,-947.09247,-323.32666,950.39941,-1269.52869,-79.60992,484.97723,-1103.76868,-453.39810,467.93756,-989.19073,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
44,0.43,-484.17593,1440.07715,-1009.36896,-450.52399,74.87463,-1153.99731,,,,,,,-364.07300,1505.40784,-1207.07483,,,,,,,,,,-58.85852,1181.39099,-1222.89807,-560.31146,1148.39771,-1022.14020,-0.94442,945.98804,-1151.91528,-531.17493,901.61102,-939.28601,-129.06938,927.78717,-1033.68140,-384.63177,938.88702,-947.09119,-323.63928,950.36279,-1269.37488,-79.66656,484.90225,-1103.38806,-453.37259,467.91776,-989.17609,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
45,0.44,-483.43179,1440.45435,-1008.99634,-450.54922,74.82801,-1154.10278,,,,,,,-364.13324,1505.30688,-1206.84607,,,,,,,,,,-58.91640,1181.35278,-1223.05273,-560.17651,1148.80212,-1021.82306,-0.99825,945.90143,-1152.00317,-531.57910,901.95630,-939.34125,-129.03793,927.78778,-1033.66064,-384.75208,939.07507,-947.23328,-323.88211,950.53656,-1269.37012,-79.58513,485.07043,-1103.21448,-453.20538,468.04034,-988.89386,-156.09872,67.64518,-1171.98328,,,,NA,P5,28
46,0.45,-483.92361,1440.89355,-1008.93762,-450.59250,74.74344,-1154.28247,,,,,,,-364.13840,1505.42505,-1207.07959,,,,,,,,,,-58.96598,1181.29883,-1223.27637,-560.17987,1148.77661,-1021.70831,-1.02947,945.84552,-1152.07813,-531.49561,902.00061,-939.07092,-128.95576,927.81982,-1033.60828,-385.33551,939.10162,-947.53754,-323.98682,950.67566,-1269.11658,-79.67496,485.06125,-1103.01147,-453.02039,468.21194,-988.74304,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
47,0.46,-483.70386,1441.26831,-1009.14386,-450.57407,74.76685,-1154.20264,,,,,,,-364.10516,1505.38281,-1207.08594,,,,,,,,,,-59.00517,1181.23181,-1223.55786,-560.00635,1149.18774,-1021.66083,-1.08275,945.74774,-1152.18250,-531.40057,902.05768,-938.92133,-128.90364,927.79913,-1033.57288,-384.92395,939.16046,-948.23285,-324.11398,950.35071,-1268.29004,-79.97580,484.96478,-1101.77502,-453.00183,468.20911,-988.73413,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
48,0.47,-483.40149,1441.37585,-1008.88892,-451.17212,75.22470,-1151.45923,,,,,,,-363.98175,1505.34351,-1207.07874,,,,,,,,,,-59.02304,1181.18237,-1223.76721,-560.04449,1148.89575,-1020.87329,-1.09064,945.65033,-1152.25476,-531.20856,902.42749,-938.22662,-129.58987,927.75287,-1033.79089,-385.12732,938.96771,-947.65723,-324.07422,950.36670,-1267.67175,-80.03336,485.23587,-1101.25464,-452.82483,468.38019,-988.60706,-156.00188,67.15536,-1171.97668,,,,NA,P5,28
