"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
12,0.11,"","","","","","","","","","","","","","","","-685.21472","1287.05859","-1650.55225","","","","","","","-260.02051","950.79224","-1617.75330","","","","-285.87238","765.25269","-1525.18604","-774.29010","751.45068","-1595.47034","-415.30118","805.31122","-1534.84717","","","","","","","","","","","","","","","","","","",NA,"P3",22,5
13,0.12,"","","","","","","","","","","","","","","","-686.54382","1287.54199","-1648.57361","","","","","","","-261.61874","949.62390","-1613.12476","","","","-287.65945","767.04309","-1521.14600","-775.89484","753.54462","-1588.48535","-416.39395","805.38477","-1536.09302","","","","","","","","","","","","","","","","","","",NA,"P3",22,5
14,0.13,"","","","","","","","","","","","","","","","-687.94562","1287.98486","-1646.32837","","","","","","","-262.86133","949.36145","-1610.29407","","","","-289.33841","765.99866","-1517.02173","-776.45410","752.69861","-1590.62817","-417.47891","804.76733","-1537.18237","","","","","","","","","","","","","","","","","","",NA,"P3",22,5
15,0.14,"","","","","","","","","","","","","","","","-689.05701","1288.11169","-1643.46326","","","","","","","-264.63309","948.49701","-1606.08606","","","","-290.41501","766.32239","-1515.80347","-777.72522","750.99695","-1588.13794","-420.01782","806.16693","-1530.48303","","","","","","","","","","","","","-365.39932","130.58368","-1650.51025","","","",NA,"P3",22,6
16,0.15,"","","","","","","","","","","","","","","","-690.67566","1288.77112","-1641.06006","","","","","","","-266.85583","949.24915","-1604.55920","","","","-292.91434","766.14783","-1509.11804","-779.27795","751.15497","-1586.16711","-421.28513","808.52124","-1528.07849","","","","","","","","","","","","","-368.36615","135.23462","-1645.93457","","","",NA,"P3",22,6
17,0.16,"","","","","","","","","","","","","","","","-692.06885","1288.21814","-1636.36584","","","","","","","-267.85327","949.72815","-1602.96033","","","","-294.49545","766.54504","-1509.74084","-781.11401","751.65637","-1578.77173","-421.87381","808.46497","-1526.70703","","","","","","","","","","","","","-371.70422","141.07108","-1641.44617","","","",NA,"P3",22,6
18,0.17,"","","","","","","","","","","","","","","","-693.16101","1288.42065","-1633.29468","","","","","","","-269.95801","950.46527","-1601.46436","","","","-297.79547","766.87640","-1504.90710","-781.41077","750.37128","-1579.01184","-422.74594","808.47858","-1523.48132","","","","","","","","","","","","","-375.72009","147.81163","-1632.14856","","","",NA,"P3",22,6
19,0.18,"","","","","","","","","","","","","","","","-695.27222","1287.22571","-1626.36743","","","","","","","-271.64349","950.58295","-1598.82397","","","","-299.13669","765.87531","-1507.52576","-781.67816","749.71045","-1579.96692","-424.09631","809.92383","-1518.44727","","","","","","","","","","","","","-379.80859","153.73174","-1618.24768","","","",NA,"P3",22,6
20,0.19,"","","","","","","","","","","","","","","","-696.54535","1287.74268","-1623.72961","","","","","","","-272.62659","949.42743","-1594.06787","","","","-300.94180","765.17267","-1504.42371","-783.66357","752.23352","-1569.65491","-424.23920","809.55115","-1519.11304","","","","","","","","","","","","","-383.51770","157.41766","-1610.26343","","","",NA,"P3",22,6
21,0.2,"","","","","","","","","","","","","","","","-697.57593","1287.90027","-1620.70117","","","","","","","-273.62399","949.25433","-1590.90051","","","","-302.60526","765.81006","-1499.08105","-784.72687","751.82715","-1566.96606","-425.92087","811.10889","-1512.37219","","","","","","","","","","","","","-388.67874","161.45224","-1596.40295","","","",NA,"P3",22,6
22,0.21,"","","","","","","","","","","","","","","","-698.63318","1288.57654","-1618.65771","","","","","","","-275.12646","948.41382","-1586.57495","","","","-303.40659","765.81036","-1497.18701","-785.80383","751.01855","-1563.86096","-426.69141","811.04779","-1510.43347","","","","","","","","","","","","","-393.31790","162.60477","-1587.45630","","","",NA,"P3",22,6
23,0.22,"","","","","","","","","","","","","","","","-700.33160","1288.05566","-1613.17249","","","","","","","-277.08469","949.19806","-1584.85999","","","","-304.29172","764.53308","-1495.04224","-786.62555","750.83508","-1560.22913","-428.16782","812.66846","-1504.90332","","","","","","","","","","","","","-397.54346","163.81187","-1574.00159","","","",NA,"P3",22,6
24,0.23,"","","","","","","","","","","","","","","","-701.20380","1286.20227","-1605.91406","","","","","","","-277.88184","949.72046","-1583.09766","","","","-305.94421","766.51343","-1490.40686","-787.77802","751.06946","-1554.96155","-429.50729","813.43860","-1489.78394","","","","","","","-433.63867","439.45657","-1362.84558","","","","-401.77844","162.15710","-1568.59180","","","",NA,"P3",22,7
25,0.24,"","","","","","","","","","","","","","","","-702.60974","1286.36267","-1602.25635","","","","","","","-278.88776","949.75751","-1580.24219","","","","-307.90927","767.61981","-1484.25024","-788.58832","752.45374","-1546.12561","-429.97699","812.70520","-1498.64551","","","","","","","-436.65280","443.30688","-1350.17456","","","","-406.88092","161.10973","-1554.80249","","","",NA,"P3",22,7
26,0.25,"","","","","","","","","","","","","","","","-704.04657","1286.51819","-1598.65674","","","","","","","-280.92471","950.60156","-1578.72693","","","","-308.53967","768.03339","-1483.11914","-789.61145","749.78473","-1547.91638","-432.10049","815.61914","-1488.76282","","","","","","","-439.88232","443.66226","-1349.95935","","","","-412.06619","163.40619","-1531.44910","","","",NA,"P3",22,7
27,0.26,"","","","","","","","","","","","","","","","-704.88165","1286.50684","-1595.33813","","","","","","","-282.19528","949.52832","-1573.74341","","","","-310.10605","766.91766","-1478.48853","-790.09930","751.05017","-1537.67566","-433.00931","816.36755","-1484.87805","","","","","","","-442.07974","444.58157","-1344.74512","","","","-418.74609","159.85654","-1520.13513","","","",NA,"P3",22,7
28,0.27,"","","","","","","","","","","","","","","","-706.79700","1284.99072","-1587.59949","","","","","","","-283.08652","949.35791","-1570.57813","","","","-311.06653","766.33850","-1475.59558","-792.31592","750.52216","-1535.66272","-433.84903","815.90387","-1482.47888","","","","","","","-445.88980","448.07266","-1333.57227","","","","-424.57947","157.29434","-1502.40857","","","",NA,"P3",22,7
29,0.28,"","","","","","","","","","","","","","","","-707.82849","1285.53906","-1585.09338","","","","","","","-283.68158","948.97754","-1566.95129","","","","-312.91885","766.26794","-1471.18018","-792.40491","750.73273","-1533.09839","-435.24271","816.12183","-1477.51099","","","","","","","-446.28046","447.82516","-1332.47961","","","","-429.06058","151.55138","-1487.45251","","","",NA,"P3",22,7
30,0.29,"","","","","","","","","","","","","","","","-709.05780","1286.00537","-1582.60413","","","","","","","-285.14453","949.19086","-1563.92603","","","","-313.66309","765.40186","-1470.48120","-793.45789","749.65979","-1527.15454","-436.89285","815.69141","-1471.47473","","","","","","","-449.02524","450.51617","-1321.33435","","","","-433.24234","145.45241","-1476.42712","","","",NA,"P3",22,7
31,0.3,"","","","","","","","","","","","","","","","-709.96454","1286.13269","-1579.58899","","","","","","","-286.58383","949.43030","-1560.79932","","","","-314.49844","764.90424","-1467.88757","-795.07849","750.23126","-1519.09497","-437.49258","814.75171","-1470.04260","","","","","","","-450.85565","450.92587","-1316.33472","","","","-439.16629","141.88527","-1455.64368","","","",NA,"P3",22,7
32,0.31,"","","","","","","","","","","","","","","","-712.01782","1283.72192","-1569.76392","","","","","","","-287.31406","948.45465","-1555.42944","","","","-315.93024","765.19208","-1462.76636","-796.00543","749.57465","-1516.53772","-438.73593","814.32867","-1464.43909","","","","","","","-453.58795","451.66742","-1309.27148","","","","-444.77084","136.36813","-1439.13611","","","",NA,"P3",22,7
33,0.32,"","","","","","","","","","","","","","","","-712.79706","1283.70264","-1566.45093","","","","","","","-287.95786","947.52759","-1549.87646","","","","-316.58298","763.83228","-1461.20959","-796.56183","747.81708","-1513.75586","-440.06262","815.28821","-1458.02124","","","","","","","-454.47589","450.10693","-1308.41602","","","","-450.86325","131.69545","-1421.07727","","","",NA,"P3",22,7
34,0.33,"","","","","","","","","","","","","","","","-713.62567","1283.82813","-1563.36658","","","","","","","-289.33151","947.85785","-1546.41309","","","","-317.46555","762.26514","-1458.73572","-797.03015","747.73615","-1508.77393","-441.29221","814.66736","-1452.18408","","","","","","","-456.15091","449.26880","-1302.62268","","","","-454.74594","126.65248","-1399.24109","","","",NA,"P3",22,7
35,0.34,"","","","","","","","","","","","","","","","-715.36786","1283.90881","-1559.28723","-542.58136","1155.20776","-1428.90405","","","","-290.63956","948.22632","-1542.79480","","","","-318.62634","761.05853","-1454.47852","-799.05835","748.88324","-1499.41479","-441.68671","814.24139","-1443.00732","","","","","","","-458.77893","448.39343","-1293.19275","","","","-460.05298","121.49316","-1384.19128","","","",NA,"P3",22,8
36,0.35,"","","","","","","","","","","","","-356.34235","1281.05078","-1515.09680","-716.13623","1282.06494","-1552.09497","-544.39087","1155.85669","-1420.40955","","","","-291.25400","947.37958","-1536.97156","","","","-318.64029","759.10382","-1451.91711","-799.72058","746.88477","-1495.57422","-442.53333","813.86707","-1436.92151","","","","","","","-459.66681","448.70190","-1292.95667","","","","-465.22656","115.55199","-1369.16467","","","",NA,"P3",22,9
37,0.36,"","","","","","","","","","","","","-357.95834","1281.94580","-1512.18823","-717.12732","1281.52209","-1547.06238","-545.30542","1155.54248","-1417.14478","","","","-291.78928","946.54980","-1531.08362","","","","-320.17581","760.29657","-1445.39917","-800.32739","745.26404","-1494.10425","-444.34482","812.88062","-1434.43994","","","","","","","-460.84549","445.97614","-1291.24622","","","","-469.53827","111.95044","-1349.01709","","","",NA,"P3",22,9
38,0.37,"","","","","","","","","","","","","-358.90060","1280.63367","-1504.29138","-718.45630","1282.17908","-1544.32410","-546.58868","1153.62329","-1413.65637","","","","-293.04010","947.00159","-1527.16089","","","","-321.27219","759.90295","-1439.36890","-801.91089","747.57782","-1481.94971","-445.18823","812.70807","-1434.60498","","","","","","","-464.11194","442.91461","-1293.79980","","","","-473.62289","108.17705","-1331.56091","","","",NA,"P3",22,9
39,0.38,"","","","","","","","","","","","","-359.49585","1280.49719","-1499.35986","-719.52612","1279.82751","-1535.50769","-548.55670","1153.72339","-1405.85608","","","","-294.19043","946.57642","-1521.31738","","","","-322.01935","758.28595","-1434.89343","-802.57428","745.21155","-1478.69470","-445.92795","810.96759","-1431.10327","","","","","","","-464.54422","441.10461","-1288.38989","","","","-477.07437","106.19619","-1310.58740","","","",NA,"P3",22,9
40,0.39,"","","","","","","","","","","","","-361.47800","1280.27673","-1493.28711","-720.13611","1279.84265","-1531.93030","-549.68646","1152.77380","-1399.58411","","","","-294.48209","944.51801","-1512.72998","","","","-322.34473","757.82422","-1431.98511","-802.33203","746.01343","-1469.72644","-447.08957","809.08923","-1418.82715","","","","","","","-466.08392","438.67374","-1287.05798","","","","-481.12415","104.61841","-1291.97314","","","",NA,"P3",22,9
41,0.4,"","","","","","","","","","","","","-362.58475","1279.93933","-1487.40674","-721.28149","1280.00244","-1528.02832","-549.87061","1150.55811","-1398.12000","","","","-294.93567","945.41833","-1509.60449","","","","-322.97513","756.21906","-1427.65430","-803.91510","744.97156","-1464.20728","-448.28900","808.60425","-1412.91858","","","","","","","-467.62225","435.65720","-1285.57898","","","","-486.16345","100.77687","-1279.21753","","","",NA,"P3",22,9
42,0.41,"","","","","","","","","","","","","-362.91312","1278.89355","-1480.24695","-722.72742","1277.68762","-1518.48584","-551.97882","1152.32690","-1388.15088","","","","-295.56876","945.84882","-1505.33374","","","","-322.59836","753.61884","-1428.08862","-804.94196","744.04028","-1458.50098","-449.48669","808.40643","-1406.99231","","","","","","","-469.95441","434.27078","-1279.42957","","","","-490.14722","101.50631","-1256.94287","","","",NA,"P3",22,9
43,0.42,"","","","","","","","","","","","","-364.88123","1278.70276","-1474.06384","-723.29053","1277.73743","-1514.76563","-553.43567","1150.04089","-1382.04553","","","","-297.19727","943.76697","-1495.93445","","","","-324.50714","753.52802","-1419.52197","-805.42407","743.76630","-1452.49878","-449.90445","807.82056","-1402.71362","","","","","","","-471.84241","431.90198","-1274.28076","","","","-491.99655","102.00162","-1242.51782","","","",NA,"P3",22,9
44,0.43,"","","","","","","","","","","","","-365.75653","1277.47754","-1465.90503","-724.39636","1277.92041","-1510.75977","-553.39008","1148.35254","-1380.75977","","","","-297.79617","944.21661","-1491.60217","","","","-325.49548","753.08636","-1407.22290","-806.67218","742.79822","-1448.67603","-451.85822","804.56750","-1394.54773","","","","","","","-473.05725","427.99963","-1279.11597","","","","-496.13062","101.10252","-1229.14697","","","",NA,"P3",22,9
45,0.44,"","","","","","","","","","","","","-366.34763","1276.75452","-1459.04163","-725.68237","1275.66943","-1500.88342","-555.46362","1148.75012","-1370.05713","","","","-298.22174","943.71405","-1485.61182","","","","-326.07843","753.63586","-1402.31848","-807.50348","740.74420","-1444.68005","-452.96375","804.09558","-1388.64294","","","","","","","-475.32001","426.39093","-1276.14392","","","","-498.80859","101.16394","-1216.69067","","","",NA,"P3",22,9
46,0.45,"","","","","","","","","","","","","-367.15359","1277.10205","-1454.69006","-726.19647","1275.73499","-1497.07849","-556.55896","1148.05127","-1362.31726","","","","-298.28101","942.26782","-1477.80994","","","","-326.26855","752.02490","-1395.87244","-807.71790","741.82959","-1434.67493","-453.34683","803.69873","-1382.30640","","","","","","","-478.47296","427.61652","-1261.86182","","","","-501.64706","100.49972","-1207.64160","","","",NA,"P3",22,9
47,0.46,"","","","","","","","","","","","","-368.75397","1275.14893","-1443.94385","-726.70251","1275.96875","-1493.33545","-557.98584","1148.43884","-1353.65198","","","","-299.71475","942.44501","-1472.46887","","","","-327.17920","748.98798","-1391.66541","-808.72540","737.57684","-1436.91785","-455.40628","800.74567","-1384.99536","","","","","","","-480.71582","425.06992","-1263.52222","","","","-504.14291","100.69344","-1196.22498","","","",NA,"P3",22,9
48,0.47,"","","","","","","","","","","","","-369.27481","1274.30859","-1436.62878","-728.09827","1273.27563","-1482.17786","-559.26532","1146.51855","-1345.75684","","","","-300.55405","941.87433","-1465.77283","","","","-328.45959","748.91565","-1385.87207","-809.73511","739.10846","-1423.17834","-456.67343","800.57037","-1368.31116","","","","","","","-482.65701","423.17120","-1260.07703","","","","-506.96585","100.91432","-1188.24719","","","",NA,"P3",22,9
49,0.48,"","","","","","","","","","","","","-369.83334","1275.02734","-1432.97986","-728.84772","1273.93066","-1478.56555","-559.32123","1146.40784","-1341.92090","","","","-300.56171","940.71039","-1458.00171","","","","-329.13617","748.99341","-1379.62793","-810.12927","738.95386","-1411.01990","-457.31699","800.21844","-1360.97278","","","","","","","-484.85355","421.45810","-1255.81995","","","","-510.40768","99.31569","-1182.96277","","","",NA,"P3",22,9
50,0.49,"","","","","","","","","","","","","-370.92252","1272.64429","-1420.70349","-729.28845","1274.29590","-1474.35156","-560.84760","1146.37183","-1332.60071","","","","-301.04562","941.30267","-1453.18616","","","","-329.08182","748.87982","-1373.17590","-809.88342","739.47821","-1407.11072","-458.71411","799.06305","-1353.95361","","","","","","","-486.88992","420.51315","-1248.45227","","","","-513.35406","97.48949","-1177.21631","","","",NA,"P3",22,9
51,0.5,"","","","","","","","","","","","","-371.77878","1272.50732","-1414.03735","-730.58014","1271.80542","-1462.51587","-562.17566","1145.94775","-1322.34656","","","","-301.34528","939.18420","-1442.86536","","","","-329.20255","745.72766","-1371.11804","-810.89343","737.49658","-1402.62988","-459.63702","799.72833","-1345.86230","","","","","","","-488.82645","420.52847","-1239.08081","","","","-516.13116","96.83116","-1172.96631","","","",NA,"P3",22,9
52,0.51,"","","","","","","","","","","","","-372.06628","1272.62695","-1408.13171","-731.27075","1272.65881","-1458.22729","-562.09912","1144.29749","-1320.93945","","","","-302.65564","939.56952","-1436.79480","","","","-328.78961","748.33087","-1358.15613","-812.65686","735.92773","-1401.50269","-459.81503","799.35059","-1337.33118","","","","","","","-490.71439","418.06598","-1236.72021","","","","-517.12006","94.52063","-1169.28247","","","",NA,"P3",22,9
53,0.52,"","","","","","","","","","","","","-373.63504","1271.76917","-1398.81152","-731.63641","1273.23096","-1453.30164","-563.61090","1144.84924","-1312.47961","","","","-302.85675","939.87683","-1430.87219","","","","-331.10553","746.49548","-1352.64758","-812.48608","737.48218","-1391.27588","-461.91272","799.35822","-1329.79700","","","","","","","-492.89667","417.79297","-1226.82874","","","","-519.28314","91.21710","-1168.84143","","","",NA,"P3",22,9
54,0.53,"","","","","","","","","","","","","-374.35446","1271.72632","-1391.73169","-732.78204","1270.93518","-1440.77490","-565.05273","1144.95032","-1302.92908","","","","-303.64154","940.16699","-1424.56152","","","","-331.62878","746.31781","-1346.60449","-812.49127","736.18390","-1386.50977","-462.91602","798.61359","-1323.87378","","","","","","","-494.07043","416.12076","-1221.60938","","","","-521.06348","88.57349","-1171.63000","","","",NA,"P3",22,9
55,0.54,"","","","","","","","","","","","","-374.38010","1271.01575","-1383.41248","-733.35089","1271.92981","-1435.91467","-565.66193","1145.54126","-1291.22095","","","","-304.29910","939.76996","-1416.53247","","","","-332.25018","745.96393","-1339.52771","-812.97748","736.72113","-1373.34888","-464.89441","798.91138","-1313.74451","","","","","","","-496.05566","412.92523","-1217.00525","","","","-521.48199","87.06719","-1165.43469","","","",NA,"P3",22,9
56,0.55,"","","","","","","","","","","","","-375.91718","1271.11121","-1375.93469","-733.62579","1272.65601","-1430.43237","-566.83453","1145.43713","-1283.40137","","","","-305.23816","939.77386","-1409.31482","","","","-332.16861","746.32458","-1332.07239","-813.55420","737.12170","-1367.28137","-465.63733","798.48254","-1305.54028","","","","","","","-497.90277","413.04828","-1209.22742","","","","-524.39703","86.51048","-1162.11047","","","",NA,"P3",22,9
57,0.56,"","","","","","","","","","","","","-376.35788","1271.74646","-1370.33960","-735.03668","1271.04138","-1417.89624","-567.49762","1145.55737","-1276.51917","","","","-305.28415","938.20612","-1399.35486","","","","-332.26154","746.92584","-1320.48169","-813.45435","735.82489","-1358.57458","-466.75067","798.21210","-1294.42993","","","","","","","-497.73355","408.90814","-1210.38745","","","","-527.55151","85.09335","-1159.61267","","","",NA,"P3",22,9
58,0.57,"","","","","","","","","","","","","-376.40698","1270.50635","-1359.91223","-735.15991","1271.75281","-1411.72583","-568.72632","1146.42957","-1268.58948","","","","-305.71594","939.08655","-1393.60132","","","","-332.08499","747.21844","-1314.22681","-814.83545","737.13928","-1352.87048","-469.34158","797.69061","-1287.82275","","","","","","","-499.30978","411.85083","-1194.22119","","","","-528.34357","85.14381","-1153.64624","","","",NA,"P3",22,9
59,0.58,"","","","","","","","","","","","","-376.93274","1270.62158","-1352.17456","-735.80493","1272.71826","-1404.83997","-569.32660","1146.76770","-1260.15417","","","","-306.54373","939.05725","-1385.53577","","","","-333.25845","746.24268","-1308.50464","-815.20966","738.08826","-1346.41931","-468.85843","798.44391","-1277.99329","","","","","","","-501.40100","410.94644","-1189.71228","","","","-529.86578","84.28640","-1152.54285","","","",NA,"P3",22,9
60,0.59,"","","","","","","","","","","","","-378.01730","1272.01917","-1346.99060","-736.47620","1273.72498","-1397.86963","-570.04492","1147.93787","-1251.85425","","","","-308.30249","940.03638","-1379.61902","","","","-333.35028","747.59131","-1296.43872","-815.14044","737.84161","-1338.93445","-470.75827","799.63214","-1268.77747","","","","","","","-502.76822","410.69620","-1182.15686","","","","-529.82007","82.29290","-1148.55627","","","",NA,"P3",22,9
61,0.6,"","","","","","","","","","","","","-378.59399","1272.26697","-1338.79504","-736.58521","1274.75671","-1390.73584","-570.79871","1149.12573","-1243.46509","","","","-307.81122","940.20020","-1370.75403","","","","-334.61670","748.10583","-1290.65833","-815.31842","738.31348","-1330.72363","-470.67200","800.71411","-1258.12683","","","","","","","-504.05411","409.96225","-1176.71814","","","","-529.66492","80.88308","-1146.94067","","","",NA,"P3",22,9
62,0.61,"","","","","","","","","","","","","-378.64038","1273.72900","-1333.15076","-738.16803","1274.27222","-1378.00024","-571.03558","1150.31494","-1235.14941","","","","-308.81509","939.95905","-1360.73401","","","","-333.97589","748.68329","-1282.94495","-815.33551","738.49390","-1322.79993","-471.62039","801.41174","-1248.96741","","","","","","","-504.19052","409.92352","-1171.70996","","","","-529.44702","81.83501","-1143.59668","","","",NA,"P3",22,9
63,0.62,"","","","","","","","","","","","","-380.45117","1273.76538","-1322.16675","-738.60706","1275.99451","-1370.82031","-571.97546","1151.08374","-1226.76794","","","","-309.84473","941.17334","-1353.28076","","","","-334.30640","749.54230","-1271.93921","-815.94513","738.76013","-1316.33557","-473.11441","803.99890","-1240.63550","","","","","","","-505.09521","411.10510","-1163.92041","","","","-528.51404","81.93014","-1141.64600","","","",NA,"P3",22,9
64,0.63,"","","","","","","","","","","","","-380.41479","1275.37659","-1315.90613","-739.62225","1277.47925","-1361.69531","-572.88812","1153.46460","-1218.14783","","","","-310.14841","941.65460","-1344.15515","","","","-335.73410","751.86261","-1265.25476","-816.57568","740.35303","-1308.16345","-472.55518","805.83972","-1230.06982","","","","","","","-506.30139","413.31909","-1151.94043","-662.22528","378.85559","-1452.06958","-528.65967","81.95047","-1140.03564","","","",NA,"P3",22,10
65,0.64,"","","","","","","","","","","","","-380.68854","1275.91650","-1306.42993","-739.94769","1279.50256","-1354.38318","-572.13885","1154.33325","-1210.14673","","","","-311.80875","943.37885","-1336.60120","","","","-336.27493","754.18848","-1255.23962","-817.36591","741.75061","-1299.74500","-473.94455","808.11462","-1220.58838","","","","","","","-505.75903","415.18866","-1145.58948","-664.35620","377.91086","-1444.03796","-528.74725","81.32877","-1140.14368","","","",NA,"P3",22,10
66,0.65,"","","","","","","","","","","","","-381.36133","1277.76196","-1299.23303","-740.21466","1281.57971","-1346.84082","-572.42542","1156.52014","-1201.24927","","","","-312.79974","945.97174","-1330.70618","","","","-336.58719","753.83429","-1248.09216","-817.49768","744.01813","-1292.36951","-473.35095","810.97565","-1210.49609","","","","","","","-505.65021","415.69339","-1140.45300","-667.48181","379.63239","-1430.08276","-528.92120","81.01661","-1138.29114","","","",NA,"P3",22,10
67,0.66,"","","","","","","","","","","","","-381.69171","1279.60803","-1291.97583","-741.02765","1283.18176","-1337.12476","-572.89795","1158.06189","-1192.02783","","","","-313.23257","945.97168","-1319.58728","","","","-337.45682","755.82562","-1237.44336","-819.13007","745.45551","-1283.90381","-473.68924","813.11670","-1200.71240","","","","","","","-505.96185","415.43817","-1134.26685","-670.86682","378.27814","-1419.29529","-528.58899","81.93774","-1134.76990","","","",NA,"P3",22,10
68,0.67,"","","","","","","","","","","","","-381.76083","1281.90149","-1286.16870","-741.42963","1285.79407","-1330.05713","-572.21942","1159.90747","-1183.99011","","","","-314.67294","948.31671","-1312.31616","","","","-337.80701","758.43597","-1228.79834","-819.93158","747.08667","-1275.38403","-474.64633","815.07135","-1191.58423","","","","","","","-506.48260","414.50385","-1132.77197","-675.20221","377.53445","-1405.04700","-528.35223","81.53779","-1133.61853","","","",NA,"P3",22,10
