"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
34,0.33,"","","","-574.04022","1449.21460","-1186.94751","","","","","","","-377.62051","1276.19165","-1375.32458","-728.83374","1284.37366","-1453.94788","-572.38550","1151.78137","-1306.72168","","","","-315.13483","943.04584","-1381.50867","","","","-362.94464","748.20404","-1306.79602","-823.06750","748.72150","-1387.23230","-471.62952","787.76825","-1329.36060","","","","","","","","","","-718.79877","409.36383","-1306.45520","","","","-708.83075","68.82114","-1305.60120",NA,"P3",8,10
35,0.34,"","","","-577.57562","1451.47949","-1179.53552","","","","","","","-381.63806","1278.95764","-1370.41931","-732.91858","1286.53101","-1446.94763","-575.66754","1155.09302","-1293.92310","","","","-319.41629","943.96545","-1370.24170","","","","-368.89465","752.04413","-1298.21411","-825.93884","753.05042","-1373.26880","-476.67084","788.97101","-1324.62610","","","","","","","","","","-720.78088","411.10141","-1298.71387","","","","-709.55389","67.96214","-1303.08496",NA,"P3",8,10
36,0.35,"","","","-581.19458","1454.02600","-1173.43970","","","","","","","-385.83896","1281.10876","-1363.74170","-736.94342","1288.71729","-1439.77686","-580.54871","1157.68286","-1286.46143","","","","-323.91531","946.31891","-1361.07800","","","","-373.96231","753.31860","-1288.51001","-830.63373","755.01257","-1362.98669","-480.47781","792.71704","-1314.71753","","","","","","","-429.39438","382.32791","-1471.30920","-722.50525","410.17905","-1298.53259","-395.22882","124.83757","-1699.16077","-709.68463","67.71722","-1303.58557",NA,"P3",8,12
37,0.36,"","","","-584.71680","1456.20911","-1166.27344","","","","","","","-389.75320","1283.64441","-1358.77100","-741.04108","1290.05591","-1430.68884","-584.52136","1160.29517","-1279.81812","","","","-327.89523","948.56787","-1352.97339","","","","-377.85379","756.61279","-1278.48547","-833.73541","758.10388","-1355.12439","-483.74060","793.48322","-1309.88513","","","","","","","-430.71082","380.80426","-1463.93311","-725.72076","408.50592","-1303.40881","-398.14160","131.05103","-1688.47803","-710.25067","68.38094","-1302.39771",NA,"P3",8,12
38,0.37,"-697.97693","1484.74829","-1272.50574","-588.14136","1458.10608","-1159.06641","","","","","","","-392.61157","1285.04028","-1351.66174","-745.06726","1292.27197","-1423.43323","-588.60413","1162.47778","-1272.18225","","","","-332.34787","951.08765","-1345.12231","-733.65320","829.51556","-1332.58838","-382.52136","760.03174","-1264.35400","-838.97601","760.60516","-1345.84644","-486.50900","796.83276","-1299.61377","","","","","","","-433.83759","381.44287","-1446.50024","-728.47467","409.07886","-1299.02466","-400.97324","137.22281","-1675.46814","-710.96155","68.84126","-1300.66895",NA,"P3",8,14
39,0.38,"-701.20392","1486.90100","-1265.89404","-591.54767","1460.02759","-1152.16650","","","","","","","-396.40881","1286.41833","-1343.77014","-748.26910","1293.28552","-1414.67078","-591.61603","1164.58203","-1264.78333","","","","-336.29019","953.30988","-1336.98975","","","","-387.78702","762.97125","-1252.68433","-843.65973","763.58838","-1336.50525","-488.98080","798.78131","-1291.71277","","","","","","","-437.47354","382.01694","-1427.04260","-729.81329","406.31851","-1297.83179","-403.38620","143.32309","-1665.92798","-711.25055","68.30122","-1301.77429",NA,"P3",8,13
40,0.39,"-704.33862","1489.00891","-1258.52393","-594.78729","1462.10034","-1145.56384","","","","","","","-400.58606","1288.40002","-1337.72534","-751.70221","1295.99060","-1409.56128","-596.24890","1167.01758","-1258.54395","","","","-340.26855","954.73230","-1327.74036","","","","-391.75754","766.70880","-1243.22217","-847.19427","765.86945","-1327.69873","-493.98807","799.20477","-1285.04370","","","","","","","-440.84247","381.28479","-1409.81201","-732.14148","408.27643","-1290.32996","","","","-712.03015","69.19364","-1299.56079",NA,"P3",8,12
41,0.4,"-707.40521","1490.96887","-1251.73767","-598.08044","1463.77783","-1138.96851","","","","","","","-404.71762","1290.38867","-1331.60193","-755.27264","1297.22400","-1401.51953","-599.68469","1168.66443","-1251.08081","","","","-344.18854","956.51434","-1320.01025","","","","-396.49945","770.25085","-1232.33386","-851.94885","768.49091","-1317.73096","-498.22308","802.53510","-1280.41711","","","","","","","-444.60428","381.61026","-1391.28564","-732.95111","408.95636","-1286.67017","","","","-712.12689","68.95299","-1299.91260",NA,"P3",8,12
42,0.41,"-710.46674","1492.95764","-1245.36267","-601.22668","1465.28308","-1131.96021","","","","","","","-408.59055","1292.21863","-1326.11890","-759.27527","1299.26221","-1394.81580","-602.00824","1170.12915","-1243.46387","","","","-348.22339","957.68719","-1311.20972","-747.51007","832.82544","-1305.69812","-401.10147","772.91394","-1221.41431","-856.39691","771.66309","-1309.49438","-499.65240","804.40625","-1269.60876","","","","","","","-448.51230","381.95538","-1367.93481","-733.78882","408.45975","-1286.46753","","","","-712.18134","68.75610","-1300.09229",NA,"P3",8,13
43,0.42,"-713.46674","1494.58667","-1238.15442","-604.52576","1466.56860","-1126.02026","","","","","","","-410.64291","1292.12903","-1317.05017","-762.72198","1300.25000","-1386.76025","-605.55853","1171.93665","-1237.28040","","","","-352.34897","959.70575","-1304.29041","","","","-405.39236","776.50360","-1210.06873","-859.71710","772.91034","-1299.29028","-502.33725","805.27344","-1264.77991","","","","","","","-452.51178","380.87766","-1355.06177","-735.91229","407.23752","-1282.43384","","","","-711.99872","67.48501","-1301.12573",NA,"P3",8,12
44,0.43,"-716.49646","1496.25903","-1231.60315","-607.80597","1467.79028","-1119.33276","","","","","","","-414.74466","1293.89331","-1311.77234","-766.60577","1302.06152","-1380.58435","-609.44342","1172.26904","-1230.37341","","","","-356.14633","960.90900","-1296.31726","-750.84210","831.87695","-1292.03186","-409.86508","779.09381","-1199.47229","-864.30908","774.08289","-1289.26892","-503.38632","808.55261","-1256.24927","","","","","","","-456.57803","381.06549","-1338.05017","-737.84277","407.29330","-1279.25940","","","","-712.37604","67.22471","-1299.46045",NA,"P3",8,13
45,0.44,"","","","","","","","","","","","","-418.37250","1294.91345","-1305.15063","-769.88062","1303.21143","-1374.03967","-612.13812","1173.44897","-1224.31116","","","","-359.55527","961.45996","-1287.68188","","","","-414.38190","782.32123","-1189.14844","-868.66565","775.98407","-1280.24524","-506.48914","807.57874","-1252.07227","","","","","","","-460.34253","381.87946","-1319.14978","-739.28131","406.22095","-1277.83472","","","","-712.45630","66.85998","-1299.70337",NA,"P3",8,10
46,0.45,"","","","","","","","","","","","","-421.53198","1295.98291","-1299.34363","-772.82062","1302.57373","-1364.35083","-614.87921","1173.20044","-1216.45398","","","","-363.27798","962.35303","-1279.64990","","","","-418.75949","784.50122","-1176.53174","-871.70178","776.66876","-1270.93799","-508.63016","809.14246","-1245.02429","","","","","","","-463.99847","383.41748","-1300.89124","-740.03131","404.56973","-1280.52490","","","","-712.57196","66.46502","-1300.09143",NA,"P3",8,10
47,0.46,"","","","","","","","","","","","","-424.64383","1297.01001","-1293.67297","-776.63379","1304.18555","-1358.69568","-617.10406","1172.97693","-1210.86084","","","","-366.91348","963.74500","-1273.15186","","","","-423.10370","787.93097","-1166.21191","-876.01782","778.66754","-1261.33765","-510.59317","809.30676","-1238.68298","","","","","","","-468.34982","383.91565","-1286.03003","-742.60504","404.68958","-1274.79492","","","","-712.59113","66.32829","-1300.13428",NA,"P3",8,10
48,0.47,"","","","","","","","","","","","","-427.99423","1297.05884","-1285.20032","-779.81671","1304.73279","-1351.69922","-619.83630","1173.84570","-1204.45117","","","","-370.88199","964.19104","-1264.01575","","","","-427.15005","790.40277","-1155.88672","-880.93658","780.57684","-1251.56201","-512.33917","810.22766","-1231.47144","","","","","","","-472.57809","387.16574","-1266.62109","-743.95935","403.60916","-1272.87549","","","","-712.70441","66.04607","-1300.54565",NA,"P3",8,10
49,0.48,"-731.12946","1501.35168","-1197.57715","","","","","","","","","","-431.29047","1297.06311","-1276.86230","-783.20105","1305.19800","-1344.46460","-622.76190","1174.04749","-1198.18896","","","","-374.36401","964.55823","-1255.02808","","","","-432.37793","792.99170","-1145.89648","-885.00024","782.71155","-1243.00549","-513.64380","811.92944","-1225.20764","","","","","","","-476.42136","386.65213","-1252.38232","-744.50696","404.14014","-1272.44360","","","","-713.34137","66.92514","-1298.17810",NA,"P3",8,11
50,0.49,"-733.88104","1502.05286","-1190.41394","","","","","","","","","","-433.49722","1298.43848","-1273.05164","-785.46246","1304.67639","-1336.58643","-625.32794","1174.19238","-1192.08594","","","","-378.00711","965.53961","-1247.10901","","","","-436.23267","795.37579","-1135.21277","-888.11761","782.55389","-1231.41223","-514.93945","812.85852","-1215.82813","","","","","","","-479.65430","391.07660","-1230.36035","-745.16980","404.60907","-1268.71960","","","","-713.70447","68.02598","-1297.01953",NA,"P3",8,11
51,0.5,"-736.52045","1502.72266","-1183.17627","","","","","","","","","","-436.76434","1299.45874","-1267.03003","-788.68616","1305.55737","-1330.49670","-628.07245","1175.07239","-1185.57202","","","","-380.80154","967.03125","-1240.78967","","","","-440.12195","798.96631","-1126.10730","-891.37177","784.75031","-1223.95398","-517.28778","814.06531","-1211.02173","","","","","","","-485.13333","392.25778","-1219.45398","-746.58917","406.60754","-1262.94128","","","","-713.78223","67.92947","-1297.33118",NA,"P3",8,11
52,0.51,"-739.16132","1503.15295","-1175.94495","","","","","","","","","","-439.25702","1300.93909","-1262.53223","-791.85303","1306.39478","-1324.45093","-630.37402","1174.03589","-1179.12671","","","","-384.52695","967.53857","-1231.72168","","","","-444.35464","801.25653","-1115.81702","-894.79065","786.19055","-1213.97449","-518.93793","815.62561","-1203.90955","","","","","","","-489.57330","396.24396","-1198.85071","-747.59088","406.99548","-1260.61755","","","","-714.36584","69.80927","-1295.24133",NA,"P3",8,11
53,0.52,"-741.79523","1503.30579","-1168.74512","-769.60675","834.92975","-1231.87598","","","","","","","-441.49335","1301.27979","-1255.11206","-793.68353","1304.84485","-1314.79309","-632.16516","1175.14600","-1172.11780","","","","-387.71140","968.35583","-1223.94531","","","","-448.70377","804.20490","-1105.95789","-899.46643","788.59839","-1204.50708","-521.18500","817.12805","-1196.24768","","","","","","","-495.16196","397.83932","-1184.76855","-748.37347","406.31647","-1260.19128","-467.93155","200.98837","-1447.63770","-714.82568","70.42975","-1293.27417",NA,"P3",8,13
54,0.53,"","","","","","","","","","","","","-444.59064","1302.66248","-1249.43787","-796.68292","1305.64441","-1308.65540","-633.97870","1176.00732","-1166.29065","","","","-390.39862","969.76703","-1217.45544","-882.67834","963.52100","-1343.88733","-453.06656","806.82489","-1097.33643","-902.37604","788.15076","-1194.81616","-522.77820","816.34717","-1199.39758","","","","","","","-499.42569","402.15323","-1167.89624","-749.26868","406.02628","-1260.98096","-474.47986","198.02542","-1431.00586","-714.82654","70.56098","-1293.31873",NA,"P3",8,12
