"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
13,0.12,"","","","","","","","","","","","","-365.16794","1296.82788","-1371.99817","-721.25403","1306.11523","-1441.62622","-562.81830","1180.55969","-1286.79443","","","","-300.73553","965.04742","-1373.32141","","","","-341.26389","788.90277","-1262.48022","-823.71405","794.56281","-1299.55347","-460.34833","817.96295","-1300.22717","","","","","","","-444.11462","402.09735","-1268.98059","","","","","","","","","",NA,"P3",17,8
14,0.13,"","","","","","","","","","","","","-368.36832","1298.18848","-1368.17847","-724.93848","1305.29004","-1432.35229","-565.26807","1180.34644","-1280.83655","","","","-303.35782","964.59692","-1365.21729","","","","-344.32504","789.87189","-1256.67859","-827.66138","794.75861","-1289.70593","-462.35577","821.14996","-1294.68274","","","","","","","-452.29352","406.64780","-1251.58984","","","","-398.57474","194.24419","-1507.78833","","","",NA,"P3",17,9
15,0.14,"","","","","","","","","","","","","-371.80792","1299.58960","-1364.21570","-728.18408","1305.97034","-1427.08179","-567.33124","1179.61902","-1274.10901","","","","-307.35477","964.11865","-1357.22644","","","","-348.90829","792.35773","-1249.37476","-831.36011","796.14984","-1282.65723","-466.01605","821.53558","-1290.28784","","","","","","","-459.15109","408.24289","-1239.83667","","","","-406.76364","193.79553","-1485.97705","","","",NA,"P3",17,9
16,0.15,"","","","","","","","","","","","","-375.18933","1300.96472","-1360.31152","-731.38257","1306.62451","-1421.84241","-570.07495","1180.23059","-1268.80347","","","","-310.84085","966.47150","-1355.43127","","","","-352.29935","793.07483","-1243.72510","-834.22632","796.72198","-1273.46448","-467.75885","822.40277","-1286.15112","","","","","","","-466.87753","412.61258","-1224.76404","","","","-415.47110","189.36151","-1465.54077","","","",NA,"P3",17,9
17,0.16,"","","","","","","","","","","","","-377.36298","1301.02600","-1353.84778","-734.84705","1305.71106","-1412.63501","-572.25653","1180.24866","-1262.93018","","","","-314.27695","967.59064","-1351.84546","","","","-355.76602","793.73218","-1237.57495","-837.16205","797.24390","-1265.29602","-470.38489","823.86304","-1280.55835","","","","","","","-473.60638","418.35077","-1207.62207","","","","-423.39719","186.49525","-1441.95081","","","",NA,"P3",17,9
18,0.17,"","","","","","","","","","","","","-380.88309","1300.67578","-1345.39246","-738.00208","1305.83777","-1406.16174","-575.65790","1180.76477","-1256.69971","","","","-317.17892","967.11206","-1343.41528","","","","-358.93515","795.02094","-1230.55139","-839.32245","797.01257","-1257.82593","-470.19327","824.96344","-1273.09827","","","","","","","-480.97815","419.15601","-1197.86890","","","","-432.16333","182.20232","-1419.10046","","","",NA,"P3",17,9
19,0.18,"","","","","","","","","","","","","-383.84595","1300.79871","-1338.74292","-740.75696","1307.05713","-1402.76489","-577.82050","1180.95276","-1250.26550","","","","-319.63934","966.88361","-1336.82556","","","","-362.63901","795.80554","-1223.74854","-842.36517","797.65869","-1248.99280","-473.51880","825.10052","-1267.36951","","","","","","","-488.82141","427.18878","-1177.01892","","","","-440.41418","177.39702","-1396.64148","","","",NA,"P3",17,9
20,0.19,"","","","","","","","","","","","","-386.08243","1301.91919","-1335.60559","-743.72626","1306.24817","-1394.35742","-580.78088","1181.37598","-1244.65405","","","","-322.77203","967.04614","-1330.79187","","","","-365.36008","796.73499","-1217.55627","-844.31067","798.05835","-1241.22656","-475.37808","826.17218","-1261.36279","","","","","","","-494.96906","428.75854","-1167.30859","","","","-449.98474","172.11673","-1374.04529","","","",NA,"P3",17,9
21,0.2,"","","","","","","","","","","","","-389.16357","1303.11304","-1332.20142","-746.64105","1305.39478","-1386.04358","-582.67792","1180.80151","-1238.39746","","","","-325.81302","967.96594","-1326.41638","","","","-368.48862","797.41028","-1211.01160","-846.60614","797.75897","-1232.91699","-477.19171","827.24286","-1254.57788","","","","","","","-500.37482","431.17133","-1157.16541","","","","-457.06064","166.63396","-1350.67395","","","",NA,"P3",17,9
22,0.21,"","","","","","","","","","","","","-391.13910","1302.97180","-1326.50745","-749.19635","1306.48804","-1382.78577","-584.56793","1180.28088","-1231.59741","","","","-328.25745","968.28082","-1321.30200","","","","-371.16760","797.75745","-1205.88818","-848.06976","797.06091","-1224.67932","-478.37729","827.69147","-1248.25879","","","","","","","-505.98947","437.92960","-1139.45544","","","","-466.10507","159.69125","-1327.56238","","","",NA,"P3",17,9
23,0.22,"","","","","","","","","","","","","-394.05441","1301.71863","-1317.22107","-752.03247","1304.71265","-1372.68042","-587.23389","1180.87415","-1225.95972","","","","-331.01230","968.28229","-1315.86060","","","","-373.12827","797.32300","-1199.89075","-850.34283","797.31299","-1216.90491","-481.39105","827.53979","-1243.40930","","","","","","","-512.06262","439.90897","-1131.00281","","","","-476.31512","151.30058","-1303.62683","","","",NA,"P3",17,9
24,0.23,"","","","","","","","","","","","","-396.31595","1302.20471","-1313.24365","-753.90607","1304.60986","-1367.81799","-588.88263","1179.93738","-1219.03198","","","","-333.32242","968.32971","-1311.26270","","","","-376.39218","797.62164","-1192.98706","-851.95496","798.08691","-1209.86023","-484.06534","827.25201","-1238.09045","","","","","","","-517.47290","442.37366","-1121.75281","","","","-483.68994","145.24686","-1279.02869","","","",NA,"P3",17,9
25,0.24,"","","","","","","","","","","","","-399.11816","1302.03979","-1307.63757","-756.70099","1304.46509","-1361.79834","-590.35236","1178.39343","-1213.06909","","","","-335.48953","967.46515","-1304.46826","","","","-378.01465","797.69281","-1185.72693","-853.92645","797.24597","-1201.59949","-486.75800","826.94507","-1230.06482","","","","","","","-521.33612","442.13165","-1114.21313","","","","-493.04889","138.90628","-1254.31750","","","",NA,"P3",17,9
26,0.25,"","","","","","","","","","","","","-400.50946","1300.45483","-1299.76123","-759.41608","1302.51794","-1352.14880","-592.23425","1178.31787","-1206.19263","","","","-337.69351","966.63263","-1298.01660","","","","-379.49579","797.66473","-1180.34583","-854.21423","796.56812","-1194.79126","-490.01328","827.54358","-1223.48804","","","","","","","-526.07104","446.78479","-1100.51074","","","","-501.50241","127.96516","-1235.97852","","","",NA,"P3",17,9
27,0.26,"","","","","","","","","","","","","-403.37418","1300.41174","-1294.60095","-761.21301","1302.29504","-1347.60730","-595.07288","1177.21167","-1199.25525","","","","-339.32471","966.03741","-1291.50623","","","","-381.26926","796.16486","-1174.23376","-855.82043","795.79437","-1186.84729","-492.62689","826.40564","-1217.75830","","","","","","","-530.57281","446.91376","-1092.92773","","","","-508.73740","125.01382","-1203.17236","","","",NA,"P3",17,9
28,0.27,"","","","","","","","","","","","","-404.79001","1298.74744","-1287.12695","-764.20337","1300.98145","-1339.24646","-595.94403","1175.31091","-1192.83936","","","","-341.34229","964.50232","-1284.12744","-850.79645","954.96667","-1341.88770","-382.86902","795.25995","-1167.48254","-856.88275","794.77899","-1177.95239","-495.60965","826.26935","-1210.44348","","","","","","","-533.74921","446.87961","-1086.02405","","","","-516.75006","120.14892","-1174.55664","","","",NA,"P3",17,10
29,0.28,"","","","","","","","","","","","","-407.80350","1298.03796","-1280.41418","-766.31989","1301.08984","-1335.64368","-599.13544","1174.66663","-1185.71997","","","","-343.17001","964.15717","-1279.10181","-852.92041","953.40057","-1334.68188","-384.44153","794.06097","-1161.46069","-857.67761","793.92035","-1169.79395","-497.10818","826.54626","-1202.51111","","","","","","","-537.84070","445.92465","-1080.37256","","","","-524.86835","114.54698","-1151.33069","","","",NA,"P3",17,10
30,0.29,"","","","","","","","","","","","","-409.41690","1298.05847","-1277.41272","-769.21606","1298.43408","-1324.40515","-600.14630","1173.52905","-1179.28882","","","","-345.44232","962.28986","-1271.01648","-854.63721","952.25049","-1327.51440","-385.60385","792.92371","-1154.09485","-858.56201","793.13824","-1162.70911","-500.36850","824.79248","-1195.26917","","","","","","","-541.05939","443.65155","-1076.19202","","","","-532.20984","110.92043","-1122.77539","","","",NA,"P3",17,10
31,0.3,"","","","","","","","","","","","","-412.52194","1296.09558","-1267.78320","-770.65588","1298.65344","-1322.19177","-603.11353","1172.43616","-1173.53613","","","","-346.56290","962.22845","-1267.23706","-856.22412","950.86499","-1320.67102","-387.10928","791.37683","-1148.85645","-860.05402","792.57318","-1155.87854","-502.77545","824.19482","-1187.69800","","","","","","","-544.03699","442.08817","-1067.02026","","","","-541.69934","105.52111","-1099.34888","","","",NA,"P3",17,10
32,0.31,"","","","","","","","","","","","","-413.76089","1295.55994","-1263.77429","-773.56073","1295.96265","-1311.14246","-605.37793","1170.87671","-1166.02454","","","","-348.81903","960.33124","-1259.03894","-857.77734","949.43542","-1313.83801","-389.10718","789.22260","-1145.79358","-861.44342","791.36676","-1148.04602","-504.91446","823.50421","-1180.46228","","","","","","","-545.97430","440.91336","-1059.69312","","","","-549.80756","103.19483","-1074.55505","","","",NA,"P3",17,10
33,0.32,"","","","","","","","","","","","","-416.78699","1293.58301","-1254.17725","-775.47131","1294.99902","-1305.52783","-608.28125","1170.30396","-1158.64160","","","","-350.44159","959.93695","-1254.39844","-859.36926","947.67474","-1306.58789","-390.02753","786.97998","-1139.94678","-861.97260","789.62579","-1140.59460","-507.51276","822.44586","-1171.47742","","","","","","","-547.40192","437.90961","-1054.34302","","","","-556.67773","102.49175","-1050.32544","","","",NA,"P3",17,10
34,0.33,"","","","","","","","","","","","","-417.89285","1292.18347","-1248.11304","-777.57184","1293.47803","-1297.98425","-609.65570","1169.11060","-1151.78943","","","","-351.85101","957.12750","-1244.80762","-860.80975","945.93341","-1299.54346","-390.51285","785.05573","-1134.31860","-862.87665","788.97394","-1133.27979","-510.14600","820.82245","-1164.00439","","","","","","","-550.50903","434.32416","-1052.97620","","","","-561.98267","103.45332","-1026.10449","","","",NA,"P3",17,10
35,0.34,"-718.43561","1478.99878","-1123.82727","","","","","","","","","","-420.58157","1290.51233","-1239.57947","-779.86200","1292.06213","-1291.09558","-612.59052","1167.59778","-1145.06458","","","","-354.30237","957.63171","-1241.65906","-862.02002","944.39197","-1292.08313","-391.82776","782.98376","-1127.41138","-864.51300","787.34058","-1125.07568","-513.20844","819.58014","-1156.02222","","","","","","","-550.62921","433.24612","-1043.33936","","","","-569.36646","102.91162","-1005.24426","","","",NA,"P3",17,11
36,0.35,"-719.92383","1477.76013","-1117.15027","","","","","","","","","","-421.80276","1288.72510","-1232.70459","-781.54633","1290.54102","-1284.16687","-613.87982","1166.23779","-1137.48047","","","","-354.79855","954.21765","-1231.36755","-863.44019","942.44293","-1284.62512","-391.74930","780.55042","-1123.37085","-865.40967","785.60901","-1117.74829","-516.69159","817.41632","-1148.73730","","","","","","","-553.64990","428.67874","-1043.26428","","","","-575.77039","103.42963","-985.68817","","","",NA,"P3",17,11
37,0.36,"-721.53674","1476.23267","-1109.73853","-643.65344","68.89597","-1434.73828","","","","","","","-424.55087","1287.88098","-1226.37134","-783.76404","1288.39038","-1276.76550","-616.21063","1164.60205","-1130.33081","","","","-356.83493","953.62079","-1226.22021","-864.66541","940.63617","-1276.97693","-392.60071","777.70209","-1116.05994","-865.88599","783.96167","-1110.58899","-518.74158","815.22375","-1139.42139","","","","","","","-555.78290","426.96991","-1035.79749","","","","-583.15942","104.74596","-966.83447","","","",NA,"P3",17,12
38,0.37,"-722.88379","1474.97913","-1102.47449","-645.30719","72.06640","-1427.56384","","","","","","","-425.78091","1285.54480","-1217.46924","-784.93732","1287.47229","-1270.66296","-617.79163","1163.62781","-1122.21680","","","","-358.43243","951.84412","-1218.89099","-865.85736","938.97888","-1269.26636","-392.60217","776.09375","-1110.24524","-867.40967","783.28564","-1102.51489","-522.08929","814.04968","-1132.41052","","","","","","","-556.71667","427.23068","-1024.55066","","","","-589.11804","106.75013","-950.59662","","","",NA,"P3",17,12
39,0.38,"-724.27832","1474.00671","-1095.45129","-645.75916","73.21300","-1427.10242","","","","","","","-428.27542","1285.25269","-1213.02979","-786.61389","1285.18994","-1263.21423","-620.01794","1162.30139","-1114.06116","-606.64136","1337.87805","-1282.03320","-359.84192","950.42194","-1212.31689","-867.15814","937.17926","-1261.58936","-393.47833","773.01001","-1105.79224","-868.10767","781.42065","-1093.74609","-524.27356","813.10785","-1121.43689","","","","","","","-560.03131","425.59167","-1018.21539","","","","-594.64758","107.36359","-936.13928","","","",NA,"P3",17,13
40,0.39,"-725.62677","1473.01807","-1087.87158","","","","","","","-614.90845","1435.76282","-987.59082","-429.06573","1282.40784","-1202.99121","-788.22211","1284.36621","-1256.83362","-621.47046","1160.98621","-1106.78064","","","","-361.64554","949.33704","-1207.02478","-868.24164","935.73108","-1254.11230","-393.56339","769.78967","-1100.06152","-867.95416","779.06885","-1085.84155","-526.89136","811.01514","-1114.28064","","","","","","","-561.65869","424.42938","-1010.99109","","","","-598.65137","108.21989","-924.14545","","","",NA,"P3",17,12
41,0.4,"-726.85394","1472.18164","-1080.65051","-627.55182","1557.41943","-1258.81897","-609.44904","1335.14001","-1266.78845","-617.21265","1434.83167","-980.97443","-429.91025","1281.85864","-1198.92798","-789.96985","1282.61108","-1248.92261","-623.12024","1160.21509","-1099.11230","","","","-362.24799","946.13690","-1195.98962","-869.37115","934.26190","-1246.02332","-395.04425","767.32269","-1095.58423","-868.23138","777.09119","-1078.19434","-528.21271","808.97290","-1105.40466","","","","","","","-564.15570","423.02173","-1004.04578","","","","-602.92371","108.75809","-912.26721","","","",NA,"P3",17,14
42,0.41,"-728.09424","1471.41638","-1073.04688","-629.01801","1556.61084","-1251.53479","-610.56110","1337.78027","-1269.47815","-618.08484","1433.90332","-973.34015","-432.09439","1279.42969","-1187.82751","-791.34827","1282.05151","-1241.65710","-624.73688","1159.97229","-1091.00488","","","","-364.08051","945.68518","-1190.60437","-870.38776","932.93622","-1237.48694","-395.21530","765.29443","-1087.53711","-869.39026","776.67664","-1070.14539","-530.64520","808.28845","-1096.52893","","","","","","","-568.50464","422.42209","-994.63300","","","","-607.78223","107.64172","-903.36761","","","",NA,"P3",17,14
43,0.42,"-729.30988","1470.84790","-1065.68127","-630.39648","1555.61340","-1244.05298","-612.15112","1332.69702","-1251.31030","-618.64661","1433.43982","-965.43719","-433.02258","1277.24927","-1178.31458","-792.28473","1280.53320","-1233.36841","-627.20374","1159.00500","-1081.75806","","","","-365.12930","944.00366","-1182.63318","-871.30969","931.87909","-1228.93909","-395.73422","762.41870","-1083.37537","-869.73749","775.41730","-1062.66565","-532.61267","807.47784","-1087.04724","-589.00037","887.65668","-1331.34509","","","","-571.07574","421.36185","-988.20319","","","","-611.21851","105.74321","-896.29254","","","",NA,"P3",17,15
44,0.43,"-730.36084","1470.48267","-1058.08704","-631.67236","1554.93274","-1236.87463","","","","-619.71002","1433.06128","-957.93054","-435.23956","1277.21216","-1172.77222","-794.15387","1280.40967","-1225.46814","-629.09546","1158.50574","-1073.62134","","","","-366.06271","942.91650","-1174.99963","-872.12994","931.15039","-1220.69653","-395.62631","760.11731","-1076.63525","-870.34888","774.09216","-1053.92114","-534.55597","806.48230","-1077.85803","-591.15875","887.14154","-1322.98035","","","","-575.58411","421.01425","-978.15857","","","","-615.08929","102.97607","-891.25073","","","",NA,"P3",17,14
45,0.44,"-731.44818","1470.00244","-1050.04041","-632.95355","1554.07288","-1229.23071","","","","-620.43927","1432.85767","-950.18811","-435.91000","1275.80078","-1164.37964","-795.01526","1279.49695","-1217.54688","-629.91797","1157.88440","-1065.06763","","","","-367.65387","941.32587","-1166.75085","-873.07465","930.55078","-1212.88403","-396.04224","758.28491","-1071.26624","-871.74597","773.09045","-1046.59570","-537.57166","805.76093","-1068.88464","-593.56366","885.96704","-1312.95801","","","","-578.45862","419.07675","-968.57703","","","","-616.66583","101.54548","-886.81104","","","",NA,"P3",17,14
46,0.45,"-732.40820","1469.83984","-1041.95093","-634.14081","1553.41125","-1221.62268","-615.50726","1333.81921","-1237.94556","-621.78729","1433.52075","-942.38214","-437.48563","1275.67859","-1158.36047","-796.81506","1279.10364","-1208.47937","-631.13666","1157.89246","-1056.21033","","","","-369.09549","940.13934","-1161.89941","-873.84625","930.19263","-1204.69910","-396.18649","755.70459","-1064.22314","-872.99872","772.94531","-1037.52979","-539.74945","804.85590","-1058.97180","-596.50745","884.62952","-1304.09924","","","","-582.70917","417.55099","-962.29999","","","","-621.27985","97.50381","-884.05029","","","",NA,"P3",17,15
47,0.46,"-733.46790","1469.55225","-1034.37817","-635.22363","1552.84094","-1213.98328","-616.99481","1332.62585","-1230.07263","-622.57495","1432.84558","-934.40399","-438.67316","1273.96106","-1147.80420","-797.83490","1279.32178","-1200.77795","-632.69556","1158.55237","-1047.90039","","","","-369.54187","940.41833","-1153.47534","-874.68500","929.70465","-1195.71436","-396.90283","754.77521","-1059.23425","-873.59003","772.74170","-1028.86963","-541.74847","804.17572","-1049.00830","-598.74402","884.36951","-1294.95117","","","","-585.68298","416.44382","-951.61670","","","","-623.55939","95.75230","-882.60779","","","",NA,"P3",17,15
48,0.47,"-734.33325","1469.60767","-1026.49927","-636.22443","1552.36853","-1206.38452","-618.33984","1331.65649","-1222.10742","-623.99915","1433.41138","-926.92987","-439.35773","1273.41052","-1140.58447","-799.85217","1278.88306","-1191.09253","-633.56421","1158.28149","-1038.02429","","","","-371.10611","940.02155","-1147.37671","-875.60522","929.61047","-1187.26318","-398.63809","753.15375","-1053.55688","-873.62885","772.10199","-1021.62231","-544.56775","804.43011","-1038.78748","-600.80096","883.35443","-1283.74719","","","","-588.97540","414.91119","-942.40552","","","","-626.83484","93.44875","-879.32623","","","",NA,"P3",17,15
49,0.48,"-735.21729","1469.79468","-1018.89874","-637.28186","1552.00293","-1198.90466","-619.48480","1331.53052","-1214.11926","-623.21234","1434.12024","-918.26624","-441.31216","1272.37842","-1130.31079","-800.42847","1279.18958","-1182.96912","-634.29559","1158.23987","-1029.01245","","","","-372.48175","938.92633","-1139.18237","-876.68896","929.33154","-1178.59058","-399.27673","752.23022","-1046.54663","-874.22235","770.74835","-1012.07367","-547.70502","803.24890","-1029.27759","-603.26251","882.87964","-1275.17590","","","","-591.07190","414.31302","-934.07373","","","","-629.91315","93.17271","-873.52936","","","",NA,"P3",17,15
50,0.49,"","","","-638.39801","1551.83997","-1190.97266","-620.49487","1331.36877","-1204.26160","-624.25708","1434.66541","-910.16559","-441.67307","1272.37830","-1124.08057","-802.00745","1278.84192","-1173.23608","-636.01251","1159.11230","-1019.16077","","","","-373.66577","938.71881","-1132.80457","-877.88452","929.30573","-1169.03259","-399.86307","750.28687","-1040.77991","-875.40985","770.36670","-1003.22192","-549.07959","803.42810","-1017.98102","-604.88513","882.89343","-1263.88306","","","","-595.00110","414.33148","-925.64355","","","","-632.07220","92.51674","-868.22485","","","",NA,"P3",17,14
51,0.5,"-737.06610","1470.93933","-1001.79968","-639.40393","1552.11829","-1182.59998","-622.26184","1327.28479","-1186.16052","-625.07062","1434.59180","-901.51459","-443.40878","1273.28210","-1118.23230","-802.78107","1279.14941","-1163.93201","-636.90436","1159.61731","-1010.50806","","","","-375.02869","937.90643","-1123.75549","-879.16052","929.73749","-1160.17468","-400.17120","749.59985","-1033.98511","-876.41046","770.94714","-994.32513","-552.45532","802.74408","-1007.55713","-606.91162","882.44495","-1252.52466","","","","-596.93567","413.88965","-920.56378","","","","-633.58313","90.24139","-865.03406","","","",NA,"P3",17,15
52,0.51,"-737.93066","1471.97192","-993.63654","-640.38635","1552.61902","-1174.46619","-622.90143","1331.43787","-1186.99255","-627.04987","1436.71252","-893.39532","-443.79965","1271.65576","-1106.41931","-804.36298","1279.87427","-1154.25220","-637.39874","1160.69531","-1001.50049","","","","-375.84854","938.33990","-1117.57446","-880.61731","930.35077","-1150.37231","-401.06931","749.08917","-1027.22925","-878.07745","771.50140","-985.88556","-554.80225","804.59985","-995.60999","-608.98383","883.01514","-1242.09399","","","","-599.27728","414.16971","-910.16272","","","","-634.83142","88.45673","-861.91858","","","",NA,"P3",17,15
53,0.52,"-738.79974","1473.10925","-984.75500","-641.54572","1553.11816","-1166.52478","","","","-627.15710","1438.07422","-884.52905","-444.90979","1272.62463","-1100.13208","-806.06000","1280.45544","-1144.98230","-638.70929","1161.74243","-991.25409","","","","-377.66666","938.96777","-1111.00659","-882.02649","931.57318","-1141.34937","-400.87558","748.90656","-1020.95929","-879.15826","771.94904","-977.15503","-556.85803","805.70947","-983.87225","-611.41260","883.93756","-1232.55933","","","","-601.77045","415.25098","-900.05048","","","","-635.84668","88.31205","-857.69897","","","",NA,"P3",17,14
54,0.53,"-739.67542","1474.25500","-976.29004","-642.52710","1554.26001","-1158.36633","","","","-628.06104","1438.92322","-876.14923","-446.20786","1273.72534","-1093.10669","-806.66278","1281.81262","-1135.59827","-639.96051","1162.96472","-980.99323","-625.52155","1328.85242","-1159.95825","-378.65482","938.42017","-1101.48145","-883.49347","932.82013","-1131.47705","-402.14514","749.14111","-1013.11542","-880.13770","772.52179","-968.29309","-558.87988","806.22632","-972.99530","-613.84802","884.86340","-1221.25110","","","","-601.84277","416.21344","-891.63007","","","","-635.40942","87.95086","-854.95721","","","",NA,"P3",17,15
