"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
37,0.36,"-370.12677","1282.04163","-1374.13745","","","","","","","","","","","","","-731.04456","1285.09387","-1431.84924","-565.82166","1166.85303","-1274.81421","","","","-308.24780","945.92377","-1376.81140","","","","-341.51483","757.03589","-1289.40149","-815.50696","751.59277","-1349.33130","-463.12192","795.16162","-1291.36426","","","","","","","-417.33594","384.78574","-1451.68872","-696.81158","412.26123","-1262.34558","","","","-681.21033","69.69876","-1256.62659",NA,"P3",31,10
38,0.37,"-373.69714","1284.35498","-1366.38025","","","","","","","","","","","","","-733.80334","1287.12073","-1425.14807","-569.00763","1169.58398","-1267.25464","","","","-311.53714","948.74634","-1369.03003","","","","-343.98196","759.74377","-1280.19189","-818.54285","754.89868","-1338.94592","-467.11246","797.32635","-1282.74292","","","","","","","-418.55508","383.90588","-1436.30457","-700.70935","409.36142","-1260.24719","","","","-681.34589","69.39679","-1257.13818",NA,"P3",31,10
39,0.38,"-376.09848","1286.73840","-1360.42310","","","","","","","","","","","","","-736.10205","1289.15002","-1419.05579","-571.96527","1172.12622","-1259.65857","","","","-312.82596","950.19849","-1358.98035","","","","-346.04889","761.91223","-1272.69238","-822.03784","758.25317","-1328.60168","-468.78247","799.43909","-1274.17310","","","","","","","-420.87854","382.43710","-1420.42896","-700.83215","411.31406","-1256.27344","","","","-682.34149","70.88873","-1253.22974",NA,"P3",31,10
40,0.39,"-378.81088","1288.39148","-1352.91174","","","","","","","","","","","","","-739.01166","1291.04578","-1412.56836","-575.56000","1174.83093","-1252.06348","","","","-315.48868","953.15973","-1352.51978","","","","-347.66434","764.15253","-1261.95972","-826.01648","760.70422","-1318.12683","-471.60168","801.77979","-1266.75659","","","","","","","-421.75922","383.89774","-1401.19031","-702.17743","412.39996","-1253.09741","","","","-682.48755","70.46925","-1253.75159",NA,"P3",31,10
41,0.4,"-382.35028","1290.45361","-1346.09631","","","","","","","","","","","","","-742.11395","1292.24890","-1404.34717","-577.10248","1175.97400","-1244.67542","","","","-317.98267","955.10168","-1344.43042","","","","-349.04785","767.89520","-1251.58582","-830.05359","764.11285","-1307.67505","-474.74008","802.62640","-1258.66846","","","","","","","-425.26462","383.07123","-1381.91418","-705.07104","411.23483","-1252.14685","","","","-682.65790","70.02348","-1254.37292",NA,"P3",31,10
42,0.41,"-384.68964","1291.32300","-1338.22864","","","","","","","","","","","","","-744.05670","1292.64478","-1396.67432","-579.84802","1178.07727","-1236.93164","","","","-319.91205","956.36957","-1335.83325","","","","-351.35345","769.28754","-1243.67114","-831.90784","764.83228","-1295.98047","-475.73105","803.55096","-1250.07776","","","","","","","-427.85550","380.94559","-1367.07361","-707.35657","407.05731","-1255.56946","","","","-682.71295","69.72156","-1254.52612",NA,"P3",31,10
43,0.42,"-386.97958","1292.14441","-1330.53687","","","","","","","","","","","","","-747.63629","1293.16760","-1387.09924","-583.95264","1180.25452","-1230.57336","","","","-322.53601","957.20313","-1326.60388","","","","-353.95465","772.27600","-1235.13611","-838.20105","770.15112","-1284.96558","-477.07550","805.33173","-1243.23254","","","","","","","-430.46451","380.68179","-1349.02747","-708.51428","405.69934","-1256.56738","","","","-683.13190","69.38201","-1253.02979",NA,"P3",31,10
44,0.43,"-390.03470","1293.19434","-1323.36450","","","","","","","","","","","","","-749.98535","1294.47961","-1381.59863","-586.05292","1180.95679","-1223.26440","","","","-324.48178","958.30841","-1318.60754","","","","-354.97653","774.14807","-1224.89551","-838.76221","770.54126","-1274.47168","-478.76913","805.98761","-1236.71606","","","","","","","-432.20282","378.41000","-1335.84900","-710.23315","406.11618","-1252.83545","","","","-683.10260","69.27696","-1252.86804",NA,"P3",31,10
45,0.44,"-392.13742","1294.15613","-1317.42358","","","","","","","","","","","","","-752.44830","1295.55396","-1375.55212","-587.58234","1182.87268","-1216.47925","","","","-327.00766","959.89655","-1311.77625","","","","-357.51349","776.38422","-1215.10962","-841.65082","772.07959","-1263.78967","-479.33548","806.61823","-1227.71826","","","","","","","-435.28708","382.01773","-1310.81592","-711.80945","406.96863","-1248.62842","","","","-683.12732","69.05510","-1252.91016",NA,"P3",31,10
46,0.45,"-394.30588","1295.57166","-1312.93420","","","","","","","","","","","","","-754.67157","1296.43591","-1369.70923","-588.37610","1182.32043","-1209.79199","","","","-329.04764","961.03497","-1304.24683","","","","-359.08890","778.55872","-1203.61206","-845.55969","773.42920","-1253.14673","-481.45508","807.50946","-1222.17761","","","","","","","-438.33951","379.96713","-1300.79663","-712.29401","406.01056","-1245.92908","","","","-683.08496","68.95697","-1252.69214",NA,"P3",31,10
47,0.46,"-396.68945","1296.98792","-1308.38306","","","","","","","","","","","","","-757.59808","1295.73560","-1359.37415","-590.67377","1182.75073","-1203.06555","","","","-331.22992","961.04138","-1294.67078","","","","-361.85019","779.97150","-1193.41797","-848.89172","776.09167","-1242.08569","-482.36639","808.71545","-1214.60974","","","","","","","-441.47272","381.89023","-1280.21252","-712.66980","405.15744","-1242.79578","","","","-683.05573","68.81959","-1252.52002",NA,"P3",31,10
48,0.47,"-399.14178","1297.27197","-1300.80457","","","","","","","","","","","","","-760.26385","1296.02637","-1351.91064","-592.60114","1182.59851","-1195.89246","","","","-333.03427","961.50909","-1286.35266","","","","-364.89798","781.62909","-1185.59680","-851.81702","777.00879","-1231.62537","-484.09732","808.84161","-1206.99084","","","","","","","-444.97113","384.28751","-1259.77441","-712.95648","406.21091","-1237.60876","","","","-683.03021","67.59593","-1250.67371",NA,"P3",31,10
49,0.48,"-400.14346","1297.63208","-1294.82458","","","","","","","","","","","","","-762.20874","1296.80420","-1346.06567","-593.95227","1182.86902","-1190.22302","","","","-335.17303","963.41180","-1280.78955","","","","-366.11517","784.23407","-1174.01599","-854.76776","779.60767","-1221.95581","-485.45575","810.40808","-1199.67432","","","","","","","-448.09637","383.44449","-1245.15845","-713.82721","407.00552","-1232.69287","","","","-683.00214","67.53434","-1250.53052",NA,"P3",31,10
50,0.49,"-403.12991","1298.21973","-1287.82324","-697.02570","1505.80493","-1189.18628","","","","","","","-735.60693","833.46960","-1226.01978","-764.94586","1296.03174","-1335.77588","-594.87427","1183.00623","-1183.62781","","","","-337.13339","963.22571","-1271.08142","","","","-369.00803","785.37885","-1165.63684","-857.59485","779.63104","-1210.71899","-487.33322","811.41949","-1193.96326","","","","","","","-451.15054","385.38943","-1225.93994","-714.84515","406.92349","-1227.41272","-437.79184","195.58394","-1504.75110","-682.92249","67.49821","-1250.16626",NA,"P3",31,13
51,0.5,"-404.59003","1298.33765","-1280.89233","","","","","","","","","","-843.32837","951.03278","-1347.93213","-766.93677","1296.32361","-1328.73743","-596.85132","1183.71143","-1176.61316","","","","-339.33078","963.55310","-1262.55493","","","","-371.68054","788.06616","-1154.86816","-859.82361","780.98883","-1200.22998","-488.61099","811.98169","-1187.76025","","","","","","","-453.66861","389.39182","-1207.61694","-714.94666","405.37793","-1224.90515","","","","-683.11707","67.62943","-1247.82031",NA,"P3",31,11
52,0.51,"-406.62988","1299.18811","-1275.09888","-700.59894","1506.84265","-1175.95569","","","","","","","-846.69397","951.51282","-1339.01147","-768.76483","1297.69775","-1324.15710","-597.05286","1184.26819","-1170.70166","","","","-341.79413","964.98132","-1255.98059","-740.25262","835.80011","-1214.36279","-372.96490","790.19153","-1146.09241","-863.20056","782.69226","-1188.73792","-490.69064","813.66125","-1180.73999","","","","","","","-457.31024","389.11966","-1195.20776","-715.28290","406.03394","-1219.86047","-442.48987","201.78026","-1464.14490","-683.05121","67.66589","-1247.53955",NA,"P3",31,14
53,0.52,"-408.46884","1300.96521","-1272.15991","","","","","","","","","","-849.86420","951.59039","-1328.99939","-770.58997","1299.10315","-1319.48315","-598.91565","1183.79614","-1163.33667","","","","-343.31186","965.36230","-1247.93518","","","","-375.70190","792.63629","-1135.74866","-864.76984","783.69757","-1179.70862","-492.43149","814.92047","-1174.92480","","","","","","","-460.32455","391.77563","-1178.70203","-714.66034","405.30823","-1219.38818","-446.26224","200.56538","-1447.20850","-682.94269","67.78211","-1247.09387",NA,"P3",31,12
54,0.53,"-410.55978","1301.19458","-1264.54297","-704.09125","1507.43713","-1162.27100","","","","","","","-852.53363","952.21771","-1319.34692","-772.31934","1297.68445","-1308.42883","-600.37756","1184.23242","-1157.98267","","","","-345.68344","965.92517","-1239.64563","","","","-377.57101","794.29376","-1126.08179","-867.33197","784.77246","-1168.92090","-493.60455","816.32355","-1167.46497","","","","","","","-463.17966","397.15887","-1157.53638","-715.10553","405.58716","-1215.06226","-450.03174","199.54228","-1429.11914","-682.69354","68.10825","-1246.08813",NA,"P3",31,13
55,0.54,"-411.05249","1300.71777","-1256.17151","-742.50732","835.97638","-1195.08508","","","","","","","-855.19598","952.74078","-1310.62439","-774.20319","1298.81982","-1302.65405","-600.92242","1184.87610","-1151.54675","","","","-347.06506","966.30334","-1231.59680","","","","-379.24704","796.80457","-1115.91577","-869.09814","786.49683","-1158.81763","-495.85034","817.96625","-1162.02747","","","","","","","-468.24390","399.17706","-1142.49353","-716.23193","406.30499","-1209.78015","-450.95099","198.54091","-1406.84863","-682.60394","68.23555","-1245.72937",NA,"P3",31,13
56,0.55,"-413.48514","1301.46252","-1249.67712","","","","","","","","","","","","","-775.48218","1299.09802","-1295.40295","-602.25696","1185.35779","-1145.00232","","","","-349.24185","968.14270","-1226.29895","","","","-380.91724","799.27759","-1105.91675","-870.15167","786.13165","-1148.51904","-495.81247","820.28595","-1157.15234","","","","","","","-471.43243","400.95959","-1128.87500","-717.01270","405.50513","-1205.57593","-454.56155","194.74229","-1388.07935","-682.52649","68.33337","-1245.41565",NA,"P3",31,11
57,0.56,"-414.60303","1302.70850","-1245.40320","-745.13867","836.09680","-1179.82678","","","","","","","","","","-777.04065","1300.11597","-1289.42883","-603.10425","1186.00708","-1139.74243","","","","-350.50433","968.51251","-1218.25940","-859.54272","954.18091","-1292.07886","-382.70230","801.24457","-1097.76929","-873.02759","788.35101","-1139.34338","-497.58511","821.50775","-1150.69812","","","","","","","-474.95535","405.06021","-1111.55139","-716.85004","405.17996","-1204.79285","-459.82584","190.86101","-1368.15930","-682.34491","68.56201","-1244.67981",NA,"P3",31,13
