"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
32,0.31,"","","","","","","","","","","","","","","","","","","","","","","","","-208.38475","950.06207","-1657.10632","","","","-267.96268","758.81818","-1594.01282","-722.04523","773.04871","-1617.75452","-370.03601","799.70099","-1597.47180","","","","","","","","","","-622.01257","426.89944","-1525.45105","","","","","","",NA,"P3",29,5
33,0.32,"","","","","","","","","","","","","","","","","","","","","","","","","-208.44183","950.05682","-1653.27075","","","","-268.36227","759.65869","-1589.42529","-722.71252","773.82617","-1614.96362","-370.05725","798.80670","-1596.51135","","","","","","","","","","-623.39209","429.20364","-1520.83337","","","","","","",NA,"P3",29,5
34,0.33,"","","","","","","","","","","","","","","","","","","","","","","","","-208.94971","950.86206","-1651.93298","","","","-268.10052","758.63849","-1586.24500","-723.11713","773.15802","-1616.56213","-369.92416","798.79504","-1595.78979","","","","","","","","","","-623.90234","429.28604","-1519.18127","","","","","","",NA,"P3",29,5
35,0.34,"","","","","","","","","","","","","","","","","","","","","","","","","-209.10905","951.01892","-1648.44507","","","","-268.76447","759.47119","-1579.86646","-723.65448","772.09021","-1618.64063","-370.30566","797.94263","-1592.79419","","","","","","","","","","-625.48047","432.05386","-1511.59326","","","","","","",NA,"P3",29,5
36,0.35,"","","","","","","","","","","","","","","","","","","","","","","","","-208.99658","951.34326","-1645.31616","","","","-268.12988","759.08264","-1577.95691","-724.54327","770.36176","-1617.63245","-371.17578","798.62787","-1587.08362","","","","","","","","","","-626.37958","432.74380","-1507.52173","","","","","","",NA,"P3",29,5
37,0.36,"","","","","","","","","","","","","","","","","","","","","","","","","-208.64508","951.10651","-1641.36609","","","","-268.51083","759.41882","-1571.94165","-725.53101","769.12146","-1614.76843","-370.58255","796.39978","-1588.69922","","","","","","","","","","-627.07379","434.03885","-1503.11096","","","","","","",NA,"P3",29,5
38,0.37,"","","","","","","","","","","","","","","","","","","","","","","","","-209.43819","949.35382","-1634.30225","","","","-268.99808","758.73297","-1567.44446","-725.93109","768.06946","-1614.60034","-371.18698","795.76630","-1584.14600","","","","","","","","","","-627.41071","434.16998","-1499.74133","","","","","","",NA,"P3",29,5
39,0.38,"","","","","","","","","","","","","","","","","","","","","","","","","-209.37196","949.64130","-1631.08081","","","","-268.72522","758.65369","-1565.85193","-727.17523","768.31830","-1609.49060","-370.86966","795.42731","-1582.37683","","","","","","","","","","-627.58783","434.70343","-1494.04456","","","","","","",NA,"P3",29,5
40,0.39,"","","","","","","","","","","","","","","","","","","","","","","","","-210.13040","949.61450","-1627.06018","","","","-269.66934","758.48578","-1560.99487","-727.91687","768.95551","-1606.70898","-371.17413","794.47278","-1577.14526","","","","","","","","","","-627.80811","434.64679","-1488.23792","","","","","","",NA,"P3",29,5
41,0.4,"","","","","","","","","","","","","","","","","","","","","","","","","-210.44737","949.34564","-1622.88623","","","","-269.91382","756.80066","-1558.60693","-728.50977","767.27301","-1607.72461","-371.19568","794.99268","-1572.73999","","","","","","","","","","-628.34052","435.10165","-1482.46411","","","","","","",NA,"P3",29,5
42,0.41,"","","","","","","","","","","","","","","","","","","","","","","","","-210.09312","947.89056","-1616.28772","","","","-271.12494","756.51501","-1552.77417","-729.79791","766.08185","-1605.32813","-371.47357","794.99500","-1565.95398","","","","","","","","","","-628.53320","434.09198","-1479.59546","","","","","","",NA,"P3",29,5
43,0.42,"","","","","","","","","","","","","","","","","","","","","","","","","-210.24158","947.20825","-1611.54944","","","","-271.86887","755.95459","-1549.48669","-729.81531","763.30426","-1606.79932","-371.97696","795.43494","-1560.76990","","","","","","","","","","-628.30780","433.00241","-1474.97119","","","","","","",NA,"P3",29,5
44,0.43,"","","","","","","","","","","","","","","","","","","","","","","","","-211.56931","947.96698","-1610.01172","","","","-272.44028","754.65063","-1546.20764","-730.83423","763.91669","-1601.22021","-372.81018","795.14001","-1555.40466","","","","","","","","","","-628.61456","433.84540","-1468.63916","","","","","","",NA,"P3",29,5
45,0.44,"","","","","","","","","","","","","","","","","","","","","","","","","-212.13161","945.80212","-1602.53369","","","","-273.02817","753.04010","-1542.20288","-731.96234","763.17609","-1595.53894","-373.42270","795.46027","-1549.57556","","","","","","","","","","-628.68054","433.47983","-1466.77478","","","","","","",NA,"P3",29,5
46,0.45,"","","","","","","","","","","","","","","","","","","","","","","","","-213.30409","945.65350","-1598.50940","","","","-273.45856","752.17694","-1539.64612","-733.63794","762.24530","-1590.34973","-373.57257","793.11224","-1547.70471","","","","","","","","","","-629.39447","431.42441","-1463.27673","","","","","","",NA,"P3",29,5
47,0.46,"","","","","","","","","","","","","","","","","","","","","","","","","-214.05153","945.59943","-1594.85657","","","","-274.87433","752.48938","-1531.52307","-733.84204","761.36066","-1591.01538","-373.63132","791.27228","-1545.43225","","","","","","","","","","-629.92010","430.51346","-1458.69958","","","","","","",NA,"P3",29,5
48,0.47,"","","","","","","","","","","","","","","","","","","","","","","","","-214.67992","944.15100","-1588.60156","","","","-276.22952","753.09540","-1523.13135","-734.94507","759.27527","-1587.68579","-375.47873","792.32440","-1536.63538","","","","","","","","","","-629.77527","429.49539","-1456.67395","","","","","","",NA,"P3",29,5
49,0.48,"","","","","","","","","","","","","","","","","","","-470.08417","1160.42712","-1489.68835","","","","-215.32043","943.82635","-1584.25696","","","","-276.13010","753.59143","-1517.76624","-736.69794","759.24805","-1580.31396","-376.39700","791.27350","-1533.46643","","","","","","","","","","-630.19312","430.54462","-1446.92627","","","","","","",NA,"P3",29,6
50,0.49,"","","","","","","","","","","","","","","","-634.20648","1289.95532","-1632.80457","-471.66040","1158.91357","-1482.55493","","","","-215.86726","943.44458","-1578.85205","","","","-277.27777","752.32306","-1510.53308","-737.89288","759.65039","-1575.50586","-377.83121","789.41937","-1528.07532","","","","","","","","","","-630.43860","429.21732","-1445.34180","","","","","","",NA,"P3",29,7
51,0.5,"","","","","","","","","","","","","","","","-635.44690","1290.04163","-1629.18945","-471.95129","1158.71680","-1479.50061","","","","-217.87387","942.02081","-1572.90613","","","","-276.92252","750.30115","-1508.41919","-738.77234","758.01929","-1571.35156","-378.52466","788.93042","-1524.75842","","","","","","","","","","-630.04919","427.11765","-1438.12927","","","","","","",NA,"P3",29,7
52,0.51,"","","","","","","","","","","","","","","","-636.10468","1289.00317","-1623.80713","-472.27127","1158.32495","-1476.55750","","","","-218.44809","941.31122","-1567.76147","","","","-278.26468","751.07312","-1497.83069","-740.38660","755.99762","-1567.37000","-379.03461","788.16321","-1520.13379","","","","","","","","","","-631.43970","425.15021","-1439.11572","","","","","","",NA,"P3",29,7
53,0.52,"","","","","","","","","","","","","","","","-637.13165","1287.47461","-1616.80017","-473.83038","1157.32324","-1468.71826","","","","-219.28499","941.13525","-1563.39697","","","","-278.92706","750.11078","-1493.75989","-742.50330","756.98077","-1562.26160","-379.66467","787.29150","-1515.59375","","","","","","","","","","-631.82605","424.66241","-1434.24854","","","","","","",NA,"P3",29,7
54,0.53,"","","","","","","","","","","","","","","","-638.63745","1288.15710","-1614.25061","-475.63132","1156.92749","-1461.72729","","","","-220.50629","938.85199","-1554.85181","","","","-279.59061","748.98694","-1489.99683","-743.46625","754.30682","-1560.20813","-380.76334","784.89124","-1511.83398","","","","","","","","","","-632.21899","421.89597","-1428.36682","","","","-633.67853","92.00677","-1360.30676",NA,"P3",29,8
55,0.54,"","","","","","","","","","","","","","","","-639.77032","1287.60889","-1609.21655","-476.28320","1156.23633","-1460.36633","","","","-221.95737","938.93652","-1550.47229","","","","-281.51187","749.23535","-1481.08044","-745.67126","754.25574","-1552.11536","-381.77515","784.22705","-1504.47510","","","","","","","","","","-632.51508","421.14508","-1425.21716","","","","-634.29950","91.94590","-1352.03784",NA,"P3",29,8
56,0.55,"","","","","","","","","","","","","","","","-641.42462","1285.27380","-1599.60730","-478.28024","1155.17944","-1449.91321","","","","-222.99791","938.78723","-1545.57507","","","","-283.19714","748.55884","-1473.60364","-747.64447","753.17084","-1550.39478","-381.63034","784.80298","-1499.31494","","","","","","","","","","-633.82178","419.03149","-1424.03406","","","","-635.70032","90.75262","-1345.24841",NA,"P3",29,8
57,0.56,"","","","","","","","","","","","","","","","-642.88293","1285.52014","-1595.72827","-479.30630","1155.52283","-1444.15222","","","","-224.72736","937.14020","-1537.71094","","","","-284.21158","748.38745","-1469.76038","-749.58911","750.85486","-1546.18457","-381.89560","784.52380","-1492.59766","","","","","","","","","","-635.16083","417.08890","-1419.54492","","","","-636.40308","89.03040","-1337.80627",NA,"P3",29,8
58,0.57,"","","","","","","","","","","","","","","","-643.92786","1284.71729","-1590.08813","-479.94775","1153.63635","-1442.13489","","","","-226.35756","937.21039","-1532.76636","","","","-285.32870","745.96887","-1465.56812","-752.07874","752.71649","-1537.81470","-383.19113","784.68018","-1482.15637","","","","","","","","","","-635.62854","414.98087","-1413.56506","","","","-637.24390","88.48162","-1333.56689",NA,"P3",29,8
59,0.58,"","","","","","","","","","","","","","","","-646.21753","1283.41248","-1581.94629","-482.13895","1153.00891","-1433.19495","","","","-227.60333","936.54010","-1526.71777","","","","-287.62308","745.96796","-1455.78699","-754.26013","750.67236","-1534.33020","-383.52893","785.40918","-1475.12390","","","","","","","","","","-635.36560","415.01465","-1405.13867","","","","-638.25403","88.09608","-1324.15710",NA,"P3",29,8
60,0.59,"","","","","","","","","","","","","-287.93552","1270.70276","-1521.31860","-647.69336","1283.08508","-1576.63379","-483.37653","1153.27930","-1428.48572","","","","-229.48965","935.70367","-1519.59265","","","","-288.28268","744.73669","-1453.28296","-756.65839","750.59589","-1524.83862","-384.67902","784.57245","-1467.15759","","","","","","","","","","-636.56030","414.60129","-1395.32068","","","","-638.38135","87.63326","-1316.81299",NA,"P3",29,9
61,0.6,"","","","","","","","","","","","","-290.08829","1268.62195","-1511.44690","-649.83844","1281.82666","-1568.38989","-485.14267","1152.92578","-1419.54688","","","","-231.51651","935.46747","-1513.46680","","","","-290.46570","744.74237","-1445.04224","-756.94763","751.40887","-1514.97705","-385.36005","784.09479","-1463.05054","","","","","","","","","","-637.27142","413.94452","-1389.57874","","","","-639.13086","85.42495","-1311.36450",NA,"P3",29,9
62,0.61,"","","","","","","","","","","","","-291.73181","1268.25854","-1505.85095","-651.60754","1281.92297","-1563.52734","-487.12357","1152.00842","-1411.57593","","","","-233.24950","934.25879","-1505.84546","","","","-292.50000","744.75012","-1437.35217","-760.35034","749.97760","-1508.59497","-386.17133","784.31854","-1450.01086","","","","","","","","","","-638.57471","412.27771","-1381.55103","","","","-639.22833","84.64858","-1306.87610",NA,"P3",29,9
63,0.62,"","","","","","","","","","","","","-293.99445","1269.23340","-1502.98352","-653.66132","1280.79443","-1555.58325","-488.41452","1151.93066","-1407.11462","","","","-235.47641","934.28772","-1499.97852","","","","-294.00739","743.50330","-1431.91211","-761.13232","748.64136","-1507.60400","-388.14969","783.36121","-1443.27576","","","","","","","","","","-638.89301","411.19431","-1374.98206","","","","-638.92645","81.27332","-1305.65662",NA,"P3",29,9
64,0.63,"","","","","","","","","","","","","-295.36075","1267.09070","-1492.82446","-656.08380","1280.25806","-1548.47009","-490.99661","1152.33069","-1397.67346","","","","-236.90054","933.80701","-1493.56702","","","","-296.39444","744.27026","-1422.97400","-764.54041","748.74640","-1495.07715","-389.92661","783.51703","-1437.59192","","","","","","","","","","-640.70807","410.42352","-1367.68994","","","","-639.54846","80.62306","-1300.42822",NA,"P3",29,9
65,0.64,"","","","","","","","","","","","","-298.05713","1267.03784","-1486.68933","-658.48474","1280.84265","-1543.62537","-492.39233","1151.70813","-1392.55823","","","","-239.79524","932.82422","-1485.34412","","","","-298.39020","743.57996","-1415.80127","-765.98419","748.40472","-1490.65674","-391.32449","783.11932","-1430.60999","","","","","","","","","","-640.98431","408.75137","-1361.89294","","","","-639.06561","75.89253","-1301.16394",NA,"P3",29,9
66,0.65,"","","","","","","","","","","","","-299.84882","1266.84937","-1480.50049","-660.23462","1279.88635","-1535.82703","-494.33618","1152.37122","-1384.59033","","","","-241.64346","933.46191","-1480.52490","","","","-300.58698","745.96259","-1400.72998","-767.97821","749.22308","-1478.16467","-393.72781","783.68463","-1423.26147","","","","","","","","","","-641.49622","407.25232","-1354.12012","","","","-639.43378","76.77775","-1295.23096",NA,"P3",29,9
67,0.66,"","","","","","","","","","","","","-302.75488","1266.82446","-1473.59985","-662.90955","1279.04431","-1526.75000","-496.83185","1152.38123","-1376.10217","","","","-243.75984","931.46722","-1469.35193","","","","-301.99329","742.95685","-1402.79163","-769.85321","747.77094","-1473.40869","-395.92395","783.78156","-1414.71606","","","","","","","","","","-643.44659","407.67191","-1347.46301","","","","-639.36511","76.22789","-1294.75586",NA,"P3",29,9
68,0.67,"","","","","","","","","","","","","-304.64890","1266.86047","-1466.87268","-665.34967","1280.39624","-1522.42139","-499.34473","1151.08081","-1370.76758","","","","-246.14020","932.99335","-1466.01917","","","","-304.95535","743.77985","-1390.91809","-772.64905","748.27802","-1468.35681","-397.52402","782.91986","-1407.86328","","","","","","","","","","-644.90552","408.37839","-1340.70728","","","","-639.80371","72.12368","-1292.82764",NA,"P3",29,9
69,0.68,"","","","","","","","","","","","","-307.29633","1267.74451","-1461.21094","-668.09601","1280.64063","-1514.82556","-502.18823","1152.22083","-1363.97510","","","","-249.30901","933.84351","-1459.50024","","","","-305.99823","746.46991","-1378.33325","-774.84985","747.59827","-1461.48535","-399.24771","783.92664","-1400.18311","","","","","","","","","","-644.93707","408.84534","-1332.75183","","","","-639.60046","71.28199","-1290.83423",NA,"P3",29,9
70,0.69,"","","","","","","","","","","","","-309.15433","1267.93054","-1453.58618","-671.05701","1279.89661","-1504.15027","-504.47803","1152.86108","-1361.11609","","","","-251.31674","933.56805","-1451.28052","","","","-308.42206","746.29938","-1371.14771","-776.40234","749.70374","-1448.13574","-402.01901","784.43811","-1391.93958","","","","","","","","","","-646.14166","410.05704","-1324.49023","","","","-639.31360","71.48319","-1289.58325",NA,"P3",29,9
71,0.7,"","","","","","","","","","","","","-312.37900","1267.91296","-1443.75012","-672.94824","1281.31506","-1499.37170","-507.43027","1154.57166","-1351.72900","","","","-254.60751","934.27704","-1443.44104","","","","-311.27322","746.58691","-1365.36780","-780.31110","749.63745","-1444.56116","-404.09311","785.24323","-1381.42456","","","","","","","","","","-645.28613","410.09427","-1317.33191","","","","-639.83856","72.18645","-1285.28162",NA,"P3",29,9
72,0.71,"","","","","","","","","","","","","-314.60425","1268.37842","-1435.24243","-675.76837","1282.02014","-1491.04663","-509.85529","1155.84827","-1344.54077","","","","-257.42148","935.74109","-1436.54272","","","","-314.33618","746.86829","-1357.59155","-781.13239","750.45667","-1430.95703","-407.40018","787.20532","-1374.86230","","","","","","","-386.70630","379.36288","-1550.94421","-646.46497","411.81265","-1308.73938","","","","-640.40997","72.09514","-1280.96924",NA,"P3",29,10
73,0.72,"","","","","","","","","","","","","-317.25790","1271.40002","-1431.94861","-678.32501","1284.28625","-1486.48291","-512.94647","1157.27100","-1333.11755","","","","-259.87021","937.46771","-1430.06909","","","","-317.13251","747.97528","-1349.73840","-784.27557","752.97516","-1426.31812","-409.28711","788.52631","-1364.28699","","","","","","","-388.03033","379.75665","-1539.61816","-648.02118","412.53986","-1299.90515","","","","-640.76843","71.80017","-1279.17078",NA,"P3",29,10
74,0.73,"","","","","","","","","","","","","-319.90598","1272.15796","-1422.48877","-680.59564","1284.93091","-1478.14954","-515.38770","1159.14319","-1324.78357","","","","-262.47626","938.99609","-1422.01135","","","","-319.48026","751.00934","-1342.15820","-785.62494","753.83777","-1414.41467","-411.58688","788.24597","-1357.92212","","","","","","","-387.85373","378.05505","-1535.74561","-648.76367","412.90619","-1292.88855","","","","-641.32269","72.12333","-1276.76721",NA,"P3",29,10
75,0.74,"","","","","","","","","","","","","-322.48618","1274.10608","-1415.84192","-683.88446","1286.80237","-1471.04504","-517.89142","1161.03674","-1316.78870","","","","-264.54730","938.58136","-1410.88647","","","","-322.89194","752.20508","-1334.78931","-787.84784","754.33282","-1409.85754","-415.27655","789.65283","-1348.32019","","","","","","","-390.25549","379.28879","-1518.62915","-650.16888","413.76022","-1287.38538","","","","-641.96704","72.21227","-1275.74841",NA,"P3",29,10
76,0.75,"","","","-522.66876","1458.41235","-1205.15576","","","","","","","-325.30420","1276.17480","-1408.81458","-686.10126","1287.81079","-1463.12170","-519.87970","1163.16602","-1311.22498","","","","-268.22159","941.64923","-1406.00232","","","","-326.43930","752.84924","-1327.26318","-790.23419","756.86658","-1397.64417","-417.94943","791.35382","-1338.32178","","","","","","","-390.55215","379.29260","-1509.72583","-651.54895","413.68546","-1281.27954","","","","-642.61432","71.68491","-1274.62598",NA,"P3",29,11
77,0.76,"","","","-525.69983","1460.55127","-1198.03381","","","","","","","-328.09598","1278.27783","-1401.62817","-688.30023","1289.72302","-1457.10059","-523.04266","1165.62207","-1302.99146","","","","-270.85419","943.20734","-1397.85278","","","","-328.21500","756.45013","-1319.44849","-791.34552","760.30908","-1385.52258","-420.58224","793.96783","-1331.66406","","","","","","","-390.76221","380.31894","-1494.22510","-652.71954","413.61902","-1277.40234","","","","-643.16479","71.36135","-1273.12402",NA,"P3",29,11
