"Frame#","Time","Headset_Front_X","Headset_Front_Y","Headset_Front_Z","Headset_Back_X","Headset_Back_Y","Headset_Back_Z","Headset_Left_X","Headset_Left_Y","Headset_Left_Z","Headset_Right_X","Headset_Right_Y","Headset_Right_Z","Left_Shoulder_X","Left_Shoulder_Y","Left_Shoulder_Z","Right_Shoulder_X","Right_Shoulder_Y","Right_Shoulder_Z","Sternum_X","Sternum_Y","Sternum_Z","C7_X","C7_Y","C7_Z","Left Elbow_X","Left Elbow_Y","Left Elbow_Z","Right Elbow_X","Right Elbow_Y","Right Elbow_Z","Left Wrist_X","Left Wrist_Y","Left Wrist_Z","Right Wrist_X","Right Wrist_Y","Right Wrist_Z","Left ASIS_X","Left ASIS_Y","Left ASIS_Z","Right ASIS_X","Right ASIS_Y","Right ASIS_Z","S2_X","S2_Y","S2_Z","Left Knee_X","Left Knee_Y","Left Knee_Z","Right Knee_X","Right Knee_Y","Right Knee_Z","Left Ankle_X","Left Ankle_Y","Left Ankle_Z","Right Ankle_X","Right Ankle_Y","Right Ankle_Z","NA_C60","Participant","TrialNum","VisibleMarkers"
17,0.16,"","","","-635.18024","1288.68689","-1610.31128","","","","","","","","","","","","","","","","","","","-217.10782","954.39075","-1515.56116","","","","-271.34787","762.47705","-1445.11243","-745.16840","766.10724","-1552.67627","-381.96170","799.96252","-1473.85266","","","","","","","","","","-685.74255","427.10602","-1439.89233","","","","-718.66168","88.87150","-1430.69458",NA,"P3",16,7
18,0.17,"","","","-637.79028","1288.77271","-1607.34949","","","","","","","","","","","","","","","","","","","-219.14789","951.88605","-1505.86182","","","","-274.30200","763.82288","-1435.64832","-747.76361","763.42297","-1555.54749","-384.75156","799.85553","-1466.85925","","","","","","","","","","-688.76556","425.79190","-1437.82764","","","","-723.36731","89.00842","-1418.56946",NA,"P3",16,7
19,0.18,"","","","-639.91608","1288.18774","-1603.69128","","","","","","","","","","","","","","","","","","","-221.71434","952.94543","-1504.73474","","","","-275.74817","760.97772","-1433.30396","-751.53625","764.39221","-1545.27551","-386.80338","797.31580","-1464.76416","","","","","","","","","","-690.79340","427.10278","-1430.72412","","","","-729.95038","88.73551","-1409.01660",NA,"P3",16,7
20,0.19,"","","","-642.77930","1286.95337","-1597.91248","","","","","","","","","","","","","-493.97433","1158.70300","-1443.79553","","","","-224.76077","952.93994","-1500.73254","","","","-278.81635","761.17865","-1427.75623","-752.53149","763.22034","-1545.21228","-388.14603","798.87366","-1453.06677","","","","","","","","","","-692.98785","425.31723","-1427.21277","","","","-734.39514","88.03072","-1402.66223",NA,"P3",16,8
21,0.2,"","","","-645.41302","1286.86792","-1595.18970","","","","","","","","","","","","","-497.33163","1158.77515","-1438.98584","","","","-227.30496","951.12006","-1493.58728","","","","-281.22314","759.33167","-1425.06311","-755.80707","763.49689","-1535.56860","-390.80872","797.94604","-1450.13110","","","","","","","","","","-695.82080","423.88348","-1422.80798","","","","-739.70105","90.97280","-1385.65918",NA,"P3",16,8
22,0.21,"","","","-648.64050","1285.41174","-1588.64148","","","","","","","","","","","","","-500.62930","1158.64832","-1428.27307","","","","-229.93256","951.05432","-1489.70862","","","","-283.56387","758.58972","-1423.00073","-757.96100","761.92773","-1536.86536","-392.53333","797.57208","-1444.59082","","","","","","","","","","-698.72260","425.64294","-1410.47449","","","","-744.53741","88.35757","-1383.49036",NA,"P3",16,8
23,0.22,"","","","-651.53375","1283.96155","-1582.69214","","","","","","","","","","","","","-503.03882","1156.87842","-1425.26514","","","","-232.66971","950.07697","-1483.86914","","","","-286.85794","758.02252","-1417.18005","-762.55634","760.44611","-1532.67383","-395.85983","794.17578","-1448.81091","","","","","","","","","","-701.67444","424.78674","-1408.25635","","","","-749.39111","89.48032","-1373.34692",NA,"P3",16,8
24,0.23,"","","","-654.93158","1284.00110","-1579.47351","","","","","","","","","","-308.57837","1281.90137","-1485.58972","-506.73474","1156.62854","-1420.53137","","","","-235.37534","948.99817","-1477.73071","","","","-289.08133","756.59888","-1411.15393","-764.86267","758.88403","-1527.54285","-396.89053","794.23944","-1435.59167","","","","","","","","","","-704.16077","424.66232","-1402.52563","","","","-752.38977","88.51881","-1365.11292",NA,"P3",16,9
25,0.24,"","","","-658.31244","1281.91467","-1571.55298","","","","","","","","","","-312.19971","1282.67957","-1484.27808","-510.04147","1153.58179","-1419.98853","","","","-238.57887","948.70563","-1472.98889","","","","-292.07681","757.93402","-1402.18567","-767.24640","762.48358","-1512.90625","-399.56070","793.54547","-1431.35852","","","","","","","","","","-706.69885","423.43457","-1399.56726","","","","-754.70361","86.95982","-1362.80151",NA,"P3",16,9
26,0.25,"","","","-661.39203","1282.03027","-1568.73120","","","","","","","","","","-315.50763","1280.48071","-1475.49438","-512.90942","1154.17493","-1413.06897","","","","-242.27220","947.82837","-1466.85181","","","","-295.26575","758.34680","-1388.81580","-771.38531","760.24432","-1511.91882","-401.70319","793.38196","-1425.98877","","","","","","","","","","-709.20728","419.81485","-1400.14844","","","","-758.21259","88.94585","-1353.31531",NA,"P3",16,9
27,0.26,"","","","-665.08374","1281.66968","-1564.19287","","","","","","","","","","-319.27737","1280.14526","-1471.03918","-516.83276","1153.90112","-1402.16321","","","","-245.45560","947.53119","-1462.25305","","","","-297.34967","757.16589","-1382.65320","-775.58484","757.51111","-1512.52026","-404.54907","792.70282","-1421.05652","","","","","","","","","","-712.53705","419.38464","-1389.98499","","","","-760.07794","84.48652","-1355.79553",NA,"P3",16,9
28,0.27,"","","","-669.03796","1280.20569","-1556.94446","","","","","","","","","","-322.48083","1280.42285","-1468.16028","-520.09918","1153.46509","-1397.81055","","","","-248.62830","947.26550","-1457.42212","","","","-301.43542","757.90131","-1376.71008","-778.91693","757.95422","-1503.30664","-408.27814","792.15479","-1416.69604","","","","","","","","","","-715.32111","418.96481","-1384.61243","","","","-761.41541","81.40201","-1356.72742",NA,"P3",16,9
29,0.28,"","","","-672.73352","1280.43530","-1553.48132","","","","","","","","","","-326.42078","1278.88892","-1460.45386","-524.13403","1151.67883","-1396.81274","","","","-252.43790","945.90155","-1450.13867","","","","-304.79498","757.36853","-1372.33203","-782.48090","758.31952","-1491.26294","-411.82849","791.16992","-1411.07837","","","","","","","","","","-718.66730","416.63788","-1379.26563","","","","-763.39551","81.93598","-1349.14636",NA,"P3",16,9
30,0.29,"","","","-676.03827","1279.27771","-1547.21167","","","","","","","","","","-330.25909","1278.67944","-1455.54822","-527.94989","1151.76941","-1386.38062","","","","-255.27615","945.72308","-1445.59094","","","","-307.91135","757.10248","-1367.66284","-785.91840","757.03925","-1487.44690","-413.94775","790.53351","-1405.71924","","","","","","","","","","-720.96790","415.49496","-1372.74304","","","","-763.99298","80.12885","-1351.15430",NA,"P3",16,9
31,0.3,"","","","-680.48657","1278.20154","-1539.62512","","","","","","","","","","-334.00021","1279.66418","-1453.49194","-530.96185","1152.02588","-1379.48425","","","","-259.39120","946.19196","-1441.54529","","","","-311.00601","756.42407","-1360.84631","-789.99780","754.84070","-1488.48608","-417.46848","787.72693","-1398.42712","","","","","","","","","","-722.80609","413.92880","-1367.71936","","","","-765.44135","78.30618","-1345.27307",NA,"P3",16,9
32,0.31,"","","","-684.75275","1278.77710","-1535.67444","","","","","","","","","","-337.58112","1277.67346","-1444.14587","-534.34631","1150.89014","-1377.71863","","","","-263.59171","945.35352","-1435.06030","","","","-313.29636","756.42651","-1354.87439","-793.49463","756.40131","-1477.68921","-422.14096","787.49823","-1394.45947","","","","","","","","","","-725.63861","412.04312","-1364.43567","","","","-765.84802","76.78286","-1342.39063",NA,"P3",16,9
33,0.32,"","","","-688.74646","1277.12573","-1526.80078","","","","","","","","","","-341.92117","1278.18164","-1439.96240","-538.78461","1150.55786","-1373.46460","","","","-267.21408","945.56470","-1430.42139","","","","-317.89175","756.60193","-1351.13733","-797.61572","755.61554","-1467.82422","-426.00397","787.77704","-1388.26709","","","","","","","","","","-728.05225","410.68533","-1360.53320","","","","-766.19983","76.44021","-1340.60718",NA,"P3",16,9
34,0.33,"","","","-692.60675","1277.56360","-1522.06323","","","","","","","","","","-346.14716","1278.88574","-1435.88562","-542.69037","1152.14429","-1361.67371","","","","-270.98264","945.91162","-1425.94055","","","","-321.07867","757.01715","-1343.72803","-802.15002","753.63373","-1468.05896","-429.90817","786.92316","-1381.67542","","","","","","","","","","-732.14557","411.43979","-1357.31726","","","","-766.40649","75.70254","-1341.26538",NA,"P3",16,9
35,0.34,"","","","-696.97601","1278.21423","-1517.03674","","","","","","","","","","-349.62006","1279.36560","-1431.34766","-546.06323","1152.54956","-1357.34143","","","","-275.41003","946.05200","-1420.60718","","","","-324.27643","757.33490","-1337.18665","-805.48450","753.45868","-1460.89893","-433.82837","787.19080","-1377.18860","","","","","","","","","","-734.31451","410.77332","-1355.04492","","","","-767.42950","74.76844","-1336.32642",NA,"P3",16,9
36,0.35,"","","","-701.21722","1279.16724","-1512.20740","","","","","","","","","","-353.66074","1278.42346","-1422.54431","-551.01422","1151.98035","-1354.17627","","","","-279.38745","946.01190","-1414.95374","","","","-327.54184","757.03888","-1331.55176","-808.36169","753.79779","-1448.05750","-439.73920","786.86078","-1369.93018","","","","","","","","","","-737.17816","411.83868","-1343.53467","","","","-768.42468","74.92999","-1332.83496",NA,"P3",16,9
37,0.36,"","","","-705.87744","1278.88684","-1504.01440","","","","","","","","","","-358.40845","1279.91687","-1418.85608","-554.79846","1152.65454","-1345.95886","","","","-282.90524","946.26904","-1408.33069","","","","-331.09662","759.46155","-1326.17029","-813.96851","755.09198","-1445.33093","-444.14020","788.96765","-1363.89563","","","","","","","","","","-739.94043","413.11841","-1334.63220","","","","-768.69824","73.98697","-1333.71277",NA,"P3",16,9
38,0.37,"","","","-710.16168","1279.99890","-1498.74988","","","","","","","","","","-362.63406","1279.69910","-1410.89331","-557.97382","1153.70007","-1340.92847","","","","-287.45621","947.71063","-1405.55420","","","","-334.22772","760.58557","-1320.05457","-816.63782","754.92236","-1435.49438","-448.80170","789.06250","-1355.78308","","","","","","","","","","-741.18958","414.14774","-1329.25757","","","","-769.94971","75.79060","-1327.32825",NA,"P3",16,9
39,0.38,"","","","-714.55347","1280.92896","-1492.89233","","","","","","","","","","-367.43103","1281.31262","-1406.73438","-563.54486","1155.02026","-1337.64050","","","","-291.93317","948.71716","-1400.83386","","","","-338.39990","761.56567","-1313.38452","-820.55994","754.75299","-1433.09631","-455.24310","788.86255","-1351.81946","","","","","","","","","","-744.88220","413.78705","-1320.61035","","","","-770.33807","75.44921","-1325.71204",NA,"P3",16,9
40,0.39,"","","","-718.75220","1282.59595","-1488.69104","","","","","","","","","","-372.28229","1282.93445","-1402.56445","-567.58405","1157.03320","-1326.88586","","","","-296.40793","949.59924","-1395.26599","","","","-340.98380","761.97748","-1307.77283","-824.16351","755.40753","-1429.52698","-459.36893","790.24902","-1342.21594","","","","","","","","","","-748.49261","413.63861","-1318.17053","","","","-770.45844","74.49688","-1325.26929",NA,"P3",16,9
41,0.4,"","","","-723.21204","1283.49194","-1482.20837","","","","","","","","","","-375.16333","1281.41785","-1391.69141","-572.57239","1157.84680","-1319.86768","","","","-300.44189","949.61969","-1388.68018","","","","-343.89560","764.30023","-1301.47412","-829.46326","757.49457","-1412.69690","-465.95099","790.29218","-1337.41296","","","","","","","","","","-752.02539","413.29111","-1315.34790","","","","-770.72406","73.30193","-1325.36951",NA,"P3",16,9
42,0.41,"","","","-727.75549","1283.30396","-1473.19617","","","","","","","","","","-379.90546","1282.88696","-1387.04163","-578.01880","1158.13818","-1314.83765","","","","-304.57504","951.03284","-1384.72510","","","","-348.06934","765.75897","-1295.36487","-833.30927","757.65643","-1407.92700","-470.33447","793.00128","-1328.40417","","","","","","","","","","-754.61475","413.23288","-1306.16943","","","","-771.63483","73.71943","-1321.44946",NA,"P3",16,9
43,0.42,"","","","-732.03772","1284.19153","-1466.97937","","","","","","","","","","-384.75259","1284.55127","-1382.72412","-581.99841","1160.14404","-1304.02161","","","","-307.83823","951.42896","-1377.91943","","","","-353.18915","766.57318","-1289.91162","-837.20105","759.43042","-1399.70984","-476.05307","793.40881","-1318.83716","","","","","","","","","","-756.15216","413.51730","-1301.61255","","","","-772.50391","74.53502","-1317.92358",NA,"P3",16,9
44,0.43,"","","","-736.74512","1285.96240","-1461.97192","","","","","","","","","","-389.26788","1285.65869","-1377.27002","-587.37323","1162.37524","-1297.09778","","","","-313.05453","953.58008","-1375.25037","","","","-356.04276","768.16150","-1284.88525","-842.47858","759.57794","-1396.19934","-482.37207","793.00409","-1315.56140","","","","","","","","","","-759.06860","412.94089","-1297.26855","","","","-772.66998","73.87038","-1318.42444",NA,"P3",16,9
45,0.44,"-702.87445","1464.02991","-1271.10400","-741.47290","1287.75464","-1456.92041","","","","","","","-736.39130","826.54285","-1346.98450","-393.95120","1286.14270","-1370.07019","-591.96906","1164.12988","-1290.97266","","","","-317.83633","954.80365","-1370.83313","","","","-357.97476","771.06030","-1276.63708","-845.16357","760.71857","-1385.44824","-487.00156","795.30609","-1304.82581","","","","","","","","","","-762.27417","410.26523","-1296.04761","-370.07532","111.98859","-1657.91870","-773.27527","73.25612","-1317.10510",NA,"P3",16,12
46,0.45,"-706.57001","1465.82593","-1265.15295","-745.98077","1289.05713","-1451.10107","","","","","","","-741.51678","828.83533","-1339.83850","-398.83472","1287.78760","-1365.83960","-596.26355","1165.60144","-1283.85388","","","","-322.07846","956.05908","-1365.30005","","","","-361.98230","770.45862","-1271.32825","-850.03192","764.09357","-1374.24512","-492.32986","797.09662","-1297.29053","","","","","","","-424.28366","390.06015","-1458.86511","-766.33917","411.12628","-1291.22168","-371.84634","114.02622","-1656.00220","-774.02698","73.35345","-1313.82983",NA,"P3",16,13
47,0.46,"-710.20441","1467.76819","-1259.13770","-750.71808","1289.68030","-1443.50085","","","","","","","-746.06122","826.61627","-1332.58606","-403.46872","1287.64294","-1357.39185","-601.63080","1167.06714","-1278.31274","","","","-326.16580","956.49738","-1359.45166","","","","-366.43436","770.94617","-1266.60388","-853.55298","764.51129","-1367.80127","-497.59396","797.32556","-1291.99463","","","","","","","-427.94366","391.21222","-1446.69653","-767.62433","410.22351","-1287.02466","-374.90427","118.08267","-1648.84131","-774.69305","73.55167","-1310.89844",NA,"P3",16,13
48,0.47,"-714.02600","1469.32764","-1253.46448","-755.46411","1291.50500","-1438.38904","","","","","","","-751.90106","828.03857","-1325.94519","-407.53757","1288.01343","-1350.64929","-605.72052","1169.12195","-1270.79590","","","","-330.99417","957.05511","-1353.69116","","","","-368.96017","773.68335","-1258.38464","-858.88275","766.40320","-1358.56848","-504.06900","797.81561","-1282.86731","","","","","","","-431.75528","390.12366","-1441.87720","-770.56976","410.76025","-1278.69031","-378.07089","124.28446","-1638.70496","-774.91705","72.47446","-1310.85779",NA,"P3",16,13
49,0.48,"-717.70728","1471.15381","-1247.09790","-760.25824","1292.44263","-1431.46497","","","","","","","-756.87994","830.46417","-1318.19446","-411.94675","1289.60413","-1346.63452","-611.26978","1171.17932","-1265.12842","","","","-334.67313","957.90381","-1347.11377","","","","-372.18707","774.46362","-1252.92212","-863.97363","768.50299","-1350.99231","-509.09293","798.95441","-1274.92480","","","","","","","-437.00735","392.07455","-1425.27502","-772.50354","409.10300","-1279.14917","-380.53436","125.71224","-1637.50818","-775.04059","72.15069","-1311.28113",NA,"P3",16,13
50,0.49,"","","","-764.59521","1293.86377","-1426.10022","","","","","","","","","","-416.38876","1291.17627","-1342.72974","-615.60547","1172.41492","-1257.74902","","","","-339.50729","959.55066","-1342.98401","","","","-376.18924","775.67542","-1247.75073","-868.48730","768.99127","-1343.30603","-515.32947","800.71570","-1269.12634","","","","","","","-440.39963","392.88571","-1410.49487","-776.52380","408.35410","-1279.38062","-383.74734","129.88931","-1630.89026","-775.21033","71.78426","-1311.88757",NA,"P3",16,11
51,0.5,"-724.93469","1474.81335","-1235.32605","-769.41901","1294.74756","-1418.81213","","","","","","","-766.40363","830.65948","-1304.82568","-421.24109","1292.79004","-1338.60254","-620.62958","1174.03357","-1251.81677","","","","-344.62994","961.35864","-1339.33472","","","","-379.71686","777.44989","-1240.17310","-874.54236","772.19366","-1334.35791","-521.01898","802.12567","-1260.56335","","","","","","","-444.91333","391.32190","-1403.35754","-778.82501","407.53900","-1277.81262","-388.09232","135.91504","-1619.96350","-775.64423","71.56755","-1310.51331",NA,"P3",16,13
52,0.51,"-728.51416","1476.57629","-1229.77502","-773.70056","1296.65857","-1414.95361","","","","","","","-771.92078","832.44763","-1298.48389","-425.38239","1293.14893","-1332.06018","-625.72455","1175.75354","-1244.70874","","","","-348.63806","962.15204","-1332.81812","","","","-383.30661","779.32025","-1234.90833","-878.55115","772.78510","-1326.69128","-525.43323","802.00983","-1252.36438","","","","","","","-449.61914","390.03391","-1389.38074","-781.58301","410.61737","-1266.23804","-391.60391","139.83797","-1610.48877","-775.79010","71.24754","-1311.03271",NA,"P3",16,13
53,0.52,"-731.95361","1478.13318","-1224.41675","-778.24878","1297.63269","-1408.56470","","","","","","","-777.78394","833.48999","-1291.66882","-430.12518","1293.82471","-1326.04871","-629.78937","1177.62610","-1238.84351","","","","-353.48737","962.99603","-1327.25928","","","","-386.58237","778.59747","-1230.27161","-883.85437","774.50732","-1317.72119","-532.03961","802.41711","-1246.74158","","","","","","","-454.62189","390.75815","-1373.84851","-783.15552","408.84384","-1265.17578","-393.48663","141.12041","-1609.14636","-776.21765","71.29519","-1309.28235",NA,"P3",16,13
54,0.53,"","","","-782.95343","1299.37622","-1403.68250","","","","","","","","","","","","","-634.25806","1178.79041","-1231.79236","","","","-357.83499","963.42328","-1321.92761","","","","-390.17542","780.70374","-1223.16577","-888.22882","774.46997","-1309.38538","-536.14984","804.97504","-1238.24731","","","","","","","-459.14438","389.49152","-1359.20630","-785.58752","408.05569","-1263.88818","-398.22629","145.27081","-1597.80811","-776.69397","72.08429","-1306.70496",NA,"P3",16,10
55,0.54,"","","","-787.73309","1299.04370","-1394.65979","","","","","","","","","","","","","-638.07635","1179.97217","-1225.24146","","","","-361.63431","963.82660","-1315.29785","","","","-392.70319","782.91010","-1214.76355","-893.76794","777.32330","-1301.00806","-541.07983","805.33240","-1233.50293","","","","","","","-463.74796","389.14731","-1340.06982","-788.71161","405.47684","-1263.65735","-402.42700","149.08989","-1587.98694","-776.65906","71.94825","-1306.51514",NA,"P3",16,10
56,0.55,"-742.02283","1482.21509","-1206.65527","-792.59149","1299.50720","-1386.95007","","","","","","","","","","","","","-642.24274","1181.18372","-1218.26929","","","","-365.75180","965.19391","-1311.57495","","","","-395.62732","783.25586","-1209.84692","-897.76544","777.57550","-1292.23938","-546.54272","805.19757","-1225.44055","","","","","","","-469.56699","387.50076","-1324.82996","-790.83661","405.24106","-1262.98120","-407.00818","153.65346","-1576.99316","-776.52795","70.78399","-1306.91492",NA,"P3",16,11
57,0.56,"-745.30792","1483.55383","-1200.74573","-796.56732","1300.36084","-1381.54688","","","","","","","-448.40863","1297.64807","-1306.69995","","","","-647.23041","1182.60767","-1211.44849","","","","-371.14886","965.76788","-1306.65979","","","","-399.12173","784.19232","-1202.15637","-903.40204","779.39453","-1283.91553","-549.54333","806.48181","-1219.09839","","","","","","","-476.28683","385.63104","-1311.34485","-791.65778","406.51196","-1258.97083","-412.59305","158.10683","-1561.87915","-776.28876","69.18000","-1308.40454",NA,"P3",16,12
58,0.57,"-748.42798","1484.83459","-1194.39124","-800.83600","1301.31445","-1375.73608","","","","","","","-451.20245","1296.04468","-1296.94861","","","","-650.25574","1182.88440","-1205.95325","","","","-374.77213","964.71979","-1297.25256","","","","-403.31934","784.06726","-1197.53418","-907.73816","779.33099","-1275.54578","-554.17755","806.13239","-1214.22876","","","","","","","-483.03690","383.82428","-1295.06775","-793.53278","406.12878","-1252.95093","-417.77176","166.85394","-1539.55908","-776.44318","68.31128","-1307.67090",NA,"P3",16,12
59,0.58,"-751.43335","1486.41101","-1188.88245","-805.46753","1302.01147","-1368.86316","","","","","","","-455.99982","1296.80872","-1291.71167","","","","-654.25128","1184.02966","-1198.51672","","","","-379.04318","965.43274","-1292.13916","","","","-405.47873","785.25787","-1189.84375","-912.03149","779.81470","-1266.01013","-557.83429","806.15765","-1208.43457","","","","","","","-489.27670","384.05695","-1274.40442","-794.24072","403.19748","-1252.56775","-425.89368","170.21094","-1529.75720","-776.99591","68.69888","-1305.14453",NA,"P3",16,12
60,0.59,"-754.50159","1487.55286","-1182.04614","-809.49121","1302.35425","-1362.02686","","","","","","","-460.20856","1297.61597","-1287.27393","-806.41754","833.90295","-1248.68237","-658.51801","1184.37195","-1192.26184","","","","-382.89426","966.08740","-1287.07068","","","","-408.59384","786.44775","-1183.90210","-917.25531","781.54956","-1257.77625","-560.97125","807.23480","-1201.25171","","","","","","","-497.04398","384.59619","-1256.41272","-795.00110","403.30405","-1249.24695","-431.41370","172.52937","-1523.76624","-777.57220","67.84412","-1302.07092",NA,"P3",16,13
